method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,gamma,integrator,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,425,2.125,1360000.0,425.0,425.0,0.0,0.6919587648079574,0.4665354491264905,0.46600465345203645,0.72375,0.43313963884097917,0.0,0.32201591292663234,0.7073977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,425,2.125,1360000.0,425.0,425.0,0.0,0.6976404730450676,0.4726310723861895,0.4721059818287009,0.7325,0.44046011934938056,0.0,0.3290032938430366,0.7123977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,433,2.165,1385600.0,433.0,433.0,0.0,0.6981161992722691,0.4735703314761154,0.47304249731268344,0.7275,0.43330792846424493,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,433,2.165,1385600.0,433.0,433.0,0.0,0.6964511538853206,0.4715667461170886,0.4710398656970105,0.7275,0.4398915676059961,0.0,0.32720244959821626,0.7111477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,433,2.165,1385600.0,433.0,433.0,0.0,0.6922595328112937,0.4667060302699235,0.46617487599012464,0.7212500000000001,0.431984963097259,0.0,0.31871821930200944,0.7048977216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,433,2.165,1385600.0,433.0,433.0,0.0,0.6980589976970899,0.47298068840287255,0.4724552456867348,0.7312500000000001,0.4388383959658849,0.0,0.32720244959821626,0.7111477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,442,2.21,1414400.0,442.0,442.0,0.0,0.6983273048977559,0.4737016845223794,0.473173171873878,0.7262500000000001,0.43195755860658214,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,442,2.21,1414400.0,442.0,442.0,0.0,0.6965231498106933,0.47153489201826815,0.47100783600648344,0.7262500000000001,0.43929208842291,0.0,0.32720244959821626,0.7111477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,442,2.21,1414400.0,442.0,442.0,0.0,0.6926670430274411,0.4669232664795272,0.466391713231152,0.7200000000000001,0.43048896684871685,0.0,0.3171124142735573,0.7036477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,442,2.21,1414400.0,442.0,442.0,0.0,0.6984909395619272,0.47337200010242253,0.4728460715651789,0.7300000000000001,0.43705618117705347,0.0,0.32720244959821626,0.7111477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,450,2.25,1440000.0,450.0,450.0,0.0,0.6985809744760565,0.47384157477447353,0.47331246901763413,0.7262500000000001,0.4306521843171567,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,450,2.25,1440000.0,450.0,450.0,0.0,0.6966496425968041,0.47153174705596657,0.4710046181390931,0.7275,0.4390649630694504,0.0,0.32720244959821626,0.7111477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,450,2.25,1440000.0,450.0,450.0,0.0,0.6930526664098564,0.46708165636099475,0.46654975379148,0.7175,0.4288585841832402,0.0,0.3171124142735573,0.7036477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,450,2.25,1440000.0,450.0,450.0,0.0,0.6987950771430024,0.4736194507778073,0.47309299949413897,0.7300000000000001,0.4355104151617265,0.0,0.32720244959821626,0.7111477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,458,2.29,1465600.0,458.0,458.0,0.0,0.6988234173509454,0.4739848007797869,0.4734550759095497,0.7262500000000001,0.42983957735437905,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,458,2.29,1465600.0,458.0,458.0,0.0,0.6968413738599273,0.4715322385931965,0.47100508740399194,0.7275,0.43824889871066164,0.0,0.32720244959821626,0.7111477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,458,2.29,1465600.0,458.0,458.0,0.0,0.6932710589879829,0.46706111038767084,0.4665287909505913,0.71625,0.42721577331249205,0.0,0.3155334598958748,0.7023977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,458,2.29,1465600.0,458.0,458.0,0.0,0.6990711570941982,0.47383769440430545,0.4733106805912142,0.7262500000000001,0.43415338265404757,0.0,0.32720244959821626,0.7111477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,467,2.335,1494400.0,467.0,467.0,0.0,0.6989782419898246,0.4739683169886225,0.47343785616468537,0.7262500000000001,0.42886281369373236,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,467,2.335,1494400.0,467.0,467.0,0.0,0.6970209156434009,0.47141611649585147,0.47088891078614337,0.7262500000000001,0.43655277669953707,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,467,2.335,1494400.0,467.0,467.0,0.0,0.6933665607474884,0.4669340232122411,0.46640110128309986,0.7175,0.4253744053121524,0.0,0.3139801250107021,0.7011477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,467,2.335,1494400.0,467.0,467.0,0.0,0.6992489876323136,0.4739218638160808,0.47339421952901684,0.7262500000000001,0.43267671308017175,0.0,0.3254390930902886,0.7098977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,475,2.375,1520000.0,475.0,475.0,0.0,0.6990526920724738,0.4739016195342466,0.4733704861099257,0.7275,0.427974406387566,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,475,2.375,1520000.0,475.0,475.0,0.0,0.6970503400723989,0.47118712649441064,0.4706597588154059,0.7275,0.4351697938897199,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,475,2.375,1520000.0,475.0,475.0,0.0,0.6932332949347758,0.4666409685624786,0.4661074544157253,0.7175,0.4237941706063144,0.0,0.3139801250107021,0.7011477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,475,2.375,1520000.0,475.0,475.0,0.0,0.6994461793478484,0.47403541213349465,0.47350721437834997,0.7262500000000001,0.431595827189324,0.0,0.3254390930902886,0.7098977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,483,2.415,1545600.0,483.0,483.0,0.0,0.6990075240810395,0.4737518133892683,0.47322000822353305,0.7275,0.42719592054763067,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,483,2.415,1545600.0,483.0,483.0,0.0,0.6970076477111715,0.4709175948384272,0.47038994332401474,0.72875,0.4337060085741552,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,483,2.415,1545600.0,483.0,483.0,0.0,0.6930924180948452,0.4663285442523373,0.4657945003341307,0.7175,0.4222791798004468,0.0,0.31245128156130386,0.6998977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,483,2.415,1545600.0,483.0,483.0,0.0,0.6996164416942701,0.4741242596064644,0.47359544879785254,0.7262500000000001,0.43095070832114224,0.0,0.3254390930902886,0.7098977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,492,2.46,1574400.0,492.0,492.0,0.0,0.6988811304501165,0.4735467817644461,0.47301427958059084,0.7275,0.4265909907646209,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,492,2.46,1574400.0,492.0,492.0,0.0,0.6968237796660723,0.47056205750994373,0.47003390468101314,0.72875,0.4321262383924097,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,492,2.46,1574400.0,492.0,492.0,0.0,0.6928071674239737,0.4658659860986377,0.4653313918644447,0.71625,0.42094433622722105,0.0,0.31245128156130386,0.6998977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,492,2.46,1574400.0,492.0,492.0,0.0,0.6996408744715759,0.4741227904125519,0.4735932132582228,0.7275,0.43068807426245737,0.0,0.3254390930902886,0.7098977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,500,2.5,1600000.0,500.0,500.0,0.0,0.6985639122168233,0.4731343603518351,0.4726013117512481,0.7275,0.4261524218985916,0.0,0.32371092768595733,0.7086477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,500,2.5,1600000.0,500.0,500.0,0.0,0.6965554529820527,0.47019830920053096,0.4696695647523106,0.72875,0.4311331817557381,0.0,0.32201591292663234,0.7073977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,500,2.5,1600000.0,500.0,500.0,0.0,0.6923320126271527,0.4652367779696006,0.4647016837095982,0.7150000000000001,0.42018688847563246,0.0,0.31245128156130386,0.6998977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,500,2.5,1600000.0,500.0,500.0,0.0,0.699554117313332,0.47400314965404533,0.47347283127047424,0.7275,0.4304907596482128,0.0,0.3254390930902886,0.7098977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,559,2.795,1788800.0,559.0,559.0,0.0,0.6949602113162262,0.46776294480829095,0.4672280710764808,0.7262500000000001,0.4214228365761671,0.0,0.31871821930200944,0.7048977216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,559,2.795,1788800.0,559.0,559.0,0.0,0.6938544121146082,0.46696534745118123,0.4664324811904137,0.7225,0.4297633985729442,0.0,0.31871821930200944,0.7048977216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,559,2.795,1788800.0,559.0,559.0,0.0,0.6877195018768869,0.4580843984738867,0.4575464591392586,0.7125,0.40907347361643764,0.0,0.3065612264351387,0.6948977216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,559,2.795,1788800.0,559.0,559.0,0.0,0.6964177633818462,0.46899283191774743,0.4684584901205854,0.72875,0.43059188068334975,0.0,0.3203522239940927,0.7061477216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,619,3.095,1980800.0,619.0,619.0,0.0,0.690286417504353,0.4613650370250878,0.46082959997684925,0.7212500000000001,0.41374221780740483,0.0,0.31245128156130386,0.6998977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,619,3.095,1980800.0,619.0,619.0,0.0,0.6908466205577789,0.46173002123473095,0.4611952095581795,0.7200000000000001,0.41932224982440947,0.0,0.3171124142735573,0.7036477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,619,3.095,1980800.0,619.0,619.0,0.0,0.6810945935270261,0.4494848832837669,0.44894277440619546,0.70375,0.40958287125301784,0.0,0.3051407581892986,0.6936477216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,619,3.095,1980800.0,619.0,619.0,0.0,0.6921967570381895,0.4637369223648503,0.4632011215438159,0.7225,0.41981302899413575,0.0,0.3139801250107021,0.7011477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,678,3.39,2169600.0,678.0,678.0,0.0,0.6873635168060626,0.4577229913055786,0.4571842276701512,0.7150000000000001,0.4110570218246651,0.0,0.31094589220335966,0.6986477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,678,3.39,2169600.0,678.0,678.0,0.0,0.6871914821690073,0.4574802882984468,0.4569434109147531,0.7137500000000001,0.41493046042884907,0.0,0.31094589220335966,0.6986477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,678,3.39,2169600.0,678.0,678.0,0.0,0.6780869288100809,0.44455748180828814,0.4440127224086655,0.7037500000000001,0.39620257786635715,0.0,0.299645519920715,0.6886477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,678,3.39,2169600.0,678.0,678.0,0.0,0.6895645030421993,0.46080707432959944,0.4602696756840491,0.71625,0.4153314796559654,0.0,0.30800171861825143,0.6961477216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,738,3.69,2361600.0,738.0,738.0,0.0,0.6847065449106801,0.4533518213861385,0.4528094923742457,0.71125,0.409060555835694,0.0,0.30800171861825143,0.6961477216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,738,3.69,2361600.0,738.0,738.0,0.0,0.6836635158499087,0.45340051078362176,0.4528620297708612,0.71625,0.41069896340643297,0.0,0.30800171861825143,0.6961477216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,738,3.69,2361600.0,738.0,738.0,0.0,0.6741054024161206,0.4400281650605491,0.4394798319358951,0.7000000000000001,0.39360927632453946,0.0,0.2944209698644566,0.6836477216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,738,3.69,2361600.0,738.0,738.0,0.0,0.6873031309979745,0.4573755816751496,0.45683648997593895,0.71625,0.4091431079871497,0.0,0.3065612264351387,0.6948977216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,797,3.985,2550400.0,797.0,797.0,0.0,0.6837013662429337,0.4517358494937269,0.4511915641081162,0.7100000000000001,0.40702910327010766,0.0,0.30235708494444435,0.6911477216369077,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,797,3.985,2550400.0,797.0,797.0,0.0,0.6821187442996239,0.4515330154645707,0.4509930669528134,0.7137500000000001,0.4055538522135157,0.0,0.3037396001456024,0.6923977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,797,3.985,2550400.0,797.0,797.0,0.0,0.6730331263686339,0.43781090316434257,0.4372599295706916,0.69625,0.3848016419427358,0.0,0.28943626889189533,0.6786477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,797,3.985,2550400.0,797.0,797.0,0.0,0.6856043303684903,0.45459179007338635,0.45405143412297233,0.71125,0.4036431073356469,0.0,0.3065612264351387,0.6948977216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,856,4.28,2739200.0,856.0,856.0,0.0,0.683808863893417,0.45102123537252936,0.45047528883287447,0.7075,0.39768139153118787,0.0,0.300992587249029,0.6898977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,856,4.28,2739200.0,856.0,856.0,0.0,0.6817988838176067,0.45058882730664973,0.4500465716471772,0.7087500000000001,0.4013887165848844,0.0,0.299645519920715,0.6886477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,856,4.28,2739200.0,856.0,856.0,0.0,0.6729462695766459,0.4366117657543628,0.4360571062630564,0.69125,0.3806249403991909,0.0,0.28584000042494284,0.6748977216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,856,4.28,2739200.0,856.0,856.0,0.0,0.6810872664110145,0.4490848867328239,0.4485420343165252,0.7100000000000001,0.39903120035323303,0.0,0.30235708494444435,0.6911477216369077,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,916,4.58,2931200.0,916.0,916.0,0.0,0.6825179884103105,0.4486809160913352,0.44813340496831133,0.7037500000000001,0.3906977694852417,0.0,0.29570353351130657,0.6848977216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,916,4.58,2931200.0,916.0,916.0,0.0,0.6797064249112073,0.4482700934595437,0.4477226377166327,0.7050000000000001,0.395535150816433,0.0,0.29570353351130657,0.6848977216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,916,4.58,2931200.0,916.0,916.0,0.0,0.6727738450695622,0.4353290073197462,0.434769485929582,0.6900000000000001,0.3741803206070612,0.0,0.27897578901649767,0.6673977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,916,4.58,2931200.0,916.0,916.0,0.0,0.6776633228028616,0.4443756290898231,0.4438309419820019,0.70625,0.39171728126051786,0.0,0.29700149894156525,0.6861477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,975,4.875,3120000.0,975.0,975.0,0.0,0.6781920299879588,0.4441858216451715,0.4436349936983085,0.70125,0.3894400074434141,0.0,0.2931533682029146,0.6823977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,975,4.875,3120000.0,975.0,975.0,0.0,0.6785779114079699,0.44627777421835657,0.44572683036626315,0.7025,0.39306894228935807,0.0,0.29190031151820106,0.6811477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,975,4.875,3120000.0,975.0,975.0,0.0,0.6695455368378312,0.4313428500622529,0.4307787273792637,0.6837500000000001,0.37381777505746483,0.0,0.27897578901649767,0.6673977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,975,4.875,3120000.0,975.0,975.0,0.0,0.6755293452515188,0.4402090808859581,0.43966008351850516,0.7000000000000001,0.385207030755354,0.0,0.29190031151820106,0.6811477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.6734840621672973,0.43772993679503014,0.437175340545254,0.6937500000000001,0.3860402671458777,0.0,0.28943626889189533,0.6786477216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,1,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.6796224436485556,0.44555345272001534,0.44500264924667565,0.69625,0.38666319062487065,0.0,0.2882245482939806,0.6773977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,2,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.6644365876818676,0.4241152900268108,0.4235461022921114,0.6825000000000001,0.3686279007705675,0.0,0.27569336275044,0.6636477216369079,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,3,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.6754697753372509,0.4388577012513679,0.4383038265908785,0.69625,0.38238483447658556,0.0,0.2906614038800197,0.6798977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,c87203a12406cc5114b7ffa2d8877465,False,0,1094,5.47,3500800.0,1094.0,1094.0,0.0,0.6698410857216064,0.4329931435527803,0.4324369460859072,0.6887500000000001,0.3827721139426117,0.0,0.28350521155600267,0.6723977216369078,False,nan,reject,1.0,BAOAB,0.0,0.0
