method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,7981,39.905,19823508573.092373,6194846.429091367,7981.0,8172544.0,0.0665604872126372,0.0013921428912395672,0.00039337002917694264,0.050000000000000044,0.06759021798900045,0.0,0.0005827752193914432,0.03342296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005174788135593221,247.35351855918117,127782,3.915549429896003e-08,1.000673474501942,0.0,9.162385665956647e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,7981,39.905,19823508573.092373,6194846.429091367,7981.0,8172544.0,0.028452994915570413,1.943601804976769e-05,-0.0009627327967820509,0.02375000000000005,0.0626561629063529,0.0,0.0005150372462936052,0.024775241291206368,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005174788135593221,247.35351855918117,127782,3.915549429896003e-08,1.000673474501942,0.0,9.162385665956647e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,7981,39.905,19823508573.092373,6194846.429091367,7981.0,8172544.0,0.09053373960825559,0.0019096742832767077,0.0009405354179574665,0.06124999999999997,0.06394604348749622,0.0,0.00026594673563931637,0.022827037071885825,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005174788135593221,247.35351855918117,127782,3.915549429896003e-08,1.000673474501942,0.0,9.162385665956647e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8041,40.205,19972538834.26084,6241418.385706513,8041.0,8233984.0,0.11635905567931334,0.0037864688505585553,0.0028191398217317643,0.0625,0.05697713847357322,0.0,0.0004277012813629134,0.026474758708793678,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005036458333333334,482.0096093807547,128749,3.886332545703271e-08,1.0007228578535008,0.0,9.249471458773784e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8041,40.205,19972538834.26084,6241418.385706513,8041.0,8233984.0,0.07357899151229838,0.0011607465893163083,0.00017595749056686927,0.03875000000000006,0.05927029520620852,0.0,0.00014247655838647757,0.01592296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005036458333333334,482.0096093807547,128749,3.886332545703271e-08,1.0007228578535008,0.0,9.249471458773784e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8041,40.205,19972538834.26084,6241418.385706513,8041.0,8233984.0,0.06018393059696253,0.00022959462276705978,-0.0007504815730101644,0.030000000000000027,0.06374618678974764,0.0,0.00041344815984509925,0.025102278363092187,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005036458333333334,482.0096093807547,128749,3.886332545703271e-08,1.0007228578535008,0.0,9.249471458773784e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,8041,40.205,19972538834.26084,6241418.385706513,8041.0,8233984.0,0.09937664877768418,0.001974766070172329,0.0010055095829644145,0.06125000000000003,0.06578001448336035,0.0,0.00040132563767237596,0.02782703707188583,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005036458333333334,482.0096093807547,128749,3.886332545703271e-08,1.0007228578535008,0.0,9.249471458773784e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8100,40.5,20119085257.743168,6287214.14304474,8100.0,8294400.0,0.12771349649695612,0.004881598868849313,0.003913252314728721,0.07375000000000001,0.0662868663875611,0.0,0.0008074553334439603,0.036474758708793686,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004867584745762713,574.0599653537902,129668,3.858024691358025e-08,1.0005246913580248,0.0,9.29783950617284e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8100,40.5,20119085257.743168,6287214.14304474,8100.0,8294400.0,0.049992901174864705,0.00016928337170707408,-0.000813926814794641,0.02250000000000002,0.06154559492143008,0.0,0.00014080760136715915,0.014775241291206359,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004867584745762713,574.0599653537902,129668,3.858024691358025e-08,1.0005246913580248,0.0,9.29783950617284e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8100,40.5,20119085257.743168,6287214.14304474,8100.0,8294400.0,0.031684435761707555,0.00010285947927723971,-0.0008753969499587511,0.02750000000000008,0.062162721041397084,0.0,0.0007823647394883575,0.03260227836309221,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004867584745762713,574.0599653537902,129668,3.858024691358025e-08,1.0005246913580248,0.0,9.29783950617284e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,8100,40.5,20119085257.743168,6287214.14304474,8100.0,8294400.0,0.08959677938598509,0.0017258121593740627,0.0007544694405423602,0.044999999999999984,0.06421527476492983,0.0,0.00030180520683195915,0.024077037071885826,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004867584745762713,574.0599653537902,129668,3.858024691358025e-08,1.0005246913580248,0.0,9.29783950617284e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8159,40.795,20265631681.225494,6333009.900382967,8159.0,8354816.0,0.13499152241231038,0.005594916571905473,0.004629959217768542,0.07750000000000001,0.06343077417771159,0.0,0.0009247414341794265,0.03897475870879366,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0051006355932203375,234.28361698550475,130631,3.8301262409609024e-08,1.0006664419659272,0.0,9.268905503125383e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8159,40.795,20265631681.225494,6333009.900382967,8159.0,8354816.0,0.04162820148178971,9.815497236531634e-05,-0.0008853436526832237,0.022500000000000075,0.062017371825636824,0.0,0.0002745325948738151,0.018852278363092195,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0051006355932203375,234.28361698550475,130631,3.8301262409609024e-08,1.0006664419659272,0.0,9.268905503125383e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8159,40.795,20265631681.225494,6333009.900382967,8159.0,8354816.0,0.03625370195278313,6.382847097563538e-05,-0.0009235394807990405,0.035,0.06403652236264101,0.0,0.0004486923327376576,0.02602524129120634,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0051006355932203375,234.28361698550475,130631,3.8301262409609024e-08,1.0006664419659272,0.0,9.268905503125383e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,8159,40.795,20265631681.225494,6333009.900382967,8159.0,8354816.0,0.10024476270135868,0.0023681370302333082,0.0014028738687668074,0.050000000000000044,0.05724157620621706,0.0,0.00024271186258906143,0.01897475870879367,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0051006355932203375,234.28361698550475,130631,3.8301262409609024e-08,1.0006664419659272,0.0,9.268905503125383e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8219,41.095,20414661942.393963,6379581.856998113,8219.0,8416256.0,0.13081450607113868,0.005629366471123665,0.004662658547207044,0.09250000000000003,0.06298877283455062,0.0,0.0007537706283182967,0.03522475870879366,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005166666666666668,217.9378001629491,131623,3.802165713590461e-08,1.0009049154398346,0.0,9.391349312568439e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8219,41.095,20414661942.393963,6379581.856998113,8219.0,8416256.0,0.06001455516783338,0.000328587918825729,-0.0006492940288091997,0.04000000000000001,0.06319758043396484,0.0,0.00023828559286883343,0.018852278363092195,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005166666666666668,217.9378001629491,131623,3.802165713590461e-08,1.0009049154398346,0.0,9.391349312568439e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8219,41.095,20414661942.393963,6379581.856998113,8219.0,8416256.0,0.036225341724567164,9.789091771927882e-05,-0.0008818411053589381,0.02375000000000005,0.06449299346955506,0.0,0.0007134588036618562,0.030102278363092178,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005166666666666668,217.9378001629491,131623,3.802165713590461e-08,1.0009049154398346,0.0,9.391349312568439e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,8219,41.095,20414661942.393963,6379581.856998113,8219.0,8416256.0,0.1035621000596667,0.0027795745648264703,0.0018090794578795588,0.07,0.06489957826487158,0.0,0.00021097601848069948,0.01772475870879367,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005166666666666668,217.9378001629491,131623,3.802165713590461e-08,1.0009049154398346,0.0,9.391349312568439e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8278,41.39,20561208365.87629,6425377.614336341,8278.0,8476672.0,0.11996486590859394,0.0037753712472110568,0.002803415864313541,0.065,0.06355590659970167,0.0,0.00046147874753422677,0.02772475870879365,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0050582627118644094,167.1221992127136,132578,3.7750664411693644e-08,1.000981517274704,0.0,9.32441410968833e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8278,41.39,20561208365.87629,6425377.614336341,8278.0,8476672.0,0.059765590911664175,0.00034953787184732743,-0.0006243025186669637,0.03250000000000003,0.06333686714910702,0.0,0.0007150322694586056,0.03260227836309221,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0050582627118644094,167.1221992127136,132578,3.7750664411693644e-08,1.000981517274704,0.0,9.32441410968833e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8278,41.39,20561208365.87629,6425377.614336341,8278.0,8476672.0,0.032687325538114875,4.291210771389942e-05,-0.0009410761031020121,0.028750000000000053,0.06736869164395398,0.0,0.0003677957899160139,0.02102524129120635,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0050582627118644094,167.1221992127136,132578,3.7750664411693644e-08,1.000981517274704,0.0,9.32441410968833e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,8278,41.39,20561208365.87629,6425377.614336341,8278.0,8476672.0,0.09700745404128769,0.002225018451216587,0.0012561836057284337,0.048750000000000016,0.057737243304360364,0.0,0.00022779819193542716,0.02032703707188585,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0050582627118644094,167.1221992127136,132578,3.7750664411693644e-08,1.000981517274704,0.0,9.32441410968833e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8338,41.69,20710238627.044758,6471949.570951487,8338.0,8538112.0,0.098995817405283,0.0024892185067459938,0.0015224417813662905,0.050000000000000044,0.05963437118584436,0.0,0.00030607166696928426,0.021577037071885824,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004994791666666666,148.93317843106922,133537,3.7479011753418086e-08,1.0009669585032381,0.0,9.257315903094268e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8338,41.69,20710238627.044758,6471949.570951487,8338.0,8538112.0,0.07181290697026331,0.0005768174052096509,-0.0003995254565281048,0.03749999999999998,0.0697835152089008,0.0,0.0005962356447071398,0.027827037071885816,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004994791666666666,148.93317843106922,133537,3.7479011753418086e-08,1.0009669585032381,0.0,9.257315903094268e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8338,41.69,20710238627.044758,6471949.570951487,8338.0,8538112.0,0.046724160667714745,0.00026222710168066765,-0.0007226452931342608,0.027500000000000024,0.06015335667684829,0.0,0.0010309193854783302,0.03477524129120636,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004994791666666666,148.93317843106922,133537,3.7479011753418086e-08,1.0009669585032381,0.0,9.257315903094268e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,8338,41.69,20710238627.044758,6471949.570951487,8338.0,8538112.0,0.10447028172987667,0.0028050682486105982,0.0018344741579621182,0.0625,0.0596716418833394,0.0,0.0001465472323564261,0.015224758708793668,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004994791666666666,148.93317843106922,133537,3.7479011753418086e-08,1.0009669585032381,0.0,9.257315903094268e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8397,41.985,20856785050.527084,6517745.328289714,8397.0,8598528.0,0.11312599137136192,0.003394561540911889,0.0024243177635676627,0.05875,0.06280875117265128,0.0,0.00038531458607971546,0.02522475870879365,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004978813559322035,158.26855869117284,134477,3.721567226390378e-08,1.0009303918065975,0.0,9.229486721448136e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8397,41.985,20856785050.527084,6517745.328289714,8397.0,8598528.0,0.047811208761322464,0.00021047734095902548,-0.0007694110070327609,0.02124999999999999,0.061471334626330476,0.0,0.0001420767088058365,0.01385227836309219,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004978813559322035,158.26855869117284,134477,3.721567226390378e-08,1.0009303918065975,0.0,9.229486721448136e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8397,41.985,20856785050.527084,6517745.328289714,8397.0,8598528.0,0.04398723036347742,0.00010550243639295687,-0.0008738623955203417,0.04000000000000001,0.06413261113326119,0.0,0.0007273094954110401,0.03260227836309221,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004978813559322035,158.26855869117284,134477,3.721567226390378e-08,1.0009303918065975,0.0,9.229486721448136e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,8397,41.985,20856785050.527084,6517745.328289714,8397.0,8598528.0,0.08868771700288186,0.0017596994526839493,0.0007899286497352609,0.04500000000000004,0.06510739060427606,0.0,0.00017126021318039902,0.01782703707188585,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004978813559322035,158.26855869117284,134477,3.721567226390378e-08,1.0009303918065975,0.0,9.229486721448136e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8456,42.28,21003331474.00941,6563541.0856279405,8456.0,8658944.0,0.11266292680187279,0.003579778205477835,0.0026109377150755897,0.058750000000000024,0.06430649700433744,0.0,0.00042175441351104473,0.026474758708793678,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005074152542372881,416.35686933409005,135435,3.695600756859035e-08,1.0010273770104068,0.0,9.239001892147588e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8456,42.28,21003331474.00941,6563541.0856279405,8456.0,8658944.0,0.03196843744155106,8.762766152881074e-05,-0.0008946980118823555,0.027500000000000024,0.06355694205587414,0.0,0.0005150372462936052,0.024775241291206368,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005074152542372881,416.35686933409005,135435,3.695600756859035e-08,1.0010273770104068,0.0,9.239001892147588e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8456,42.28,21003331474.00941,6563541.0856279405,8456.0,8658944.0,0.07037092229578958,0.0007680648012333702,-0.00019751363978237624,0.040000000000000036,0.05973221428127273,0.0,0.000900574617892674,0.03407703707188582,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005074152542372881,416.35686933409005,135435,3.695600756859035e-08,1.0010273770104068,0.0,9.239001892147588e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,8456,42.28,21003331474.00941,6563541.0856279405,8456.0,8658944.0,0.10945346578285295,0.003030620862717548,0.00206689584244768,0.05500000000000005,0.06488277719043956,0.0,0.0006358909223967094,0.03407703707188581,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.005074152542372881,416.35686933409005,135435,3.695600756859035e-08,1.0010273770104068,0.0,9.239001892147588e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8516,42.58,21152361735.17788,6610113.042243088,8516.0,8720384.0,0.128080613593564,0.0051526001609685235,0.00419394357532521,0.07750000000000001,0.06294003568923145,0.0,0.000979035542215555,0.03897475870879366,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0050260416666666665,441.4854415164797,136400,3.6695631751996246e-08,1.0010568341944575,0.0,9.17390793799906e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8516,42.58,21152361735.17788,6610113.042243088,8516.0,8720384.0,0.04912038163244037,0.00012810760408976662,-0.0008517475412265219,0.01874999999999999,0.058934558993168906,0.0,0.0002621228394590104,0.018852278363092195,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0050260416666666665,441.4854415164797,136400,3.6695631751996246e-08,1.0010568341944575,0.0,9.17390793799906e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8516,42.58,21152361735.17788,6610113.042243088,8516.0,8720384.0,0.07169561552831621,0.0009200533497166763,-4.92770332456427e-05,0.04750000000000004,0.06324796018346124,0.0,0.00044430431898424046,0.024077037071885826,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0050260416666666665,441.4854415164797,136400,3.6695631751996246e-08,1.0010568341944575,0.0,9.17390793799906e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,8516,42.58,21152361735.17788,6610113.042243088,8516.0,8720384.0,0.09686686390472406,0.0019542737431291757,0.0009832061345674825,0.05124999999999996,0.05739680041179274,0.0,0.0001498822121734993,0.015327037071885818,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.0050260416666666665,441.4854415164797,136400,3.6695631751996246e-08,1.0010568341944575,0.0,9.17390793799906e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8575,42.875,21298908158.660206,6655908.799581314,8575.0,8780800.0,0.12098741607619275,0.0045697219460765215,0.0036088539525582775,0.07124999999999998,0.06586999643149083,0.0,0.0007621484888436121,0.033974758708793656,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00516419491525424,475.14128559725,137375,3.644314868804665e-08,1.0012755102040816,0.0,9.147230320699708e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8575,42.875,21298908158.660206,6655908.799581314,8575.0,8780800.0,0.067437485266652,0.0007267362609887362,-0.00025862177311142265,0.04500000000000004,0.06280921104067916,0.0,6.602128495870928e-05,0.009775241291206355,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00516419491525424,475.14128559725,137375,3.644314868804665e-08,1.0012755102040816,0.0,9.147230320699708e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8575,42.875,21298908158.660206,6655908.799581314,8575.0,8780800.0,0.05383097024028465,0.00027931347386145333,-0.000698474366938262,0.026249999999999996,0.05994662026283726,0.0,0.00026338077886167493,0.02010227836309221,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00516419491525424,475.14128559725,137375,3.644314868804665e-08,1.0012755102040816,0.0,9.147230320699708e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,8575,42.875,21298908158.660206,6655908.799581314,8575.0,8780800.0,0.12027320853830728,0.004624802262262806,0.0036579218569020577,0.07750000000000001,0.06751632591072865,0.0,0.0005516130988851477,0.030224758708793653,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00516419491525424,475.14128559725,137375,3.644314868804665e-08,1.0012755102040816,0.0,9.147230320699708e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8634,43.17,21445454582.142532,6701704.556919541,8634.0,8841216.0,0.1069957465887983,0.0027542231432778896,0.0017864725196478082,0.058750000000000024,0.06247665361898658,0.0,0.0003842836701988409,0.0240770370718858,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004994703389830508,443.07769179862004,138318,3.61941162844568e-08,1.0012595552466992,0.0,9.193305536252026e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8634,43.17,21445454582.142532,6701704.556919541,8634.0,8841216.0,0.041669234227306375,0.0004110082018435879,-0.0005747211281553755,0.04125000000000001,0.06516348269529026,0.0,0.0003228934278516459,0.022172962928114187,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004994703389830508,443.07769179862004,138318,3.61941162844568e-08,1.0012595552466992,0.0,9.193305536252026e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8634,43.17,21445454582.142532,6701704.556919541,8634.0,8841216.0,0.04455100687922889,9.029132716187327e-05,-0.0008984335590713766,0.0325,0.06320407225805347,0.0,0.00028446605378635995,0.019775241291206364,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004994703389830508,443.07769179862004,138318,3.61941162844568e-08,1.0012595552466992,0.0,9.193305536252026e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,3,8634,43.17,21445454582.142532,6701704.556919541,8634.0,8841216.0,0.10350758664679938,0.0024591480077670314,0.0014843288846412284,0.05624999999999997,0.06934298277681383,0.0,0.0002902282865124596,0.02032703707188585,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004994703389830508,443.07769179862004,138318,3.61941162844568e-08,1.0012595552466992,0.0,9.193305536252026e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,0,8694,43.47,21594484843.311,6748276.513534687,8694.0,8902656.0,0.12484335100221658,0.004920356404952142,0.003961602442185241,0.07125000000000001,0.06265667699476107,0.0,0.0012142684283064174,0.044077037071885844,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004953125,153.71447022197992,139269,3.594432942259029e-08,1.0011861628709455,0.0,9.165804002760525e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,1,8694,43.47,21594484843.311,6748276.513534687,8694.0,8902656.0,0.05319133845142164,0.0005164327207725083,-0.0004782365910664943,0.03374999999999995,0.06383576491884058,0.0,0.0003819673286297627,0.02467296292811419,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004953125,153.71447022197992,139269,3.594432942259029e-08,1.0011861628709455,0.0,9.165804002760525e-06,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,c87203a12406cc5114b7ffa2d8877465,True,2,8694,43.47,21594484843.311,6748276.513534687,8694.0,8902656.0,0.06502917175607786,0.00038974002052827306,-0.0005923262927992612,0.04999999999999999,0.06499786361491744,0.0,0.00012491024581966215,0.01385227836309219,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.004953125,153.71447022197992,139269,3.594432942259029e-08,1.0011861628709455,0.0,9.165804002760525e-06,0.0
