method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,4478,22.39,14329600.0,4478.0,4478.0,0.0,0.27948307915816173,0.03158404338153642,0.03044161631161746,0.19125000000000003,0.18109542897350628,0.0,0.01404141374093619,0.1534229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005153601694915255,71737,1.001242184010719,0.0,0.0005661707235372934,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,4478,22.39,14329600.0,4478.0,4478.0,0.0,0.2829530213393861,0.028462703332707062,0.02732348216159375,0.17875000000000002,0.16569914456550494,0.0,0.012061500705020496,0.14092296292811415,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005153601694915255,71737,1.001242184010719,0.0,0.0005661707235372934,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,4538,22.69,14521600.0,4538.0,4538.0,0.0,0.27915216659554776,0.02916048216758338,0.028025992174131154,0.19125,0.17895286809735333,0.0,0.01125413017280932,0.1284229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00534375,72763,1.0021347509916263,0.0,0.0005691521595416483,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,4538,22.69,14521600.0,4538.0,4538.0,0.0,0.2552724159480937,0.024721200287205147,0.023589991004439703,0.1575,0.17419768250392398,0.0,0.01004677277198297,0.13342296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00534375,72763,1.0021347509916263,0.0,0.0005691521595416483,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,4538,22.69,14521600.0,4538.0,4538.0,0.0,0.2845322161618184,0.031466078551457444,0.030323748008018514,0.18625000000000003,0.17851096601140626,0.0,0.014294768623826282,0.1546729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00534375,72763,1.0021347509916263,0.0,0.0005691521595416483,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,4538,22.69,14521600.0,4538.0,4538.0,0.0,0.2804061352382311,0.029929700343851673,0.028788834433147392,0.17375000000000002,0.17279587039342015,0.0,0.01318523310985871,0.1496729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00534375,72763,1.0021347509916263,0.0,0.0005691521595416483,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,4597,22.985,14710400.0,4597.0,4597.0,0.0,0.2903955002814274,0.029576553774273595,0.028437313079597848,0.2,0.18345741030057605,0.0,0.010171553394789586,0.12217296292811419,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005005296610169492,73708,1.0021209484446378,0.0,0.0005702088318468567,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,4597,22.985,14710400.0,4597.0,4597.0,0.0,0.2548201902704391,0.02514231979168624,0.024019677851692567,0.16875,0.1590284406824688,0.0,0.01210284467591706,0.14217296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005005296610169492,73708,1.0021209484446378,0.0,0.0005702088318468567,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,4597,22.985,14710400.0,4597.0,4597.0,0.0,0.2742667481396751,0.02447948126426258,0.023350292152414687,0.17625000000000002,0.1670870483321245,0.0,0.009895700834464671,0.1259229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005005296610169492,73708,1.0021209484446378,0.0,0.0005702088318468567,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,4597,22.985,14710400.0,4597.0,4597.0,0.0,0.27688410135759,0.0300298053482575,0.028891423328343047,0.1775,0.17720094650760077,0.0,0.012656792944424448,0.14217296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005005296610169492,73708,1.0021209484446378,0.0,0.0005702088318468567,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,4656,23.28,14899200.0,4656.0,4656.0,0.0,0.2660337609028193,0.022648181291226255,0.021522121910300895,0.17125,0.17632197246972403,0.0,0.007361444243613988,0.10467296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004772245762711865,74609,1.0015168599656357,0.0,0.0005707017826460481,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,4656,23.28,14899200.0,4656.0,4656.0,0.0,0.2824809347322126,0.030897401146976033,0.029756433601316967,0.18000000000000002,0.1675763857179502,0.0,0.01222905621147561,0.14217296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004772245762711865,74609,1.0015168599656357,0.0,0.0005707017826460481,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,4656,23.28,14899200.0,4656.0,4656.0,0.0,0.27705034666900474,0.02727153465856602,0.026139424987822735,0.18375,0.16407310161137434,0.0,0.011118153037001439,0.13342296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004772245762711865,74609,1.0015168599656357,0.0,0.0005707017826460481,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,4656,23.28,14899200.0,4656.0,4656.0,0.0,0.2592866507719464,0.024530975482488948,0.023407711758695604,0.1775,0.17113832634899506,0.0,0.010677658405931743,0.1309229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004772245762711865,74609,1.0015168599656357,0.0,0.0005707017826460481,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,4716,23.580000000000002,15091200.0,4716.0,4716.0,0.0,0.28191040628961705,0.027766066725601668,0.026625951750102628,0.18375,0.17627411298022,0.0,0.007308765013886862,0.1059229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004895833333333334,75549,1.0012325063613232,0.0,0.0005727178753180661,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,4716,23.580000000000002,15091200.0,4716.0,4716.0,0.0,0.2768477159310858,0.028980395385455493,0.027842495685868718,0.17875,0.16989877075621063,0.0,0.011765604604599925,0.13967296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004895833333333334,75549,1.0012325063613232,0.0,0.0005727178753180661,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,4716,23.580000000000002,15091200.0,4716.0,4716.0,0.0,0.28141256326957503,0.029170272554299714,0.028034667921147616,0.17375000000000002,0.1638924737787264,0.0,0.012985325020941456,0.14467296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004895833333333334,75549,1.0012325063613232,0.0,0.0005727178753180661,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,4716,23.580000000000002,15091200.0,4716.0,4716.0,0.0,0.27187960233995945,0.027756879415340663,0.026626697049800807,0.1925,0.17302885312898697,0.0,0.01115197314391532,0.1309229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004895833333333334,75549,1.0012325063613232,0.0,0.0005727178753180661,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,4775,23.875,15280000.0,4775.0,4775.0,0.0,0.29072421689748185,0.03054223902576214,0.029398825493491376,0.19874999999999998,0.18633992901960883,0.0,0.00864621654287049,0.11227524129120633,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00514300847457627,76520,1.0015706806282723,0.0,0.0005730366492146596,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,4775,23.875,15280000.0,4775.0,4775.0,0.0,0.27190691329822636,0.02746558414594258,0.026330209724303666,0.1775,0.17045905375911707,0.0,0.010837910169165191,0.13342296292811415,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00514300847457627,76520,1.0015706806282723,0.0,0.0005730366492146596,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,4775,23.875,15280000.0,4775.0,4775.0,0.0,0.2858451012574458,0.030163619758159954,0.0290201208325207,0.17,0.17583130115752155,0.0,0.012399568769173287,0.14342296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00514300847457627,76520,1.0015706806282723,0.0,0.0005730366492146596,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,4775,23.875,15280000.0,4775.0,4775.0,0.0,0.2730224974678994,0.029601034029713702,0.028468373534205837,0.1925,0.17404615858449413,0.0,0.014584797395260203,0.1534229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00514300847457627,76520,1.0015706806282723,0.0,0.0005730366492146596,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,4834,24.17,15468800.0,4834.0,4834.0,0.0,0.27926872699197297,0.02977910881308521,0.028639904560168628,0.18625,0.18762263897472076,0.0,0.008769886067109964,0.11717296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048305084745762705,77432,1.0011377741001242,0.0,0.0005735415804716591,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,4834,24.17,15468800.0,4834.0,4834.0,0.0,0.26478556557069055,0.026354583345846727,0.02522505952068499,0.17375000000000002,0.16368811477638034,0.0,0.008958572965769726,0.12217296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048305084745762705,77432,1.0011377741001242,0.0,0.0005735415804716591,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,4834,24.17,15468800.0,4834.0,4834.0,0.0,0.28417773017317427,0.030870788755555156,0.029726060649444497,0.17625000000000002,0.18316934420500297,0.0,0.012105489738444768,0.14342296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048305084745762705,77432,1.0011377741001242,0.0,0.0005735415804716591,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,4834,24.17,15468800.0,4834.0,4834.0,0.0,0.2808743666036039,0.029718456034038,0.028584845165199102,0.19374999999999998,0.18148391824210042,0.0,0.014562775645706273,0.15217296292811422,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048305084745762705,77432,1.0011377741001242,0.0,0.0005735415804716591,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,4894,24.47,15660800.0,4894.0,4894.0,0.0,0.28747090606418474,0.03217338773763423,0.03102771457992337,0.19375,0.18443428704319376,0.0,0.009572966196045644,0.12217296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,78407,1.001315386187168,0.0,0.0005747471393543114,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,4894,24.47,15660800.0,4894.0,4894.0,0.0,0.27435409422762824,0.0283937361683253,0.02726130279656247,0.19125,0.17306361446052054,0.0,0.010754309245932802,0.12717296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,78407,1.001315386187168,0.0,0.0005747471393543114,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,4894,24.47,15660800.0,4894.0,4894.0,0.0,0.29625936903049493,0.03617638911722221,0.03502301490448412,0.1825,0.18295257220148864,0.0,0.01488669066874531,0.1596729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,78407,1.001315386187168,0.0,0.0005747471393543114,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,4894,24.47,15660800.0,4894.0,4894.0,0.0,0.2731000257715376,0.026637957400401868,0.02550672851649982,0.17125,0.16548949966681714,0.0,0.012433681376196874,0.14217296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,78407,1.001315386187168,0.0,0.0005747471393543114,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,4953,24.765,15849600.0,4953.0,4953.0,0.0,0.2895857742537089,0.030716971189140185,0.029574832232914905,0.19,0.1813911722930056,0.0,0.010575721529996123,0.12477524129120635,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474578,79342,1.001186149808197,0.0,0.0005778063799717344,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,4953,24.765,15849600.0,4953.0,4953.0,0.0,0.2817270896706606,0.02642412906365932,0.025292897557113614,0.17625,0.17049890083931107,0.0,0.010537748226941701,0.1259229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474578,79342,1.001186149808197,0.0,0.0005778063799717344,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,4953,24.765,15849600.0,4953.0,4953.0,0.0,0.2883498851402758,0.03563629651372813,0.03448576289506855,0.18875,0.18720865000462728,0.0,0.013429440382054868,0.1509229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474578,79342,1.001186149808197,0.0,0.0005778063799717344,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,4953,24.765,15849600.0,4953.0,4953.0,0.0,0.2725824900010202,0.02748432592220318,0.02635532832843268,0.1825,0.17263359200563932,0.0,0.012128942526485463,0.14092296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474578,79342,1.001186149808197,0.0,0.0005778063799717344,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,5012,25.060000000000002,16038400.0,5012.0,5012.0,0.0,0.27854977680625803,0.029578517718571007,0.028438459754141387,0.2,0.18316310052970441,0.0,0.008860450124062298,0.11467296292811416,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005058262711864407,80297,1.0013093575418994,0.0,0.0005834123104549083,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,5012,25.060000000000002,16038400.0,5012.0,5012.0,0.0,0.27048293682018654,0.02483136041109879,0.02370261575959909,0.17,0.16488717542501563,0.0,0.008611390221015435,0.11467296292811419,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005058262711864407,80297,1.0013093575418994,0.0,0.0005834123104549083,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,5012,25.060000000000002,16038400.0,5012.0,5012.0,0.0,0.28776439372096196,0.03279513955685043,0.03164810087687053,0.17500000000000002,0.17399624065986208,0.0,0.011932755470568428,0.14092296292811415,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005058262711864407,80297,1.0013093575418994,0.0,0.0005834123104549083,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,5012,25.060000000000002,16038400.0,5012.0,5012.0,0.0,0.276113259492894,0.027201900536024448,0.026065454153224588,0.17375000000000002,0.1699488890580706,0.0,0.012061500705020496,0.14092296292811415,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005058262711864407,80297,1.0013093575418994,0.0,0.0005834123104549083,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,5072,25.36,16230400.0,5072.0,5072.0,0.0,0.2677090643717358,0.028476215529039672,0.02734123737943439,0.18000000000000002,0.1704537008812238,0.0,0.00799687995143663,0.11592296292811419,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005161458333333336,81288,1.0016758675078865,0.0,0.0005858142744479495,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,5072,25.36,16230400.0,5072.0,5072.0,0.0,0.2876364206435389,0.03023561510557471,0.029090425146601206,0.17625000000000002,0.181447140638605,0.0,0.010412711426604476,0.1246729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005161458333333336,81288,1.0016758675078865,0.0,0.0005858142744479495,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,5072,25.36,16230400.0,5072.0,5072.0,0.0,0.28206376049131,0.030267655051501308,0.0291215819220616,0.16625,0.18320374072621248,0.0,0.010976489142151633,0.1371729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005161458333333336,81288,1.0016758675078865,0.0,0.0005858142744479495,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,5072,25.36,16230400.0,5072.0,5072.0,0.0,0.27250215256696303,0.027494759656881973,0.026358495349646516,0.17250000000000001,0.16944262112928787,0.0,0.010536461889959162,0.1309229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005161458333333336,81288,1.0016758675078865,0.0,0.0005858142744479495,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,5131,25.655,16419200.0,5131.0,5131.0,0.0,0.2821847585118115,0.031192391509011097,0.030052035431532342,0.18875000000000003,0.1712682963541422,0.0,0.009445650774595998,0.1259229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004825211864406782,82199,1.0012546287273436,0.0,0.0005868739037224712,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,5131,25.655,16419200.0,5131.0,5131.0,0.0,0.2812992371732561,0.027941808159712922,0.02680620876138251,0.18000000000000002,0.17622164439707177,0.0,0.010845030891082106,0.1271729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004825211864406782,82199,1.0012546287273436,0.0,0.0005868739037224712,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,5131,25.655,16419200.0,5131.0,5131.0,0.0,0.2857465766231776,0.030846068994978992,0.02970116221909025,0.1925,0.19424197985796954,0.0,0.015070177953084123,0.1584229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004825211864406782,82199,1.0012546287273436,0.0,0.0005868739037224712,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,5131,25.655,16419200.0,5131.0,5131.0,0.0,0.2637817600750589,0.02684897674820541,0.025712342536595045,0.16,0.16980648799605857,0.0,0.01085703714662685,0.13842296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004825211864406782,82199,1.0012546287273436,0.0,0.0005868739037224712,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,5191,25.955000000000002,16611200.0,5191.0,5191.0,0.0,0.27996045459412455,0.03165512673103432,0.030511321010635806,0.18625,0.1825112842694171,0.0,0.00948449329671923,0.1246729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005046875000000001,83168,1.0013484877672896,0.0,0.0005870737815449817,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,5191,25.955000000000002,16611200.0,5191.0,5191.0,0.0,0.27708560811658833,0.02725157683096968,0.02611794715895943,0.16625,0.16661935138970008,0.0,0.01076560088165264,0.1296729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005046875000000001,83168,1.0013484877672896,0.0,0.0005870737815449817,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,5191,25.955000000000002,16611200.0,5191.0,5191.0,0.0,0.28391938144405054,0.028518965789911754,0.027380160339314563,0.18375000000000002,0.17722059588724737,0.0,0.011270848840353478,0.13342296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005046875000000001,83168,1.0013484877672896,0.0,0.0005870737815449817,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,5191,25.955000000000002,16611200.0,5191.0,5191.0,0.0,0.2570713594040377,0.026159784312910772,0.025029700443852443,0.165,0.16579208731321404,0.0,0.011478947748930914,0.14217296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005046875000000001,83168,1.0013484877672896,0.0,0.0005870737815449817,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,5250,26.25,16800000.0,5250.0,5250.0,0.0,0.2811428264779083,0.030498384422718794,0.029360545055659548,0.1925,0.17869468312818737,0.0,0.011601605522166127,0.13342296292811417,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005037076271186444,84119,1.0014166666666666,0.0,0.0005877380952380953,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,5250,26.25,16800000.0,5250.0,5250.0,0.0,0.2760450797793583,0.030009700317802035,0.028871108107048293,0.1925,0.17435509759862433,0.0,0.01226120741663652,0.1396729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005037076271186444,84119,1.0014166666666666,0.0,0.0005877380952380953,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,5250,26.25,16800000.0,5250.0,5250.0,0.0,0.29352524584021056,0.031996994675917656,0.030853050438583107,0.20750000000000002,0.1861205166660964,0.0,0.011104341412718145,0.1296729629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005037076271186444,84119,1.0014166666666666,0.0,0.0005877380952380953,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,5250,26.25,16800000.0,5250.0,5250.0,0.0,0.25163392399595275,0.022177021401296404,0.021053253312090514,0.15875,0.16759770059160017,0.0,0.011147776456511854,0.13842296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005037076271186444,84119,1.0014166666666666,0.0,0.0005877380952380953,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,0,5309,26.545,16988800.0,5309.0,5309.0,0.0,0.29145269743573493,0.032094286902918934,0.030954327052740815,0.19875,0.17424591249408017,0.0,0.012295138215593845,0.13467296292811418,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050052966101694915,85064,1.0014126954228668,0.0,0.0005887996797890374,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,1,5309,26.545,16988800.0,5309.0,5309.0,0.0,0.2751684797768458,0.028259102382243606,0.027122126972747962,0.195,0.1809564014118542,0.0,0.009859271913083278,0.1234229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050052966101694915,85064,1.0014126954228668,0.0,0.0005887996797890374,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,2,5309,26.545,16988800.0,5309.0,5309.0,0.0,0.28623354901541487,0.028913187789420314,0.027772190591841994,0.17625000000000002,0.16833604876488228,0.0,0.010025296711859099,0.1234229629281142,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050052966101694915,85064,1.0014126954228668,0.0,0.0005887996797890374,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,c87203a12406cc5114b7ffa2d8877465,True,3,5309,26.545,16988800.0,5309.0,5309.0,0.0,0.2466393760630637,0.019437320632993194,0.018322191237169383,0.14875,0.15823837169160848,0.0,0.00792324634739396,0.11467296292811419,True,0.12012712206063299,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0050052966101694915,85064,1.0014126954228668,0.0,0.0005887996797890374,0.0
