schema_version,method,seed,seeds,warmup_steps,burn_in_steps,steps_per_draw,dt,equilibrium_initialized,initialization_method,n_draws_per_chain,n_chains,trace_start,trace_stop,trace_interval,gradient_evals,potential_evals,score_quadrature_evals,worst_basin_name,worst_basin_ess,worst_basin_ess_per_gradient_eval,worst_basin_ess_per_potential_eval,worst_basin_ess_per_score_quadrature_eval,label_transition_count,no_label_transition_chain_count,all_chains_no_label_transition,kind,name,index,mean,target,signed_bias,absolute_bias,sample_sd,iat,iat_saved_draws,iat_sampler_time,iat_min_chain,iat_median_chain,iat_max_chain,ess,rhat,mcse,constant_chain_count,finite_iat_chain_count,ess_per_gradient_eval,ess_per_potential_eval,ess_per_score_quadrature_eval,basin_id,basin_transition_count,no_basin_transition_chain_count,unvisited_chain_count,always_in_basin_chain_count,unvisited
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_28,28,0.03071875,0.025,0.005718749999999998,0.005718749999999998,0.172557349596165,8.130940625737573,8.130940625737573,0.8130940625737111,1.0,11.573607919506653,inf,3935.584020710669,1.03494116619556,0.0027506090482537437,5,27,0.00614935003236042,nan,0.0003843343770225263,28,230,5,5,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_29,29,0.02865625,0.025,0.0036562499999999998,0.0036562499999999998,0.16684105972163382,37.2440850395555,37.2440850395555,3.7244085039553383,4.999849246231155,21.05538955162484,inf,859.1968353099302,1.1111067107905686,0.005691891400979172,19,13,0.001342495055171766,nan,8.390594094823538e-05,29,155,19,19,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_30,30,0.0268125,0.025,0.0018124999999999981,0.0018124999999999981,0.16153762810539046,6.809582101959809,6.809582101959809,0.6809582101959423,1.0,15.337242799815336,inf,4699.260471621356,1.0264473558494784,0.0023564538721531064,7,25,0.0073425944869083696,nan,0.0004589121554317731,30,219,7,7,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_31,31,0.05346875,0.025,0.02846875,0.02846875,0.22496982993381445,11.25819040315472,11.25819040315472,1.125819040315408,1.0,22.874052775627554,inf,2842.375093517081,1.0690839268692047,0.004219719526557594,6,26,0.004441211083620439,nan,0.00027757569272627745,31,233,6,6,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_32,32,0.02984375,0.025,0.004843749999999997,0.004843749999999997,0.17015876527116144,6.228780678835604,6.228780678835604,0.622878067883525,1.0,12.647010078004897,inf,5137.442085371677,1.0204855367397327,0.0023740007727050933,2,30,0.008027253258393246,nan,0.0005017033286495779,32,269,2,2,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_33,33,0.041625,0.025,0.016625,0.016625,0.19973383801997363,12.297690459515994,12.297690459515994,1.2297690459515296,1.0,20.653377949503046,inf,2602.1146088644873,1.0458112298472717,0.00391551089625886,7,25,0.004065804076350762,nan,0.0002541127547719226,33,256,7,7,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_34,34,0.01390625,0.025,-0.011093750000000001,0.011093750000000001,0.11710377769909254,13.061364950742941,13.061364950742941,1.3061364950742198,1.9979919839679359,10.245061943438836,inf,2449.9736528822596,1.0367279199102803,0.0023658663015975996,16,16,0.0038280838326285307,nan,0.00023925523953928317,34,95,16,16,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_35,35,0.02896875,0.025,0.00396875,0.00396875,0.16772131826248635,13.370753949649346,13.370753949649346,1.3370753949648586,2.46574297188755,15.23865260628958,inf,2393.283140240511,1.0416645752334315,0.0034283979483585806,8,24,0.003739504906625798,nan,0.00023371905666411238,35,191,8,8,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_36,36,0.02796875,0.025,0.002968749999999999,0.002968749999999999,0.1648858654587534,7.6364018779912355,7.6364018779912355,0.7636401877990802,1.0,20.279095073940145,inf,4190.455205379741,1.032266823060742,0.0025471400636368673,9,23,0.006547586258405845,nan,0.0004092241411503653,36,172,9,9,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_37,37,0.0364375,0.025,0.011437499999999996,0.011437499999999996,0.1873790431439881,8.381767404846341,8.381767404846341,0.8381767404845865,1.0,13.118933800282115,59.323338543809136,3817.81054691372,1.0233235725839325,0.0030325909192325294,0,32,0.005965328979552687,nan,0.00037283306122204294,37,327,0,0,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_38,38,0.02475,0.025,-0.0002500000000000002,0.0002500000000000002,0.15536470583274156,10.117054430107803,10.117054430107803,1.0117054430107228,1.6626486125041788,13.94793573331807,inf,3162.9759650960996,1.0605956222206283,0.00276251357729746,12,20,0.004942149945462656,nan,0.000308884371591416,38,124,12,12,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,basin,basin_39,39,0.02071875,0.025,-0.00428125,0.00428125,0.14244338336549112,14.649236608993627,14.649236608993627,1.4649236608992795,1.0,11.992259351261836,inf,2184.4141680634875,1.0513061779061152,0.0030477180580483106,16,16,0.0034131471375991995,nan,0.00021332169609994997,39,106,16,16,0,False
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,energy,energy,0,0.8321789888174509,0.11543038998431533,0.7167485988331356,0.7167485988331356,2.115388620453052,3.9412825187762857,3.9412825187762857,0.39412825187760614,2.6880412686560824,4.0463825797375215,6.826190316186699,8119.184516093904,1.0069368250562898,0.023476532847166217,0,32,0.012686225806396724,nan,0.0007928891128997953,,,,,,
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,cv,cv_0,0,-2.434414428310901,2.4345164152882552,-4.868930843599156,4.868930843599156,22.311474711756933,129.59538612870855,129.59538612870855,12.95953861287012,51.98601595294947,150.69924200238484,274.26146019379144,246.92237089535715,1.326553624479057,1.4198682810860905,0,32,0.00038581620452399554,nan,2.411351278274972e-05,,,,,,
1,LSC-CP-RA,,"[0, 1, 2, 3]",20,10000,10,0.01,False,exact_gaussian_mixture:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,640000.0,0.0,10240000.0,basin_29,859.1968353099302,0.001342495055171766,nan,8.390594094823538e-05,3580,0,False,cv,cv_1,1,4.836392330483072,0.5662541439438427,4.27013818653923,4.27013818653923,24.556292735969496,118.85402594960323,118.85402594960323,11.885402594959647,44.22786836257044,145.03700839428245,257.6010396399418,269.2378297186897,1.3305554871682852,1.4965621646610798,0,32,0.0004206841089354526,nan,2.629275680846579e-05,,,,,,
