epsilon,method,seed,metric,threshold,bias_floor,first_crossing_time,persistent_reached,censored,mixing_time,final_metric_value,N_particles,n_recorded_points,persistence_records,record_dt,T_final
0.22,LSC-CP,6,CDF_sup,0.06,0.01887416666666669,1.76,True,False,1.8800000000000001,0.011333333333333355,6000,401,4,0.04,16.0
0.22,LSC-CP,6,W1,0.0931271430440721,0.0310423810146907,1.76,True,False,1.8800000000000001,0.01244918634995379,6000,401,4,0.04,16.0
0.22,LSC-CP,7,KDE_chi2,0.05,0.010125660060856717,1.32,True,False,1.32,0.00751448112460338,6000,401,4,0.04,16.0
0.22,LSC-CP,7,bin_chi2_M40,0.06,0.009130777777777776,1.24,True,False,1.24,0.006819999999999998,6000,401,4,0.04,16.0
0.22,LSC-CP,7,bin_chi2_M80,0.1,0.01913386666666666,1.04,True,False,1.12,0.01351111111111111,6000,401,4,0.04,16.0
0.22,LSC-CP,7,bin_chi2_M120,0.14,0.023770266666666668,0.96,True,False,0.96,0.02293333333333333,6000,401,4,0.04,16.0
0.22,LSC-CP,7,well_TV,0.075,0.01235166666666668,1.56,True,False,1.6400000000000001,0.0029999999999998916,6000,401,4,0.04,16.0
0.22,LSC-CP,7,CDF_sup,0.06,0.01887416666666669,1.72,True,False,1.72,0.007083333333333296,6000,401,4,0.04,16.0
0.22,LSC-CP,7,W1,0.0931271430440721,0.0310423810146907,1.72,True,False,1.8,0.009406492310115954,6000,401,4,0.04,16.0
0.2,Langevin,0,KDE_chi2,0.05,0.01088406428779549,11.797082197170575,True,False,12.130961881996157,0.008828870223445414,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,0,bin_chi2_M40,0.06,0.0090502,11.351909284069798,True,False,11.797082197170575,0.005248888888888888,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,0,bin_chi2_M80,0.1,0.017823022222222217,9.571217631666693,True,False,10.127683773042662,0.011266666666666666,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,0,bin_chi2_M120,0.14,0.025806,8.68087180546514,True,False,8.68087180546514,0.022726666666666666,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,0,well_TV,0.075,0.011895000000000022,13.57777384957368,True,False,15.803638415077561,0.009499999999999953,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,0,CDF_sup,0.06,0.01742583333333336,15.358465501976786,True,False,17.13915715437989,0.012166666666666645,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,0,W1,0.08,0.023843039862331696,17.695623295755862,True,False,18.808555578507804,0.018652471017972246,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,1,KDE_chi2,0.05,0.01088406428779549,11.351909284069798,True,False,12.798721251647322,0.0072229509678275764,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,1,bin_chi2_M40,0.06,0.0090502,11.908375425445769,True,False,12.130961881996157,0.006035555555555554,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,1,bin_chi2_M80,0.1,0.017823022222222217,9.793804088217081,True,False,10.016390544767468,0.011391111111111112,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,1,bin_chi2_M120,0.14,0.025806,8.346992120639557,True,False,9.014751490290722,0.01758,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,1,well_TV,0.075,0.011895000000000022,13.355187393023291,True,False,14.801999360600815,0.002666666666666595,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,1,CDF_sup,0.06,0.01742583333333336,16.02622487162795,True,False,16.58269101300392,0.007166666666666623,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,1,W1,0.08,0.023843039862331696,18.363382665407027,True,False,19.921487861259745,0.007157087936928711,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,2,KDE_chi2,0.05,0.01088406428779549,11.574495740620186,True,False,12.576134795096934,0.007166619449876977,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,2,bin_chi2_M40,0.06,0.0090502,11.240616055794604,True,False,11.797082197170575,0.0041177777777777775,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,2,bin_chi2_M80,0.1,0.017823022222222217,9.905097316492276,True,False,10.238977001317856,0.00976888888888889,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,2,bin_chi2_M120,0.14,0.025806,8.458285348914751,True,False,9.23733794684111,0.020040000000000002,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,2,well_TV,0.075,0.011895000000000022,13.911653534399262,True,False,14.690706132325621,0.005833333333333357,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,2,CDF_sup,0.06,0.01742583333333336,15.358465501976786,True,False,16.80527746955431,0.0058750000000000226,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,2,W1,0.08,0.023843039862331696,18.029502980581444,True,False,19.25372849160858,0.007066897299034385,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,3,KDE_chi2,0.05,0.01088406428779549,12.130961881996157,True,False,12.130961881996157,0.0073887201209497915,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,3,bin_chi2_M40,0.06,0.0090502,11.68578896889538,True,False,11.68578896889538,0.008215555555555554,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,3,bin_chi2_M80,0.1,0.017823022222222217,10.016390544767468,True,False,10.016390544767468,0.01006222222222222,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,3,bin_chi2_M120,0.14,0.025806,8.792165033740334,True,False,8.792165033740334,0.02006,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,3,well_TV,0.075,0.011895000000000022,14.356826447500039,True,False,15.692345186802367,0.003166666666666762,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,3,CDF_sup,0.06,0.01742583333333336,16.02622487162795,True,False,16.916570697829503,0.006499999999999969,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,3,W1,0.08,0.023843039862331696,18.47467589368222,True,False,18.919848806782998,0.005998379502865775,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,4,KDE_chi2,0.05,0.01088406428779549,12.019668653720963,True,False,12.576134795096934,0.00639342678016404,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,4,bin_chi2_M40,0.06,0.0090502,11.68578896889538,True,False,11.908375425445769,0.0060644444444444435,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,4,bin_chi2_M80,0.1,0.017823022222222217,9.905097316492276,True,False,10.238977001317856,0.010222222222222221,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,4,bin_chi2_M120,0.14,0.025806,8.569578577189946,True,False,8.569578577189946,0.02276666666666667,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,4,well_TV,0.075,0.011895000000000022,14.690706132325621,True,False,15.46975873025198,0.002666666666666595,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,4,CDF_sup,0.06,0.01742583333333336,15.803638415077561,True,False,17.027863926104697,0.008541666666666647,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,4,W1,0.08,0.023843039862331696,17.473036839205474,True,False,19.031142035058192,0.008062382251373535,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,5,KDE_chi2,0.05,0.01088406428779549,11.908375425445769,True,False,11.908375425445769,0.006046287097971187,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,5,bin_chi2_M40,0.06,0.0090502,11.240616055794604,True,False,11.908375425445769,0.006417777777777779,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,5,bin_chi2_M80,0.1,0.017823022222222217,10.238977001317856,True,False,10.238977001317856,0.015555555555555553,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,5,bin_chi2_M120,0.14,0.025806,8.569578577189946,True,False,8.903458262015528,0.017533333333333335,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,5,well_TV,0.075,0.011895000000000022,13.911653534399262,True,False,14.801999360600815,0.0004999999999999449,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,5,CDF_sup,0.06,0.01742583333333336,16.02622487162795,True,False,17.36174361093028,0.010999999999999984,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,5,W1,0.08,0.023843039862331696,17.806916524031056,True,False,18.252089437131833,0.009986908349047668,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,6,KDE_chi2,0.05,0.01088406428779549,11.908375425445769,True,False,11.908375425445769,0.007034234913747407,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,6,bin_chi2_M40,0.06,0.0090502,11.463202512344992,True,False,11.463202512344992,0.006000000000000001,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,6,bin_chi2_M80,0.1,0.017823022222222217,9.905097316492276,True,False,10.238977001317856,0.011688888888888888,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,6,bin_chi2_M120,0.14,0.025806,8.569578577189946,True,False,8.792165033740334,0.019013333333333333,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,6,well_TV,0.075,0.011895000000000022,13.800360306124068,True,False,14.690706132325621,0.0035000000000000586,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,6,CDF_sup,0.06,0.01742583333333336,16.360104556453532,True,False,16.916570697829503,0.008583333333333327,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,6,W1,0.08,0.023843039862331696,17.695623295755862,True,False,19.47631494815897,0.00885746337789757,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,7,KDE_chi2,0.05,0.01088406428779549,12.019668653720963,True,False,12.798721251647322,0.006033111152234188,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,7,bin_chi2_M40,0.06,0.0090502,11.574495740620186,True,False,12.130961881996157,0.005039999999999999,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,7,bin_chi2_M80,0.1,0.017823022222222217,9.682510859941887,True,False,10.238977001317856,0.010648888888888888,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,7,bin_chi2_M120,0.14,0.025806,8.346992120639557,True,False,9.126044718565916,0.020620000000000003,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,7,well_TV,0.075,0.011895000000000022,14.245533219224845,True,False,14.690706132325621,0.0026666666666666505,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,7,CDF_sup,0.06,0.01742583333333336,15.692345186802367,True,False,17.584330067480668,0.012833333333333367,6000,401,4,0.1112932282751941,44.51729131007764
0.2,Langevin,7,W1,0.08,0.023843039862331696,18.14079620885664,True,False,20.032781089534936,0.011419650612770256,6000,401,4,0.1112932282751941,44.51729131007764
0.2,LSC-CP,0,KDE_chi2,0.05,0.01088406428779549,1.4000000000000001,True,False,1.4000000000000001,0.007081597158494728,6000,401,4,0.04,16.0
0.2,LSC-CP,0,bin_chi2_M40,0.06,0.0090502,1.32,True,False,1.32,0.0064644444444444445,6000,401,4,0.04,16.0
0.2,LSC-CP,0,bin_chi2_M80,0.1,0.017823022222222217,1.04,True,False,1.04,0.014764444444444445,6000,401,4,0.04,16.0
0.2,LSC-CP,0,bin_chi2_M120,0.14,0.025806,0.96,True,False,1.08,0.02009333333333333,6000,401,4,0.04,16.0
0.2,LSC-CP,0,well_TV,0.075,0.011895000000000022,1.6,True,False,1.6,0.0026666666666666505,6000,401,4,0.04,16.0
0.2,LSC-CP,0,CDF_sup,0.06,0.01742583333333336,1.8,True,False,1.92,0.011333333333333345,6000,401,4,0.04,16.0
0.2,LSC-CP,0,W1,0.08,0.023843039862331696,1.92,True,False,2.04,0.015070099255110044,6000,401,4,0.04,16.0
0.2,LSC-CP,1,KDE_chi2,0.05,0.01088406428779549,1.36,True,False,1.36,0.005240544878000065,6000,401,4,0.04,16.0
0.2,LSC-CP,1,bin_chi2_M40,0.06,0.0090502,1.28,True,False,1.28,0.005959999999999998,6000,401,4,0.04,16.0
0.2,LSC-CP,1,bin_chi2_M80,0.1,0.017823022222222217,1.04,True,False,1.12,0.010906666666666665,6000,401,4,0.04,16.0
0.2,LSC-CP,1,bin_chi2_M120,0.14,0.025806,0.96,True,False,0.96,0.016293333333333333,6000,401,4,0.04,16.0
0.2,LSC-CP,1,well_TV,0.075,0.011895000000000022,1.52,True,False,1.6,0.00883333333333336,6000,401,4,0.04,16.0
0.2,LSC-CP,1,CDF_sup,0.06,0.01742583333333336,1.8,True,False,1.8,0.012958333333333322,6000,401,4,0.04,16.0
0.2,LSC-CP,1,W1,0.08,0.023843039862331696,1.92,True,False,2.0,0.016193659771848102,6000,401,4,0.04,16.0
0.2,LSC-CP,2,KDE_chi2,0.05,0.01088406428779549,1.36,True,False,1.36,0.006805900487124615,6000,401,4,0.04,16.0
0.2,LSC-CP,2,bin_chi2_M40,0.06,0.0090502,1.24,True,False,1.24,0.00705111111111111,6000,401,4,0.04,16.0
0.2,LSC-CP,2,bin_chi2_M80,0.1,0.017823022222222217,1.08,True,False,1.08,0.01054222222222222,6000,401,4,0.04,16.0
0.2,LSC-CP,2,bin_chi2_M120,0.14,0.025806,0.96,True,False,0.96,0.019466666666666667,6000,401,4,0.04,16.0
0.2,LSC-CP,2,well_TV,0.075,0.011895000000000022,1.6,True,False,1.6,0.000500000000000056,6000,401,4,0.04,16.0
0.2,LSC-CP,2,CDF_sup,0.06,0.01742583333333336,1.6400000000000001,True,False,1.84,0.007416666666666622,6000,401,4,0.04,16.0
0.2,LSC-CP,2,W1,0.08,0.023843039862331696,1.92,True,False,1.92,0.006817169475276056,6000,401,4,0.04,16.0
0.2,LSC-CP,3,KDE_chi2,0.05,0.01088406428779549,1.32,True,False,1.32,0.007391558922441503,6000,401,4,0.04,16.0
0.2,LSC-CP,3,bin_chi2_M40,0.06,0.0090502,1.28,True,False,1.48,0.00510222222222222,6000,401,4,0.04,16.0
0.2,LSC-CP,3,bin_chi2_M80,0.1,0.017823022222222217,1.08,True,False,1.16,0.009395555555555556,6000,401,4,0.04,16.0
0.2,LSC-CP,3,bin_chi2_M120,0.14,0.025806,1.0,True,False,1.0,0.0183,6000,401,4,0.04,16.0
0.2,LSC-CP,3,well_TV,0.075,0.011895000000000022,1.52,True,False,1.6,0.006000000000000005,6000,401,4,0.04,16.0
0.2,LSC-CP,3,CDF_sup,0.06,0.01742583333333336,1.76,True,False,1.76,0.011458333333333307,6000,401,4,0.04,16.0
0.2,LSC-CP,3,W1,0.08,0.023843039862331696,1.84,True,False,2.04,0.018278840965655786,6000,401,4,0.04,16.0
0.2,LSC-CP,4,KDE_chi2,0.05,0.01088406428779549,1.24,True,False,1.36,0.006499704657607821,6000,401,4,0.04,16.0
0.2,LSC-CP,4,bin_chi2_M40,0.06,0.0090502,1.24,True,False,1.32,0.0055133333333333345,6000,401,4,0.04,16.0
0.2,LSC-CP,4,bin_chi2_M80,0.1,0.017823022222222217,1.08,True,False,1.08,0.016444444444444442,6000,401,4,0.04,16.0
0.2,LSC-CP,4,bin_chi2_M120,0.14,0.025806,1.0,True,False,1.0,0.014466666666666668,6000,401,4,0.04,16.0
0.2,LSC-CP,4,well_TV,0.075,0.011895000000000022,1.56,True,False,1.68,0.004833333333333356,6000,401,4,0.04,16.0
0.2,LSC-CP,4,CDF_sup,0.06,0.01742583333333336,1.8,True,False,1.8,0.008874999999999963,6000,401,4,0.04,16.0
0.2,LSC-CP,4,W1,0.08,0.023843039862331696,1.8800000000000001,True,False,2.04,0.007951606217654436,6000,401,4,0.04,16.0
0.2,LSC-CP,5,KDE_chi2,0.05,0.01088406428779549,1.24,True,False,1.32,0.006799464683909082,6000,401,4,0.04,16.0
0.2,LSC-CP,5,bin_chi2_M40,0.06,0.0090502,1.32,True,False,1.32,0.008973333333333333,6000,401,4,0.04,16.0
0.2,LSC-CP,5,bin_chi2_M80,0.1,0.017823022222222217,1.08,True,False,1.08,0.011751111111111111,6000,401,4,0.04,16.0
0.2,LSC-CP,5,bin_chi2_M120,0.14,0.025806,1.0,True,False,1.0,0.018966666666666666,6000,401,4,0.04,16.0
0.2,LSC-CP,5,well_TV,0.075,0.011895000000000022,1.6,True,False,1.6,0.0024999999999999467,6000,401,4,0.04,16.0
0.2,LSC-CP,5,CDF_sup,0.06,0.01742583333333336,1.8,True,False,1.8800000000000001,0.007208333333333298,6000,401,4,0.04,16.0
0.2,LSC-CP,5,W1,0.08,0.023843039862331696,1.8,True,False,2.04,0.006206559083295126,6000,401,4,0.04,16.0
0.2,LSC-CP,6,KDE_chi2,0.05,0.01088406428779549,1.28,True,False,1.28,0.007329934083843419,6000,401,4,0.04,16.0
0.2,LSC-CP,6,bin_chi2_M40,0.06,0.0090502,1.32,True,False,1.32,0.0063,6000,401,4,0.04,16.0
0.2,LSC-CP,6,bin_chi2_M80,0.1,0.017823022222222217,1.04,True,False,1.04,0.01252,6000,401,4,0.04,16.0
0.2,LSC-CP,6,bin_chi2_M120,0.14,0.025806,0.96,True,False,0.96,0.02006666666666667,6000,401,4,0.04,16.0
0.2,LSC-CP,6,well_TV,0.075,0.011895000000000022,1.6400000000000001,True,False,1.6400000000000001,0.008333333333333304,6000,401,4,0.04,16.0
0.2,LSC-CP,6,CDF_sup,0.06,0.01742583333333336,1.8,True,False,1.8,0.009750000000000031,6000,401,4,0.04,16.0
0.2,LSC-CP,6,W1,0.08,0.023843039862331696,1.84,True,False,2.0,0.012066228175148228,6000,401,4,0.04,16.0
0.2,LSC-CP,7,KDE_chi2,0.05,0.01088406428779549,1.36,True,False,1.36,0.007414061865380616,6000,401,4,0.04,16.0
0.2,LSC-CP,7,bin_chi2_M40,0.06,0.0090502,1.28,True,False,1.28,0.006817777777777777,6000,401,4,0.04,16.0
0.2,LSC-CP,7,bin_chi2_M80,0.1,0.017823022222222217,1.12,True,False,1.12,0.013662222222222218,6000,401,4,0.04,16.0
0.2,LSC-CP,7,bin_chi2_M120,0.14,0.025806,0.96,True,False,0.96,0.028140000000000002,6000,401,4,0.04,16.0
0.2,LSC-CP,7,well_TV,0.075,0.011895000000000022,1.68,True,False,1.68,0.0063333333333333575,6000,401,4,0.04,16.0
0.2,LSC-CP,7,CDF_sup,0.06,0.01742583333333336,1.72,True,False,1.72,0.0070000000000000236,6000,401,4,0.04,16.0
0.2,LSC-CP,7,W1,0.08,0.023843039862331696,1.76,True,False,2.04,0.009792130660319006,6000,401,4,0.04,16.0
0.18,Langevin,0,KDE_chi2,0.05,0.01201822878263176,14.126281299851396,True,False,14.390323940970113,0.007276114871483175,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,0,bin_chi2_M40,0.06,0.009893999999999997,13.334153376495243,True,False,13.862238658732677,0.009420000000000001,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,0,bin_chi2_M80,0.1,0.01919746666666666,11.2218122475455,True,False,11.617876209223578,0.013808888888888888,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,0,bin_chi2_M120,0.14,0.025127666666666666,9.901599041951913,True,False,10.561705644748706,0.020866666666666665,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,0,well_TV,0.075,0.019776666666666644,16.502665069919853,True,False,17.162771672716648,0.003166666666666651,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,0,CDF_sup,0.064585,0.021528333333333333,18.08692091663216,True,False,19.14309148110703,0.009250000000000001,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,0,W1,0.09511906674803852,0.03170635558267951,19.14309148110703,True,False,21.51947525117549,0.007216711348037549,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,1,KDE_chi2,0.05,0.01201822878263176,13.994259979292037,True,False,14.918409223207549,0.00974638108236521,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,1,bin_chi2_M40,0.06,0.009893999999999997,13.59819601761396,True,False,14.126281299851396,0.006651111111111112,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,1,bin_chi2_M80,0.1,0.01919746666666666,11.617876209223578,True,False,12.145961491461012,0.013791111111111112,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,1,bin_chi2_M120,0.14,0.025127666666666666,10.429684324189347,True,False,10.429684324189347,0.02346,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,1,well_TV,0.075,0.019776666666666644,16.370643749360497,True,False,18.879048839988315,0.002666666666666706,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,1,CDF_sup,0.064585,0.021528333333333333,17.822878275513443,True,False,19.935219404463183,0.010791666666666701,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,1,W1,0.09511906674803852,0.03170635558267951,19.40713412222575,True,False,20.727347327819338,0.009682626490744153,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,2,KDE_chi2,0.05,0.01201822878263176,13.730217338173318,True,False,14.918409223207549,0.008588403201639635,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,2,bin_chi2_M40,0.06,0.009893999999999997,13.466174697054601,True,False,14.65436658208883,0.006353333333333332,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,2,bin_chi2_M80,0.1,0.01919746666666666,11.353833568104859,True,False,12.145961491461012,0.010777777777777775,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,2,bin_chi2_M120,0.14,0.025127666666666666,10.033620362511272,True,False,10.297663003629989,0.026246666666666665,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,2,well_TV,0.075,0.019776666666666644,16.502665069919853,True,False,18.21894223719152,0.011666666666666603,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,2,CDF_sup,0.064585,0.021528333333333333,18.747027519428954,True,False,19.14309148110703,0.01679166666666664,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,2,W1,0.09511906674803852,0.03170635558267951,19.40713412222575,True,False,21.12341128949741,0.023184231847046634,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,3,KDE_chi2,0.05,0.01201822878263176,14.390323940970113,True,False,14.390323940970113,0.008327030485536124,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,3,bin_chi2_M40,0.06,0.009893999999999997,13.466174697054601,True,False,13.466174697054601,0.007664444444444443,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,3,bin_chi2_M80,0.1,0.01919746666666666,11.48585488866422,True,False,11.881918850342295,0.012599999999999997,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,3,bin_chi2_M120,0.14,0.025127666666666666,9.901599041951913,True,False,10.297663003629989,0.018940000000000002,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,3,well_TV,0.075,0.019776666666666644,16.76670771103857,True,False,17.426814313835365,0.002666666666666595,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,3,CDF_sup,0.064585,0.021528333333333333,18.08692091663216,True,False,18.482984878310237,0.00808333333333337,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,3,W1,0.09511906674803852,0.03170635558267951,19.803198083903826,True,False,20.859368648378695,0.007924965494028283,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,4,KDE_chi2,0.05,0.01201822878263176,13.59819601761396,True,False,14.78638790264819,0.009095916967141536,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,4,bin_chi2_M40,0.06,0.009893999999999997,13.202132055935884,True,False,14.390323940970113,0.0070733333333333325,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,4,bin_chi2_M80,0.1,0.01919746666666666,11.48585488866422,True,False,11.48585488866422,0.00929333333333333,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,4,bin_chi2_M120,0.14,0.025127666666666666,10.16564168307063,True,False,10.561705644748706,0.01724,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,4,well_TV,0.075,0.019776666666666644,15.84255846712306,True,False,17.558835634394725,0.00016666666666670382,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,4,CDF_sup,0.064585,0.021528333333333333,18.08692091663216,True,False,18.08692091663216,0.007500000000000018,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,4,W1,0.09511906674803852,0.03170635558267951,19.53915544278511,True,False,21.51947525117549,0.004727056948722233,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,5,KDE_chi2,0.05,0.01201822878263176,13.862238658732677,True,False,15.050430543766907,0.007610726368485173,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,5,bin_chi2_M40,0.06,0.009893999999999997,13.862238658732677,True,False,13.862238658732677,0.006206666666666668,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,5,bin_chi2_M80,0.1,0.01919746666666666,11.617876209223578,True,False,11.881918850342295,0.013586666666666667,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,5,bin_chi2_M120,0.14,0.025127666666666666,10.033620362511272,True,False,10.693726965308066,0.019866666666666668,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,5,well_TV,0.075,0.019776666666666644,16.502665069919853,True,False,18.350963557750877,0.011333333333333417,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,5,CDF_sup,0.064585,0.021528333333333333,17.558835634394725,True,False,19.671176763344466,0.013458333333333317,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,5,W1,0.09511906674803852,0.03170635558267951,19.671176763344466,True,False,20.991389968938055,0.022685425930491557,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,6,KDE_chi2,0.05,0.01201822878263176,13.59819601761396,True,False,14.258302620410754,0.006857590577520512,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,6,bin_chi2_M40,0.06,0.009893999999999997,13.59819601761396,True,False,14.522345261529471,0.009977777777777776,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,6,bin_chi2_M80,0.1,0.01919746666666666,11.353833568104859,True,False,11.749897529782936,0.015039999999999998,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,6,bin_chi2_M120,0.14,0.025127666666666666,9.901599041951913,True,False,9.901599041951913,0.017086666666666667,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,6,well_TV,0.075,0.019776666666666644,16.76670771103857,True,False,16.76670771103857,0.0010000000000000009,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,6,CDF_sup,0.064585,0.021528333333333333,17.822878275513443,True,False,19.01107016054767,0.008375000000000032,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,6,W1,0.09511906674803852,0.03170635558267951,19.27511280166639,True,False,20.991389968938055,0.006620975012417555,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,7,KDE_chi2,0.05,0.01201822878263176,13.994259979292037,True,False,14.65436658208883,0.010133659375073833,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,7,bin_chi2_M40,0.06,0.009893999999999997,13.070110735376524,True,False,13.994259979292037,0.007055555555555554,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,7,bin_chi2_M80,0.1,0.01919746666666666,11.617876209223578,True,False,11.617876209223578,0.013564444444444441,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,7,bin_chi2_M120,0.14,0.025127666666666666,9.901599041951913,True,False,10.693726965308066,0.019540000000000002,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,7,well_TV,0.075,0.019776666666666644,17.03075035215729,True,False,17.558835634394725,0.0025000000000000577,6000,401,4,0.13202132055935883,52.80852822374354
0.18,Langevin,7,CDF_sup,0.064585,0.021528333333333333,17.822878275513443,True,False,19.53915544278511,0.006166666666666682,6000,401,4,0.13202132055935883,52.80852822374354
