epsilon,method,metric,estimator,seed,observed_mixing_time,censored,accepted,acceptance_reason,n_fit,window_start,window_end,window_initial_value,window_final_value,slope_log_chi2,slope_standard_error,lambda_eff,log_R2,residual_RMSE_log,predicted_threshold_time,noise_cutoff,upper_window_cutoff,predicted_to_observed_ratio
0.125,LSC-CP,bin_chi2_M40,seed,5,1.44,False,True,accepted,29,0.28,1.4000000000000001,0.7572088888888888,0.06139777777777777,-2.218143393129873,0.031444684480834324,1.1090716965649365,0.9946032922100186,0.054681212337219176,1.4229804782019682,0.019176355555555552,0.8,
0.125,LSC-CP,bin_chi2_M40,seed,6,1.4000000000000001,False,True,accepted,28,0.28,1.36,0.7363488888888888,0.07177555555555555,-2.1956408048129084,0.03867283834390658,1.0978204024064542,0.9919984549899192,0.0637151883178405,1.4219716159894917,0.019176355555555552,0.8,
0.125,LSC-CP,bin_chi2_M40,seed,7,1.48,False,True,accepted,30,0.28,1.44,0.7866222222222221,0.06953555555555556,-2.157306348897557,0.046961302115854066,1.0786531744487784,0.986905461375993,0.08603365233100875,1.472878123069243,0.019176355555555552,0.8,
0.125,LSC-CP,bin_chi2_M80,seed,0,1.24,False,True,accepted,24,0.28,1.2,0.7861199999999999,0.10486222222222222,-2.22144644498962,0.03722267247673395,1.11072322249481,0.9938610828468717,0.04834172929029897,1.208196703186031,0.03504275555555555,0.8,
0.125,LSC-CP,bin_chi2_M80,seed,1,1.2,False,True,accepted,23,0.28,1.16,0.7904133333333332,0.10724444444444443,-2.2563043287781035,0.03635906881023694,1.1281521643890517,0.9945764007048472,0.044208800237178686,1.1962708252741283,0.03504275555555555,0.8,
0.125,LSC-CP,bin_chi2_M80,seed,2,1.2,False,True,accepted,23,0.28,1.16,0.7766444444444444,0.1120622222222222,-2.1989570914375305,0.045560333066942106,1.0994785457187652,0.991065669828319,0.05539656897727477,1.2121748328662862,0.03504275555555555,0.8,
0.125,LSC-CP,bin_chi2_M80,seed,3,1.2,False,True,accepted,23,0.28,1.16,0.7843644444444444,0.11317333333333332,-2.188672473760271,0.048760238829189916,1.0943362368801355,0.9896845969372423,0.059287317537402386,1.2210743743767334,0.03504275555555555,0.8,
0.125,LSC-CP,bin_chi2_M80,seed,4,1.2,False,True,accepted,23,0.28,1.16,0.7956755555555555,0.10238222222222221,-2.2677408383353153,0.03924506285753569,1.1338704191676576,0.9937500052207584,0.04771786519669699,1.1945759904234836,0.03504275555555555,0.8,
0.125,LSC-CP,bin_chi2_M80,seed,5,1.28,False,True,accepted,22,0.28,1.12,0.7990755555555555,0.12808444444444445,-2.1833932590796072,0.0427665230621202,1.0916966295398036,0.9923852743053496,0.04853576451784645,1.2318602795500329,0.03504275555555555,0.8,
0.125,LSC-CP,bin_chi2_M80,seed,6,1.2,False,True,accepted,23,0.28,1.16,0.7883333333333333,0.11483111111111109,-2.173825046785195,0.04555438330501464,1.0869125233925976,0.9908621567594064,0.05538933469308881,1.229823827507798,0.03504275555555555,0.8,
0.125,LSC-CP,bin_chi2_M80,seed,7,1.24,False,True,accepted,24,0.28,1.2,0.7898888888888888,0.10604444444444443,-2.2095224922682206,0.040972653759898545,1.1047612461341103,0.9924917123356384,0.053211894917115275,1.2153704747687568,0.03504275555555555,0.8,
0.125,Langevin,KDE_chi2,seed,0,26.92670181692582,False,True,accepted,92,2.6398727271495903,26.66271454421086,0.7861424428200665,0.07060151730051684,-0.1029636276172403,0.0008782702609900451,0.05148181380862015,0.9934942621846689,0.058412254510068415,26.282071000124002,0.04594230608836151,0.7889288496004455,
0.125,Langevin,KDE_chi2,seed,1,26.398727271495904,False,True,accepted,87,2.6398727271495903,25.342778180636067,0.7723018870077469,0.06906500017861697,-0.10509135002964942,0.0008958842292244673,0.05254567501482471,0.9938607642294879,0.054757584539055854,25.63438194518852,0.04594230608836151,0.7906840286566162,
0.125,Langevin,KDE_chi2,seed,2,26.92670181692582,False,True,accepted,87,2.6398727271495903,25.342778180636067,0.7908349283125433,0.07165286689109432,-0.10404752252369179,0.0008371905837529876,0.052023761261845894,0.994527059678441,0.05117015421159926,26.092980475596868,0.04594230608836151,0.7937384659187716,
0.125,Langevin,KDE_chi2,seed,3,27.982650907785658,False,True,accepted,89,2.6398727271495903,25.870752726065984,0.7927266103214343,0.07529448755023233,-0.10319375335149333,0.0008660858902380922,0.05159687667574667,0.9939091061434954,0.05478675104670173,26.310170853047712,0.04594230608836151,0.7954099862793845,
0.125,Langevin,KDE_chi2,seed,4,26.92670181692582,False,True,accepted,90,2.6398727271495903,26.134739998780944,0.7876999959235684,0.07263126323469692,-0.10237203241721035,0.001003462614788914,0.051186016208605176,0.9916157191482832,0.06455807897076249,26.438030701243232,0.04594230608836151,0.7936120933443149,
0.125,Langevin,KDE_chi2,seed,5,27.19068908964078,False,True,accepted,91,2.6398727271495903,26.398727271495904,0.7756087721873248,0.07163990246791224,-0.10370947598699744,0.0008661189093993894,0.05185473799349872,0.9938309161917773,0.056660455082367535,25.981970529888333,0.04594230608836151,0.7937657064167887,
0.125,Langevin,KDE_chi2,seed,6,26.92670181692582,False,True,accepted,83,2.6398727271495903,24.28682908977623,0.7770920980618483,0.08883157710509079,-0.10488578181008347,0.0009332959029680137,0.052442890905041735,0.9936274379393655,0.05312522767226941,25.738402670073988,0.04594230608836151,0.7928056983442769,
0.125,Langevin,KDE_chi2,seed,7,26.66271454421086,False,True,accepted,88,2.6398727271495903,25.606765453351027,0.7835091019419362,0.07653880897911636,-0.10447843756325481,0.00076933274475629,0.052239218781627406,0.9953585561413059,0.0478421225309753,25.907172980803374,0.04594230608836151,0.7947187918436736,
0.125,Langevin,bin_chi2_M120,seed,0,20.063032726336886,False,True,accepted,63,3.4318345452944676,19.79904545362193,0.7972933333333335,0.14272,-0.10746856644749636,0.0009159857309067791,0.05373428322374818,0.9955881164149194,0.034342493431132846,19.618709394513573,0.04907346666666667,0.8,
0.125,Langevin,bin_chi2_M120,seed,1,21.118981817196723,False,True,accepted,62,3.4318345452944676,19.53505818090697,0.7982933333333334,0.14264666666666664,-0.10556863437839203,0.0009717123315634187,0.05278431718919602,0.9949422802851847,0.03555829248308326,19.921900019557324,0.04907346666666667,0.8,
0.125,Langevin,bin_chi2_M120,seed,2,19.79904545362193,False,True,accepted,59,3.4318345452944676,18.743096362762092,0.7796933333333333,0.17618,-0.10708272707806378,0.0011066847311691644,0.05354136353903189,0.9939487120205792,0.03756153518854577,19.468578324902214,0.04907346666666667,0.8,
0.125,Langevin,bin_chi2_M120,seed,3,19.79904545362193,False,True,accepted,60,3.4318345452944676,19.007083635477052,0.7847866666666667,0.14996666666666666,-0.10732397500650757,0.0009913762268395853,0.05366198750325379,0.9950754392165734,0.03451721810132999,19.493199174460273,0.04907346666666667,0.8,
0.125,Langevin,bin_chi2_M120,seed,4,19.79904545362193,False,True,accepted,61,3.6958218180094264,19.53505818090697,0.77502,0.1478,-0.10688584022672769,0.0009817456855956757,0.053442920113363844,0.9950471710150243,0.03505006626774242,19.705860278040767,0.04907346666666667,0.8,
0.125,Langevin,bin_chi2_M120,seed,5,20.854994544481762,False,True,accepted,59,3.4318345452944676,18.743096362762092,0.79942,0.14687333333333336,-0.10718143323779225,0.0010601367114771495,0.053590716618896125,0.9944544531314612,0.03598166783303287,19.68692639738505,0.04907346666666667,0.8,
0.125,Langevin,bin_chi2_M120,seed,6,20.327019999051846,False,True,accepted,63,3.6958218180094264,20.063032726336886,0.78254,0.14909999999999998,-0.10494638210442404,0.001155590451452756,0.05247319105221202,0.9926582005643231,0.04332584684349738,20.093744092233592,0.04907346666666667,0.8,
0.125,Langevin,bin_chi2_M120,seed,7,20.854994544481762,False,True,accepted,63,3.4318345452944676,19.79904545362193,0.78702,0.14312,-0.10660404756390776,0.0010721118518358013,0.05330202378195388,0.9938681515285122,0.040196034705324235,19.628323120559152,0.04907346666666667,0.8,
0.125,Langevin,bin_chi2_M40,seed,0,27.718663635070698,False,True,accepted,88,3.1678472725795084,26.134739998780944,0.7938000000000001,0.07550444444444444,-0.10889926283233942,0.0008594517170145558,0.05444963141616971,0.9946719119548011,0.05344630738146066,26.882305120681238,0.019176355555555552,0.8,
0.125,Langevin,bin_chi2_M40,seed,1,27.718663635070698,False,True,accepted,87,3.4318345452944676,26.134739998780944,0.7754088888888888,0.06114666666666667,-0.11082123516051619,0.0009033750259915272,0.055410617580258094,0.9943835352394599,0.055215431573144444,26.523491328038144,0.019176355555555552,0.8,
0.125,Langevin,bin_chi2_M40,seed,2,27.718663635070698,False,True,accepted,86,3.4318345452944676,25.870752726065984,0.785211111111111,0.06647333333333333,-0.10901660185442774,0.0009125314194633696,0.05450830092721387,0.9941488521315771,0.054808627289858636,27.02097607981425,0.019176355555555552,0.8,
0.125,Langevin,bin_chi2_M40,seed,3,26.66271454421086,False,True,accepted,84,3.4318345452944676,25.342778180636067,0.7776088888888888,0.08308222222222222,-0.11022235390407716,0.000984368422815956,0.05511117695203858,0.9935023140100615,0.057056545698496906,26.67466171511323,0.019176355555555552,0.8,
0.125,Langevin,bin_chi2_M40,seed,4,27.982650907785658,False,True,accepted,85,3.1678472725795084,25.342778180636067,0.7858755555555555,0.0713911111111111,-0.11011201728309059,0.0007893853682784235,0.05505600864154529,0.9957524530930363,0.04658105852000223,26.530001148966836,0.019176355555555552,0.8,
0.125,Langevin,bin_chi2_M40,seed,5,27.19068908964078,False,True,accepted,91,3.1678472725795084,26.92670181692582,0.7866955555555555,0.07098222222222222,-0.1075971173523055,0.0010084403844891987,0.05379855867615275,0.9922427617141472,0.06597095443652021,27.08574426597759,0.019176355555555552,0.8,
0.125,Langevin,bin_chi2_M40,seed,6,26.66271454421086,False,True,accepted,89,3.1678472725795084,26.398727271495904,0.7994399999999999,0.0728488888888889,-0.10959358442340215,0.0008636397082463304,0.05479679221170108,0.9946262911967518,0.05463201077751119,26.796665820268764,0.019176355555555552,0.8,
0.125,Langevin,bin_chi2_M40,seed,7,27.718663635070698,False,True,accepted,86,3.1678472725795084,25.606765453351027,0.7821666666666667,0.07092444444444443,-0.10966344486826853,0.0009370588843966298,0.05483172243413426,0.9939041567674958,0.05628180032830885,26.58242527921334,0.019176355555555552,0.8,
0.125,Langevin,bin_chi2_M80,seed,0,21.9109436353416,False,True,accepted,70,3.4318345452944676,21.64695636262664,0.7651600000000001,0.10765333333333331,-0.10934438302499191,0.0009690838560014875,0.05467219151249596,0.9946871788837918,0.042624755519229035,22.041979117890012,0.03504275555555555,0.8,
0.125,Langevin,bin_chi2_M80,seed,1,23.494867271631353,False,True,accepted,72,3.4318345452944676,22.17493090805656,0.7877066666666667,0.11044444444444444,-0.1079068144607066,0.0008518376177120365,0.0539534072303533,0.9956566629708394,0.039101084725919395,22.559037905523034,0.03504275555555555,0.8,
0.125,Langevin,bin_chi2_M80,seed,2,23.230879998916393,False,True,accepted,72,3.4318345452944676,22.17493090805656,0.7760711111111112,0.11530666666666664,-0.10723692231473865,0.0009502625717953565,0.053618461157369325,0.9945334165097843,0.04361899094270919,22.539749280225063,0.03504275555555555,0.8,
0.125,Langevin,bin_chi2_M80,seed,3,22.966892726201436,False,True,accepted,70,3.4318345452944676,21.64695636262664,0.7985333333333333,0.10560444444444442,-0.10887336661038201,0.0008764557302443015,0.054436683305191004,0.9956125121867668,0.03855054543910734,22.514614755160675,0.03504275555555555,0.8,
0.125,Langevin,bin_chi2_M80,seed,4,22.438918180771516,False,True,accepted,72,3.4318345452944676,22.17493090805656,0.7833066666666666,0.11858666666666667,-0.10583232021939099,0.0011325868884044768,0.05291616010969549,0.9920468959046339,0.05198804908606363,22.881035744723636,0.03504275555555555,0.8,
0.125,Langevin,bin_chi2_M80,seed,5,23.758854544346313,False,True,accepted,69,3.6958218180094264,21.64695636262664,0.7787377777777778,0.10983555555555553,-0.10782591061319542,0.0008478256181126426,0.05391295530659771,0.9958747873446392,0.03648713631149127,22.73117405988374,0.03504275555555555,0.8,
0.125,Langevin,bin_chi2_M80,seed,6,22.438918180771516,False,True,accepted,70,3.4318345452944676,21.64695636262664,0.7832177777777778,0.10399999999999998,-0.10685004018838429,0.0011593691489961827,0.053425020094192144,0.9920578150776026,0.05099437600415774,22.694724856246815,0.03504275555555555,0.8,
0.125,Langevin,bin_chi2_M80,seed,7,22.702905453486476,False,True,accepted,70,3.6958218180094264,21.9109436353416,0.762831111111111,0.10878666666666666,-0.10836166587702317,0.0011020416112281258,0.054180832938511586,0.9930159110789951,0.048472847793002566,22.44660841649951,0.03504275555555555,0.8,
0.14,LSC-CP,KDE_chi2,seed,0,1.6,False,True,accepted,32,0.2,1.44,0.7773317904803201,0.05641241618919764,-2.164700121416459,0.03630568871431969,1.0823500607082295,0.9916319237143821,0.07344166127697725,1.447778151206502,0.03479023174769237,0.8,
0.14,LSC-CP,KDE_chi2,seed,1,1.48,False,True,accepted,32,0.2,1.44,0.7980012558221916,0.05613939962285468,-2.158863877652163,0.029253816716455397,1.0794319388260816,0.9945216465585421,0.05917664626208567,1.4633072611998947,0.03479023174769237,0.8,
0.14,LSC-CP,KDE_chi2,seed,2,1.56,False,True,accepted,32,0.2,1.44,0.7759569684230612,0.05447587748594836,-2.173448538913514,0.03719201245537326,1.086724269456757,0.9912918992399854,0.07523457831773087,1.4419412094069988,0.03479023174769237,0.8,
0.14,LSC-CP,KDE_chi2,seed,3,1.56,False,True,accepted,29,0.24,1.36,0.7149727008312361,0.06181077451056647,-2.1588000858347036,0.0369047914897267,1.0794000429173518,0.9921712743886643,0.06417614846606345,1.4524525192970816,0.03479023174769237,0.8,
0.14,LSC-CP,KDE_chi2,seed,4,1.4000000000000001,False,True,accepted,29,0.24,1.36,0.7203358110401723,0.05982525001058893,-2.1779722749308195,0.029368669140608268,1.0889861374654097,0.9951145935800187,0.05107109388608905,1.4452108188580346,0.03479023174769237,0.8,
0.14,LSC-CP,KDE_chi2,seed,5,1.52,False,True,accepted,33,0.2,1.48,0.7894342373480121,0.05777655429300471,-2.1259410254573403,0.03146003358990775,1.0629705127286702,0.9932572142510234,0.06671505446118356,1.4777940415721897,0.03479023174769237,0.8,
0.14,LSC-CP,KDE_chi2,seed,6,1.52,False,True,accepted,32,0.24,1.48,0.7259958866437144,0.06129064985457084,-2.0636697869587928,0.03572163199434427,1.0318348934793964,0.9910912439616479,0.07226019089825782,1.5157576852099626,0.03479023174769237,0.8,
0.14,LSC-CP,KDE_chi2,seed,7,1.52,False,True,accepted,30,0.24,1.4000000000000001,0.7321267664221707,0.06472613948619349,-2.1658087427018198,0.03840837638348421,1.0829043713509099,0.9912710471895417,0.07036459279223525,1.459476062907019,0.03479023174769237,0.8,
0.14,LSC-CP,bin_chi2_M120,seed,0,1.08,False,True,accepted,20,0.28,1.04,0.7874400000000001,0.14917333333333332,-2.270686065004994,0.04070005410234281,1.135343032502497,0.994250315346383,0.0398278676457433,1.0406268349155758,0.05204026666666667,0.8,
0.14,LSC-CP,bin_chi2_M120,seed,1,1.04,False,True,accepted,18,0.32,1.0,0.7017533333333335,0.15373333333333333,-2.2281068484184763,0.03725012863377453,1.1140534242092381,0.9955478922510791,0.030921346512610234,1.0434570208315002,0.05204026666666667,0.8,
0.14,LSC-CP,bin_chi2_M120,seed,2,1.08,False,True,accepted,20,0.28,1.04,0.7621800000000001,0.15623333333333334,-2.1715836286571126,0.05245198199370426,1.0857918143285563,0.9896078282343341,0.051327956256498254,1.060324691755946,0.05204026666666667,0.8,
0.14,LSC-CP,bin_chi2_M120,seed,3,1.08,False,True,accepted,20,0.28,1.04,0.7683533333333334,0.14198666666666668,-2.247035706479683,0.0469413879745191,1.1235178532398415,0.9922058956729043,0.04593545214105784,1.037712602996729,0.05204026666666667,0.8,
0.14,LSC-CP,bin_chi2_M120,seed,4,1.12,False,True,accepted,19,0.28,1.0,0.7561200000000001,0.15239999999999998,-2.307696065392198,0.05292862180345496,1.153848032696099,0.9911364778626729,0.04781186284706698,1.0108404674365237,0.05204026666666667,0.8,
0.14,LSC-CP,bin_chi2_M120,seed,5,1.12,False,True,accepted,20,0.32,1.08,0.6985133333333333,0.1444466666666667,-2.1377004871009517,0.04572082414735009,1.0688502435504759,0.9918333190951575,0.04474104452578956,1.071888234169004,0.05204026666666667,0.8,
0.14,LSC-CP,bin_chi2_M120,seed,6,1.04,False,True,accepted,19,0.28,1.0,0.7839066666666668,0.15173999999999999,-2.3457097613144517,0.048281027496100665,1.1728548806572259,0.9928494936311506,0.04361356457251173,1.014382220445728,0.05204026666666667,0.8,
0.14,LSC-CP,bin_chi2_M120,seed,7,1.12,False,True,accepted,20,0.32,1.08,0.7065533333333334,0.14204,-2.1891798631048878,0.04492077079462302,1.0945899315524439,0.992478144827484,0.043958136007736445,1.059435024709421,0.05204026666666667,0.8,
0.14,LSC-CP,bin_chi2_M40,seed,0,1.4000000000000001,False,True,accepted,28,0.28,1.36,0.7677355555555555,0.07022222222222221,-2.2706754014639037,0.033340443109976324,1.1353377007319518,0.9944258534919126,0.05492983453817529,1.4026178701208125,0.017334399999999996,0.8,
0.14,LSC-CP,bin_chi2_M40,seed,1,1.4000000000000001,False,True,accepted,27,0.32,1.36,0.6869355555555555,0.06985111111111111,-2.292672963202799,0.04545722596088187,1.1463364816013994,0.9902677272016116,0.07081218438985186,1.3833422032414813,0.017334399999999996,0.8,
0.14,LSC-CP,bin_chi2_M40,seed,2,1.48,False,True,accepted,28,0.28,1.36,0.76216,0.06024444444444445,-2.3362753346563787,0.03351769257011642,1.1681376673281894,0.9946770105304656,0.055221860756464,1.3679761933326557,0.017334399999999996,0.8,
0.14,LSC-CP,bin_chi2_M40,seed,3,1.4000000000000001,False,True,accepted,28,0.28,1.36,0.7759622222222222,0.06185555555555555,-2.32449911074776,0.03283050774425819,1.16224955537388,0.994840315404953,0.05408969377664836,1.3812089711014408,0.017334399999999996,0.8,
0.14,LSC-CP,bin_chi2_M40,seed,4,1.36,False,True,accepted,27,0.28,1.32,0.7884844444444443,0.07244444444444445,-2.301843729228567,0.03285130811804286,1.1509218646142836,0.9949337358676351,0.051174985686644366,1.3990021647623665,0.017334399999999996,0.8,
0.14,LSC-CP,bin_chi2_M40,seed,5,1.4000000000000001,False,True,accepted,28,0.28,1.36,0.7383533333333332,0.06322444444444444,-2.244833357001508,0.033158894983239144,1.122416678500754,0.9943590989128637,0.054630726079133704,1.3981577961809404,0.017334399999999996,0.8,
0.14,LSC-CP,bin_chi2_M40,seed,6,1.4000000000000001,False,True,accepted,28,0.28,1.36,0.7790577777777778,0.0669288888888889,-2.3446619527657075,0.031433570617584054,1.1723309763828538,0.995348687095431,0.05178817891749269,1.3734372211042485,0.017334399999999996,0.8,
0.14,LSC-CP,bin_chi2_M40,seed,7,1.32,False,True,accepted,26,0.28,1.28,0.7686644444444444,0.07302,-2.408357722190721,0.044290621333842824,1.2041788610953605,0.9919484057372355,0.06509365359524509,1.338941508326183,0.017334399999999996,0.8,
0.14,LSC-CP,bin_chi2_M80,seed,0,1.2,False,True,accepted,23,0.28,1.16,0.7925599999999999,0.12172,-2.211039913115918,0.0554059306076527,1.105519956557959,0.9869848515949394,0.06736777916322935,1.2162553857109655,0.03719297777777777,0.8,
0.14,LSC-CP,bin_chi2_M80,seed,1,1.2,False,True,accepted,23,0.28,1.16,0.787271111111111,0.11058666666666665,-2.2430436141938364,0.04982676417437889,1.1215218070969182,0.9897436706076974,0.060584100086466794,1.1999118897419816,0.03719297777777777,0.8,
0.14,LSC-CP,bin_chi2_M80,seed,2,1.2,False,True,accepted,23,0.28,1.16,0.7594444444444444,0.11681777777777777,-2.2405801513219528,0.04364778252193352,1.1202900756609764,0.9920936621095261,0.053071108844368775,1.184862512790517,0.03719297777777777,0.8,
0.14,LSC-CP,bin_chi2_M80,seed,3,1.2,False,True,accepted,23,0.28,1.16,0.7959244444444444,0.10224444444444444,-2.343305578983498,0.04073487995398331,1.171652789491749,0.9936941006469067,0.04952932595633675,1.1652170604276786,0.03719297777777777,0.8,
0.14,LSC-CP,bin_chi2_M80,seed,4,1.24,False,True,accepted,23,0.32,1.2,0.7078844444444445,0.10005777777777777,-2.262633808941625,0.046555780201957546,1.1313169044708125,0.9911876075001128,0.05660692790500888,1.1849701390428298,0.03719297777777777,0.8,
0.14,LSC-CP,bin_chi2_M80,seed,5,1.2,False,True,accepted,22,0.32,1.16,0.7051688888888888,0.11204444444444443,-2.2209787871587676,0.042509853670965596,1.1104893935793838,0.9927263908232133,0.048244470200795614,1.1994623155050357,0.03719297777777777,0.8,
0.14,LSC-CP,bin_chi2_M80,seed,6,1.16,False,True,accepted,22,0.28,1.12,0.78428,0.10699111111111109,-2.3494897344089463,0.03808446639972089,1.1747448672044731,0.99477239975839,0.04322209430679514,1.1566141359529096,0.03719297777777777,0.8,
0.14,LSC-CP,bin_chi2_M80,seed,7,1.24,False,True,accepted,22,0.28,1.12,0.7928533333333332,0.13781333333333332,-2.2020683975016553,0.05402587536855014,1.1010341987508276,0.9881047114348521,0.06131401332181322,1.2202378551137492,0.03719297777777777,0.8,
0.14,Langevin,KDE_chi2,seed,0,24.006550798104918,False,True,accepted,96,2.0875261563569496,21.91902464174797,0.7911004497014036,0.05851587381221708,-0.13312953276535341,0.0009065043042103171,0.06656476638267671,0.995660595860455,0.050842016811886076,22.508413508896513,0.03479023174769237,0.8,
0.14,Langevin,KDE_chi2,seed,1,24.006550798104918,False,True,accepted,93,2.0875261563569496,21.292766794840883,0.7902538465214133,0.06783971350796969,-0.1327723228519539,0.0009338481608907115,0.06638616142597695,0.9955184511458081,0.04992247489606359,22.55528932871411,0.03479023174769237,0.8,
0.14,Langevin,KDE_chi2,seed,2,23.58904556683353,False,True,accepted,99,2.0875261563569496,22.545282488655054,0.7905627682973291,0.06145374326150177,-0.13138859020183416,0.0010044597785049015,0.06569429510091708,0.9943627618434745,0.0590164060862837,22.77382238670145,0.03479023174769237,0.8,
0.14,Langevin,KDE_chi2,seed,3,23.17154033556214,False,True,accepted,96,2.2962787719926445,22.127777257383663,0.7563055473947038,0.055596966323319355,-0.13369973587840417,0.0011730689907070411,0.06684986793920208,0.992815732167299,0.0657925098314727,22.293653348702595,0.03479023174769237,0.8,
0.14,Langevin,KDE_chi2,seed,4,23.17154033556214,False,True,accepted,95,2.0875261563569496,21.710272026112275,0.7949837122841864,0.06621953455097672,-0.13255288347605096,0.0010628852992767568,0.06627644173802548,0.9940558715590635,0.058677110705035215,22.63419248869087,0.03479023174769237,0.8,
0.14,Langevin,KDE_chi2,seed,5,24.215303413740614,False,True,accepted,92,2.0875261563569496,21.08401417920519,0.7990360867951325,0.06573902764601591,-0.13384352772646352,0.0008659768782419249,0.06692176386323176,0.9962465797217164,0.04554398464499109,22.474050611185124,0.03479023174769237,0.8,
0.14,Langevin,KDE_chi2,seed,6,23.58904556683353,False,True,accepted,98,2.0875261563569496,22.33652987301936,0.7999239572620209,0.05583983359141557,-0.1335224077175631,0.0009215484042946721,0.06676120385878155,0.9954478377455591,0.05332103063112275,22.53139739721446,0.03479023174769237,0.8,
0.14,Langevin,KDE_chi2,seed,7,23.58904556683353,False,True,accepted,100,2.0875261563569496,22.75403510429075,0.7798600729930452,0.0649668747091455,-0.13102158215053672,0.0010588360481020025,0.06551079107526836,0.9936404396641623,0.06316279553489391,22.727734487107075,0.03479023174769237,0.8,
0.14,Langevin,bin_chi2_M120,seed,0,16.07395140394851,False,True,accepted,62,2.7137840032640344,15.447693557041426,0.7886133333333334,0.14036,-0.13364030478801683,0.0011540435544913925,0.06682015239400842,0.9955456747575127,0.03339445191075753,15.648756794842544,0.05204026666666667,0.8,
0.14,Langevin,bin_chi2_M120,seed,1,16.282704019584205,False,True,accepted,63,2.7137840032640344,15.656446172677121,0.7941866666666667,0.14987333333333336,-0.13462775960388318,0.0013324019497910535,0.06731387980194159,0.9940605809262919,0.03950274830232271,15.606192765553336,0.05204026666666667,0.8,
0.14,Langevin,bin_chi2_M120,seed,2,16.07395140394851,False,True,accepted,63,2.9225366188997293,15.865198788312815,0.78416,0.14666666666666667,-0.1329464641579006,0.0013642499388077803,0.0664732320789503,0.9936176088356077,0.0404469701974199,15.8824199032386,0.05204026666666667,0.8,
0.14,Langevin,bin_chi2_M120,seed,3,16.282704019584205,False,True,accepted,62,2.9225366188997293,15.656446172677121,0.7786933333333333,0.14741333333333334,-0.13213338708587416,0.001325001917622894,0.06606669354293708,0.9940028246535193,0.03834145829896342,15.909223152140754,0.05204026666666667,0.8,
0.14,Langevin,bin_chi2_M120,seed,4,16.07395140394851,False,True,accepted,61,2.9225366188997293,15.447693557041426,0.78488,0.14626666666666666,-0.13407538622831386,0.0011057561258328821,0.06703769311415693,0.9960030082082263,0.031217500876522628,15.780142073119801,0.05204026666666667,0.8,
0.14,Langevin,bin_chi2_M120,seed,5,16.700209250855597,False,True,accepted,64,2.9225366188997293,16.07395140394851,0.7617266666666667,0.1402733333333333,-0.1325734717548809,0.0015096368046043484,0.06628673587744045,0.9920247211647849,0.04583915211319454,15.699944807299504,0.05204026666666667,0.8,
0.14,Langevin,bin_chi2_M120,seed,6,16.07395140394851,False,True,accepted,60,2.9225366188997293,15.238940941405732,0.7929133333333335,0.1524,-0.1358216232669913,0.001335714403179719,0.06791081163349565,0.9944218774839113,0.03677560549727723,15.689807851012466,0.05204026666666667,0.8,
0.14,Langevin,bin_chi2_M120,seed,7,16.700209250855597,False,True,accepted,60,2.7137840032640344,15.030188325770036,0.79922,0.1556866666666667,-0.13354165876153076,0.0014571398892776854,0.06677082938076538,0.993141830264251,0.04011875711967768,15.758356353137813,0.05204026666666667,0.8,
0.14,Langevin,bin_chi2_M40,seed,0,21.50151941047658,False,True,accepted,87,2.7137840032640344,20.6665089479338,0.7768933333333332,0.06862888888888889,-0.13877030777169025,0.001089441100447716,0.06938515388584512,0.9947884839114912,0.05265566268852072,21.16844148516473,0.017334399999999996,0.8,
0.14,Langevin,bin_chi2_M40,seed,1,22.75403510429075,False,True,accepted,89,2.7137840032640344,21.08401417920519,0.7908066666666667,0.06650222222222223,-0.1376336989492155,0.0010702006527249159,0.06881684947460776,0.9947673506260083,0.05353388127436649,21.449812890142223,0.017334399999999996,0.8,
0.14,Langevin,bin_chi2_M40,seed,2,21.710272026112275,False,True,accepted,87,2.7137840032640344,20.6665089479338,0.7832777777777777,0.06870000000000001,-0.14048857339866314,0.001132493233736477,0.07024428669933157,0.9945069195216536,0.05473648982781501,21.000985371995018,0.017334399999999996,0.8,
0.14,Langevin,bin_chi2_M40,seed,3,22.75403510429075,False,True,accepted,85,2.7137840032640344,20.24900371666241,0.7958511111111111,0.06194888888888889,-0.13904230276804655,0.0010696814081132056,0.06952115138402327,0.9951116208651325,0.04991414831444673,21.305734138731623,0.017334399999999996,0.8,
0.14,Langevin,bin_chi2_M40,seed,4,22.545282488655054,False,True,accepted,88,2.7137840032640344,20.875261563569495,0.788731111111111,0.06644,-0.13715710426429203,0.001088053760585731,0.06857855213214602,0.9946170734374424,0.053505140939038236,21.49575608765927,0.017334399999999996,0.8,
0.14,Langevin,bin_chi2_M40,seed,5,21.91902464174797,False,True,accepted,92,2.7137840032640344,21.710272026112275,0.7984866666666666,0.06323333333333334,-0.13680744112606127,0.0012261050990578764,0.06840372056303064,0.9928228794035338,0.06448406788643715,21.63361530785751,0.017334399999999996,0.8,
0.14,Langevin,bin_chi2_M40,seed,6,21.91902464174797,False,True,accepted,88,2.7137840032640344,20.875261563569495,0.7919244444444444,0.07715333333333332,-0.13911191855732055,0.0010813724381511388,0.06955595927866028,0.9948302523245207,0.05317658631106695,21.260875103511815,0.017334399999999996,0.8,
