epsilon,replicate,metric,bias_floor_value,N_particles,KDE_bandwidth
0.125,12,W1,0.013555812634062272,2400,0.0439093841568741
0.125,12,CDF_sup,0.012169679062515204,2400,0.0439093841568741
0.125,13,truncated_KDE_chi2,0.009202988672377429,2400,0.0439093841568741
0.125,13,well_TV,0.004166666666666541,2400,0.0439093841568741
0.125,13,W1,0.013383790109339957,2400,0.0439093841568741
0.125,13,CDF_sup,0.011340956362812293,2400,0.0439093841568741
0.125,14,truncated_KDE_chi2,0.005554908984314207,2400,0.0439093841568741
0.125,14,well_TV,0.008750000000000091,2400,0.0439093841568741
0.125,14,W1,0.018932348445929607,2400,0.0439093841568741
0.125,14,CDF_sup,0.01674460359686103,2400,0.0439093841568741
0.125,15,truncated_KDE_chi2,0.008639960990354762,2400,0.0439093841568741
0.125,15,well_TV,0.011666666666666603,2400,0.0439093841568741
0.125,15,W1,0.022222786744430706,2400,0.0439093841568741
0.125,15,CDF_sup,0.016997305358655956,2400,0.0439093841568741
0.125,16,truncated_KDE_chi2,0.0057655804600936205,2400,0.0439093841568741
0.125,16,well_TV,0.020416666666666528,2400,0.0439093841568741
0.125,16,W1,0.03292107262745954,2400,0.0439093841568741
0.125,16,CDF_sup,0.02240045324583656,2400,0.0439093841568741
0.125,17,truncated_KDE_chi2,0.008906526599279672,2400,0.0439093841568741
0.125,17,well_TV,0.009583333333333444,2400,0.0439093841568741
0.125,17,W1,0.02542888953280019,2400,0.0439093841568741
0.125,17,CDF_sup,0.023303795642866998,2400,0.0439093841568741
0.125,18,truncated_KDE_chi2,0.006129700139940165,2400,0.0439093841568741
0.125,18,well_TV,0.01416666666666655,2400,0.0439093841568741
0.125,18,W1,0.024130014220270436,2400,0.0439093841568741
0.125,18,CDF_sup,0.020108066435542804,2400,0.0439093841568741
0.125,19,truncated_KDE_chi2,0.00881617268651477,2400,0.0439093841568741
0.125,19,well_TV,0.007500000000000118,2400,0.0439093841568741
0.125,19,W1,0.02420984553246139,2400,0.0439093841568741
0.125,19,CDF_sup,0.022838729736472996,2400,0.0439093841568741
0.125,20,truncated_KDE_chi2,0.006500062594419614,2400,0.0439093841568741
0.125,20,well_TV,0.0029166666666665675,2400,0.0439093841568741
0.125,20,W1,0.012122092216074415,2400,0.0439093841568741
0.125,20,CDF_sup,0.015791312280227898,2400,0.0439093841568741
0.125,21,truncated_KDE_chi2,0.006080883940197758,2400,0.0439093841568741
0.125,21,well_TV,0.012500000000000122,2400,0.0439093841568741
0.125,21,W1,0.01894230166600272,2400,0.0439093841568741
0.125,21,CDF_sup,0.01333735482021875,2400,0.0439093841568741
0.125,22,truncated_KDE_chi2,0.010284141246255294,2400,0.0439093841568741
0.125,22,well_TV,0.0012499999999998623,2400,0.0439093841568741
0.125,22,W1,0.011124928352757597,2400,0.0439093841568741
0.125,22,CDF_sup,0.012353154358520801,2400,0.0439093841568741
0.125,23,truncated_KDE_chi2,0.0078884009064452,2400,0.0439093841568741
0.125,23,well_TV,0.0012499999999998623,2400,0.0439093841568741
0.125,23,W1,0.009987707931481505,2400,0.0439093841568741
0.125,23,CDF_sup,0.014156256012320845,2400,0.0439093841568741
0.11,0,truncated_KDE_chi2,0.011946003495541143,2400,0.04080645932605496
0.11,0,well_TV,0.012499999999999956,2400,0.04080645932605496
0.11,0,W1,0.01651815976090641,2400,0.04080645932605496
0.11,0,CDF_sup,0.019854686915024455,2400,0.04080645932605496
0.11,1,truncated_KDE_chi2,0.008314554656122762,2400,0.04080645932605496
0.11,1,well_TV,0.0012499999999999734,2400,0.04080645932605496
0.11,1,W1,0.013210403841765082,2400,0.04080645932605496
0.11,1,CDF_sup,0.015564134907513072,2400,0.04080645932605496
0.11,2,truncated_KDE_chi2,0.009913983646144858,2400,0.04080645932605496
0.11,2,well_TV,0.009166666666666656,2400,0.04080645932605496
0.11,2,W1,0.020648870614116407,2400,0.04080645932605496
0.11,2,CDF_sup,0.01912616822320906,2400,0.04080645932605496
0.11,3,truncated_KDE_chi2,0.00795772281298759,2400,0.04080645932605496
0.11,3,well_TV,0.0037499999999999756,2400,0.04080645932605496
0.11,3,W1,0.01787266079048562,2400,0.04080645932605496
0.11,3,CDF_sup,0.016938020248357777,2400,0.04080645932605496
0.11,4,truncated_KDE_chi2,0.008516813683057504,2400,0.04080645932605496
0.11,4,well_TV,0.01541666666666669,2400,0.04080645932605496
0.11,4,W1,0.035519547954683386,2400,0.04080645932605496
0.11,4,CDF_sup,0.022842791502766302,2400,0.04080645932605496
0.11,5,truncated_KDE_chi2,0.007437553670345277,2400,0.04080645932605496
0.11,5,well_TV,0.0050000000000000044,2400,0.04080645932605496
0.11,5,W1,0.01297602550261876,2400,0.04080645932605496
0.11,5,CDF_sup,0.014085446394011603,2400,0.04080645932605496
0.11,6,truncated_KDE_chi2,0.006356943555121224,2400,0.04080645932605496
0.11,6,well_TV,0.009166666666666656,2400,0.04080645932605496
0.11,6,W1,0.019686828870206244,2400,0.04080645932605496
0.11,6,CDF_sup,0.01595212955242803,2400,0.04080645932605496
0.11,7,truncated_KDE_chi2,0.007665982237870466,2400,0.04080645932605496
0.11,7,well_TV,0.010000000000000009,2400,0.04080645932605496
0.11,7,W1,0.014931507573352047,2400,0.04080645932605496
0.11,7,CDF_sup,0.014713687985668467,2400,0.04080645932605496
0.11,8,truncated_KDE_chi2,0.00482749792396568,2400,0.04080645932605496
0.11,8,well_TV,0.014583333333333282,2400,0.04080645932605496
0.11,8,W1,0.019860088288236405,2400,0.04080645932605496
0.11,8,CDF_sup,0.017104804110193383,2400,0.04080645932605496
0.11,9,truncated_KDE_chi2,0.010674068791230323,2400,0.04080645932605496
0.11,9,well_TV,0.0004166666666666763,2400,0.04080645932605496
0.11,9,W1,0.011132399598612034,2400,0.04080645932605496
0.11,9,CDF_sup,0.016278006938405754,2400,0.04080645932605496
0.11,10,truncated_KDE_chi2,0.004546326234435883,2400,0.04080645932605496
0.11,10,well_TV,0.002083333333333326,2400,0.04080645932605496
0.11,10,W1,0.009152775463637228,2400,0.04080645932605496
0.11,10,CDF_sup,0.014126168223209057,2400,0.04080645932605496
0.11,11,truncated_KDE_chi2,0.006132123103613293,2400,0.04080645932605496
0.11,11,well_TV,0.002083333333333326,2400,0.04080645932605496
0.11,11,W1,0.011877681022106418,2400,0.04080645932605496
0.11,11,CDF_sup,0.01658984044088474,2400,0.04080645932605496
0.11,12,truncated_KDE_chi2,0.007044093173023885,2400,0.04080645932605496
0.11,12,well_TV,0.019166666666666665,2400,0.04080645932605496
0.11,12,W1,0.03457720392742055,2400,0.04080645932605496
0.11,12,CDF_sup,0.02144416505206803,2400,0.04080645932605496
0.11,13,truncated_KDE_chi2,0.010386999957243372,2400,0.04080645932605496
0.11,13,well_TV,0.00708333333333333,2400,0.04080645932605496
0.11,13,W1,0.015722804767534043,2400,0.04080645932605496
0.11,13,CDF_sup,0.014651054624305826,2400,0.04080645932605496
0.11,14,truncated_KDE_chi2,0.009276309191746728,2400,0.04080645932605496
0.11,14,well_TV,0.009166666666666656,2400,0.04080645932605496
0.11,14,W1,0.016999058397612756,2400,0.04080645932605496
0.11,14,CDF_sup,0.016094757758894462,2400,0.04080645932605496
0.11,15,truncated_KDE_chi2,0.00841135838761623,2400,0.04080645932605496
0.11,15,well_TV,0.01041666666666663,2400,0.04080645932605496
0.11,15,W1,0.018531378225636087,2400,0.04080645932605496
0.11,15,CDF_sup,0.016106659547119206,2400,0.04080645932605496
0.11,16,truncated_KDE_chi2,0.005649501256297555,2400,0.04080645932605496
0.11,16,well_TV,0.0008333333333333526,2400,0.04080645932605496
0.11,16,W1,0.009408121441610982,2400,0.04080645932605496
0.11,16,CDF_sup,0.01390281910224933,2400,0.04080645932605496
0.11,17,truncated_KDE_chi2,0.010916041548820473,2400,0.04080645932605496
0.11,17,well_TV,0.01874999999999999,2400,0.04080645932605496
0.11,17,W1,0.042139464964874224,2400,0.04080645932605496
0.11,17,CDF_sup,0.026769903422553865,2400,0.04080645932605496
0.11,18,truncated_KDE_chi2,0.004405899797742575,2400,0.04080645932605496
0.11,18,well_TV,0.003750000000000031,2400,0.04080645932605496
0.11,18,W1,0.010627395688989747,2400,0.04080645932605496
0.11,18,CDF_sup,0.016870212272643403,2400,0.04080645932605496
0.11,19,truncated_KDE_chi2,0.00433063893791152,2400,0.04080645932605496
0.11,19,well_TV,0.004166666666666652,2400,0.04080645932605496
0.11,19,W1,0.007864984686454938,2400,0.04080645932605496
0.11,19,CDF_sup,0.007673777256702485,2400,0.04080645932605496
0.11,20,truncated_KDE_chi2,0.008848566013201033,2400,0.04080645932605496
0.11,20,well_TV,0.020416666666666694,2400,0.04080645932605496
0.11,20,W1,0.045241271152731195,2400,0.04080645932605496
0.11,20,CDF_sup,0.02865089815416516,2400,0.04080645932605496
0.11,21,truncated_KDE_chi2,0.005766279797732598,2400,0.04080645932605496
0.11,21,well_TV,0.006249999999999978,2400,0.04080645932605496
0.11,21,W1,0.012400579182362087,2400,0.04080645932605496
0.11,21,CDF_sup,0.015651604069594538,2400,0.04080645932605496
0.11,22,truncated_KDE_chi2,0.007705726134042072,2400,0.04080645932605496
0.11,22,well_TV,0.0004166666666666208,2400,0.04080645932605496
0.11,22,W1,0.012088541131399986,2400,0.04080645932605496
0.11,22,CDF_sup,0.016870212272644458,2400,0.04080645932605496
0.11,23,truncated_KDE_chi2,0.006905043535794471,2400,0.04080645932605496
0.11,23,well_TV,0.02416666666666667,2400,0.04080645932605496
0.11,23,W1,0.03367127461013778,2400,0.04080645932605496
0.11,23,CDF_sup,0.026208119648715722,2400,0.04080645932605496
0.1,0,truncated_KDE_chi2,0.004204574337624407,2400,0.03856712370868164
0.1,0,well_TV,0.014583333333333282,2400,0.03856712370868164
0.1,0,W1,0.029157752519202766,2400,0.03856712370868164
0.1,0,CDF_sup,0.017997926668653963,2400,0.03856712370868164
0.1,1,truncated_KDE_chi2,0.008212471160358396,2400,0.03856712370868164
0.1,1,well_TV,0.006666666666666765,2400,0.03856712370868164
0.1,1,W1,0.022511050614098083,2400,0.03856712370868164
0.1,1,CDF_sup,0.017417146879924433,2400,0.03856712370868164
0.1,2,truncated_KDE_chi2,0.007944537577185854,2400,0.03856712370868164
0.1,2,well_TV,0.0008333333333332971,2400,0.03856712370868164
0.1,2,W1,0.008017922205697248,2400,0.03856712370868164
0.1,2,CDF_sup,0.010432654828794602,2400,0.03856712370868164
0.1,3,truncated_KDE_chi2,0.007423325922534254,2400,0.03856712370868164
0.1,3,well_TV,0.006666666666666765,2400,0.03856712370868164
0.1,3,W1,0.01673480911674973,2400,0.03856712370868164
0.1,3,CDF_sup,0.017152521876041216,2400,0.03856712370868164
0.1,4,truncated_KDE_chi2,0.008970942026824672,2400,0.03856712370868164
0.1,4,well_TV,0.009583333333333277,2400,0.03856712370868164
0.1,4,W1,0.02028095874474032,2400,0.03856712370868164
0.1,4,CDF_sup,0.01482734853537293,2400,0.03856712370868164
0.1,5,truncated_KDE_chi2,0.009348936226810814,2400,0.03856712370868164
0.1,5,well_TV,0.007083333333333386,2400,0.03856712370868164
0.1,5,W1,0.024163385083950658,2400,0.03856712370868164
0.1,5,CDF_sup,0.02273217867224031,2400,0.03856712370868164
0.1,6,truncated_KDE_chi2,0.007879547363440317,2400,0.03856712370868164
0.1,6,well_TV,0.002916666666666734,2400,0.03856712370868164
0.1,6,W1,0.01225973262932284,2400,0.03856712370868164
0.1,6,CDF_sup,0.01360172441203733,2400,0.03856712370868164
0.1,7,truncated_KDE_chi2,0.007834058864242254,2400,0.03856712370868164
0.1,7,well_TV,0.0016666666666665941,2400,0.03856712370868164
0.1,7,W1,0.009740045358955845,2400,0.03856712370868164
0.1,7,CDF_sup,0.014455865251774704,2400,0.03856712370868164
0.1,8,truncated_KDE_chi2,0.0069848598284088115,2400,0.03856712370868164
0.1,8,well_TV,0.0058333333333333015,2400,0.03856712370868164
0.1,8,W1,0.009384500697453824,2400,0.03856712370868164
0.1,8,CDF_sup,0.011394300405474844,2400,0.03856712370868164
0.1,9,truncated_KDE_chi2,0.005145839093411297,2400,0.03856712370868164
0.1,9,well_TV,0.0091666666666666,2400,0.03856712370868164
0.1,9,W1,0.018604514157011448,2400,0.03856712370868164
0.1,9,CDF_sup,0.013719606164845022,2400,0.03856712370868164
0.1,10,truncated_KDE_chi2,0.007558115494581637,2400,0.03856712370868164
0.1,10,well_TV,0.003333333333333355,2400,0.03856712370868164
0.1,10,W1,0.014443025397658972,2400,0.03856712370868164
0.1,10,CDF_sup,0.011723856958407428,2400,0.03856712370868164
0.1,11,truncated_KDE_chi2,0.005889446791199495,2400,0.03856712370868164
0.1,11,well_TV,0.009583333333333277,2400,0.03856712370868164
0.1,11,W1,0.01947496996067015,2400,0.03856712370868164
0.1,11,CDF_sup,0.013334995601439581,2400,0.03856712370868164
0.1,12,truncated_KDE_chi2,0.01160279623679263,2400,0.03856712370868164
0.1,12,well_TV,0.0037500000000000866,2400,0.03856712370868164
0.1,12,W1,0.01425869760619148,2400,0.03856712370868164
0.1,12,CDF_sup,0.017176157015018845,2400,0.03856712370868164
0.1,13,truncated_KDE_chi2,0.00689979157933376,2400,0.03856712370868164
0.1,13,well_TV,0.01166666666666677,2400,0.03856712370868164
0.1,13,W1,0.017817913965705208,2400,0.03856712370868164
0.1,13,CDF_sup,0.012093293575666686,2400,0.03856712370868164
0.1,14,truncated_KDE_chi2,0.006621903104308043,2400,0.03856712370868164
0.1,14,well_TV,0.0091666666666666,2400,0.03856712370868164
0.1,14,W1,0.014943394106256372,2400,0.03856712370868164
0.1,14,CDF_sup,0.010667594569006567,2400,0.03856712370868164
0.1,15,truncated_KDE_chi2,0.009932107479664953,2400,0.03856712370868164
0.1,15,well_TV,0.004166666666666707,2400,0.03856712370868164
0.1,15,W1,0.014788264168349054,2400,0.03856712370868164
0.1,15,CDF_sup,0.02123601491718413,2400,0.03856712370868164
0.1,16,truncated_KDE_chi2,0.005707858277077361,2400,0.03856712370868164
0.1,16,well_TV,0.006666666666666765,2400,0.03856712370868164
0.1,16,W1,0.015792959688180615,2400,0.03856712370868164
0.1,16,CDF_sup,0.013149361195533449,2400,0.03856712370868164
0.1,17,truncated_KDE_chi2,0.008247057144648432,2400,0.03856712370868164
0.1,17,well_TV,0.024999999999999967,2400,0.03856712370868164
0.1,17,W1,0.048989700633790934,2400,0.03856712370868164
0.1,17,CDF_sup,0.02869024829050537,2400,0.03856712370868164
0.1,18,truncated_KDE_chi2,0.006605017877335236,2400,0.03856712370868164
0.1,18,well_TV,0.004583333333333273,2400,0.03856712370868164
0.1,18,W1,0.017857015440001536,2400,0.03856712370868164
0.1,18,CDF_sup,0.017442240359957006,2400,0.03856712370868164
0.1,19,truncated_KDE_chi2,0.009166520615175944,2400,0.03856712370868164
0.1,19,well_TV,0.0020833333333333814,2400,0.03856712370868164
0.1,19,W1,0.010006659084200911,2400,0.03856712370868164
0.1,19,CDF_sup,0.016101724412036805,2400,0.03856712370868164
0.1,20,truncated_KDE_chi2,0.008335035875136225,2400,0.03856712370868164
0.1,20,well_TV,0.007500000000000007,2400,0.03856712370868164
0.1,20,W1,0.01284354171427067,2400,0.03856712370868164
0.1,20,CDF_sup,0.012196807213863486,2400,0.03856712370868164
0.1,21,truncated_KDE_chi2,0.0071353464454760665,2400,0.03856712370868164
0.1,21,well_TV,0.015833333333333255,2400,0.03856712370868164
0.1,21,W1,0.027802932279562896,2400,0.03856712370868164
0.1,21,CDF_sup,0.01977348213373159,2400,0.03856712370868164
0.1,22,truncated_KDE_chi2,0.005961685235271174,2400,0.03856712370868164
0.1,22,well_TV,0.0016666666666665941,2400,0.03856712370868164
0.1,22,W1,0.009161703187565881,2400,0.03856712370868164
0.1,22,CDF_sup,0.009878219369492958,2400,0.03856712370868164
0.1,23,truncated_KDE_chi2,0.009358120727697738,2400,0.03856712370868164
0.1,23,well_TV,0.028333333333333266,2400,0.03856712370868164
0.1,23,W1,0.04803094859508934,2400,0.03856712370868164
0.1,23,CDF_sup,0.03137437143041222,2400,0.03856712370868164
0.09,0,truncated_KDE_chi2,0.011512117673437884,2400,0.03600925541595481
0.09,0,well_TV,0.028749999999999942,2400,0.03600925541595481
0.09,0,W1,0.054266532689009245,2400,0.03600925541595481
0.09,0,CDF_sup,0.03526446523064086,2400,0.03600925541595481
0.09,1,truncated_KDE_chi2,0.0041407419244653965,2400,0.03600925541595481
0.09,1,well_TV,0.0016666666666665941,2400,0.03600925541595481
0.09,1,W1,0.007992101188312572,2400,0.03600925541595481
0.09,1,CDF_sup,0.010458026807798115,2400,0.03600925541595481
0.09,2,truncated_KDE_chi2,0.006643712293419125,2400,0.03600925541595481
0.09,2,well_TV,0.011250000000000038,2400,0.03600925541595481
0.09,2,W1,0.025747407509501247,2400,0.03600925541595481
0.09,2,CDF_sup,0.019638900329221,2400,0.03600925541595481
0.09,3,truncated_KDE_chi2,0.004661024532801929,2400,0.03600925541595481
0.09,3,well_TV,0.0058333333333334125,2400,0.03600925541595481
0.09,3,W1,0.00927528409773145,2400,0.03600925541595481
0.09,3,CDF_sup,0.008360692232748268,2400,0.03600925541595481
0.09,4,truncated_KDE_chi2,0.010336171268083973,2400,0.03600925541595481
0.09,4,well_TV,0.006249999999999922,2400,0.03600925541595481
0.09,4,W1,0.017436335538589746,2400,0.03600925541595481
0.09,4,CDF_sup,0.01358758037075547,2400,0.03600925541595481
0.09,5,truncated_KDE_chi2,0.006381873397236879,2400,0.03600925541595481
0.09,5,well_TV,0.011250000000000038,2400,0.03600925541595481
0.09,5,W1,0.020676261530318443,2400,0.03600925541595481
0.09,5,CDF_sup,0.014939333667216337,2400,0.03600925541595481
0.09,6,truncated_KDE_chi2,0.007434652083934217,2400,0.03600925541595481
0.09,6,well_TV,0.009999999999999953,2400,0.03600925541595481
0.09,6,W1,0.014981268149347186,2400,0.03600925541595481
0.09,6,CDF_sup,0.015722155483063105,2400,0.03600925541595481
0.09,7,truncated_KDE_chi2,0.006773751155237074,2400,0.03600925541595481
0.09,7,well_TV,0.012500000000000011,2400,0.03600925541595481
0.09,7,W1,0.022077879312078382,2400,0.03600925541595481
0.09,7,CDF_sup,0.016289711466146994,2400,0.03600925541595481
0.09,8,truncated_KDE_chi2,0.0077545726856174495,2400,0.03600925541595481
0.09,8,well_TV,0.01541666666666669,2400,0.03600925541595481
0.09,8,W1,0.03322974258039699,2400,0.03600925541595481
0.09,8,CDF_sup,0.019419032012947146,2400,0.03600925541595481
0.09,9,truncated_KDE_chi2,0.008766438491663121,2400,0.03600925541595481
0.09,9,well_TV,0.02250000000000002,2400,0.03600925541595481
0.09,9,W1,0.04761444518433348,2400,0.03600925541595481
0.09,9,CDF_sup,0.028309745278730092,2400,0.03600925541595481
0.09,10,truncated_KDE_chi2,0.008406122207945704,2400,0.03600925541595481
0.09,10,well_TV,0.004583333333333273,2400,0.03600925541595481
0.09,10,W1,0.009903744147180935,2400,0.03600925541595481
0.09,10,CDF_sup,0.00971293374079829,2400,0.03600925541595481
0.09,11,truncated_KDE_chi2,0.009740295926080507,2400,0.03600925541595481
0.09,11,well_TV,0.0020833333333333814,2400,0.03600925541595481
0.09,11,W1,0.012817225620826982,2400,0.03600925541595481
0.09,11,CDF_sup,0.019489261520316742,2400,0.03600925541595481
0.09,12,truncated_KDE_chi2,0.006922789728344312,2400,0.03600925541595481
0.09,12,well_TV,0.014583333333333337,2400,0.03600925541595481
0.09,12,W1,0.026736013618713222,2400,0.03600925541595481
0.09,12,CDF_sup,0.020745753544179735,2400,0.03600925541595481
0.09,13,truncated_KDE_chi2,0.007305584405864565,2400,0.03600925541595481
0.09,13,well_TV,0.009583333333333277,2400,0.03600925541595481
0.09,13,W1,0.02159427395948085,2400,0.03600925541595481
0.09,13,CDF_sup,0.02047046552063836,2400,0.03600925541595481
0.09,14,truncated_KDE_chi2,0.005537138994836488,2400,0.03600925541595481
0.09,14,well_TV,0.0091666666666666,2400,0.03600925541595481
0.09,14,W1,0.026318726680854103,2400,0.03600925541595481
0.09,14,CDF_sup,0.01802020760911993,2400,0.03600925541595481
0.09,15,truncated_KDE_chi2,0.004566496767367767,2400,0.03600925541595481
0.09,15,well_TV,0.006666666666666599,2400,0.03600925541595481
0.09,15,W1,0.015258271739481896,2400,0.03600925541595481
0.09,15,CDF_sup,0.012720295864511955,2400,0.03600925541595481
0.09,16,truncated_KDE_chi2,0.00940383113953282,2400,0.03600925541595481
0.09,16,well_TV,0.006250000000000033,2400,0.03600925541595481
0.09,16,W1,0.014169942090109477,2400,0.03600925541595481
0.09,16,CDF_sup,0.01529512190989668,2400,0.03600925541595481
0.09,17,truncated_KDE_chi2,0.006650176561871629,2400,0.03600925541595481
0.09,17,well_TV,0.010000000000000064,2400,0.03600925541595481
0.09,17,W1,0.017152863805405174,2400,0.03600925541595481
0.09,17,CDF_sup,0.015356000333883013,2400,0.03600925541595481
0.09,18,truncated_KDE_chi2,0.005509370506226968,2400,0.03600925541595481
0.09,18,well_TV,0.0016666666666667607,2400,0.03600925541595481
0.09,18,W1,0.008453093065211784,2400,0.03600925541595481
0.09,18,CDF_sup,0.013008639493478469,2400,0.03600925541595481
0.09,19,truncated_KDE_chi2,0.009167623267875808,2400,0.03600925541595481
0.09,19,well_TV,0.014166666666666716,2400,0.03600925541595481
0.09,19,W1,0.03066361763361257,2400,0.03600925541595481
0.09,19,CDF_sup,0.0213093065320612,2400,0.03600925541595481
0.09,20,truncated_KDE_chi2,0.009433629873537977,2400,0.03600925541595481
0.09,20,well_TV,0.007500000000000007,2400,0.03600925541595481
0.09,20,W1,0.013983986133911528,2400,0.03600925541595481
0.09,20,CDF_sup,0.01287695520051968,2400,0.03600925541595481
0.09,21,truncated_KDE_chi2,0.007691039120699359,2400,0.03600925541595481
0.09,21,well_TV,0.006666666666666599,2400,0.03600925541595481
0.09,21,W1,0.015141462556081637,2400,0.03600925541595481
0.09,21,CDF_sup,0.016199432494459765,2400,0.03600925541595481
0.09,22,truncated_KDE_chi2,0.010128206422881616,2400,0.03600925541595481
0.09,22,well_TV,0.009999999999999953,2400,0.03600925541595481
0.09,22,W1,0.01431302144108922,2400,0.03600925541595481
0.09,22,CDF_sup,0.01144262770970178,2400,0.03600925541595481
0.09,23,truncated_KDE_chi2,0.007274705768908776,2400,0.03600925541595481
0.09,23,well_TV,0.0008333333333332971,2400,0.03600925541595481
0.09,23,W1,0.011796679664333343,2400,0.03600925541595481
0.09,23,CDF_sup,0.011611099670779002,2400,0.03600925541595481
0.08,0,truncated_KDE_chi2,0.0070373177874573836,2400,0.03343783602703798
0.08,0,well_TV,0.0008333333333334636,2400,0.03343783602703798
0.08,0,W1,0.009436153507396988,2400,0.03343783602703798
0.08,0,CDF_sup,0.0107738526792438,2400,0.03343783602703798
0.08,1,truncated_KDE_chi2,0.006806252164508787,2400,0.03343783602703798
0.08,1,well_TV,0.002083333333333437,2400,0.03343783602703798
0.08,1,W1,0.013366208235640886,2400,0.03343783602703798
0.08,1,CDF_sup,0.014044894197278071,2400,0.03343783602703798
0.08,2,truncated_KDE_chi2,0.008010426843524042,2400,0.03343783602703798
0.08,2,well_TV,0.005416666666666514,2400,0.03343783602703798
0.08,2,W1,0.009017013161073797,2400,0.03343783602703798
0.08,2,CDF_sup,0.011574288002366484,2400,0.03343783602703798
0.08,3,truncated_KDE_chi2,0.0080093483742435,2400,0.03343783602703798
0.08,3,well_TV,0.002083333333333437,2400,0.03343783602703798
0.08,3,W1,0.014605326680126204,2400,0.03343783602703798
0.08,3,CDF_sup,0.015845102611542927,2400,0.03343783602703798
0.08,4,truncated_KDE_chi2,0.008993609351470356,2400,0.03343783602703798
0.08,4,well_TV,0.011250000000000093,2400,0.03343783602703798
0.08,4,W1,0.023239247550879603,2400,0.03343783602703798
0.08,4,CDF_sup,0.015871439221988304,2400,0.03343783602703798
0.08,5,truncated_KDE_chi2,0.008154146016749415,2400,0.03343783602703798
0.08,5,well_TV,0.013333333333333197,2400,0.03343783602703798
0.08,5,W1,0.03109953390607778,2400,0.03343783602703798
0.08,5,CDF_sup,0.023690519345910488,2400,0.03343783602703798
0.08,6,truncated_KDE_chi2,0.009585950083625908,2400,0.03343783602703798
0.08,6,well_TV,0.007916666666666794,2400,0.03343783602703798
0.08,6,W1,0.015136311641714816,2400,0.03343783602703798
0.08,6,CDF_sup,0.011789527389557075,2400,0.03343783602703798
0.08,7,truncated_KDE_chi2,0.00642798743968962,2400,0.03343783602703798
0.08,7,well_TV,1.1102230246251565e-16,2400,0.03343783602703798
0.08,7,W1,0.0052565196911833955,2400,0.03343783602703798
0.08,7,CDF_sup,0.010029804585207969,2400,0.03343783602703798
0.08,8,truncated_KDE_chi2,0.010803383646084514,2400,0.03343783602703798
0.08,8,well_TV,0.01791666666666658,2400,0.03343783602703798
0.08,8,W1,0.03566954718909151,2400,0.03343783602703798
0.08,8,CDF_sup,0.031220122345569368,2400,0.03343783602703798
0.08,9,truncated_KDE_chi2,0.01015895552182574,2400,0.03343783602703798
0.08,9,well_TV,0.0037500000000000866,2400,0.03343783602703798
0.08,9,W1,0.015353482698181984,2400,0.03343783602703798
0.08,9,CDF_sup,0.02324443754229233,2400,0.03343783602703798
0.08,10,truncated_KDE_chi2,0.010284034625463272,2400,0.03343783602703798
0.08,10,well_TV,0.013333333333333197,2400,0.03343783602703798
0.08,10,W1,0.017617995831290555,2400,0.03343783602703798
0.08,10,CDF_sup,0.015072778448310009,2400,0.03343783602703798
0.08,11,truncated_KDE_chi2,0.008589625412027558,2400,0.03343783602703798
0.08,11,well_TV,0.012500000000000122,2400,0.03343783602703798
0.08,11,W1,0.026061674340445415,2400,0.03343783602703798
0.08,11,CDF_sup,0.01756460399505355,2400,0.03343783602703798
0.08,12,truncated_KDE_chi2,0.008003426870926554,2400,0.03343783602703798
0.08,12,well_TV,0.0016666666666665941,2400,0.03343783602703798
0.08,12,W1,0.009882244581996108,2400,0.03343783602703798
0.08,12,CDF_sup,0.01664300798883067,2400,0.03343783602703798
0.08,13,truncated_KDE_chi2,0.007584943182839799,2400,0.03343783602703798
0.08,13,well_TV,0.01166666666666677,2400,0.03343783602703798
0.08,13,W1,0.026589122987333815,2400,0.03343783602703798
0.08,13,CDF_sup,0.019647937328386877,2400,0.03343783602703798
0.08,14,truncated_KDE_chi2,0.011508063477446834,2400,0.03343783602703798
0.08,14,well_TV,0.012916666666666576,2400,0.03343783602703798
0.08,14,W1,0.032070320907641885,2400,0.03343783602703798
0.08,14,CDF_sup,0.024201994460185783,2400,0.03343783602703798
0.08,15,truncated_KDE_chi2,0.006388745133165685,2400,0.03343783602703798
0.08,15,well_TV,0.00374999999999992,2400,0.03343783602703798
0.08,15,W1,0.01080183561059328,2400,0.03343783602703798
0.08,15,CDF_sup,0.009553717915483873,2400,0.03343783602703798
0.08,16,truncated_KDE_chi2,0.01305393124083749,2400,0.03343783602703798
0.08,16,well_TV,0.0029166666666667895,2400,0.03343783602703798
0.08,16,W1,0.01152686291712723,2400,0.03343783602703798
0.08,16,CDF_sup,0.012797658886272933,2400,0.03343783602703798
0.08,17,truncated_KDE_chi2,0.01054409605895355,2400,0.03343783602703798
0.08,17,well_TV,0.009166666666666545,2400,0.03343783602703798
0.08,17,W1,0.02382710125954178,2400,0.03343783602703798
0.08,17,CDF_sup,0.01951178237122131,2400,0.03343783602703798
0.08,18,truncated_KDE_chi2,0.010298204600671762,2400,0.03343783602703798
0.08,18,well_TV,0.01749999999999985,2400,0.03343783602703798
0.08,18,W1,0.03422052343654727,2400,0.03343783602703798
0.08,18,CDF_sup,0.022507244117692282,2400,0.03343783602703798
0.08,19,truncated_KDE_chi2,0.007059220840951756,2400,0.03343783602703798
0.08,19,well_TV,0.004583333333333273,2400,0.03343783602703798
