epsilon,replicate,metric,bias_floor_value,N_particles
0.11,23,bin_chi2_M80,0.012186666666666665,6000
0.11,23,bin_chi2_M120,0.018926666666666668,6000
0.11,24,KDE_chi2,0.017538221611126004,6000
0.11,24,well_TV,0.003666666666666707,6000
0.11,24,CDF_sup,0.010791666666666692,6000
0.11,24,W1,0.009821150516386334,6000
0.11,24,bin_chi2_M40,0.00524,6000
0.11,24,bin_chi2_M80,0.013737777777777776,6000
0.11,24,bin_chi2_M120,0.016213333333333333,6000
0.11,25,KDE_chi2,0.025688476779432257,6000
0.11,25,well_TV,0.004166666666666707,6000
0.11,25,CDF_sup,0.012708333333333346,6000
0.11,25,W1,0.009884764150111629,6000
0.11,25,bin_chi2_M40,0.005422222222222222,6000
0.11,25,bin_chi2_M80,0.014373333333333332,6000
0.11,25,bin_chi2_M120,0.016546666666666668,6000
0.11,26,KDE_chi2,0.022062498184709296,6000
0.11,26,well_TV,0.0044999999999999485,6000
0.11,26,CDF_sup,0.008333333333333309,6000
0.11,26,W1,0.010189856515086821,6000
0.11,26,bin_chi2_M40,0.00815777777777778,6000
0.11,26,bin_chi2_M80,0.011986666666666666,6000
0.11,26,bin_chi2_M120,0.02470666666666667,6000
0.11,27,KDE_chi2,0.019303791238966514,6000
0.11,27,well_TV,0.0044999999999999485,6000
0.11,27,CDF_sup,0.007208333333333294,6000
0.11,27,W1,0.007372387894928876,6000
0.11,27,bin_chi2_M40,0.00754888888888889,6000
0.11,27,bin_chi2_M80,0.010875555555555557,6000
0.11,27,bin_chi2_M120,0.02521333333333333,6000
0.11,28,KDE_chi2,0.018104619181419524,6000
0.11,28,well_TV,0.0050000000000000044,6000
0.11,28,CDF_sup,0.010624999999999975,6000
0.11,28,W1,0.011359480759053353,6000
0.11,28,bin_chi2_M40,0.005733333333333333,6000
0.11,28,bin_chi2_M80,0.014088888888888889,6000
0.11,28,bin_chi2_M120,0.016533333333333334,6000
0.11,29,KDE_chi2,0.020320602748937253,6000
0.11,29,well_TV,0.012499999999999956,6000
0.11,29,CDF_sup,0.016749999999999984,6000
0.11,29,W1,0.025816631913564828,6000
0.11,29,bin_chi2_M40,0.0053599999999999984,6000
0.11,29,bin_chi2_M80,0.009577777777777779,6000
0.11,29,bin_chi2_M120,0.02306,6000
0.11,30,KDE_chi2,0.020438901112735663,6000
0.11,30,well_TV,0.007499999999999951,6000
0.11,30,CDF_sup,0.0075416666666666896,6000
0.11,30,W1,0.009177895530143908,6000
0.11,30,bin_chi2_M40,0.006075555555555556,6000
0.11,30,bin_chi2_M80,0.015035555555555554,6000
0.11,30,bin_chi2_M120,0.025746666666666668,6000
0.11,31,KDE_chi2,0.02074138821273224,6000
0.11,31,well_TV,0.009000000000000008,6000
0.11,31,CDF_sup,0.011999999999999983,6000
0.11,31,W1,0.018081956886894332,6000
0.11,31,bin_chi2_M40,0.007220000000000001,6000
0.11,31,bin_chi2_M80,0.011084444444444445,6000
0.11,31,bin_chi2_M120,0.018840000000000003,6000
0.11,32,KDE_chi2,0.01816519147722522,6000
0.11,32,well_TV,0.0,6000
0.11,32,CDF_sup,0.008374999999999954,6000
0.11,32,W1,0.003938041144698485,6000
0.11,32,bin_chi2_M40,0.006346666666666665,6000
0.11,32,bin_chi2_M80,0.01179111111111111,6000
0.11,32,bin_chi2_M120,0.018099999999999998,6000
0.11,33,KDE_chi2,0.021960968680834133,6000
0.11,33,well_TV,0.003666666666666707,6000
0.11,33,CDF_sup,0.010791666666666633,6000
0.11,33,W1,0.011880223314437763,6000
0.11,33,bin_chi2_M40,0.004835555555555555,6000
0.11,33,bin_chi2_M80,0.014564444444444442,6000
0.11,33,bin_chi2_M120,0.01796666666666667,6000
0.11,34,KDE_chi2,0.021030495506452283,6000
0.11,34,well_TV,0.0021666666666667056,6000
0.11,34,CDF_sup,0.009375000000000031,6000
0.11,34,W1,0.008970674654513285,6000
0.11,34,bin_chi2_M40,0.006753333333333333,6000
0.11,34,bin_chi2_M80,0.01281333333333333,6000
0.11,34,bin_chi2_M120,0.018033333333333335,6000
0.11,35,KDE_chi2,0.02032916454591315,6000
0.11,35,well_TV,0.006833333333333358,6000
0.11,35,CDF_sup,0.007916666666666686,6000
0.11,35,W1,0.010096211220600296,6000
0.11,35,bin_chi2_M40,0.005202222222222222,6000
0.11,35,bin_chi2_M80,0.014031111111111112,6000
0.11,35,bin_chi2_M120,0.02125333333333333,6000
0.11,36,KDE_chi2,0.020948639041219186,6000
0.11,36,well_TV,0.00216666666666665,6000
0.11,36,CDF_sup,0.012416666666666704,6000
0.11,36,W1,0.008849081259260974,6000
0.11,36,bin_chi2_M40,0.005728888888888889,6000
0.11,36,bin_chi2_M80,0.01105777777777778,6000
0.11,36,bin_chi2_M120,0.026,6000
0.11,37,KDE_chi2,0.028170952509621892,6000
0.11,37,well_TV,0.015499999999999958,6000
0.11,37,CDF_sup,0.019166666666666686,6000
0.11,37,W1,0.02538561538798937,6000
0.11,37,bin_chi2_M40,0.007944444444444445,6000
0.11,37,bin_chi2_M80,0.013497777777777779,6000
0.11,37,bin_chi2_M120,0.02240666666666667,6000
0.11,38,KDE_chi2,0.017808560993636056,6000
0.11,38,well_TV,0.0025000000000000577,6000
0.11,38,CDF_sup,0.009833333333333309,6000
0.11,38,W1,0.008756817963834686,6000
0.11,38,bin_chi2_M40,0.005335555555555554,6000
0.11,38,bin_chi2_M80,0.011244444444444446,6000
0.11,38,bin_chi2_M120,0.023193333333333333,6000
0.11,39,KDE_chi2,0.022647046789566215,6000
0.11,39,well_TV,0.00216666666666665,6000
0.11,39,CDF_sup,0.012874999999999966,6000
0.11,39,W1,0.012317804420479837,6000
0.11,39,bin_chi2_M40,0.006015555555555555,6000
0.11,39,bin_chi2_M80,0.01176888888888889,6000
0.11,39,bin_chi2_M120,0.018340000000000002,6000
0.11,40,KDE_chi2,0.0195994817325678,6000
0.11,40,well_TV,0.0024999999999999467,6000
0.11,40,CDF_sup,0.006916666666666698,6000
0.11,40,W1,0.0066843472495570445,6000
0.11,40,bin_chi2_M40,0.007144444444444445,6000
0.11,40,bin_chi2_M80,0.015071111111111108,6000
0.11,40,bin_chi2_M120,0.017460000000000003,6000
0.11,41,KDE_chi2,0.02560412797299874,6000
0.11,41,well_TV,0.005833333333333357,6000
0.11,41,CDF_sup,0.009500000000000008,6000
0.11,41,W1,0.01069818893430876,6000
0.11,41,bin_chi2_M40,0.005248888888888888,6000
0.11,41,bin_chi2_M80,0.01490222222222222,6000
0.11,41,bin_chi2_M120,0.02639333333333333,6000
0.11,42,KDE_chi2,0.023916485132073024,6000
0.11,42,well_TV,0.005499999999999949,6000
0.11,42,CDF_sup,0.013916666666666636,6000
0.11,42,W1,0.015600473071463027,6000
0.11,42,bin_chi2_M40,0.006757777777777777,6000
0.11,42,bin_chi2_M80,0.016906666666666667,6000
0.11,42,bin_chi2_M120,0.02264,6000
0.11,43,KDE_chi2,0.02088411138494379,6000
0.11,43,well_TV,0.005833333333333357,6000
0.11,43,CDF_sup,0.00800000000000002,6000
0.11,43,W1,0.008715514519776969,6000
0.11,43,bin_chi2_M40,0.011813333333333332,6000
0.11,43,bin_chi2_M80,0.012168888888888889,6000
0.11,43,bin_chi2_M120,0.02398,6000
0.11,44,KDE_chi2,0.023976695566818113,6000
0.11,44,well_TV,0.012499999999999956,6000
0.11,44,CDF_sup,0.015500000000000017,6000
0.11,44,W1,0.017547771199684512,6000
0.11,44,bin_chi2_M40,0.004906666666666667,6000
0.11,44,bin_chi2_M80,0.012924444444444443,6000
0.11,44,bin_chi2_M120,0.02094666666666667,6000
0.11,45,KDE_chi2,0.01954973309236211,6000
0.11,45,well_TV,0.0025000000000000577,6000
0.11,45,CDF_sup,0.010791666666666672,6000
0.11,45,W1,0.00887004217460286,6000
0.11,45,bin_chi2_M40,0.005337777777777778,6000
0.11,45,bin_chi2_M80,0.015511111111111113,6000
0.11,45,bin_chi2_M120,0.016853333333333335,6000
0.11,46,KDE_chi2,0.02429760696725961,6000
0.11,46,well_TV,0.0004999999999999449,6000
0.11,46,CDF_sup,0.008791666666666673,6000
0.11,46,W1,0.005468385130856949,6000
0.11,46,bin_chi2_M40,0.008239999999999999,6000
0.11,46,bin_chi2_M80,0.013648888888888887,6000
0.11,46,bin_chi2_M120,0.022019999999999998,6000
0.11,47,KDE_chi2,0.02194683510757527,6000
0.11,47,well_TV,0.005666666666666709,6000
0.11,47,CDF_sup,0.008208333333333307,6000
0.11,47,W1,0.009638468979209024,6000
0.11,47,bin_chi2_M40,0.007684444444444445,6000
0.11,47,bin_chi2_M80,0.012475555555555556,6000
0.11,47,bin_chi2_M120,0.019126666666666663,6000
0.11,48,KDE_chi2,0.021174211023615996,6000
0.11,48,well_TV,0.0040000000000000036,6000
0.11,48,CDF_sup,0.013249999999999986,6000
0.11,48,W1,0.009768092263040385,6000
0.11,48,bin_chi2_M40,0.006873333333333332,6000
0.11,48,bin_chi2_M80,0.011377777777777778,6000
0.11,48,bin_chi2_M120,0.0177,6000
0.11,49,KDE_chi2,0.017648589047737317,6000
0.11,49,well_TV,0.002833333333333299,6000
0.11,49,CDF_sup,0.007916666666666693,6000
0.11,49,W1,0.008197704007958271,6000
0.11,49,bin_chi2_M40,0.006446666666666668,6000
0.11,49,bin_chi2_M80,0.014475555555555554,6000
0.11,49,bin_chi2_M120,0.022113333333333332,6000
0.11,50,KDE_chi2,0.019881764274963368,6000
0.11,50,well_TV,0.0024999999999999467,6000
0.11,50,CDF_sup,0.008000000000000028,6000
0.11,50,W1,0.007350555503932193,6000
0.11,50,bin_chi2_M40,0.008202222222222222,6000
0.11,50,bin_chi2_M80,0.013164444444444446,6000
0.11,50,bin_chi2_M120,0.018446666666666667,6000
0.11,51,KDE_chi2,0.019627435884149946,6000
0.11,51,well_TV,0.0034999999999999476,6000
0.11,51,CDF_sup,0.007624999999999981,6000
0.11,51,W1,0.008190675628730479,6000
0.11,51,bin_chi2_M40,0.005504444444444444,6000
0.11,51,bin_chi2_M80,0.010417777777777778,6000
0.11,51,bin_chi2_M120,0.018479999999999996,6000
0.11,52,KDE_chi2,0.022382878567306874,6000
0.11,52,well_TV,0.005166666666666653,6000
0.11,52,CDF_sup,0.008791666666666687,6000
0.11,52,W1,0.011580863916211232,6000
0.11,52,bin_chi2_M40,0.00758,6000
0.11,52,bin_chi2_M80,0.010608888888888888,6000
0.11,52,bin_chi2_M120,0.016033333333333337,6000
0.11,53,KDE_chi2,0.01807975415292656,6000
0.11,53,well_TV,0.0045000000000000595,6000
0.11,53,CDF_sup,0.011541666666666646,6000
0.11,53,W1,0.012118564811891958,6000
0.11,53,bin_chi2_M40,0.0076977777777777765,6000
0.11,53,bin_chi2_M80,0.016888888888888887,6000
0.11,53,bin_chi2_M120,0.022006666666666667,6000
0.11,54,KDE_chi2,0.02162280245432533,6000
0.11,54,well_TV,0.00649999999999995,6000
0.11,54,CDF_sup,0.008416666666666675,6000
0.11,54,W1,0.009897744111224502,6000
0.11,54,bin_chi2_M40,0.007217777777777776,6000
0.11,54,bin_chi2_M80,0.011542222222222225,6000
0.11,54,bin_chi2_M120,0.023886666666666667,6000
0.11,55,KDE_chi2,0.02248128602487223,6000
0.11,55,well_TV,0.0004999999999999449,6000
0.11,55,CDF_sup,0.0077083333333333535,6000
0.11,55,W1,0.004668040784426919,6000
0.11,55,bin_chi2_M40,0.008515555555555556,6000
0.11,55,bin_chi2_M80,0.015111111111111115,6000
0.11,55,bin_chi2_M120,0.021673333333333333,6000
0.11,56,KDE_chi2,0.02308506767860783,6000
0.11,56,well_TV,0.0020000000000000018,6000
0.11,56,CDF_sup,0.00983333333333334,6000
0.11,56,W1,0.008421666082570431,6000
0.11,56,bin_chi2_M40,0.008584444444444443,6000
0.11,56,bin_chi2_M80,0.011897777777777776,6000
0.11,56,bin_chi2_M120,0.02232666666666667,6000
0.11,57,KDE_chi2,0.02382954387503866,6000
0.11,57,well_TV,0.003666666666666596,6000
0.11,57,CDF_sup,0.008875000000000015,6000
0.11,57,W1,0.00582446783026983,6000
0.11,57,bin_chi2_M40,0.008526666666666669,6000
0.11,57,bin_chi2_M80,0.01726222222222222,6000
0.11,57,bin_chi2_M120,0.021246666666666667,6000
0.11,58,KDE_chi2,0.0219223538591928,6000
0.11,58,well_TV,0.0011666666666666492,6000
0.11,58,CDF_sup,0.009708333333333305,6000
0.11,58,W1,0.0068413983724188296,6000
0.11,58,bin_chi2_M40,0.005664444444444444,6000
0.11,58,bin_chi2_M80,0.010271111111111111,6000
0.11,58,bin_chi2_M120,0.016613333333333334,6000
0.11,59,KDE_chi2,0.022069158502202514,6000
0.11,59,well_TV,0.008666666666666711,6000
0.11,59,CDF_sup,0.014125000000000021,6000
0.11,59,W1,0.019181120939438773,6000
0.11,59,bin_chi2_M40,0.006019999999999999,6000
0.11,59,bin_chi2_M80,0.01219111111111111,6000
0.11,59,bin_chi2_M120,0.018853333333333333,6000
0.11,60,KDE_chi2,0.020983710488401627,6000
0.11,60,well_TV,0.00033333333333340764,6000
0.11,60,CDF_sup,0.011333333333333327,6000
0.11,60,W1,0.007992221760914214,6000
0.11,60,bin_chi2_M40,0.0067733333333333335,6000
0.11,60,bin_chi2_M80,0.011306666666666665,6000
0.11,60,bin_chi2_M120,0.02265333333333333,6000
0.11,61,KDE_chi2,0.021315201321124758,6000
0.11,61,well_TV,0.009500000000000008,6000
0.11,61,CDF_sup,0.013666666666666686,6000
0.11,61,W1,0.019322288267923288,6000
0.11,61,bin_chi2_M40,0.007895555555555553,6000
0.11,61,bin_chi2_M80,0.011217777777777776,6000
0.11,61,bin_chi2_M120,0.01923333333333333,6000
0.11,62,KDE_chi2,0.024855486081723284,6000
0.11,62,well_TV,0.007333333333333303,6000
0.11,62,CDF_sup,0.010333333333333342,6000
0.11,62,W1,0.013778691073201337,6000
0.11,62,bin_chi2_M40,0.004533333333333334,6000
0.11,62,bin_chi2_M80,0.014564444444444442,6000
0.11,62,bin_chi2_M120,0.020586666666666663,6000
0.11,63,KDE_chi2,0.02465280616466565,6000
0.11,63,well_TV,0.0013333333333334085,6000
0.11,63,CDF_sup,0.011041666666666675,6000
0.11,63,W1,0.007361336648861335,6000
0.11,63,bin_chi2_M40,0.005444444444444444,6000
0.11,63,bin_chi2_M80,0.012284444444444443,6000
0.11,63,bin_chi2_M120,0.01779333333333333,6000
0.1,0,KDE_chi2,0.032146219712498134,6000
0.1,0,well_TV,0.011666666666666714,6000
0.1,0,CDF_sup,0.01374999999999997,6000
0.1,0,W1,0.017919539720496737,6000
0.1,0,bin_chi2_M40,0.008948888888888888,6000
0.1,0,bin_chi2_M80,0.009919999999999998,6000
0.1,0,bin_chi2_M120,0.021573333333333333,6000
0.1,1,KDE_chi2,0.02598814145298209,6000
0.1,1,well_TV,0.0028333333333333544,6000
0.1,1,CDF_sup,0.011916666666666702,6000
0.1,1,W1,0.007819589372298572,6000
0.1,1,bin_chi2_M40,0.00561111111111111,6000
0.1,1,bin_chi2_M80,0.010653333333333332,6000
0.1,1,bin_chi2_M120,0.019513333333333334,6000
0.1,2,KDE_chi2,0.02705964892182933,6000
0.1,2,well_TV,0.0,6000
0.1,2,CDF_sup,0.010166666666666676,6000
0.1,2,W1,0.0071418296029600245,6000
0.1,2,bin_chi2_M40,0.006484444444444444,6000
0.1,2,bin_chi2_M80,0.014853333333333333,6000
0.1,2,bin_chi2_M120,0.020000000000000004,6000
0.1,3,KDE_chi2,0.026439297752150225,6000
0.1,3,well_TV,0.0008333333333333526,6000
0.1,3,CDF_sup,0.012833333333333372,6000
0.1,3,W1,0.006460812592659695,6000
0.1,3,bin_chi2_M40,0.007606666666666666,6000
0.1,3,bin_chi2_M80,0.011408888888888889,6000
0.1,3,bin_chi2_M120,0.020646666666666664,6000
0.1,4,KDE_chi2,0.026093735185491622,6000
0.1,4,well_TV,0.0,6000
0.1,4,CDF_sup,0.00612500000000004,6000
0.1,4,W1,0.004050604729534041,6000
0.1,4,bin_chi2_M40,0.008562222222222221,6000
0.1,4,bin_chi2_M80,0.012893333333333333,6000
0.1,4,bin_chi2_M120,0.01922,6000
0.1,5,KDE_chi2,0.027290501860697397,6000
0.1,5,well_TV,0.0028333333333333544,6000
0.1,5,CDF_sup,0.008250000000000021,6000
0.1,5,W1,0.005753956470868877,6000
0.1,5,bin_chi2_M40,0.004264444444444443,6000
0.1,5,bin_chi2_M80,0.010453333333333332,6000
0.1,5,bin_chi2_M120,0.024653333333333333,6000
0.1,6,KDE_chi2,0.023421220231835238,6000
0.1,6,well_TV,0.0010000000000000009,6000
0.1,6,CDF_sup,0.00816666666666666,6000
0.1,6,W1,0.005053683335183183,6000
0.1,6,bin_chi2_M40,0.007742222222222222,6000
0.1,6,bin_chi2_M80,0.013977777777777778,6000
0.1,6,bin_chi2_M120,0.018446666666666667,6000
0.1,7,KDE_chi2,0.025368033218514965,6000
0.1,7,well_TV,0.017000000000000015,6000
0.1,7,CDF_sup,0.019583333333333317,6000
0.1,7,W1,0.033529814004402414,6000
0.1,7,bin_chi2_M40,0.004497777777777778,6000
0.1,7,bin_chi2_M80,0.017902222222222222,6000
0.1,7,bin_chi2_M120,0.015566666666666668,6000
0.1,8,KDE_chi2,0.02400745922236374,6000
0.1,8,well_TV,0.008666666666666711,6000
0.1,8,CDF_sup,0.012500000000000028,6000
0.1,8,W1,0.017536888139030357,6000
0.1,8,bin_chi2_M40,0.00527111111111111,6000
0.1,8,bin_chi2_M80,0.008493333333333334,6000
0.1,8,bin_chi2_M120,0.01957333333333333,6000
0.1,9,KDE_chi2,0.02149912697488411,6000
0.1,9,well_TV,0.0010000000000000009,6000
0.1,9,CDF_sup,0.01120833333333337,6000
0.1,9,W1,0.005938446091330643,6000
0.1,9,bin_chi2_M40,0.008735555555555555,6000
0.1,9,bin_chi2_M80,0.014035555555555556,6000
0.1,9,bin_chi2_M120,0.023526666666666668,6000
0.1,10,KDE_chi2,0.027025046823141694,6000
0.1,10,well_TV,0.00216666666666665,6000
0.1,10,CDF_sup,0.00675000000000002,6000
0.1,10,W1,0.0072927542525074085,6000
0.1,10,bin_chi2_M40,0.007408888888888888,6000
0.1,10,bin_chi2_M80,0.011435555555555556,6000
0.1,10,bin_chi2_M120,0.019073333333333334,6000
0.1,11,KDE_chi2,0.025635132882117145,6000
0.1,11,well_TV,0.0016666666666667052,6000
0.1,11,CDF_sup,0.01037500000000001,6000
0.1,11,W1,0.007161629017232229,6000
0.1,11,bin_chi2_M40,0.00502,6000
0.1,11,bin_chi2_M80,0.011315555555555556,6000
0.1,11,bin_chi2_M120,0.019339999999999996,6000
0.1,12,KDE_chi2,0.02894357703458335,6000
0.1,12,well_TV,5.551115123125783e-17,6000
0.1,12,CDF_sup,0.007499999999999998,6000
0.1,12,W1,0.005868287734075018,6000
0.1,12,bin_chi2_M40,0.005602222222222222,6000
0.1,12,bin_chi2_M80,0.014519999999999998,6000
0.1,12,bin_chi2_M120,0.022586666666666665,6000
0.1,13,KDE_chi2,0.023501320084412053,6000
0.1,13,well_TV,0.0030000000000000027,6000
0.1,13,CDF_sup,0.007916666666666655,6000
0.1,13,W1,0.005470409517052064,6000
0.1,13,bin_chi2_M40,0.005464444444444444,6000
0.1,13,bin_chi2_M80,0.01243111111111111,6000
0.1,13,bin_chi2_M120,0.017740000000000002,6000
0.1,14,KDE_chi2,0.026372007644919163,6000
0.1,14,well_TV,0.006166666666666654,6000
0.1,14,CDF_sup,0.008958333333333336,6000
0.1,14,W1,0.007234681344485121,6000
0.1,14,bin_chi2_M40,0.005677777777777778,6000
0.1,14,bin_chi2_M80,0.014364444444444444,6000
0.1,14,bin_chi2_M120,0.017180000000000004,6000
0.1,15,KDE_chi2,0.02415579414175288,6000
0.1,15,well_TV,0.005833333333333357,6000
0.1,15,CDF_sup,0.015458333333333319,6000
0.1,15,W1,0.017030462080321412,6000
0.1,15,bin_chi2_M40,0.005611111111111112,6000
0.1,15,bin_chi2_M80,0.012288888888888886,6000
0.1,15,bin_chi2_M120,0.020566666666666664,6000
0.1,16,KDE_chi2,0.02709784897326748,6000
0.1,16,well_TV,0.0,6000
0.1,16,CDF_sup,0.0058750000000000165,6000
0.1,16,W1,0.004246924966422662,6000
0.1,16,bin_chi2_M40,0.007215555555555555,6000
0.1,16,bin_chi2_M80,0.016257777777777777,6000
0.1,16,bin_chi2_M120,0.02076,6000
0.1,17,KDE_chi2,0.02577519956987765,6000
0.1,17,well_TV,0.008833333333333249,6000
0.1,17,CDF_sup,0.014208333333333316,6000
0.1,17,W1,0.020065147671360486,6000
0.1,17,bin_chi2_M40,0.006740000000000001,6000
0.1,17,bin_chi2_M80,0.011257777777777776,6000
0.1,17,bin_chi2_M120,0.021713333333333334,6000
0.1,18,KDE_chi2,0.022928740646457495,6000
0.1,18,well_TV,0.003666666666666707,6000
0.1,18,CDF_sup,0.006458333333333323,6000
0.1,18,W1,0.008453977766430063,6000
0.1,18,bin_chi2_M40,0.0068066666666666675,6000
0.1,18,bin_chi2_M80,0.01296888888888889,6000
0.1,18,bin_chi2_M120,0.022706666666666667,6000
0.1,19,KDE_chi2,0.025131966069613022,6000
0.1,19,well_TV,0.011833333333333362,6000
0.1,19,CDF_sup,0.012749999999999977,6000
0.1,19,W1,0.019304267535778054,6000
0.1,19,bin_chi2_M40,0.004828888888888889,6000
0.1,19,bin_chi2_M80,0.012453333333333334,6000
0.1,19,bin_chi2_M120,0.016326666666666666,6000
0.1,20,KDE_chi2,0.022431252301287688,6000
0.1,20,well_TV,0.0006666666666667043,6000
0.1,20,CDF_sup,0.007875000000000021,6000
0.1,20,W1,0.006196965913194076,6000
0.1,20,bin_chi2_M40,0.007091111111111108,6000
0.1,20,bin_chi2_M80,0.010835555555555553,6000
0.1,20,bin_chi2_M120,0.022040000000000004,6000
0.1,21,KDE_chi2,0.02831230088030328,6000
0.1,21,well_TV,0.0008333333333332416,6000
0.1,21,CDF_sup,0.008916666666666708,6000
0.1,21,W1,0.007361414023636478,6000
0.1,21,bin_chi2_M40,0.005606666666666668,6000
0.1,21,bin_chi2_M80,0.011546666666666667,6000
0.1,21,bin_chi2_M120,0.020713333333333334,6000
0.1,22,KDE_chi2,0.02490480064968311,6000
0.1,22,well_TV,0.0028333333333332433,6000
0.1,22,CDF_sup,0.006791666666666632,6000
0.1,22,W1,0.007189465800542934,6000
0.1,22,bin_chi2_M40,0.011466666666666667,6000
0.1,22,bin_chi2_M80,0.013368888888888885,6000
0.1,22,bin_chi2_M120,0.021019999999999997,6000
0.1,23,KDE_chi2,0.026219419323446933,6000
0.1,23,well_TV,0.003666666666666707,6000
0.1,23,CDF_sup,0.006958333333333368,6000
0.1,23,W1,0.006417722573450385,6000
0.1,23,bin_chi2_M40,0.0055,6000
0.1,23,bin_chi2_M80,0.012662222222222224,6000
0.1,23,bin_chi2_M120,0.01836,6000
0.1,24,KDE_chi2,0.02614245240258843,6000
0.1,24,well_TV,0.006166666666666654,6000
0.1,24,CDF_sup,0.01087499999999998,6000
0.1,24,W1,0.013362117025541246,6000
0.1,24,bin_chi2_M40,0.007811111111111112,6000
0.1,24,bin_chi2_M80,0.013613333333333333,6000
0.1,24,bin_chi2_M120,0.01787333333333333,6000
0.1,25,KDE_chi2,0.020884582273392044,6000
0.1,25,well_TV,0.0015000000000000568,6000
0.1,25,CDF_sup,0.009833333333333312,6000
0.1,25,W1,0.005900548702161704,6000
0.1,25,bin_chi2_M40,0.007004444444444444,6000
0.1,25,bin_chi2_M80,0.015431111111111107,6000
0.1,25,bin_chi2_M120,0.02404666666666667,6000
0.1,26,KDE_chi2,0.025213647948859483,6000
0.1,26,well_TV,0.0038333333333333552,6000
0.1,26,CDF_sup,0.006458333333333378,6000
0.1,26,W1,0.006234481382678538,6000
0.1,26,bin_chi2_M40,0.004933333333333333,6000
0.1,26,bin_chi2_M80,0.015897777777777775,6000
0.1,26,bin_chi2_M120,0.02046,6000
0.1,27,KDE_chi2,0.026473157574148774,6000
0.1,27,well_TV,0.003500000000000003,6000
0.1,27,CDF_sup,0.006666666666666706,6000
0.1,27,W1,0.005253893657337123,6000
0.1,27,bin_chi2_M40,0.007828888888888889,6000
0.1,27,bin_chi2_M80,0.009897777777777778,6000
0.1,27,bin_chi2_M120,0.024293333333333333,6000
0.1,28,KDE_chi2,0.02587534099421296,6000
0.1,28,well_TV,0.003166666666666651,6000
0.1,28,CDF_sup,0.01133333333333333,6000
0.1,28,W1,0.010227419645162359,6000
0.1,28,bin_chi2_M40,0.005677777777777778,6000
0.1,28,bin_chi2_M80,0.013266666666666663,6000
0.1,28,bin_chi2_M120,0.02018,6000
0.1,29,KDE_chi2,0.028208976374784676,6000
0.1,29,well_TV,0.0024999999999999467,6000
0.1,29,CDF_sup,0.012541666666666671,6000
0.1,29,W1,0.009666083895699062,6000
0.1,29,bin_chi2_M40,0.007057777777777777,6000
0.1,29,bin_chi2_M80,0.015137777777777776,6000
0.1,29,bin_chi2_M120,0.016946666666666665,6000
0.1,30,KDE_chi2,0.0229304635365623,6000
0.1,30,well_TV,0.005666666666666709,6000
0.1,30,CDF_sup,0.007458333333333314,6000
0.1,30,W1,0.010172910754486616,6000
0.1,30,bin_chi2_M40,0.006335555555555554,6000
0.1,30,bin_chi2_M80,0.010057777777777777,6000
0.1,30,bin_chi2_M120,0.015146666666666666,6000
0.1,31,KDE_chi2,0.027005668592380627,6000
0.1,31,well_TV,0.0030000000000000027,6000
0.1,31,CDF_sup,0.010875000000000006,6000
0.1,31,W1,0.00895706134515746,6000
0.1,31,bin_chi2_M40,0.0051511111111111115,6000
0.1,31,bin_chi2_M80,0.009848888888888888,6000
0.1,31,bin_chi2_M120,0.017526666666666666,6000
0.1,32,KDE_chi2,0.025408389956377272,6000
0.1,32,well_TV,0.0015000000000000013,6000
0.1,32,CDF_sup,0.005625000000000029,6000
0.1,32,W1,0.0034296018226754425,6000
0.1,32,bin_chi2_M40,0.00848888888888889,6000
0.1,32,bin_chi2_M80,0.011955555555555554,6000
0.1,32,bin_chi2_M120,0.018520000000000002,6000
0.1,33,KDE_chi2,0.02639555217702034,6000
0.1,33,well_TV,0.011666666666666714,6000
0.1,33,CDF_sup,0.012791666666666642,6000
0.1,33,W1,0.01740335126119566,6000
0.1,33,bin_chi2_M40,0.005906666666666666,6000
0.1,33,bin_chi2_M80,0.01375111111111111,6000
0.1,33,bin_chi2_M120,0.02366666666666667,6000
0.1,34,KDE_chi2,0.023310745172059336,6000
0.1,34,well_TV,0.00649999999999995,6000
0.1,34,CDF_sup,0.014333333333333318,6000
0.1,34,W1,0.01553562818581821,6000
0.1,34,bin_chi2_M40,0.008873333333333332,6000
0.1,34,bin_chi2_M80,0.013835555555555552,6000
0.1,34,bin_chi2_M120,0.02038,6000
0.1,35,KDE_chi2,0.026498471057251626,6000
0.1,35,well_TV,0.003666666666666707,6000
0.1,35,CDF_sup,0.009083333333333329,6000
0.1,35,W1,0.007357303275004957,6000
0.1,35,bin_chi2_M40,0.00686,6000
0.1,35,bin_chi2_M80,0.013933333333333332,6000
0.1,35,bin_chi2_M120,0.022166666666666668,6000
0.1,36,KDE_chi2,0.02470978801127236,6000
0.1,36,well_TV,0.0011666666666666492,6000
0.1,36,CDF_sup,0.006874999999999989,6000
0.1,36,W1,0.004899057469947539,6000
0.1,36,bin_chi2_M40,0.006913333333333332,6000
0.1,36,bin_chi2_M80,0.013306666666666666,6000
0.1,36,bin_chi2_M120,0.01958666666666667,6000
0.1,37,KDE_chi2,0.029390783482419802,6000
0.1,37,well_TV,0.002666666666666706,6000
0.1,37,CDF_sup,0.009083333333333304,6000
0.1,37,W1,0.007399958899531047,6000
0.1,37,bin_chi2_M40,0.007246666666666664,6000
0.1,37,bin_chi2_M80,0.012435555555555557,6000
