method,quantity,metric,estimator,epsilon_subset,model_family,n_points,n_epsilon,n_censored,C_hat,parameter_name,parameter_hat,Delta_hat,alpha_hat,standard_error,bootstrap_ci_low,bootstrap_ci_high,bootstrap_C_ci_low,bootstrap_C_ci_high,bootstrap_successes,log_likelihood,log_RSS,log_R2,AIC,BIC,leave_one_out_error,residual_RMSE_log,converged,bootstrap_CI,bootstrap_C_CI,sigma_log_time,selected_fit
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,lowest_8,arrhenius,8,8,0,1.0737536304616382,Delta_hat,0.003581154151836595,0.003581154151836595,,0.0005885488854416483,0.00195859879778191,0.004579788115788942,1.0417696365118494,1.0980656885075362,500,28.948970841214077,-7.995678235033028,0.8605422926233942,-51.897941682428154,-51.659617057388644,8.242738486051023e-05,0.00648956427544145,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,lowest_8,polynomial,8,8,0,1.1998639570983092,alpha_hat,0.0614268150445363,,0.0614268150445363,0.009679886121409234,0.030518268169066994,0.07548118575805426,1.0996129624643924,1.251685217270574,500,29.23988345157646,-8.068406387623623,0.8703247523802158,-52.47976690315292,-52.24144227811341,7.911240291908956e-05,0.00625781644981776,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,uncensored_only,arrhenius,20,20,0,1.357691341969173,Delta_hat,0.016853797464517366,0.016853797464517366,,0.0024044941392124823,0.012337465555083834,0.02412545808234315,1.267793591152814,1.4545951793418501,500,25.264850739949637,-2.368629866850318,0.731864149938614,-44.52970147989927,-41.5425046592373,0.006048482277846906,0.0684137760630549,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,uncensored_only,polynomial,20,20,0,1.6862197979626394,alpha_hat,0.185081462767491,,0.185081462767491,0.011430794157172016,0.15500281541939195,0.21524348979329747,1.5638479796248341,1.777605791271683,500,39.5522690268243,-3.797371695537784,0.93575191443964,-73.1045380536486,-70.11734123298662,0.00145518901338986,0.03348854012335324,True,,,,True
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,reliable_rate_window_only,arrhenius,20,20,0,1.357691341969173,Delta_hat,0.016853797464517366,0.016853797464517366,,0.0024044941392124823,0.012337465555083834,0.02412545808234315,1.267793591152814,1.4545951793418501,500,25.264850739949637,-2.368629866850318,0.731864149938614,-44.52970147989927,-41.5425046592373,0.006048482277846906,0.0684137760630549,True,,,,False
LSC-CP,chi2_effective_rate,bin_chi2_M120,seed_mean_window,reliable_rate_window_only,polynomial,20,20,0,1.6862197979626394,alpha_hat,0.185081462767491,,0.185081462767491,0.011430794157172016,0.15500281541939195,0.21524348979329747,1.5638479796248341,1.777605791271683,500,39.5522690268243,-3.797371695537784,0.93575191443964,-73.1045380536486,-70.11734123298662,0.00145518901338986,0.03348854012335324,True,,,,True
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,all,arrhenius,160,20,0,0.9356212080473856,Delta_hat,0.009857055312694698,0.009857055312694698,,0.0008536210335791315,0.009174524409299544,0.010584237347823844,0.9276236830414588,0.9430739331290827,497,193.03183638776142,,0.45456076603348705,-380.06367277552283,-370.83815132982136,-1.0449339172979797,0.07241169129673478,True,"[0.0091745244, 0.010584237]","[0.92762368, 0.94307393]",0.07241169031617863,False
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,all,polynomial,160,20,0,0.8058922906363989,alpha_hat,0.1188773546231318,,0.1188773546231318,0.006138398018315646,0.1115894518918459,0.1265554018053775,0.7922456903400068,0.8186580568569437,498,241.1135294026075,,0.7009621239050385,-476.227058805215,-467.0015373595135,-1.3755530629277133,0.0536165177194648,True,"[0.11158945, 0.1265554]","[0.79224569, 0.81865806]",0.05361651662942348,True
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,exclude_largest_2,arrhenius,144,18,0,0.9806251761398916,Delta_hat,0.0069609486444632525,0.0069609486444632525,,0.0007212467012709772,0.006340262045733301,0.007618456019077373,0.972773949066819,0.9880894676641451,487,209.4863846748004,,0.39278310167848207,-412.9727693496008,-404.0633294508728,-1.2843184641604974,0.05648924045178663,True,"[0.006340262, 0.007618456]","[0.97277395, 0.98808947]",0.056489241755353935,False
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,exclude_largest_2,polynomial,144,18,0,0.8622699426276516,alpha_hat,0.09223791743005398,,0.09223791743005398,0.00628447063369704,0.08491522312101878,0.0991685236882904,0.8483686930893626,0.875798294298027,498,239.4242248744472,,0.5993522070649323,-472.8484497488944,-463.93900985016637,-1.5206230453755143,0.04588547037926024,True,"[0.084915223, 0.099168524]","[0.84836869, 0.87579829]",0.04588546657780971,True
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,lowest_12,arrhenius,96,12,0,1.0983361542744992,Delta_hat,0.0004562826674982314,0.0004562826674982314,,0.000602979010807702,-0.0004909335941408244,0.0013614164099545207,1.0839347982207446,1.114987399111233,494,190.57454783787978,,0.0059302290297081894,-375.14909567575955,-367.456051101356,-1.919313910425118,0.03323704960934302,True,"[-0.00049093359, 0.0013614164]","[1.0839348, 1.1149874]",0.033237037548589046,False
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,lowest_12,polynomial,96,12,0,1.073574218761735,alpha_hat,0.011326004202259356,,0.011326004202259356,0.008499721395631361,-0.003664236314348035,0.025465466197135574,1.034877415248068,1.116235557904433,499,191.168758181955,,0.018160341818673542,-376.33751636391,-368.6444717895065,-1.9259199017565836,0.033031957921607236,True,"[-0.0036642363, 0.025465466]","[1.0348774, 1.1162356]",0.033031956881395555,True
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,lowest_10,arrhenius,80,10,0,1.125835540046367,Delta_hat,-0.0008379079888695223,-0.0008379079888695223,,0.0006907622278711113,-0.0019404429421897233,0.00026797932768414474,1.1056584292770253,1.145691669508424,496,162.53838000076212,,0.018058868285410257,-319.07676000152424,-311.9306800975026,-1.9649086780228593,0.03172442838941309,True,"[-0.0019404429, 0.00026797933]","[1.1056584, 1.1456917]",0.031724429420204495,True
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,lowest_10,polynomial,80,10,0,1.1420885856364917,alpha_hat,-0.010194787776053944,,-0.010194787776053944,0.010797104212845998,-0.028437301155236884,0.007072159892551696,1.091279775648675,1.1989516541428482,500,162.2527096308818,,0.01102097958840087,-318.5054192617636,-311.359339357742,-1.957794102794909,0.03183791500725109,True,"[-0.028437301, 0.0070721599]","[1.0912798, 1.1989517]",0.03183791533115479,False
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,lowest_8,arrhenius,64,8,0,1.159791343045406,Delta_hat,-0.0023141095522773063,-0.0023141095522773063,,0.000866853889036548,-0.0038364083786903247,-0.0008031901383547173,1.1303683486665603,1.1941301312220138,494,131.0623458478792,,0.10018927796470511,-256.1246916957584,-249.64804244567935,-1.9917960854178132,0.031217149020410957,True,"[-0.0038364084, -0.00080319014]","[1.1303683, 1.1941301]",0.03121715065204915,True
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,lowest_8,polynomial,64,8,0,1.244826272712348,alpha_hat,-0.03933911954770882,,-0.03933911954770882,0.01479057445195253,-0.06721657937866173,-0.01512101274850484,1.161954560858585,1.3494555901098597,499,131.03895342040886,,0.09953126382755806,-256.0779068408177,-249.6012575907387,-1.9962647779793927,0.03122856118236799,True,"[-0.067216579, -0.015121013]","[1.1619546, 1.3494556]",0.031228561243135482,False
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,uncensored_only,arrhenius,160,20,0,0.9356212080473856,Delta_hat,0.009857055312694698,0.009857055312694698,,0.0008536210335791315,0.009174524409299544,0.010584237347823844,0.9276236830414588,0.9430739331290827,497,193.03183638776142,,0.45456076603348705,-380.06367277552283,-370.83815132982136,-1.0449339172979797,0.07241169129673478,True,"[0.0091745244, 0.010584237]","[0.92762368, 0.94307393]",0.07241169031617863,False
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,uncensored_only,polynomial,160,20,0,0.8058922906363989,alpha_hat,0.1188773546231318,,0.1188773546231318,0.006138398018315646,0.1115894518918459,0.1265554018053775,0.7922456903400068,0.8186580568569437,498,241.1135294026075,,0.7009621239050385,-476.227058805215,-467.0015373595135,-1.3755530629277133,0.0536165177194648,True,"[0.11158945, 0.1265554]","[0.79224569, 0.81865806]",0.05361651662942348,True
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,reliable_rate_window_only,arrhenius,160,20,0,0.9356212080473856,Delta_hat,0.009857055312694698,0.009857055312694698,,0.0008536210335791315,0.009174524409299544,0.010584237347823844,0.9276236830414588,0.9430739331290827,497,193.03183638776142,,0.45456076603348705,-380.06367277552283,-370.83815132982136,-1.0449339172979797,0.07241169129673478,True,"[0.0091745244, 0.010584237]","[0.92762368, 0.94307393]",0.07241169031617863,False
LSC-CP,mixing_time,bin_chi2_M120,particle_threshold,reliable_rate_window_only,polynomial,160,20,0,0.8058922906363989,alpha_hat,0.1188773546231318,,0.1188773546231318,0.006138398018315646,0.1115894518918459,0.1265554018053775,0.7922456903400068,0.8186580568569437,498,241.1135294026075,,0.7009621239050385,-476.227058805215,-467.0015373595135,-1.3755530629277133,0.0536165177194648,True,"[0.11158945, 0.1265554]","[0.79224569, 0.81865806]",0.05361651662942348,True
