method,seed,time,basin_TV,nearest_minimum_diagnostic_TV,coverage,entropy,effective_basin_count,weak_z1,weak_z2,weak_aux_norm,weak_U,weak_xnorm,jump_type,h_shell,n_atoms,n_theta,n_rho,rho_n,mean_jump_count,total_jump_count,max_jump_count,score_clip_fraction,logratio_clip_fraction,jump_cost_proxy,score_cost_proxy,total_cost_proxy,cost_proxy,mean_energy_after_jump,mean_energy_before_jump,effective_log_clip,max_log_ratio,max_score_norm,overflow_guard_logratio_clip_fraction,score_changing_logratio_clip_fraction
CP-shell,1,3.612,0.17167852700347974,0.17130829108266618,1.0,0.9912488500596537,2.69459752021477,0.03174912510588951,0.15364273453620725,0.013907703628856627,0.5752196186750931,0.08330965557142456,shell,0.08,4,5.0,3.0,3.0,0.0028007407407407404,5.041333333333333,1.002,0.0,0.0,2700000,0,2700000,2700000,3.40620992518148,3.3991678386113144,,,,,
CP-shell,1,3.696,0.1794563047812575,0.1796416244159995,1.0,0.997513678503408,2.7115317008861215,0.03779716652586562,0.16421862719968328,0.04498995362962388,0.6084952027906212,0.10746036439611206,shell,0.08,4,5.0,3.0,3.0,0.0028007407407407404,5.041333333333333,1.002,0.0,0.0,2700000,0,2700000,2700000,3.40620992518148,3.3991678386113144,,,,,
CP-shell,1,3.78,0.18390074922570193,0.1846416244159995,1.0,1.003962194657853,2.7290735555417416,0.05098994475461366,0.1728952510094688,0.0395189608499491,0.5816031545945726,0.07537641614815627,shell,0.08,4,5.0,3.0,3.0,0.0028007407407407404,5.041333333333333,1.002,0.0,0.0,2700000,0,2700000,2700000,3.40620992518148,3.3991678386113144,,,,,
CP-shell,1,3.864,0.19056741589236864,0.19130829108266617,1.0,1.0103051063141635,2.7464388430295807,0.04608851767989536,0.18468294183175504,0.03606800518409825,0.6054177477239504,0.05884438939018288,shell,0.08,4,5.0,3.0,3.0,0.0028007407407407404,5.041333333333333,1.002,0.0,0.0,2700000,0,2700000,2700000,3.40620992518148,3.3991678386113144,,,,,
CP-shell,1,3.948,0.1983451936701464,0.2007527355271106,1.0,1.0142849707466428,2.7573910770439136,0.056626430583816834,0.1996622678200709,0.03643977849382951,0.6008582178879149,0.03311054477048092,shell,0.08,4,5.0,3.0,3.0,0.0028007407407407404,5.041333333333333,1.002,0.0,0.0,2700000,0,2700000,2700000,3.40620992518148,3.3991678386113144,,,,,
CP-shell,1,4.032,0.1933451936701464,0.1924194021937773,1.0,1.0113377053495471,2.7492762778437387,0.04196897985373149,0.19207318517958805,0.014721890824469952,0.5763776517534223,0.000879408663504222,shell,0.08,4,5.0,3.0,3.0,0.0028007407407407404,5.041333333333333,1.002,0.0,0.0,2700000,0,2700000,2700000,3.40620992518148,3.3991678386113144,,,,,
CP-shell,1,4.116,0.2016785270034797,0.20186384663822177,1.0,1.0179502057845173,2.7675161074057133,0.05619689628599228,0.20881444746705924,0.007636738576807467,0.572276080374079,0.0398979001026758,shell,0.08,4,5.0,3.0,3.0,0.0028007407407407404,5.041333333333333,1.002,0.0,0.0,2700000,0,2700000,2700000,3.40620992518148,3.3991678386113144,,,,,
CP-shell,1,4.2,0.19445630478125753,0.19630829108266618,1.0,1.0120012223258252,2.751101074651449,0.050994188788129,0.19722403835514957,0.029423307651402997,0.5923866208294974,0.0232699220162198,shell,0.08,4,5.0,3.0,3.0,0.0028007407407407404,5.041333333333333,1.002,0.0,0.0,2700000,0,2700000,2700000,3.40620992518148,3.3991678386113144,,,,,
Langevin,2,0.0,0.27332147299652026,0.27702504225066715,0.3333333333333333,1.3815510557964273e-297,1.0,0.17342843911028039,0.38038434213901984,0.052997358855934706,0.8815438044215402,0.3247963875539339,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,0.084,0.2688770285520758,0.2725805978062227,0.3333333333333333,0.028506110579847154,1.02891629809051,0.1825942239182734,0.3650742365626247,0.0149666051881292,0.29020869011781514,0.4048451330998857,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,0.168,0.2622103618854092,0.2648028200284449,0.3333333333333333,0.06104703803959342,1.0629489120442959,0.20913740584034468,0.33928125285120125,0.00528201786165905,0.22055601259027435,0.39397620731423366,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,0.252,0.2538770285520758,0.2559139311395561,0.3333333333333333,0.1015567096125608,1.1068926880675836,0.21299156329626057,0.320968432253508,0.011740809303389277,0.2149588652724752,0.3603152250791517,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,0.336,0.24721036188540915,0.2481361533617783,0.6666666666666666,0.1271507044257383,1.1355881430454682,0.2232225808580287,0.30167001416174144,0.01644440797227542,0.17055392842342654,0.3812701714654274,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,0.42,0.24054369521874247,0.2398028200284449,0.6666666666666666,0.15918569073215705,1.1725556591853439,0.2212142020982104,0.2933195781128164,0.03646845807859256,0.10301410857969984,0.40023396637065556,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,0.504,0.23109925077429802,0.2281361533617783,0.6666666666666666,0.1951136325526106,1.2154490932259032,0.2153073161305793,0.2877254941449263,0.045774343888629776,0.10254601777010475,0.4142994469047041,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,0.588,0.22276591744096466,0.22258059780622275,0.6666666666666666,0.22986953108425934,1.2584358124623969,0.20260892618316784,0.2748590505534867,0.044488676220534096,0.10902826992524295,0.3884989720683967,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,0.672,0.21943258410763133,0.21758059780622274,0.6666666666666666,0.24056324757346761,1.2719653800089776,0.2026517672337692,0.2686335937708242,0.06561344721738793,0.07930062827715378,0.412966836184542,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,0.756,0.21554369521874245,0.2153583755840005,0.6666666666666666,0.25732299871028963,1.2934628461254198,0.19448063901026835,0.2672207301471283,0.032655503893049165,0.08388524190222979,0.3645133046937241,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,0.84,0.20998813966318688,0.21035837558400053,0.6666666666666666,0.2746359293142248,1.3160514518827922,0.20187584896140343,0.25620175949796353,0.007273347674177533,0.10485628203148867,0.31142912696749203,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,0.924,0.20221036188540914,0.2020250422506672,1.0,0.3026126608505718,1.3533901419171086,0.18807606510812358,0.2549714839095498,0.00204801476253591,0.10969801454363282,0.30008707271689694,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.008,0.1966548063298536,0.19480282002844496,1.0,0.3193511736245927,1.3762345373261073,0.1925228907613492,0.2475341039565675,0.013897721879913227,0.07219961524266649,0.3306685697648257,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.092,0.1966548063298536,0.19369170891733384,1.0,0.3189570005268665,1.3756921695957385,0.19894916526028772,0.23970123950963762,0.007076072473462425,0.09659065031040681,0.297868003896661,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.176,0.18721036188540913,0.18702504225066718,1.0,0.3442953635936973,1.410995330617908,0.18283729805421078,0.24077830719411364,0.018381825350742176,0.0591518963528368,0.32184122994068165,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.26,0.18609925077429806,0.18480282002844495,1.0,0.3525524199520266,1.4226942313573432,0.18245784992633474,0.2318201325202831,0.011006961969402429,0.07112253423745907,0.3000695214395126,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.344,0.17998813966318689,0.18146948669511165,1.0,0.37163788731540703,1.4501077837860221,0.17580779776680222,0.22304989481291693,0.00621150713308305,0.09066147293554572,0.26866216506927376,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.428,0.1722103618854091,0.1725805978062227,1.0,0.3937372432794152,1.482510957775685,0.17729144177510014,0.21824329017102362,0.0006445368038234811,0.06090369014150232,0.2865509348021922,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.512,0.17332147299652026,0.17202504225066717,1.0,0.39335082333025473,1.4819381966370435,0.17144350709646317,0.21393565470801912,0.00026800094878787206,0.0837842203367205,0.2805983578950517,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.596,0.16443258410763134,0.16591393113955602,1.0,0.41760249091077073,1.5183170096174152,0.1715857010138958,0.2007269174243067,0.02156504491494715,0.05765061155466977,0.29535094991039834,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.68,0.15998813966318695,0.15980282002844495,1.0,0.43021092058411636,1.5375817969998562,0.1725577097171398,0.19004767615139495,0.028085872439565396,0.02999092738452669,0.2946174309879961,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.764,0.15609925077429804,0.15591393113955607,1.0,0.44098576609996093,1.554238579308283,0.16174867294754758,0.18591325662551128,0.03689276940180797,0.021952805092358307,0.30160970681908505,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.848,0.15165480632985356,0.1525805978062227,1.0,0.45427990335397367,1.5750387944230664,0.1608699704794857,0.1810457164515642,0.03524696729280441,0.04510313370967545,0.2961819841205857,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,1.932,0.14665480632985356,0.14646948669511162,1.0,0.4670962812343513,1.595354998771217,0.15605427373054426,0.1785047557564985,0.02787387371164396,0.013942308683552618,0.2763463623314948,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.016,0.14498813966318694,0.14313615336177832,1.0,0.4711460278851887,1.6018288822805373,0.1545310056926642,0.1834376741256536,0.0008696220998660742,0.032297397289598795,0.24644843590025278,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.1,0.14832147299652026,0.14646948669511162,1.0,0.46313557492066404,1.589048762972909,0.15384790873889453,0.17689335398192174,0.027732017969422262,0.006778075837972519,0.26167377170655204,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.184,0.14054369521874246,0.1381361533617783,1.0,0.48363872402126484,1.62196556259367,0.14335492321838572,0.17019594377434033,0.026832438360027577,0.018485078349341766,0.24694969792653598,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.268,0.14109925077429802,0.1381361533617783,1.0,0.48216408246380876,1.6195755074407447,0.1471667029263808,0.17482804313868572,0.027763684548496315,0.00847198029661822,0.27067201550511655,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.352,0.1377659174409647,0.13702504225066714,1.0,0.4905494552746551,1.6332133511565035,0.14346396392346406,0.1768130398647365,0.024925278551097385,0.02619553002361963,0.2811119836447906,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.436,0.13665480632985355,0.1364694866951116,1.0,0.4935961802825373,1.6381968909994238,0.14235366597520638,0.17010289670961165,0.02803605156997646,0.017427857271185676,0.2680731760255819,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.52,0.1355436952187425,0.13369170891733384,1.0,0.4963688596893464,1.6427453886322796,0.14491703369527398,0.1648022300775014,0.02933746257593528,0.00975901425035941,0.2700578632356754,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.604,0.12998813966318692,0.1303583755840005,1.0,0.5101085792311171,1.665472020800208,0.14302624271878095,0.15460782493356806,0.03952895004808088,0.005501016241225898,0.26487784542803716,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.688,0.12832147299652025,0.13091393113955607,1.0,0.5144338928164274,1.6726913111499693,0.13078158446090626,0.1642156280785263,0.02031122281727704,0.007247229038952252,0.23786990816394038,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.772,0.13109925077429802,0.13202504225066716,1.0,0.5074016701766508,1.6609698357589628,0.13462206379565167,0.16520806317756898,0.015796072420772855,0.0047226178343473535,0.23890370514383008,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.856,0.1277659174409647,0.12980282002844493,1.0,0.5157748984531396,1.6749359042963614,0.1335291070795488,0.15488095579450567,0.006153165216924883,0.02164679919282575,0.22042386923837753,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,2.94,0.126099250774298,0.1264694866951116,1.0,0.5199059572355973,1.681869474606635,0.14715944262614722,0.14407040476478294,0.017464584724161458,0.01303573796269708,0.22867948274653482,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.024,0.1266548063298536,0.12535837558400054,1.0,0.5185448288744214,1.6795817916332336,0.14340844519010332,0.151154034544015,0.039155685800573714,0.00673533957821304,0.2613305795064722,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.108,0.12387702855207579,0.12424726447288939,1.0,0.5252475455418639,1.690877365729627,0.1331476994968951,0.1485418088702355,0.03828247579338129,0.006791823251341089,0.2518053970793108,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.192,0.11332147299652023,0.11424726447288938,1.0,0.5504769582836279,1.7340799044314126,0.12800413011768497,0.14449482895247123,0.05621905571787922,0.014296073230177342,0.2794839563672511,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.276,0.11554369521874247,0.11702504225066715,1.0,0.5452671029487983,1.7250690918865859,0.11830222923840528,0.1450691566270934,0.034138408450997915,0.006314429302636704,0.23770454482604642,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.36,0.11221036188540914,0.11258059780622276,1.0,0.5529936706998821,1.7384495811611094,0.11057719129374227,0.14803541148034616,0.05116769101266483,0.008627803394946287,0.26631235638094264,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.444,0.11054369521874247,0.11202504225066716,1.0,0.556733968717862,1.7449640761655398,0.10839878807882397,0.1421896858377807,0.03692072314607353,0.017080165523557067,0.2511244587820931,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.528,0.10887702855207582,0.10924726447288938,1.0,0.5594449366041587,1.7497010357102387,0.10919906148323161,0.13134495300742133,0.054139556713364456,0.03671865558420162,0.26070407212995317,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.612,0.106099250774298,0.10369170891733384,1.0,0.5660972604069259,1.761379414669674,0.10978919838207146,0.1246633422645087,0.06356344355538557,0.03182566163478562,0.26495267488966334,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.696,0.09943258410763138,0.10091393113955605,1.0,0.5821381962013306,1.7898614170289828,0.10829190325122151,0.123962753006027,0.02749628609936261,0.007673697978558103,0.2230203600749645,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.78,0.09832147299652022,0.09869170891733384,1.0,0.5850263145817043,1.7950382206983329,0.11054660148534762,0.1257628742204817,0.04090451994925903,0.052795425498140425,0.2241472846615986,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.864,0.09554369521874245,0.09424726447288936,1.0,0.5910630153016346,1.8059071023034898,0.1170555733838079,0.12168484369621857,0.03290735871396455,0.04674600602046208,0.2167150262792097,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,3.948,0.08998813966318692,0.08869170891733383,1.0,0.6034033138831748,1.8283306069687457,0.10100678933221158,0.1230208781870401,0.00772724591879026,0.015630579616898288,0.18597586845227454,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,4.032,0.0916548063298536,0.0914694866951116,1.0,0.599689484335543,1.8215530917957217,0.1157140454199086,0.11637097591728507,0.003575699821241507,0.01998724545269326,0.16162311085225856,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,4.116,0.08887702855207583,0.08591393113955606,1.0,0.6053472903916748,1.8318882956296665,0.11339387413855612,0.10289692219102076,0.02754620124485463,0.003760700067999334,0.10393031892368931,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
Langevin,2,4.2,0.08887702855207581,0.08702504225066719,1.0,0.605900078455909,1.832901221555388,0.10831524508473284,0.10230600152510183,0.020507756738747496,0.01113908664403862,0.11484728469048555,none,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,
LSC-shell,2,0.0,0.27332147299652026,0.27702504225066715,0.3333333333333333,1.3815510557964273e-297,1.0,0.17342843911028039,0.38038434213901984,0.052997358855934706,0.8815438044215402,0.3247963875539339,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,0.084,0.24332147299652024,0.2464694866951116,0.6666666666666666,0.14520713105505761,1.1562790467645532,0.1771433530454365,0.32795351860450017,0.0459732780703197,0.2706713692305458,0.31205845649332353,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,0.168,0.2194325841076314,0.2214694866951116,0.6666666666666666,0.2372322438162718,1.2677355073211283,0.1887036167832603,0.29355130785198513,0.01018208667879783,0.16121197409903454,0.34277783530401695,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,0.252,0.19887702855207584,0.2003583755840005,0.6666666666666666,0.30314443226002624,1.3541100274907365,0.181877698672823,0.2702785517236299,0.007848303268287005,0.10303468195403909,0.31313434297879095,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,0.336,0.18443258410763136,0.18535837558400048,1.0,0.35224122154944376,1.4222515600680525,0.16691778900309928,0.2535261346529496,0.011025787478155191,0.10123868464588837,0.31545741929266136,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,0.42,0.16776591744096472,0.17035837558400052,1.0,0.40337409209390784,1.496866752955126,0.16398872796084474,0.22781153849154,0.022984588511100856,0.05930712401919003,0.2943945991655603,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,0.504,0.15998813966318695,0.16146948669511163,1.0,0.42594546298983027,1.5310372746609167,0.16233312980972336,0.21166911917657893,0.014554441571875909,0.11159791370088445,0.20621772413634698,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,0.588,0.14165480632985356,0.14313615336177832,1.0,0.47668395728869084,1.6107243059269647,0.1501743985998164,0.18520827153189345,0.006072685946233225,0.042794520672683856,0.19566540732761428,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,0.672,0.13165480632985355,0.1314694866951116,1.0,0.5023468039580882,1.6525950400146765,0.15148103403701152,0.1756134064266892,0.013304565963295545,0.009027459357170198,0.22829548962093948,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,0.756,0.11554369521874247,0.11591393113955606,1.0,0.5404873181533092,1.7168433072708884,0.14179075879090697,0.1477895958834372,0.010479841009614077,0.008301155848061903,0.18638751588171587,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,0.84,0.1049881396631869,0.10369170891733384,1.0,0.5690308591009867,1.7665541816539576,0.13745322243617764,0.13438459938704028,0.0009147875781039261,0.011604724262768151,0.1818600507321353,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,0.924,0.09332147299652023,0.09202504225066714,1.0,0.5952806314741533,1.8135398099053466,0.12315968641985586,0.11375690277321948,0.01786542725968321,0.02501749285048005,0.12810348786629788,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,1.008,0.08221036188540914,0.08146948669511159,1.0,0.6193632216406945,1.8577446935030824,0.11798224129581403,0.1055113950738833,0.013075209727212656,0.0507682564229639,0.16449195110911852,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,1.092,0.06332147299652027,0.06091393113955604,1.0,0.6594440837760396,1.9337170508648174,0.0959755593028524,0.08003392021781752,0.014325905772476055,0.07917771532162732,0.1445411469747464,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,1.176,0.06332147299652027,0.06313615336177827,1.0,0.65902041947414,1.9328979774987158,0.09203624401422933,0.07141370157985416,0.026559310497251243,0.07960129137769556,0.15960994201836165,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,1.26,0.05832147299652027,0.056469486695111634,1.0,0.6693255254132723,1.9529196816336978,0.0878722233046767,0.0649407478600803,0.01577470681345705,0.07920957812845986,0.1378067273266126,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,1.344,0.045543695218742485,0.04146948669511163,1.0,0.6939291772730866,2.001564605104575,0.07239399939693308,0.056147404488954056,0.034730243134955874,0.12348221241823198,0.13497513658137983,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
LSC-shell,2,1.428,0.04498813966318689,0.0442472644728894,1.0,0.6951005676440072,2.0039105923749645,0.0662006896317579,0.05123268429021466,0.04571171076200953,0.1022120899826513,0.12953198786096465,shell,0.08,4,5.0,3.0,3.0,0.002782962962962963,5.009333333333333,1.0013333333333334,0.0001751111111111111,1.861111111111111e-05,2700000,162000000,164700000,164700000,2.9563261265181,2.949179300948148,80.0,103.0373872566376,2.1944159881758064e+16,8.641975308641976e-08,1.861111111111111e-05
