method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4181,20.905,13379200.0,4181.0,4181.0,0.0,0.2774147873307051,0.0292093893805927,0.028071252756162846,0.18875000000000003,0.16788580162724254,0.0,0.00799238807660016,0.11842296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004862288135593221,66929,1.000493303037551,0.0,0.0005155016742406123,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4241,21.205000000000002,13571200.0,4241.0,4241.0,0.0,0.23752701024291825,0.020375200793929404,0.01926008976593563,0.16999999999999998,0.153046775409874,0.0,0.007256758756533546,0.11217296292811416,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004901041666666666,67870,1.0002063192643245,0.0,0.0005162402735203962,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4241,21.205000000000002,13571200.0,4241.0,4241.0,0.0,0.25017201730498245,0.02016274983729227,0.01904488778510216,0.16125,0.15608964166465922,0.0,0.007321606709581135,0.11092296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004901041666666666,67870,1.0002063192643245,0.0,0.0005162402735203962,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4241,21.205000000000002,13571200.0,4241.0,4241.0,0.0,0.2799913144704488,0.031139603053072173,0.029999655710941542,0.17125,0.16526030291116023,0.0,0.013859409365391415,0.15092296292811416,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004901041666666666,67870,1.0002063192643245,0.0,0.0005162402735203962,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4241,21.205000000000002,13571200.0,4241.0,4241.0,0.0,0.2784720196006846,0.027596656917645124,0.026459638222584125,0.19125,0.17335273588276012,0.0,0.009503629942906582,0.1259229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004901041666666666,67870,1.0002063192643245,0.0,0.0005162402735203962,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4300,21.5,13760000.0,4300.0,4300.0,0.0,0.2565930961407859,0.02300881345192385,0.021884199117743752,0.17,0.15858040835682718,0.0,0.008900936031598531,0.12217296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005185381355932205,68849,1.0007122093023255,0.0,0.0005183866279069768,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4300,21.5,13760000.0,4300.0,4300.0,0.0,0.24595884298966156,0.019005903431703608,0.017887823621225762,0.14875000000000002,0.15002514243782472,0.0,0.006844530042409647,0.10592296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005185381355932205,68849,1.0007122093023255,0.0,0.0005183866279069768,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4300,21.5,13760000.0,4300.0,4300.0,0.0,0.28472274058851194,0.03283041038082368,0.03168603001544734,0.19,0.17681409607691412,0.0,0.01173525204487886,0.13842296292811415,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005185381355932205,68849,1.0007122093023255,0.0,0.0005183866279069768,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4300,21.5,13760000.0,4300.0,4300.0,0.0,0.28127328413496966,0.03030297385371883,0.02916391546656749,0.18125000000000002,0.17018299747009358,0.0,0.012636669717516612,0.14467296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005185381355932205,68849,1.0007122093023255,0.0,0.0005183866279069768,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4359,21.795,13948800.0,4359.0,4359.0,0.0,0.26262249084982414,0.024866702652892814,0.02373566391963633,0.16875,0.17135453186969285,0.0,0.008597445641718195,0.12092296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004962923728813559,69786,1.0006022023399863,0.0,0.0005229123652213811,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4359,21.795,13948800.0,4359.0,4359.0,0.0,0.23339441333303773,0.01629317724866175,0.015185610289602969,0.14625000000000002,0.14830127774028368,0.0,0.005487206733483289,0.0959229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004962923728813559,69786,1.0006022023399863,0.0,0.0005229123652213811,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4359,21.795,13948800.0,4359.0,4359.0,0.0,0.2867860399772627,0.03188760532198187,0.030746325557563736,0.185,0.17061342528814138,0.0,0.013254673637492366,0.1471729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004962923728813559,69786,1.0006022023399863,0.0,0.0005229123652213811,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4359,21.795,13948800.0,4359.0,4359.0,0.0,0.27351019506043533,0.027221653726370976,0.02608879876591519,0.17500000000000002,0.16352514177212463,0.0,0.012689115812377125,0.14592296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004962923728813559,69786,1.0006022023399863,0.0,0.0005229123652213811,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4419,22.095,14140800.0,4419.0,4419.0,0.0,0.23614935228897999,0.018255659258643142,0.017147160416151497,0.16125,0.15688325834928973,0.0,0.005835452876769249,0.09227524129120637,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093750000000003,70764,1.0008486082824168,0.0,0.0005240863317492646,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4419,22.095,14140800.0,4419.0,4419.0,0.0,0.24700721484218413,0.022052985528428826,0.02092644217013273,0.15375,0.152213139483227,0.0,0.008515383805116912,0.12217296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093750000000003,70764,1.0008486082824168,0.0,0.0005240863317492646,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4419,22.095,14140800.0,4419.0,4419.0,0.0,0.2807282397006748,0.02853448694694105,0.02739955522194648,0.1825,0.16681957845576922,0.0,0.01216493304173586,0.14217296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093750000000003,70764,1.0008486082824168,0.0,0.0005240863317492646,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4419,22.095,14140800.0,4419.0,4419.0,0.0,0.2747349309614,0.025908471207523043,0.024778859777857765,0.16875,0.16475482292983745,0.0,0.011645002176659494,0.13592296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005093750000000003,70764,1.0008486082824168,0.0,0.0005240863317492646,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4478,22.39,14329600.0,4478.0,4478.0,0.0,0.26757950719478685,0.024181076425260573,0.023055872110859688,0.17,0.15322485787059037,0.0,0.01023646853150581,0.1246729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005153601694915255,71737,1.001242184010719,0.0,0.0005252065654309959,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4478,22.39,14329600.0,4478.0,4478.0,0.0,0.23914874098134337,0.01941726261205634,0.018300632826616092,0.15,0.15390858721444967,0.0,0.007000809626712505,0.11092296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005153601694915255,71737,1.001242184010719,0.0,0.0005252065654309959,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4478,22.39,14329600.0,4478.0,4478.0,0.0,0.2718027448919777,0.02907681299239684,0.02794088762201985,0.18,0.16770901411326788,0.0,0.014067713378353296,0.1546729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005153601694915255,71737,1.001242184010719,0.0,0.0005252065654309959,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4478,22.39,14329600.0,4478.0,4478.0,0.0,0.27959464796642797,0.0287157334902447,0.027579448616297464,0.175,0.15722860505693514,0.0,0.012295218814353422,0.14217296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005153601694915255,71737,1.001242184010719,0.0,0.0005252065654309959,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4538,22.69,14521600.0,4538.0,4538.0,0.0,0.2722051632721493,0.02689432397204139,0.025764141813082286,0.17625000000000002,0.16547419019981213,0.0,0.011016438242981888,0.12967296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00534375,72763,1.0021347509916263,0.0,0.000527283494931688,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4538,22.69,14521600.0,4538.0,4538.0,0.0,0.24869023551983316,0.022748048321848513,0.021623691314398008,0.14875000000000002,0.16176452114678264,0.0,0.008911913918205814,0.1259229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00534375,72763,1.0021347509916263,0.0,0.000527283494931688,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4538,22.69,14521600.0,4538.0,4538.0,0.0,0.2775506779348337,0.0289387187718515,0.027802808867292028,0.17625000000000002,0.1617887555745835,0.0,0.012997456706797146,0.14842296292811416,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00534375,72763,1.0021347509916263,0.0,0.000527283494931688,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4538,22.69,14521600.0,4538.0,4538.0,0.0,0.272969221067275,0.028232778116535573,0.027098508073280625,0.16375,0.16364513897373767,0.0,0.012812635909245036,0.1471729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00534375,72763,1.0021347509916263,0.0,0.000527283494931688,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4597,22.985,14710400.0,4597.0,4597.0,0.0,0.2828044255265117,0.02766523666923759,0.026530632269153864,0.1875,0.17166579676981863,0.0,0.010628889987084979,0.1284229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005005296610169492,73708,1.0021209484446378,0.0,0.0005277898629541005,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4597,22.985,14710400.0,4597.0,4597.0,0.0,0.247412597527395,0.023469857781740044,0.022353294832230253,0.16499999999999998,0.15046610902701196,0.0,0.010808501799772177,0.13467296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005005296610169492,73708,1.0021209484446378,0.0,0.0005277898629541005,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4597,22.985,14710400.0,4597.0,4597.0,0.0,0.26540720395598294,0.022334323109189036,0.021212104552636002,0.16375,0.1547303006896722,0.0,0.009210296380481334,0.12217296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005005296610169492,73708,1.0021209484446378,0.0,0.0005277898629541005,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4597,22.985,14710400.0,4597.0,4597.0,0.0,0.26723346597042114,0.027396683233539054,0.026266040987358297,0.16875,0.163111926069045,0.0,0.011796784382354302,0.1371729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005005296610169492,73708,1.0021209484446378,0.0,0.0005277898629541005,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4656,23.28,14899200.0,4656.0,4656.0,0.0,0.25771421548940726,0.02079265350192927,0.019671696069763156,0.16125,0.1641534274359363,0.0,0.007165082334759872,0.1059229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004772245762711865,74609,1.0015168599656357,0.0,0.0005271423969072165,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4656,23.28,14899200.0,4656.0,4656.0,0.0,0.2751514504828654,0.029082719502195542,0.02794772733665707,0.17375,0.15780160056215187,0.0,0.010493533029091874,0.13217296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004772245762711865,74609,1.0015168599656357,0.0,0.0005271423969072165,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4656,23.28,14899200.0,4656.0,4656.0,0.0,0.2686857348584707,0.024853092346205363,0.02372810545448556,0.17,0.15158465609120686,0.0,0.01003468185645916,0.1271729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004772245762711865,74609,1.0015168599656357,0.0,0.0005271423969072165,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4656,23.28,14899200.0,4656.0,4656.0,0.0,0.2556343700421655,0.02305845654303873,0.02193998968888955,0.16375,0.15572543870236832,0.0,0.01046097019051265,0.1296729629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004772245762711865,74609,1.0015168599656357,0.0,0.0005271423969072165,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4716,23.580000000000002,15091200.0,4716.0,4716.0,0.0,0.2686461778573732,0.024954735071604617,0.023823164822514675,0.17250000000000001,0.16405447174485077,0.0,0.006579467892882447,0.10217296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004895833333333334,75549,1.0012325063613232,0.0,0.0005279235581000848,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4716,23.580000000000002,15091200.0,4716.0,4716.0,0.0,0.2698405104386317,0.027137724710413424,0.026005815037738245,0.17750000000000002,0.1596848705152486,0.0,0.010867938344376958,0.13467296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004895833333333334,75549,1.0012325063613232,0.0,0.0005279235581000848,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4716,23.580000000000002,15091200.0,4716.0,4716.0,0.0,0.27331853638414966,0.027355988173537904,0.02622622809409081,0.1675,0.15578805616252145,0.0,0.012600356194373462,0.14342296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004895833333333334,75549,1.0012325063613232,0.0,0.0005279235581000848,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4716,23.580000000000002,15091200.0,4716.0,4716.0,0.0,0.26791071786617376,0.026571528649257603,0.025444960690986784,0.1925,0.16557638141322362,0.0,0.010364323807256083,0.1259229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004895833333333334,75549,1.0012325063613232,0.0,0.0005279235581000848,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4775,23.875,15280000.0,4775.0,4775.0,0.0,0.27715928184258937,0.027543315025860826,0.026408589399426696,0.18625000000000003,0.17129206235510674,0.0,0.008198647636877207,0.11092296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00514300847457627,76520,1.0015706806282723,0.0,0.0005278795811518325,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4775,23.875,15280000.0,4775.0,4775.0,0.0,0.26542988593574246,0.025745707197093237,0.02461581798507817,0.17250000000000001,0.15931291568312744,0.0,0.009690166122909339,0.1259229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00514300847457627,76520,1.0015706806282723,0.0,0.0005278795811518325,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4775,23.875,15280000.0,4775.0,4775.0,0.0,0.2786026131731306,0.02826625443335873,0.027129150025305693,0.1625,0.16425972727732063,0.0,0.012275874631952226,0.14342296292811416,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00514300847457627,76520,1.0015706806282723,0.0,0.0005278795811518325,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4775,23.875,15280000.0,4775.0,4775.0,0.0,0.26604937201555556,0.027822125265617004,0.026694645736913936,0.1825,0.1637628576464163,0.0,0.013928838547230066,0.1509229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00514300847457627,76520,1.0015706806282723,0.0,0.0005278795811518325,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4834,24.17,15468800.0,4834.0,4834.0,0.0,0.2672952148894765,0.026803108319576108,0.02567162530047251,0.17875000000000002,0.1733486079587485,0.0,0.007984454519699528,0.11342296292811421,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048305084745762705,77432,1.0011377741001242,0.0,0.0005277073851882499,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4834,24.17,15468800.0,4834.0,4834.0,0.0,0.25357806443905984,0.023515647510624627,0.022394981311500972,0.16999999999999998,0.15206557269538612,0.0,0.008360336430974918,0.11717296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048305084745762705,77432,1.0011377741001242,0.0,0.0005277073851882499,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4834,24.17,15468800.0,4834.0,4834.0,0.0,0.28037252823271885,0.03012120753637415,0.028980954073174692,0.16625,0.1706470306048543,0.0,0.01233871237248358,0.14467296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048305084745762705,77432,1.0011377741001242,0.0,0.0005277073851882499,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4834,24.17,15468800.0,4834.0,4834.0,0.0,0.2724912202872529,0.02702821278319134,0.025902204726834244,0.18125000000000002,0.16134791175435237,0.0,0.013464673647223285,0.14592296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048305084745762705,77432,1.0011377741001242,0.0,0.0005277073851882499,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4894,24.47,15660800.0,4894.0,4894.0,0.0,0.27684827597363565,0.029473871495071302,0.028335271655419048,0.18250000000000002,0.1710940771780458,0.0,0.0084313102822293,0.11592296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,78407,1.001315386187168,0.0,0.0005289640375970577,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4894,24.47,15660800.0,4894.0,4894.0,0.0,0.26567727546009545,0.025761857361853657,0.024636785501668368,0.185,0.16000377168749114,0.0,0.009989615050652392,0.12217296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,78407,1.001315386187168,0.0,0.0005289640375970577,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4894,24.47,15660800.0,4894.0,4894.0,0.0,0.29454887351350584,0.035194984571494725,0.03404477594959132,0.17250000000000001,0.17291069270629644,0.0,0.01500886884798093,0.16092296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,78407,1.001315386187168,0.0,0.0005289640375970577,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4894,24.47,15660800.0,4894.0,4894.0,0.0,0.26690000967486394,0.024963620552380217,0.02383861599425785,0.165,0.15416415289458762,0.0,0.012198436875475643,0.14092296292811415,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005078124999999999,78407,1.001315386187168,0.0,0.0005289640375970577,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,4953,24.765,15849600.0,4953.0,4953.0,0.0,0.27923515980443225,0.028484766329827216,0.027348988051913103,0.18000000000000002,0.17111711298415688,0.0,0.010079486648827626,0.12217296292811416,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474578,79342,1.001186149808197,0.0,0.0005325055521905916,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,4953,24.765,15849600.0,4953.0,4953.0,0.0,0.27158824664168546,0.023981215546579504,0.022858475966946346,0.16625,0.1558048850660697,0.0,0.00987061799122985,0.12092296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474578,79342,1.001186149808197,0.0,0.0005325055521905916,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,4953,24.765,15849600.0,4953.0,4953.0,0.0,0.2833007144601243,0.0342793414531839,0.03313351883944793,0.18375000000000002,0.17871249631163966,0.0,0.01381741132785444,0.1534229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474578,79342,1.001186149808197,0.0,0.0005325055521905916,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,4953,24.765,15849600.0,4953.0,4953.0,0.0,0.27140257877493723,0.02693785383738423,0.02581188835142678,0.16999999999999998,0.16033404099256066,0.0,0.01329692327767678,0.1484229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004952330508474578,79342,1.001186149808197,0.0,0.0005325055521905916,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,5012,25.060000000000002,16038400.0,5012.0,5012.0,0.0,0.27260899128846033,0.029134920401402975,0.027999190601820767,0.1925,0.1704525452912996,0.0,0.010393165892525234,0.1284229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005058262711864407,80297,1.0013093575418994,0.0,0.000537771847565842,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,5012,25.060000000000002,16038400.0,5012.0,5012.0,0.0,0.26166877065472705,0.022653712552855643,0.021532427689218925,0.16375,0.1538074629919719,0.0,0.007931125954101757,0.10967296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005058262711864407,80297,1.0013093575418994,0.0,0.000537771847565842,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,5012,25.060000000000002,16038400.0,5012.0,5012.0,0.0,0.28225310167636314,0.031060918539125737,0.0299187515818784,0.17375000000000002,0.162947271641118,0.0,0.011151001094192807,0.13592296292811415,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005058262711864407,80297,1.0013093575418994,0.0,0.000537771847565842,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,5012,25.060000000000002,16038400.0,5012.0,5012.0,0.0,0.273754523155784,0.026718022838197353,0.025585697086535908,0.16625,0.16041048536807045,0.0,0.013601750122060684,0.15092296292811416,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005058262711864407,80297,1.0013093575418994,0.0,0.000537771847565842,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,0,5072,25.36,16230400.0,5072.0,5072.0,0.0,0.26199793523202525,0.027254415511197116,0.026124857639992283,0.16875,0.15850710719540417,0.0,0.008936724308699663,0.1234229629281142,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005161458333333336,81288,1.0016758675078865,0.0,0.0005402824329652997,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,1,5072,25.36,16230400.0,5072.0,5072.0,0.0,0.2802039723918861,0.027768609318023385,0.02662964191889794,0.16625,0.16754344307883917,0.0,0.009694597022098548,0.12092296292811419,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005161458333333336,81288,1.0016758675078865,0.0,0.0005402824329652997,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,2,5072,25.36,16230400.0,5072.0,5072.0,0.0,0.279239004399676,0.028794739347183684,0.027653521511803003,0.16125,0.17168917252159033,0.0,0.011147776456511854,0.13842296292811418,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005161458333333336,81288,1.0016758675078865,0.0,0.0005402824329652997,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,c87203a12406cc5114b7ffa2d8877465,False,3,5072,25.36,16230400.0,5072.0,5072.0,0.0,0.2717899115530185,0.027126529336349625,0.02599257857044146,0.16875,0.15917263412358118,0.0,0.010904840159463101,0.13342296292811417,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005161458333333336,81288,1.0016758675078865,0.0,0.0005402824329652997,0.0
