method,seed,step,t,wallclock_s,nfe,W2,TV,TV_density,MMD,EMC,EJS,e_F,basin_rel_max,basin_L1,V_mean_err,V_var_err,E_overlap_deficit,KSD,W1_cdf,CDF_sup,cdf_L2,pdf_L1,pdf_L2,KDE_chi2,bin_chi2_M40,bin_chi2_M80,bin_chi2_M120,well_TV,nonfinite_frac,m_clip_fraction,max_log_magnitude,mala_accept,pt_swap_accept,jump_count_mean,W2_10d,occ0
MALA,4,32083,160.415,45.01344723906368,641660000,0.41613236756371014,0.3087247587087536,,0.3551655157403601,0.8304210948459457,,0.23604615184282757,0.9951647959781206,0.6174495174175072,0.0018323736743036667,0.00017914358676755088,0.06999999999999995,1.0105484123323183,0.25449238853371836,0.3205,0.23822897929806958,0.6072136508966917,0.5374100872288142,0.3895025615289981,0.5053,0.55804,0.6038,0.3087247587087536,0.0,,,0.9868359039190916,,,0.14386231469614186,0.0015
MALA,0,32875,164.375,46.11454361304641,657500000,0.40937662519346557,0.3097247587087536,,0.3506801358103317,0.826515594474882,,0.24348101737630667,0.9983882653238912,0.6194495174175072,0.0015116915409799647,0.0006187096950799661,0.06399999999999995,1.1994391865559626,0.24061481964087997,0.3235,0.23245103268835993,0.6096554075472447,0.5474618101468772,0.40346367919256,0.49954000000000004,0.5687200000000001,0.57764,0.3097247587087536,0.0,,,0.9868212121212113,,,0.14144655857445815,0.0005
MALA,1,32875,164.375,46.11454361304641,657500000,0.4089195736049727,0.3067247587087536,,0.3477523747621245,0.83676291368258,,0.2167807466552238,0.9887178572865791,0.6134495174175072,0.001397160064085412,0.00012432911974798525,0.07299999999999995,1.5250881748903888,0.2438395714358523,0.3155,0.23102798708956873,0.5955590337038794,0.531548761434127,0.3794116919140854,0.46299999999999997,0.53852,0.5633,0.3067247587087536,0.0,,,0.9868212121212113,,,0.14095845713098842,0.0035
MALA,2,32875,164.375,46.11454361304641,657500000,0.41236165510621103,0.3092247587087536,,0.3517089746216611,0.8287113632515213,,0.22960478250010447,0.9967765306510059,0.6184495174175072,0.0010266860356157315,0.00102898479661237,0.07650000000000001,3.021018847783229,0.24723965874355644,0.316,0.23354033566996252,0.6005662218997936,0.5336822877241457,0.38518449763192464,0.49278,0.55376,0.58358,0.3092247587087536,0.0,,,0.9868212121212113,,,0.14277753449166578,0.001
MALA,3,32875,164.375,46.11454361304641,657500000,0.41058608100101385,0.3082247587087536,,0.3496350567868516,0.8321883564011796,,0.23330543807138115,0.9935530613052352,0.6164495174175072,0.0006570596915825844,0.0008870520990775163,0.07750000000000001,1.3103298973578508,0.24287996491346892,0.318,0.23135842391603414,0.6020683332632574,0.5396285476900693,0.38750736129594043,0.4815999999999999,0.52792,0.5678000000000001,0.3082247587087536,0.0,,,0.9868212121212113,,,0.14158746331929506,0.002
MALA,4,32875,164.375,46.11454361304641,657500000,0.41689364511779664,0.3087247587087536,,0.35547659928503,0.8302354804909399,,0.21388102616359067,0.9951647959781206,0.6174495174175072,0.0006386892355453311,0.00012595328335722293,0.06299999999999994,1.6720528646443715,0.25680018298507995,0.3155,0.23901246627717115,0.5974604401785278,0.5307419258527295,0.3832758775279698,0.4958,0.55372,0.57188,0.3087247587087536,0.0,,,0.9868212121212113,,,0.14409533824870627,0.0015
MALA,0,33667,168.335,47.217648706398904,673340000,0.4055293176249197,0.3097247587087536,,0.34542260561985283,0.8264004174608366,,0.2453699149305367,0.9983882653238912,0.6194495174175072,0.00515881423030784,0.00019690871445781147,0.07299999999999995,1.2451909037002196,0.23405869310400376,0.3205,0.22694910094340415,0.6043289494452901,0.5465619146525574,0.395213764274447,0.49908,0.5763600000000001,0.58874,0.3097247587087536,0.0,,,0.9867887626262636,,,0.1392029257199409,0.0005
MALA,1,33667,168.335,47.217648706398904,673340000,0.4119166937120859,0.3067247587087536,,0.34955487916404304,0.8367556251143828,,0.24490565757415161,0.9887178572865791,0.6134495174175072,0.0016723782056282666,0.0008036263897642226,0.0645,2.704680101558102,0.2496066881654355,0.3205,0.23461147541659896,0.6082792525176393,0.540883618380044,0.39013331509224564,0.5123,0.57516,0.59558,0.3067247587087536,0.0,,,0.9867887626262636,,,0.1418452517534791,0.0035
MALA,2,33667,168.335,47.217648706398904,673340000,0.41165180257239803,0.30922475870875354,,0.35138565406651234,0.8286994622544703,,0.24783479121586025,0.9967765306510059,0.6184495174175071,0.0016314705039985888,0.00022561620656574334,0.05349999999999999,1.4359601592447389,0.24600994075561328,0.314,0.23460500676086202,0.6049531230109406,0.5405120177440563,0.3928400218262657,0.49990000000000007,0.5688,0.59036,0.30922475870875354,0.0,,,0.9867887626262636,,,0.1420211885750219,0.001
MALA,3,33667,168.335,47.217648706398904,673340000,0.40785484953769485,0.3082247587087536,,0.3462972345065133,0.8321920762562056,,0.2128678050114779,0.9935530613052352,0.6164495174175072,0.0013339923260259345,0.00027344506744963505,0.05449999999999999,2.490248256271034,0.23896571806167294,0.3165,0.22692100717929542,0.5941907219049247,0.5329902532605487,0.37812566439764284,0.4799,0.53328,0.58016,0.3082247587087536,0.0,,,0.9867887626262636,,,0.1407573109354087,0.002
MALA,4,33667,168.335,47.217648706398904,673340000,0.41785278467661485,0.3087247587087536,,0.35592810694066646,0.8302968922258427,,0.24124834045405222,0.9951647959781206,0.6174495174175072,0.0007809934737702529,0.00044530397721248387,0.0685,1.7294673162308896,0.25864594466640506,0.321,0.24146812313458016,0.6097859798389111,0.5396725458455353,0.3924698876467507,0.48024,0.5349999999999999,0.5441,0.3087247587087536,0.0,,,0.9867887626262636,,,0.14446214576936842,0.0015
MALA,0,34458,172.29,48.31574802938849,689160000,0.40921730119920197,0.3097247587087536,,0.3489248684763399,0.8266741247857401,,0.23210803766440796,0.9983882653238912,0.6194495174175072,0.004015706790104878,0.0004188419012709204,0.06899999999999995,1.8856560725857614,0.24146780321633188,0.319,0.23048828376369002,0.6017998787880381,0.538577980773259,0.3881741090114351,0.48558,0.5553600000000001,0.58526,0.3097247587087536,0.0,,,0.9867943109987365,,,0.14101219747718585,0.0005
MALA,1,34458,172.29,48.31574802938849,689160000,0.4075542424976265,0.3067247587087536,,0.3471460545516307,0.8367486561980679,,0.2288235096107138,0.9887178572865791,0.6134495174175072,0.0011406972356462486,0.0009613783064677962,0.06799999999999995,1.0451102780191857,0.24068590160550096,0.3135,0.2290585398088254,0.5942419521048781,0.5298904793731479,0.3779274085369082,0.48275999999999997,0.54032,0.575,0.3067247587087536,0.0,,,0.9867943109987365,,,0.14048792348401112,0.0035
MALA,2,34458,172.29,48.31574802938849,689160000,0.4118646145417208,0.30922475870875354,,0.350502458398303,0.8286860697266631,,0.24299510322014653,0.9967765306510059,0.6184495174175071,0.0013269670791059562,0.0003087261590718222,0.05750000000000011,1.8163401481164552,0.2488934991204049,0.322,0.23572933111847777,0.6075687282752885,0.5428119017683348,0.39414349927811176,0.50722,0.57576,0.5855,0.30922475870875354,0.0,,,0.9867943109987365,,,0.14194449121794891,0.001
MALA,3,34458,172.29,48.31574802938849,689160000,0.4134569013283442,0.30822475870875354,,0.3526827432023633,0.8321655004720103,,0.21905197189140596,0.9935530613052352,0.6164495174175071,0.005609597776341846,0.00014577958512811996,0.0674999999999999,1.3215376170421456,0.24988153842863664,0.3185,0.23712783149079392,0.6092440754306723,0.5423683907223326,0.3968678207476567,0.48945999999999995,0.53256,0.57584,0.30822475870875354,0.0,,,0.9867943109987365,,,0.14198288365769524,0.002
MALA,4,34458,172.29,48.31574802938849,689160000,0.41596542480195303,0.3087247587087536,,0.3549492630147744,0.8303701516815052,,0.24099271593040572,0.9951647959781206,0.6174495174175072,0.0003518711374299599,0.00019126598216837216,0.050000000000000044,1.5382539909922934,0.25659404528767904,0.3185,0.23971248147187105,0.6064827683214118,0.5357901793731571,0.38916935408081305,0.48544000000000004,0.5506,0.5843600000000001,0.3087247587087536,0.0,,,0.9867943109987365,,,0.1441152819718975,0.0015
MALA,0,35250,176.25,49.41608391329646,705000000,0.4163886302128608,0.3097247587087536,,0.35420702230290885,0.8266706963872851,,0.24099271593040572,0.9983882653238912,0.6194495174175072,0.0009076626720538883,4.768755179778393e-05,0.04700000000000004,1.2590811889374145,0.254558731700698,0.319,0.23850925366764242,0.6077681150779178,0.5406727362787359,0.39140894779383967,0.49163999999999997,0.53556,0.5622799999999999,0.3097247587087536,0.0,,,0.9868454545454539,,,0.14392440732566664,0.0005
MALA,1,35250,176.25,49.41608391329646,705000000,0.4084493171613115,0.3067247587087536,,0.34860118711303617,0.8367454356354869,,0.22678193779903671,0.9887178572865791,0.6134495174175072,0.002073511061293054,0.0006090863018857317,0.061999999999999944,1.8030515091521195,0.24544128503864535,0.3145,0.23249754174232057,0.5980878287686708,0.5310201401926241,0.3839094386683112,0.5002800000000001,0.56852,0.5643800000000001,0.3067247587087536,0.0,,,0.9868454545454539,,,0.14097869987982067,0.0035
MALA,2,35250,176.25,49.41608391329646,705000000,0.4099454731725041,0.30922475870875354,,0.3505579187899256,0.8286676685290083,,0.2250351750329424,0.9967765306510059,0.6184495174175071,0.002356824519530454,0.00015426691173370428,0.05449999999999999,1.1571834021434741,0.24047502511045868,0.319,0.230622559385708,0.6010919016458612,0.5376130598117292,0.39053256042978285,0.50304,0.55396,0.5898800000000001,0.30922475870875354,0.0,,,0.9868454545454539,,,0.14138793444077222,0.001
MALA,3,35250,176.25,49.41608391329646,705000000,0.4178603174074194,0.30822475870875354,,0.3577083757299318,0.8321339812724398,,0.23112470785853823,0.9935530613052352,0.6164495174175071,0.0007470835746857807,0.0007692235476058611,0.056499999999999995,1.5810893587296482,0.25829290424212076,0.317,0.24268002522581808,0.6092340437554147,0.5384955069359121,0.39799940877217227,0.49584000000000006,0.5748399999999999,0.58142,0.30822475870875354,0.0,,,0.9868454545454539,,,0.144539137804298,0.002
MALA,4,35250,176.25,49.41608391329646,705000000,0.4222629045237531,0.3087247587087536,,0.36041464905064946,0.8301809174826822,,0.23995424057822,0.9951647959781206,0.6174495174175072,0.0031306990210628882,0.00010004834310743324,0.06699999999999995,1.6476254469437195,0.2682633344796253,0.319,0.24776725823033866,0.6097753556676976,0.5370708873282258,0.39353464666615384,0.5078,0.57328,0.5994200000000001,0.3087247587087536,0.0,,,0.9868454545454539,,,0.14588268303969232,0.0015
MALA,0,36042,180.21,50.51368778664619,720840000,0.415196662448086,0.3097247587087536,,0.3544154455539944,0.8267103187224099,,0.2420059370825185,0.9983882653238912,0.6194495174175072,0.0006323396235908829,0.0005013038172979843,0.0625,2.489090385742753,0.2506255296583364,0.3215,0.2373911712594452,0.60983881805268,0.5430341539424742,0.3972676434304856,0.49514,0.57384,0.5918599999999999,0.3097247587087536,0.0,,,0.9868292929292946,,,0.14347831449025383,0.0005
MALA,1,36042,180.21,50.51368778664619,720840000,0.40810508003357293,0.3067247587087536,,0.34762642385779563,0.8366147843015193,,0.2379895092367072,0.9887178572865791,0.6134495174175072,0.0015710774392385662,0.0007709470001378838,0.07099999999999995,1.8161042518483712,0.24238712995876338,0.319,0.2329586457195768,0.6065951179855434,0.5457233105164299,0.3981981938201597,0.4926,0.54788,0.584,0.3067247587087536,0.0,,,0.9868292929292946,,,0.14047900931204937,0.0035
MALA,2,36042,180.21,50.51368778664619,720840000,0.4132966817840194,0.3092247587087536,,0.3535688305549813,0.8287085840763309,,0.22829440197166684,0.9967765306510059,0.6184495174175072,0.005114587801851589,0.00010292165995862829,0.0714999999999999,1.4964479271632354,0.24875607398880428,0.3175,0.23662470891616752,0.6062398385706684,0.5388039579310958,0.39668700267808554,0.49527999999999994,0.5512,0.60482,0.3092247587087536,0.0,,,0.9868292929292946,,,0.1425689467756266,0.001
MALA,3,36042,180.21,50.51368778664619,720840000,0.4097418464126982,0.3082247587087536,,0.34784831994913423,0.8321957637294323,,0.230117609486546,0.9935530613052352,0.6164495174175072,0.00029275132957462535,0.0011061810804080686,0.0675,1.9375189594313242,0.24614025769075176,0.317,0.231748736812404,0.5986376807460042,0.5341390872144897,0.3791673475411511,0.49338000000000004,0.56484,0.58694,0.3082247587087536,0.0,,,0.9868292929292946,,,0.14127000172497792,0.002
MALA,4,36042,180.21,50.51368778664619,720840000,0.4210676587451707,0.3087247587087536,,0.3580637527177661,0.8300900416016316,,0.24275000447418543,0.9951647959781206,0.6174495174175072,0.0007610535433233423,6.0555241950704594e-05,0.0714999999999999,2.0783925184867527,0.2673321607430903,0.32,0.2463205008440487,0.6075333536935056,0.5368439636328467,0.3901574750676031,0.49794,0.5520800000000001,0.58472,0.3087247587087536,0.0,,,0.9868292929292946,,,0.14570696531612579,0.0015
MALA,0,36833,184.165,51.61305314023048,736660000,0.4100450983360723,0.3097247587087536,,0.34921548697862853,0.8267119306257875,,0.24275000447418543,0.9983882653238912,0.6194495174175072,0.0001532167852055233,0.0006002449616553367,0.06400000000000006,1.462621981811663,0.24251270809626047,0.314,0.23022235098576146,0.5968110932098494,0.5324773135894045,0.38128480745649684,0.48256,0.53728,0.55964,0.3097247587087536,0.0,,,0.9867859671302174,,,0.14164137172241464,0.0005
MALA,1,36833,184.165,51.61305314023048,736660000,0.4092067704734874,0.3067247587087536,,0.3482642957153761,0.8367600603914027,,0.24372186583111913,0.9887178572865791,0.6134495174175072,0.002169158006866456,0.0002771712559986178,0.06999999999999995,1.8222333415039365,0.243841940834673,0.321,0.2318760008788705,0.6030013406232826,0.5400720699777793,0.38887573503927675,0.48035999999999995,0.5437599999999999,0.5732,0.3067247587087536,0.0,,,0.9867859671302174,,,0.14069483998793644,0.0035
MALA,2,36833,184.165,51.61305314023048,736660000,0.4128494469371119,0.30922475870875354,,0.35311419998666077,0.8286542374540293,,0.22610810814927293,0.9967765306510059,0.6184495174175071,0.002501231096699419,0.00027655160121457106,0.06299999999999994,1.3560723650124633,0.24950954281378682,0.315,0.23505694175480002,0.5948991256000752,0.526238834391957,0.3838292047262926,0.4886599999999999,0.54408,0.5986400000000001,0.30922475870875354,0.0,,,0.9867859671302174,,,0.1429816073799803,0.001
MALA,3,36833,184.165,51.61305314023048,736660000,0.4134831127797228,0.30822475870875354,,0.35129987143220653,0.8321562215545452,,0.23235028640880045,0.9935530613052352,0.6164495174175071,0.0012145257396893872,0.0002053638229511795,0.07099999999999995,1.1470471417877075,0.2522746312375434,0.318,0.23648088645602539,0.6042100686009657,0.5379310965008093,0.3848511035171139,0.48586000000000007,0.54356,0.56174,0.30822475870875354,0.0,,,0.9867859671302174,,,0.14256528735499602,0.002
MALA,4,36833,184.165,51.61305314023048,736660000,0.4183179241943386,0.3087247587087536,,0.356501415014316,0.8302609517995118,,0.24372186583111913,0.9951647959781206,0.6174495174175072,0.0012649196677412267,0.0006072061218882797,0.07450000000000001,1.8132203892487397,0.25953209982534675,0.3175,0.24229902653801735,0.6094660506068975,0.5392189074682676,0.39342644536761795,0.50618,0.56796,0.60212,0.3087247587087536,0.0,,,0.9867859671302174,,,0.14468136606859322,0.0015
MALA,0,37625,188.125,52.70840601157397,752500000,0.4094628017208156,0.3097247587087536,,0.35040603465460274,0.8267119306257875,,0.24175493230737763,0.9983882653238912,0.6194495174175072,0.002248144595292323,0.00022972769744217594,0.08099999999999996,2.345620281931486,0.24258852885852283,0.316,0.2308442976447223,0.5964294748208694,0.5306334161542511,0.3847219250765987,0.50858,0.57224,0.6038,0.3097247587087536,0.0,,,0.9867502525252541,,,0.14137547988259458,0.0005
MALA,1,37625,188.125,52.70840601157397,752500000,0.40685456692787486,0.3067247587087536,,0.3466715759085273,0.8367600603914027,,0.22829440197166684,0.9887178572865791,0.6134495174175072,0.003792020807510621,0.000412053861642123,0.06099999999999994,1.840444094122327,0.2391576393661496,0.3125,0.22855592574319503,0.5945016804728878,0.530608687128725,0.3805794176688282,0.49178000000000005,0.542,0.58262,0.3067247587087536,0.0,,,0.9867502525252541,,,0.1397310221616813,0.0035
MALA,2,37625,188.125,52.70840601157397,752500000,0.41433855037157763,0.30922475870875354,,0.3536549050493934,0.8287071161306642,,0.24124834045405222,0.9967765306510059,0.6184495174175071,0.002146821491442852,0.0009724138349568451,0.058499999999999996,1.3093905960539403,0.25186946403920374,0.3185,0.23847092195715572,0.6083595656315144,0.5415138062756129,0.3968447376691019,0.48158000000000006,0.5252,0.5645600000000001,0.30922475870875354,0.0,,,0.9867502525252541,,,0.14324402701261196,0.001
MALA,3,37625,188.125,52.70840601157397,752500000,0.4138944553640563,0.30822475870875354,,0.352546106155181,0.8321934159035564,,0.24021629594936852,0.9935530613052352,0.6164495174175071,0.0012757715499416289,0.0004945218720947796,0.06349999999999989,2.37837019178827,0.2533384913080376,0.319,0.23836740325276068,0.604048370146559,0.5373849677793043,0.3907619233567571,0.50844,0.57128,0.5864,0.30822475870875354,0.0,,,0.9867502525252541,,,0.14294734805565457,0.002
MALA,4,37625,188.125,52.70840601157397,752500000,0.4190781853820995,0.3087247587087536,,0.35712630186360744,0.8302088019423022,,0.22858130853819147,0.9951647959781206,0.6174495174175072,0.0025775447900161508,0.00010686504602799851,0.07750000000000001,1.7486318646925916,0.2605248779312199,0.316,0.2432254343231788,0.6086706482272141,0.5406184298533123,0.39468071706137087,0.49085999999999996,0.53556,0.5684600000000001,0.3087247587087536,0.0,,,0.9867502525252541,,,0.14488610308231603,0.0015
MALA,0,38417,192.085,53.80456082522869,768340000,0.41278683886089895,0.3097247587087536,,0.35153783320077403,0.82671574695104,,0.24099271593040572,0.9983882653238912,0.6194495174175072,0.0011351788075625313,0.000601581609734619,0.07400000000000007,1.876196212676309,0.24713540519544563,0.314,0.23419250527677715,0.5999746260667662,0.536368515923541,0.3857368853042669,0.4788200000000001,0.5413999999999999,0.56018,0.3097247587087536,0.0,,,0.9867781565656575,,,0.14249344435108932,0.0005
MALA,1,38417,192.085,53.80456082522869,768340000,0.4114294571982308,0.3067247587087536,,0.35181125377122086,0.8367594709395036,,0.2439613300917678,0.9887178572865791,0.6134495174175072,0.00015958290700879285,0.0003276997059712648,0.0605,2.316005882911165,0.24596966097566136,0.3205,0.23568565394145874,0.6073488310821331,0.5406022421615413,0.40223851802307,0.49479999999999996,0.53968,0.5699000000000001,0.3067247587087536,0.0,,,0.9867781565656575,,,0.14190313659578557,0.0035
MALA,2,38417,192.085,53.80456082522869,768340000,0.41322937109812075,0.3092247587087536,,0.3520042167869869,0.8287008602822958,,0.23235028640880045,0.9967765306510059,0.6184495174175072,0.001938060450313972,0.00021459480179744465,0.051999999999999935,1.58589802966258,0.2495166510102489,0.316,0.23450725330464361,0.5992438592159195,0.5330295073886081,0.3804229339826088,0.48460000000000003,0.54216,0.57176,0.3092247587087536,0.0,,,0.9867781565656575,,,0.14274771493915606,0.001
MALA,3,38417,192.085,53.80456082522869,768340000,0.40983814488736736,0.3062247587087536,,0.3476311240856329,0.8381284169701196,,0.2313727244638422,0.9871061226136938,0.6124495174175072,0.00014439843424496335,0.0008486095909903905,0.0615,2.1228211082437873,0.24428975721178528,0.31,0.23002693512625036,0.5869316527675453,0.5258940812506518,0.3683834658777406,0.46609999999999996,0.53464,0.5512400000000002,0.3062247587087536,0.0,,,0.9867781565656575,,,0.14119258314988412,0.004
MALA,4,38417,192.085,53.80456082522869,768340000,0.41850249073104795,0.3087247587087536,,0.3567631062570118,0.8304053319601018,,0.24150240628189049,0.9951647959781206,0.6174495174175072,0.0016720788111992402,0.001181190150124016,0.08099999999999996,1.5619693518380027,0.2637496297261923,0.321,0.24477235046196152,0.61138042813878,0.5391869486570073,0.3933437835585534,0.4989,0.5568000000000001,0.57068,0.3087247587087536,0.0,,,0.9867781565656575,,,0.14455708104929194,0.0015
MALA,0,39208,196.04,54.913065652363,784160000,0.4138611311861226,0.3097247587087536,,0.3516586067591824,0.8266760385878401,,0.23112470785853823,0.9983882653238912,0.6194495174175072,0.0009282906626152387,0.00030685441313552456,0.08399999999999996,1.5581936887212333,0.2547198508205055,0.3225,0.23750763082310433,0.6060938458018847,0.5374706861302062,0.3855640531614919,0.49916000000000005,0.5653600000000001,0.58628,0.3097247587087536,0.0,,,0.9867457648546157,,,0.14308616175095976,0.0005
MALA,1,39208,196.04,54.913065652363,784160000,0.4087230266634629,0.3067247587087536,,0.34720682633244365,0.8367278744619652,,0.1833874759404518,0.9887178572865791,0.6134495174175072,0.0015555105043302264,0.000491188892675104,0.06699999999999995,1.192471347662749,0.24409309710966717,0.3135,0.22981031861483808,0.5910837107410911,0.5254717735793195,0.37245085435524933,0.48124,0.5384,0.56828,0.3067247587087536,0.0,,,0.9867457648546157,,,0.1409044821629358,0.0035
MALA,2,39208,196.04,54.913065652363,784160000,0.411808063304529,0.3092247587087536,,0.3507042672368026,0.8287053393698958,,0.24673243415182564,0.9967765306510059,0.6184495174175072,0.0022365772985680765,0.0005647032541307405,0.050999999999999934,1.6181877708725405,0.24806657893198064,0.3145,0.23328970463004406,0.5980820612473872,0.5335170745093926,0.3789333059930249,0.49410000000000004,0.55388,0.57284,0.3092247587087536,0.0,,,0.9867457648546157,,,0.14229581912672865,0.001
MALA,3,39208,196.04,54.913065652363,784160000,0.4090668849636701,0.3062247587087536,,0.3473604116455465,0.838170757600315,,0.2167807466552238,0.9871061226136938,0.6124495174175072,0.0038586432698646256,0.0001555713107712492,0.05349999999999999,1.9138771896741489,0.2468226445511133,0.3135,0.23260003876997776,0.5958808838744791,0.5306311845165966,0.37710200867572086,0.4738,0.54228,0.55436,0.3062247587087536,0.0,,,0.9867457648546157,,,0.14063073971183593,0.004
MALA,4,39208,196.04,54.913065652363,784160000,0.4202113843653399,0.3087247587087536,,0.35807748034201303,0.8302222920380482,,0.2439613300917678,0.9951647959781206,0.6174495174175072,0.0017219329355186996,0.0009158997304878035,0.07299999999999995,1.1741817200145614,0.26304828767526517,0.315,0.2446220463578144,0.6053071211072966,0.5375810956580672,0.39077661054654367,0.48504,0.5354,0.5657,0.3087247587087536,0.0,,,0.9867457648546157,,,0.14544235214384119,0.0015
MALA,0,40000,200.0,56.022041799500585,800000000,0.4162936198727206,0.3097247587087536,,0.35571351394301365,0.8267048514313868,,0.24175493230737763,0.9983882653238912,0.6194495174175072,0.0039537864564818115,1.5949469624059603e-05,0.06699999999999995,1.79635452058411,0.25662247807352745,0.321,0.24123784712034985,0.6112478408457793,0.5413634795211212,0.3988085351374976,0.5045999999999999,0.5542400000000001,0.5736799999999999,0.3097247587087536,0.0,,,0.986765277777778,,,0.14371452765937157,0.0005
MALA,1,40000,200.0,56.022041799500585,800000000,0.40984059725879496,0.3067247587087536,,0.3478581189107683,0.8367634401013622,,0.21701352193475043,0.9887178572865791,0.6134495174175072,0.0019349890304432016,0.00042321184784784895,0.07200000000000006,1.4556759451569046,0.24719700956478383,0.313,0.23214670676547913,0.5935754071343567,0.5297406265457218,0.3736883755017598,0.47829999999999995,0.523,0.5882000000000001,0.3067247587087536,0.0,,,0.986765277777778,,,0.14111255656169594,0.0035
MALA,2,40000,200.0,56.022041799500585,800000000,0.41361082197491744,0.3092247587087536,,0.3521218560860869,0.8287108941126964,,0.24443616903888737,0.9967765306510059,0.6184495174175072,0.0024663713439322388,0.0007359681738947164,0.08299999999999996,2.4939651302677186,0.2487726597805492,0.3225,0.23622984214339396,0.6126489042714751,0.5488828097976453,0.3991380303718617,0.49828000000000006,0.54404,0.5954,0.3092247587087536,0.0,,,0.986765277777778,,,0.1427582694825877,0.001
MALA,3,40000,200.0,56.022041799500585,800000000,0.40752783643351365,0.3062247587087536,,0.3462868074534416,0.838170757600315,,0.2128678050114779,0.9871061226136938,0.6124495174175072,0.0012643860799472773,0.0008835860181866922,0.06299999999999994,1.209491250849565,0.2390154754369076,0.312,0.22776057281269776,0.5941855685193418,0.5321859933459266,0.37816491597881063,0.47941999999999996,0.54036,0.5892200000000001,0.3062247587087536,0.0,,,0.986765277777778,,,0.140562254877707,0.004
MALA,4,40000,200.0,56.022041799500585,800000000,0.4163178556163568,0.3082247587087536,,0.3543771973139512,0.8320832797435045,,0.22604227340493466,0.9935530613052352,0.6164495174175072,0.004149828483972273,0.00014961716416960098,0.05600000000000005,1.705340246573511,0.2575773457982694,0.32,0.24075763872692182,0.6090479595877828,0.5378157024588053,0.39108040622364015,0.4997400000000001,0.55672,0.5880200000000001,0.3082247587087536,0.0,,,0.986765277777778,,,0.14367114048064922,0.002
FLA,0,0,0.0,0.0,0,0.7781309423590312,0.7311477216368925,,0.6952666397161685,0.47269359181080484,,0.3042987521348667,2.7195146944103503,1.462295443273785,0.1173027654625417,0.0071342049658925325,0.6065,2.6385150545719047,0.6513406276138981,0.7745000000000001,0.6156719277849897,1.465946829048422,1.4200875993868802,2.862772913102134,4.8501400000000015,4.969360000000001,5.030240000000001,0.7311477216368925,0.0,,,,,,0.27801935242855197,0.0
FLA,1,0,0.0,0.0,0,0.7789024746589607,0.7311477216368925,,0.6959309949913491,0.47269359181080484,,0.30435483110250644,2.7195146944103503,1.462295443273785,0.11683272150948176,0.0069223070377854076,0.6085,6.219728141835082,0.6515159631266301,0.7725000000000001,0.6154354454540214,1.4656262380523333,1.4189985984415037,2.858516581215808,4.792120000000001,4.8636800000000004,5.018000000000001,0.7311477216368925,0.0,,,,,,0.2784196424187027,0.0
FLA,2,0,0.0,0.0,0,0.778379380182861,0.7311477216368925,,0.6954235286598782,0.47269359181080484,,0.3025217749204105,2.7195146944103503,1.462295443273785,0.1187246172833446,0.007147863927901679,0.622,5.723951514765892,0.6493740265927174,0.77,0.6138106002896215,1.463908216957682,1.414691489605764,2.843446953950642,4.662100000000001,4.768080000000001,4.850420000000001,0.7311477216368925,0.0,,,,,,0.2784387084057444,0.0
FLA,3,0,0.0,0.0,0,0.7784087622709759,0.7311477216368925,,0.6951726222829534,0.47269359181080484,,0.30446676311519744,2.7195146944103503,1.462295443273785,0.11759780475371251,0.007151876527213058,0.616,2.899168973368616,0.6500350888636927,0.773,0.6146513675176635,1.4651761605340234,1.419239615432945,2.8616825444537843,4.8166,4.91624,4.9793,0.7311477216368925,0.0,,,,,,0.2782203418934188,0.0
FLA,4,0,0.0,0.0,0,0.7802841219641113,0.7311477216368925,,0.6971333678964707,0.47269359181080484,,0.30546084605077634,2.7195146944103503,1.462295443273785,0.11849177590159654,0.007066727748950846,0.6214999999999999,4.932193293637573,0.6542620963598209,0.776,0.6173333870821823,1.467415023227435,1.4214647553268875,2.8643396684362625,4.884880000000001,4.99084,5.13098,0.7311477216368925,0.0,,,,,,0.27902939413412975,0.0
FLA,0,50,0.25,0.05038768704980612,500000,0.31776897479405597,0.2595770370718612,,0.2510638795546968,0.9330984315109019,,0.10297394348205931,0.6921586774756756,0.5191540741437224,0.554696466951169,10.213378058451227,0.33499999999999996,4.058910486666241,0.15879355486506597,0.218,0.15225724076917269,0.5971492880362359,0.5274806568387542,0.4123438183220559,0.5809200000000001,0.69644,0.7580600000000001,0.2595770370718612,0.0,,,,,,0.13255896225928188,0.0955
FLA,1,50,0.25,0.05038768704980612,500000,0.3196695287753192,0.22457703707186116,,0.24401738368816978,0.9433700126165536,,0.10566856713663281,0.6679826573823954,0.4491540741437223,0.6926001753654074,23.355492134650234,0.3235,4.38772372314206,0.16046279633424892,0.2095,0.15091768311773987,0.5765265196972352,0.5085068323253834,0.40966272336604515,0.6356,0.7771600000000001,0.8334199999999999,0.22457703707186116,0.0,,,,,,0.14279247216762495,0.10300000000000001
FLA,2,50,0.25,0.05038768704980612,500000,0.31477504917155724,0.2500770370718612,,0.2518656685849436,0.9355934922280544,,0.09965510057047039,0.6889352081299048,0.5001540741437224,0.6245857023773365,13.634723981762457,0.3365,18.924127753103928,0.15994863679015708,0.221,0.15407557118133283,0.600210724723202,0.5229345416975568,0.41406101470394063,0.59874,0.7192400000000001,0.7697600000000001,0.2500770370718612,0.0,,,,,,0.13622374846505617,0.0965
