method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,n_replicas,n_swap,mh_accept,replica_0_mh_accept,replica_1_mh_accept,replica_2_mh_accept,replica_3_mh_accept,replica_4_mh_accept,replica_5_mh_accept,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative,mh_accept_fraction_cumulative,replica_0_mh_accept_fraction_cumulative,replica_1_mh_accept_fraction_cumulative,replica_2_mh_accept_fraction_cumulative,replica_3_mh_accept_fraction_cumulative,replica_4_mh_accept_fraction_cumulative,replica_5_mh_accept_fraction_cumulative,swap_accept,swap_accept_fraction_cumulative,round_trip_rate_cumulative
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,1,1314,5.256,12614400.0,7884.0,7884.0,0.0,0.31861210782578486,1.180742163396129,0.28126622657554556,0.004797651970827613,0.9792711280457917,0.2803722586012918,0.674119318181681,0.674119318181681,0.0,4.6968748232093134e-05,9.355780329320124e-05,0.008218357098837805,5.823863636363635e-05,0.03607199864224775,0.0011401246771104434,1.235675783864047,0.4925,0.43000000000000005,0.06999999999999998,0.9360073929472879,0.8150643677509635,0.014055211237113702,0.09750000000000003,0.006740967283425785,0.007453365198126227,0.005261682262523104,0.07750000000000001,0.000208911278626839,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9790653027156264,0.1208489751388145,0.0013734063954192932,0.007384630726441046,0.0,1.0547761116820171,1.0187041130397694,0.482998829134499,0.48185870445738854,0.9974999999999897,399,0.0,0,0.0025,1,0.0,0,0,2.2112550140380898,0.06271493527430705,0.06271493527430705,1.5600890007643322,1.9289395015041009,0.046938888396283796,1.9252471861408802,0.04324657303306312,1.9222390085825698,0.04023839547475272,1.9200141173475482,0.038013504239731155,1.9185910257740326,0.036590412666215544,1.9177976218240642,0.035797008716247136,1.9175293932971897,0.035528780189372666,True,1.0,reject,6,10,0.6812837837837836,0.7109121621621625,0.7012668918918918,0.6891385135135135,0.6782939189189192,0.6647128378378379,0.6433783783783785,0.0,0.0,0.6812110762303399,0.7111367960426179,0.7020053272450533,0.6905555555555556,0.6781050228310502,0.6619596651445967,0.6435040905631659,0.32143229166666665,0.322960626911315,0.025973282442748092
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,2,1314,5.256,12614400.0,7884.0,7884.0,0.0,0.313732688512533,1.1808677996757233,0.28298008179837153,0.0045388491012963855,0.9734625156349069,0.28208005487424326,0.671619318181681,0.671619318181681,0.0,8.380670362797909e-05,8.874030153603173e-05,0.02496560459259588,5.823863636363635e-05,0.06436354838628733,0.0010164425848434577,1.2434046118931494,0.49000000000000005,0.4125,0.08750000000000002,0.9477394611453573,0.8151783360409722,0.023583681752911645,0.07750000000000001,0.006363244015228632,0.004701849346350984,0.002548010961745728,0.0675,0.00017952110331807505,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9731235645820351,0.12110777800834573,0.001242630943559221,0.007389448228198215,0.0,0.954340564653482,1.0187041130397694,0.482875147042232,0.48185870445738854,0.9949999999999898,398,0.0,0,0.005,2,0.0,0,0,3.063780310422975,-0.03871854013672728,-0.03871854013672728,1.787904518433729,1.96096070183312,0.058248621814565915,1.957265977719021,0.054553897700466925,1.9543484101594026,0.05163633014084845,1.9521278797275592,0.049415799709005004,1.9504749595629205,0.04776287954436631,1.949490047551894,0.04677796753333974,1.9491141610460037,0.04640208102744947,True,1.0,reject,6,10,0.6812837837837836,0.7109121621621625,0.7012668918918918,0.6891385135135135,0.6782939189189192,0.6647128378378379,0.6433783783783785,0.0,0.0,0.6812110762303399,0.7111367960426179,0.7020053272450533,0.6905555555555556,0.6781050228310502,0.6619596651445967,0.6435040905631659,0.32143229166666665,0.322960626911315,0.025973282442748092
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,3,1314,5.256,12614400.0,7884.0,7884.0,0.0,0.31861210782578486,1.1896611903193868,0.28563695007931156,0.007034788767333461,0.9785252951299968,0.28474261661647793,0.674119318181681,0.674119318181681,0.0,8.518763254877445e-05,0.00018737926964629975,0.027610982935787974,5.823863636363635e-05,0.06542410179745872,0.0033334313929950232,1.2486759010896566,0.49000000000000005,0.43000000000000005,0.10750000000000004,0.9488748336651596,0.8199821112988798,0.026969101385891387,0.12,0.008901237406279612,0.013836089631995896,0.011723800045826738,0.08999999999999997,0.0002755903290839307,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9782377300288112,0.11861183834230865,0.0012412500146384256,0.007290809260087947,0.0,0.9532800112423107,1.0187041130397694,0.48519213585038357,0.48185870445738854,0.9974999999999897,399,0.0,0,0.0025,1,0.0,0,0,2.376808101107657,-0.020503888735975338,-0.020503888735975338,1.5462994186136372,1.9658275002766703,0.048428375583986494,1.9621820956466263,0.04478297095394246,1.9593195887432138,0.04192046405052996,1.9571440229521875,0.03974489825950367,1.9555621572649886,0.0381630325723048,1.9546708957690817,0.0372717710763979,1.9543669441485878,0.036967819455903994,True,1.0,reject,6,10,0.6812837837837836,0.7109121621621625,0.7012668918918918,0.6891385135135135,0.6782939189189192,0.6647128378378379,0.6433783783783785,0.0,0.0,0.6812110762303399,0.7111367960426179,0.7020053272450533,0.6905555555555556,0.6781050228310502,0.6619596651445967,0.6435040905631659,0.32143229166666665,0.322960626911315,0.025973282442748092
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,0,1352,5.408,12979200.0,8112.0,8112.0,0.0,0.3252121593263408,1.184321337512264,0.2843047203174027,0.002238398510945802,0.9814122713621171,0.2834129255816382,0.676619318181681,0.676619318181681,0.0,0.00023395778286813785,4.9037848630903436e-05,0.017846086574263502,5.823863636363635e-05,0.17967957724272954,0.0002888565604798332,1.2440605991978018,0.4975,0.4225,0.0675,0.9467755091022625,0.8158600871909079,0.018156795646189137,0.0625,0.0045184826293469945,0.002850558098396183,0.0007515577031793619,0.05000000000000002,0.00019765089862685729,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9812906015791176,0.12340822859869631,0.0010924798643190622,0.0075272263783651506,0.0,0.8390245357970398,1.0187041130397694,0.4815698478969087,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.696529622230989,0.13716439648159023,0.13716439648159023,1.671771094691128,1.9477621341080238,0.04321652432097678,1.943998520918841,0.039452911131794055,1.940914667746344,0.03636905795929701,1.9385082271200993,0.03396261733305228,1.9366788264127366,0.032133216625689576,1.9356379614406425,0.031092351653595474,1.9352937717004393,0.030748161913392247,True,1.0,reject,6,10,0.6815625000000001,0.7089967105263159,0.7028782894736844,0.6905098684210524,0.6824013157894736,0.6626480263157893,0.6419407894736843,0.0,0.0,0.681220953525641,0.7110766457100591,0.7020298631656805,0.6905542714497042,0.678225776627219,0.6619790125739645,0.6434601516272189,0.3142708333333334,0.3226687685459941,0.026027777777777778
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,1,1352,5.408,12979200.0,8112.0,8112.0,0.0,0.31861210782578486,1.1735884272399544,0.2784849127847041,0.002401508826803192,0.9745844416307953,0.2775865463479845,0.674119318181681,0.674119318181681,0.0,4.448940409750718e-06,2.277224743531519e-05,0.001321187285530742,5.823863636363635e-05,0.0034167862346887734,0.00039862619487096573,1.2278691249281606,0.4925,0.41250000000000003,0.06249999999999997,0.9371792251399661,0.802226731699243,0.008890295662598033,0.1050000000000001,0.004732627216710238,0.0057053568159475265,0.00356498982138842,0.057499999999999996,0.00020655379135409437,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9743050389371393,0.12324511828283892,0.0013308865875969508,0.007500960777169562,0.0,1.0221208992744582,1.0187041130397694,0.4822573306522595,0.48185870445738854,0.9974999999999897,399,0.0,0,0.0025,1,0.0,0,0,2.9840903105356706,0.01669989678997639,0.01669989678997639,1.652322872015418,1.915739447624717,0.05586449918470282,1.911988967236132,0.05211401879611799,1.909153694991436,0.04927874655142195,1.9070015478414575,0.04712659940144337,1.9054723864166536,0.04559743797663951,1.90466137838201,0.044786429941996,1.904306752619414,0.04443180417939985,True,1.0,reject,6,10,0.6815625000000001,0.7089967105263159,0.7028782894736844,0.6905098684210524,0.6824013157894736,0.6626480263157893,0.6419407894736843,0.0,0.0,0.681220953525641,0.7110766457100591,0.7020298631656805,0.6905542714497042,0.678225776627219,0.6619790125739645,0.6434601516272189,0.3142708333333334,0.3226687685459941,0.026027777777777778
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,2,1352,5.408,12979200.0,8112.0,8112.0,0.0,0.31861210782578486,1.1732285835350513,0.2787668768067678,0.003185295453751208,0.9768036532526672,0.27787005545136845,0.674119318181681,0.674119318181681,0.0,0.00011865667012227036,2.917810542457048e-05,0.000952620104612463,5.823863636363635e-05,0.09112832265390358,0.0014763657720163748,1.2278045829563662,0.49500000000000005,0.4125,0.04749999999999999,0.9404262210832036,0.7987841232288951,0.010733056342235038,0.0675,0.005159818233225557,0.003925141949819411,0.0017963605908721814,0.05249999999999999,0.00016635635958541197,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9763101559095326,0.1224613316558909,0.0012077809770649297,0.007449010424309677,0.0,0.9275757903858658,1.0187041130397694,0.4833350702294049,0.48185870445738854,0.9974999999999897,399,0.0,0,0.0025,1,0.0,0,0,2.4054881516768596,-0.20166009937611507,-0.20166009937611507,1.8670129887571076,1.9117662264453879,0.05243157961093936,1.9080417212332328,0.0487070743987843,1.9050122657585198,0.045677618924071295,1.9027099903491769,0.04337534351472838,1.9009918712523055,0.04165722441785702,1.8999172757783112,0.040582628943862664,1.899630772772767,0.04029612593831855,True,1.0,reject,6,10,0.6815625000000001,0.7089967105263159,0.7028782894736844,0.6905098684210524,0.6824013157894736,0.6626480263157893,0.6419407894736843,0.0,0.0,0.681220953525641,0.7110766457100591,0.7020298631656805,0.6905542714497042,0.678225776627219,0.6619790125739645,0.6434601516272189,0.3142708333333334,0.3226687685459941,0.026027777777777778
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,3,1352,5.408,12979200.0,8112.0,8112.0,0.0,0.313732688512533,1.186375186231508,0.28443256559614716,0.004053832800997956,0.9739686426495149,0.28353381803463595,0.671619318181681,0.671619318181681,0.0,7.508754272338289e-05,6.594412532297776e-06,0.029917398982486826,5.823863636363635e-05,0.057667232811558056,0.002416941452131005,1.2471572994549842,0.49500000000000005,0.41750000000000004,0.1275,0.9466860337325076,0.8209112525016603,0.027921205124572905,0.10250000000000004,0.0062965899729725975,0.008561113688639765,0.006438426091978089,0.05249999999999999,0.00017731939432757846,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9737885631048259,0.12159279430864416,0.0012513501044638172,0.007471594117201949,0.0,0.9610368802282113,1.0187041130397694,0.48427564590951955,0.48185870445738854,0.9949999999999898,398,0.0,0,0.005,2,0.0,0,0,3.0583847450182216,0.1169641625592184,0.1169641625592184,1.671774476686641,1.9702947824499342,0.05689126168726144,1.9665589853913332,0.0531554646286605,1.963726466838786,0.050322946076113206,1.9615614607936591,0.04815794003098639,1.9599550419531186,0.04655152119044592,1.958989242779296,0.045585722016623365,1.9587567991460781,0.045353278383405415,True,1.0,reject,6,10,0.6815625000000001,0.7089967105263159,0.7028782894736844,0.6905098684210524,0.6824013157894736,0.6626480263157893,0.6419407894736843,0.0,0.0,0.681220953525641,0.7110766457100591,0.7020298631656805,0.6905542714497042,0.678225776627219,0.6619790125739645,0.6434601516272189,0.3142708333333334,0.3226687685459941,0.026027777777777778
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,0,1389,5.556,13334400.0,8334.0,8334.0,0.0,0.3252121593263408,1.1845238407006355,0.28341156889973007,0.0025393584058915064,0.9820301252126743,0.28252047489722676,0.676619318181681,0.676619318181681,0.0,1.5363191292217318e-05,5.678734178919502e-05,0.0127770712012081,5.823863636363635e-05,0.011798930912423122,0.0009449603959326147,1.2408614944122838,0.49500000000000005,0.4225,0.06250000000000006,0.9425242167358444,0.8157370430806716,0.01529460723773601,0.0675,0.00448763461066071,0.003570404859463361,0.0014088468842596846,0.05249999999999999,0.00015788897640718152,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.981853381702299,0.1231072687037506,0.0013418008384794174,0.007534975871523442,0.0,1.0305030439521925,1.0187041130397694,0.48280366485332116,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.6754106247934755,0.0833149015593862,0.0833149015593862,1.589809438422075,1.9380022917480926,0.04205526344649568,1.9342348038123307,0.03828777551073381,1.9311226106150663,0.0351755823134694,1.9287302861022644,0.03278325780066749,1.9270675493399558,0.03112052103835894,1.926167217863654,0.030220189562057076,1.9258492390367172,0.029902210735120338,True,1.0,reject,6,10,0.6804166666666666,0.7114695945945948,0.7005912162162161,0.688125,0.6767567567567568,0.6646790540540541,0.6408783783783784,0.0,0.0,0.681199529037677,0.7110871130309575,0.7019915406767459,0.6904895608351332,0.6781866450683945,0.662050935925126,0.6433913786897049,0.32100694444444444,0.3226576086956522,0.026281702898550724
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,1,1389,5.556,13334400.0,8334.0,8334.0,0.0,0.31861210782578486,1.1863437538238626,0.28322170043407024,0.0026980475838809526,0.9771421155150308,0.28232655583268207,0.674119318181681,0.674119318181681,0.0,1.454522688647676e-05,9.845484743685289e-05,0.017319051774915124,5.823863636363635e-05,0.011170734248814318,0.0037058072838027645,1.2407246422933405,0.49000000000000005,0.42750000000000005,0.10750000000000004,0.9465067908954277,0.8120168045230344,0.023065827914606585,0.06500000000000006,0.004572369540040367,0.0027197736766378933,0.0005446753690875328,0.030000000000000027,8.6882390348108e-05,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.976862483637807,0.12294857952576116,0.0013409828740736768,0.0075766433771711,0.0,1.0298748472885837,1.0187041130397694,0.4855645117411913,0.48185870445738854,0.9974999999999897,399,0.0,0,0.0025,1,0.0,0,0,2.728839561972484,0.0029640728413642026,0.0029640728413642026,1.4429775950450974,1.9465978213913755,0.05140727016619806,1.94280949970279,0.04761894847761261,1.9398126865553833,0.04462213533020587,1.9374633704877562,0.042272819262578754,1.935815423377474,0.0406248721522966,1.934789590734508,0.039599039509330636,1.934481103360562,0.03929055213538457,True,1.0,reject,6,10,0.6804166666666666,0.7114695945945948,0.7005912162162161,0.688125,0.6767567567567568,0.6646790540540541,0.6408783783783784,0.0,0.0,0.681199529037677,0.7110871130309575,0.7019915406767459,0.6904895608351332,0.6781866450683945,0.662050935925126,0.6433913786897049,0.32100694444444444,0.3226576086956522,0.026281702898550724
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,2,1389,5.556,13334400.0,8334.0,8334.0,0.0,0.31861210782578486,1.1786624547840165,0.28171979394741875,0.002503288387610589,0.9770188142109109,0.2808233602867928,0.674119318181681,0.674119318181681,0.0,5.92870676562828e-05,1.7208466933245868e-05,0.012289102964322422,5.823863636363635e-05,0.045532467960025746,0.0001690460158614293,1.237330135425153,0.5,0.4125,0.065,0.9474962709206043,0.8049350868598063,0.014689562249882979,0.08000000000000007,0.004494268752467631,0.0047982082299105056,0.002617976821180701,0.057499999999999996,0.00017752899212561442,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9767308871806644,0.12314333872203152,0.0013857247148434829,0.007495396996667493,0.0,1.0642365809997951,1.0187041130397694,0.4816896584415271,0.48185870445738854,0.9974999999999897,399,0.0,0,0.0025,1,0.0,0,0,2.414789016694409,-0.00904675676587561,-0.00904675676587561,1.781380155154183,1.9368197465912602,0.05146327689664698,1.9330720480929262,0.047715578398312974,1.9301757045060866,0.04481923481147332,1.9279091312206935,0.04255266152608028,1.9262920337092804,0.040935564014667136,1.9253703120245385,0.04001384232992522,1.925029274251919,0.03967280455730582,True,1.0,reject,6,10,0.6804166666666666,0.7114695945945948,0.7005912162162161,0.688125,0.6767567567567568,0.6646790540540541,0.6408783783783784,0.0,0.0,0.681199529037677,0.7110871130309575,0.7019915406767459,0.6904895608351332,0.6781866450683945,0.662050935925126,0.6433913786897049,0.32100694444444444,0.3226576086956522,0.026281702898550724
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,3,1389,5.556,13334400.0,8334.0,8334.0,0.0,0.3252121593263408,1.1900743673015866,0.28546562006354714,0.006918104953729062,0.9824821198022984,0.28457530081560667,0.676619318181681,0.676619318181681,0.0,0.00010839709513585046,0.00019447615489487195,0.01925088177498509,5.823863636363635e-05,0.08324896906433299,0.0003961314515372738,1.246112703645038,0.49249999999999994,0.41999999999999993,0.08250000000000002,0.9555380625324135,0.810367227396576,0.02086312706708718,0.11750000000000005,0.008835723111254596,0.012640624977678594,0.010510711114209093,0.09250000000000003,0.00029590387372576207,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.982486885148145,0.11872852215591305,0.0012180405520513496,0.007283712374839375,0.0,0.9354551439754364,1.0187041130397694,0.4822548359089258,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.4895896893066936,0.25931577226504826,0.25931577226504826,1.6619636116113043,1.9500343206272635,0.04055397340323541,1.9463924644398438,0.036912117215815776,1.9434485567903443,0.0339682095663163,1.9412079741297745,0.03172762690574649,1.9395315608058916,0.03005121358186358,1.938599374699743,0.02911902747571493,1.938329286538089,0.028848939314060962,True,1.0,reject,6,10,0.6804166666666666,0.7114695945945948,0.7005912162162161,0.688125,0.6767567567567568,0.6646790540540541,0.6408783783783784,0.0,0.0,0.681199529037677,0.7110871130309575,0.7019915406767459,0.6904895608351332,0.6781866450683945,0.662050935925126,0.6433913786897049,0.32100694444444444,0.3226576086956522,0.026281702898550724
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,0,1426,5.704,13689600.0,8556.0,8556.0,0.0,0.31861210782578486,1.1828247710229949,0.2833287098954106,0.00025284029529562546,0.9766029992112752,0.28243220528508217,0.674119318181681,0.674119318181681,0.0,4.876766756338881e-05,0.0001840398267579221,0.020978403653411994,5.823863636363635e-05,0.037453568688682104,0.0005446374862935199,1.2429316255685685,0.4925,0.42499999999999993,0.08250000000000002,0.9456513003312503,0.8152314371521746,0.02077950452363539,0.06000000000000005,0.002618139682991437,0.001176394195308128,-0.0009752184835823963,0.06250000000000003,0.00015638453599896434,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.976482364997064,0.1253937868143465,0.0012776699796238113,0.007662228356492169,0.0,0.9812505443510873,1.0187041130397694,0.48240334194368206,0.48185870445738854,0.9974999999999897,399,0.0,0,0.0025,1,0.0,0,0,2.468786653941586,0.1575131496367439,0.1575131496367439,1.7720198149873843,1.953630079683963,0.052182389059955536,1.9497989655057169,0.04835127488170943,1.9467121073034248,0.045264416679417385,1.9444759791034887,0.04302828847948126,1.942794344369803,0.0413466537457956,1.9417785616544212,0.04033087103041377,1.941397848525005,0.03995015790099754,True,1.0,reject,6,10,0.6813372747747748,0.7094425675675674,0.7001351351351353,0.6901858108108109,0.6791554054054058,0.664391891891892,0.6447128378378378,0.0,0.0,0.681203103085554,0.7110444424964937,0.7019433730715288,0.6904816795231417,0.6782117812061711,0.6621116760168303,0.6434256661991585,0.32424479166666664,0.3226919014084507,0.02636443661971831
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,1,1426,5.704,13689600.0,8556.0,8556.0,0.0,0.31214976948795536,1.181591102913746,0.282473185234146,0.0012042253765505995,0.9766846680724391,0.2815763726593523,0.671619318181681,0.6716193181816811,0.0,7.245351594800686e-05,0.00015717708327582774,0.01627685590986613,5.823863636363635e-05,0.05564430024806977,0.0024849837640201766,1.23976246031603,0.49500000000000005,0.42000000000000004,0.09249999999999997,0.9479870820840518,0.8083257144922472,0.01997156987159864,0.0675,0.0034675474004224943,0.0012845047175232827,-0.0009024750129187353,0.057499999999999996,0.00017639968961666788,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9763420211292857,0.12444240173309151,0.001398891163135207,0.007635365613010075,0.0,1.0743484132878391,1.0187041130397694,0.4843436882214087,0.48185870445738854,0.9949999999999898,398,0.0025,1,0.0025,1,0.0,0,0,2.234857726901387,-0.05076375163409334,-0.05076375163409334,2.031281756102567,1.9444998344423352,0.05227683791424731,1.9406821516358301,0.048459155107742236,1.9377392355628087,0.045516239034720796,1.935481046360426,0.04325804983233805,1.9339030212772894,0.041680024749201516,1.9329369417267084,0.04071394519862048,1.9326255975556559,0.040402601027567986,True,1.0,reject,6,10,0.6813372747747748,0.7094425675675674,0.7001351351351353,0.6901858108108109,0.6791554054054058,0.664391891891892,0.6447128378378378,0.0,0.0,0.681203103085554,0.7110444424964937,0.7019433730715288,0.6904816795231417,0.6782117812061711,0.6621116760168303,0.6434256661991585,0.32424479166666664,0.3226919014084507,0.02636443661971831
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,2,1426,5.704,13689600.0,8556.0,8556.0,0.0,0.31861210782578486,1.183756387270241,0.2845665515154996,0.006846092974207976,0.9766783781875836,0.2836702626854125,0.674119318181681,0.674119318181681,0.0,0.00011840461252519714,0.00025249471781348034,0.025500635623447822,5.823863636363635e-05,0.09093474241935084,0.0004598081957465361,1.2462419201958006,0.49750000000000005,0.41500000000000004,0.08750000000000002,0.9519144111282762,0.8132432831858827,0.02374954004944569,0.10249999999999998,0.008647921018049903,0.00948231489180218,0.007356242782599609,0.08500000000000008,0.00033561901466051136,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9765183488360661,0.11880053413543414,0.001208033034662003,0.007225693811920767,0.0,0.9277693706204185,1.0187041130397694,0.4823185126531351,0.48185870445738854,0.9974999999999897,399,0.0,0,0.0025,1,0.0,0,0,2.5917071297358283,0.11404715965792983,0.11404715965792983,1.6433992224391185,1.9617104106484322,0.051576221075066986,1.9580975637424718,0.047963374169106565,1.955256238777024,0.04512204920365881,1.9530721236284354,0.04293793405507018,1.9515931686655819,0.04145897909221663,1.9507376913725791,0.040603501799213904,1.9504511151465795,0.04031692557321431,True,1.0,reject,6,10,0.6813372747747748,0.7094425675675674,0.7001351351351353,0.6901858108108109,0.6791554054054058,0.664391891891892,0.6447128378378378,0.0,0.0,0.681203103085554,0.7110444424964937,0.7019433730715288,0.6904816795231417,0.6782117812061711,0.6621116760168303,0.6434256661991585,0.32424479166666664,0.3226919014084507,0.02636443661971831
PT,"PT n_swap=10, tamed",c1f69d797ceb0ab5d3b22296797106e5,6301bacd8069f5c726e241e2afe2fb0c,True,3,1426,5.704,13689600.0,8556.0,8556.0,0.0,0.31861210782578486,1.1802038817288565,0.28161710223031355,0.004531351697312697,0.978074900244292,0.28072188815092824,0.674119318181681,0.674119318181681,0.0,0.00012968279617951218,6.515697827536287e-05,0.009344527614768134,5.823863636363635e-05,0.0995963874658653,0.0011460638995588468,1.2360349463630147,0.5,0.4125,0.05750000000000002,0.9477509117517415,0.8032337596174159,0.013828212497135306,0.08500000000000008,0.006368893072581741,0.004837045939779405,0.0027062507266759628,0.057499999999999996,0.00018126943689098307,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9777770904808172,0.12111527541232942,0.0011967548510076879,0.007413031551458884,0.0,0.9191077255739041,1.0187041130397694,0.4830047683569474,0.48185870445738854,0.9974999999999897,399,0.0,0,0.0025,1,0.0,0,0,2.164462621787492,-0.0189729838751558,-0.0189729838751558,1.8413624748537474,1.9308477384167406,0.049132020371599694,1.927141222641011,0.045425504595870025,1.9243274485368367,0.042611730491695754,1.9222841262217565,0.040568408176615556,1.9208359374682902,0.03912021942314925,1.9201052595525745,0.03838954150743357,1.9198292060214686,0.03811348797632763,True,1.0,reject,6,10,0.6813372747747748,0.7094425675675674,0.7001351351351353,0.6901858108108109,0.6791554054054058,0.664391891891892,0.6447128378378378,0.0,0.0,0.681203103085554,0.7110444424964937,0.7019433730715288,0.6904816795231417,0.6782117812061711,0.6621116760168303,0.6434256661991585,0.32424479166666664,0.3226919014084507,0.02636443661971831
