method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,1883,9.415000000000001,6451892816.534215,806486.6020667768,1883.0,964096.0,0.2132470674204274,0.001005339678579853,0.0005544853219072721,0.0430225767393867,0.024936859963090585,0.04075084569677448,0.491,0.009000000000000008,0.016609932613276528,0.000919972149701076,0.019803080302482567,0.2596247996369708,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004875000000000002,0.0049875000000000015,3680.2216180091095,75253,0.0004911046202867764,0.9991104620286776,0.0,6.638343069569836e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,1883,9.415000000000001,6451892816.534215,806486.6020667768,1883.0,964096.0,0.11920666308319025,0.0003422180362517846,-0.00010843932729609485,0.04681036383264037,0.027960493553379828,0.04595440792660876,0.5125,0.012499999999999983,0.026511834237284464,0.0018411476468169763,0.03480205000188446,0.2815394442719116,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004875000000000002,0.0049875000000000015,3680.2216180091095,75253,0.0004911046202867764,0.9991104620286776,0.0,6.638343069569836e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,1912,9.56,6551258133.411268,818907.2666764085,1912.0,978944.0,0.16333875208239407,0.00044270514527455784,-8.585334417721135e-06,0.03685613099952878,0.014857859691615223,0.02117718134096616,0.4985,0.001500000000000029,0.002439125695952499,0.0038681011711981794,0.029385458028922874,0.23333160286109378,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005000000000000002,0.0049396551724137944,1555.2425479996668,76399,0.000491239539748954,0.9989408995815899,0.0,6.537656903765691e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,1912,9.56,6551258133.411268,818907.2666764085,1912.0,978944.0,0.2352837809884479,0.0014229564944849837,0.0009718099586718543,0.029341632530255013,0.024818189373117944,0.04229775135189566,0.485,0.015000000000000013,0.028798125225046035,0.0022091875712213493,0.03211527626690828,0.16724361072957816,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005000000000000002,0.0049396551724137944,1555.2425479996668,76399,0.000491239539748954,0.9989408995815899,0.0,6.537656903765691e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,1912,9.56,6551258133.411268,818907.2666764085,1912.0,978944.0,0.19461894019800413,0.0008279221079648957,0.0003772780921816876,0.03405549859511248,0.019693591317108093,0.032832097954771294,0.4925,0.007500000000000034,0.014310854797003995,0.005894080978434579,0.03532000416385393,0.17033485478106425,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005000000000000002,0.0049396551724137944,1555.2425479996668,76399,0.000491239539748954,0.9989408995815899,0.0,6.537656903765691e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,1912,9.56,6551258133.411268,818907.2666764085,1912.0,978944.0,0.1176071361760191,0.00027057412738351605,-0.00018080220913951894,0.03988634019840842,0.027207866732308583,0.045221072952611574,0.5145,0.014499999999999985,0.02783568120800211,0.003734361202304859,0.013240566027626428,0.23882111968669217,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005000000000000002,0.0049396551724137944,1555.2425479996668,76399,0.000491239539748954,0.9989408995815899,0.0,6.537656903765691e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,1942,9.71,6654049840.525462,831756.2300656828,1942.0,994304.0,0.10601810748448678,0.00022841535836326532,-0.00022208238227250376,0.03687074342185592,0.025773713701778046,0.041857240503533046,0.515,0.015000000000000013,0.03095987723424812,0.005687435613280667,0.031950759407229724,0.16762825433650297,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005041666666666669,0.004779166666666668,4240.516057175686,77546,0.0004914392378990731,0.9982749742533471,0.0,7.08032955715757e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,1942,9.71,6654049840.525462,831756.2300656828,1942.0,994304.0,0.21994981501515845,0.0011897575020647366,0.0007389375839883527,0.03285275991446124,0.02241020286791275,0.03748103939045148,0.4875,0.012499999999999983,0.028413020735341042,0.002492853086179525,0.0507901150476576,0.1472876125836594,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005041666666666669,0.004779166666666668,4240.516057175686,77546,0.0004914392378990731,0.9982749742533471,0.0,7.08032955715757e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,1942,9.71,6654049840.525462,831756.2300656828,1942.0,994304.0,0.25502486878831515,0.0017320508045152172,0.001281289420993037,0.03722127273839046,0.030710277507927566,0.05159945268504253,0.4805,0.01949999999999999,0.044294323326048525,0.0014421071342165526,0.11676677114698483,0.25187964307002375,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005041666666666669,0.004779166666666668,4240.516057175686,77546,0.0004914392378990731,0.9982749742533471,0.0,7.08032955715757e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,1942,9.71,6654049840.525462,831756.2300656828,1942.0,994304.0,0.10720861838441029,0.00028412239808839335,-0.00016532327595186747,0.03621387102068385,0.028947707338132594,0.044770358812288795,0.5185,0.01849999999999999,0.03912298290873783,0.018781962183065604,0.07815143376646938,0.06497269099765302,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005041666666666669,0.004779166666666668,4240.516057175686,77546,0.0004914392378990731,0.9982749742533471,0.0,7.08032955715757e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,1972,9.86,6756841547.639656,844605.193454957,1972.0,1009664.0,0.13588297220027631,0.0003411259511033604,-0.00010849467525331224,0.04029320075934495,0.032533676267902524,0.05129278442095231,0.5215,0.021499999999999964,0.04398506688496739,0.01413155915164832,0.06322669820874544,0.08624471469775885,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004666666666666668,0.005070833333333334,1899.2882236414334,78763,0.0004910623732251522,0.9985167342799188,0.0,6.972616632860041e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,1972,9.86,6756841547.639656,844605.193454957,1972.0,1009664.0,0.21854609765065625,0.001243627300439476,0.000793185046193079,0.023915155397414872,0.02149292088961573,0.03594289266741128,0.486,0.014000000000000012,0.02105942975811225,0.006314812756519572,0.004306753319512508,0.11353801050797763,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004666666666666668,0.005070833333333334,1899.2882236414334,78763,0.0004910623732251522,0.9985167342799188,0.0,6.972616632860041e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,1972,9.86,6756841547.639656,844605.193454957,1972.0,1009664.0,0.22574772595383144,0.0011304766022768309,0.0006785241740505654,0.028532426610046124,0.021241878230441866,0.039231933183792284,0.488,0.01200000000000001,0.018034800848939703,0.01383948321020656,0.00855769032925578,0.33746581351411453,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004666666666666668,0.005070833333333334,1899.2882236414334,78763,0.0004910623732251522,0.9985167342799188,0.0,6.972616632860041e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,1972,9.86,6756841547.639656,844605.193454957,1972.0,1009664.0,0.1250105100271514,0.00042448587472010413,-2.5152725849131308e-05,0.0462745144280956,0.03270605542815332,0.051001512633636295,0.519,0.019000000000000017,0.03475948266009732,0.01484208707607848,0.014518947154327402,0.1301684993669855,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004666666666666668,0.005070833333333334,1899.2882236414334,78763,0.0004910623732251522,0.9985167342799188,0.0,6.972616632860041e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,2002,10.01,6859633254.753849,857454.1568442312,2002.0,1025024.0,0.13039209338231567,0.00023979405323582004,-0.0002112394610426227,0.03175369770241232,0.02664495105980943,0.046707102945357876,0.516,0.016000000000000014,0.027733497246739215,0.0031807031982096223,0.0031645115842935394,0.2486466362264096,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005250000000000002,0.005208333333333334,2106.6112296070946,80013,0.0004915709290709291,0.9991633366633367,0.0,6.868131868131868e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,2002,10.01,6859633254.753849,857454.1568442312,2002.0,1025024.0,0.20748786808734412,0.0011515319472531482,0.0007014034933952029,0.025486297881850584,0.020508208542921208,0.03227161320271166,0.485,0.015000000000000013,0.024365131520048336,0.014594977637898965,0.03156719406804076,0.017935130594666338,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005250000000000002,0.005208333333333334,2106.6112296070946,80013,0.0004915709290709291,0.9991633366633367,0.0,6.868131868131868e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,2002,10.01,6859633254.753849,857454.1568442312,2002.0,1025024.0,0.21458987263188561,0.001097965979456883,0.0006468945839226414,0.03136077414049965,0.02197231981927609,0.03779739646513686,0.4885,0.011500000000000038,0.024846319069869345,0.0017281460268859794,0.0315126957988566,0.17428467102745093,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005250000000000002,0.005208333333333334,2106.6112296070946,80013,0.0004915709290709291,0.9991633366633367,0.0,6.868131868131868e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,2002,10.01,6859633254.753849,857454.1568442312,2002.0,1025024.0,0.17056397656528707,0.0006584143722722091,0.000209215993891676,0.04665798079937333,0.04017652636141107,0.06451228668308923,0.526,0.025999999999999995,0.0536493892591087,0.017543209722592268,0.09721362093188374,0.1471226012461765,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005250000000000002,0.005208333333333334,2106.6112296070946,80013,0.0004915709290709291,0.9991633366633367,0.0,6.868131868131868e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,2031,10.155,6958998571.630903,869874.8214538629,2031.0,1039872.0,0.10385603736875104,0.00017786359273752606,-0.0002730407752277175,0.034472168111741586,0.021984972316366667,0.03745258966907178,0.512,0.01200000000000001,0.025941775785483456,0.0008975968866659079,0.05533115288065257,0.22103908200928257,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004267241379310346,0.004806034482758622,1779.119515290606,81128,0.0004906450024618414,0.9986213687838503,0.0,6.770064007877893e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,2031,10.155,6958998571.630903,869874.8214538629,2031.0,1039872.0,0.20017597462187464,0.0008726142081344479,0.0004226653727177343,0.039072335088607635,0.022129706539017503,0.03521118706638242,0.491,0.009000000000000008,0.014995206105936723,0.01422745070309428,0.059503774145368074,0.1371424932312485,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004267241379310346,0.004806034482758622,1779.119515290606,81128,0.0004906450024618414,0.9986213687838503,0.0,6.770064007877893e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,2031,10.155,6958998571.630903,869874.8214538629,2031.0,1039872.0,0.19947183585380301,0.0009662641590684196,0.000516020270802886,0.032440631643118334,0.020558904601891873,0.033014451303193,0.4905,0.009500000000000036,0.018811293949532185,0.01002828899436048,0.013832971442773118,0.11283402288433642,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004267241379310346,0.004806034482758622,1779.119515290606,81128,0.0004906450024618414,0.9986213687838503,0.0,6.770064007877893e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,2031,10.155,6958998571.630903,869874.8214538629,2031.0,1039872.0,0.16359921070744077,0.0006212379450244443,0.0001716812862884165,0.04299000915423623,0.03924016860631081,0.0620641361049306,0.5255,0.025499999999999967,0.051088697839131975,0.0140426427689323,0.040713352963496686,0.10365259924255976,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004267241379310346,0.004806034482758622,1779.119515290606,81128,0.0004906450024618414,0.9986213687838503,0.0,6.770064007877893e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,2061,10.305,7061790278.745096,882723.784843137,2061.0,1055232.0,0.1174767186193429,0.0002075491568354071,-0.0002434856458144452,0.03654927622092208,0.025933569241318708,0.041474393523993985,0.516,0.016000000000000014,0.03125379098693519,0.0014894071012793164,0.017057388496741346,0.2071908300765365,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004958333333333336,0.004916666666666668,4054.6242475346653,82308,0.0004907205240174673,0.9983988355167395,0.0,6.671518680252305e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,2061,10.305,7061790278.745096,882723.784843137,2061.0,1055232.0,0.18985146235215236,0.0008244047479099015,0.0003742515495519516,0.033398510891498145,0.01750068491544606,0.028365802909523882,0.492,0.008000000000000007,0.010439217945654004,0.011664660541694682,0.017193018444705287,0.0865928991542867,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004958333333333336,0.004916666666666668,4054.6242475346653,82308,0.0004907205240174673,0.9983988355167395,0.0,6.671518680252305e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,2061,10.305,7061790278.745096,882723.784843137,2061.0,1055232.0,0.17231261098009273,0.0006645633909085902,0.00021407824284924715,0.04575651005725767,0.023491425096828906,0.03037491512721187,0.4985,0.001500000000000029,0.0019518169113104723,0.007832673886915664,0.017126718186666872,0.23406717953950607,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004958333333333336,0.004916666666666668,4054.6242475346653,82308,0.0004907205240174673,0.9983988355167395,0.0,6.671518680252305e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,2061,10.305,7061790278.745096,882723.784843137,2061.0,1055232.0,0.15750575947211296,0.0004086614174317882,-4.1715845869094714e-05,0.03431385105298179,0.03309179462858867,0.05110452643446473,0.5235,0.023499999999999965,0.041830998398385916,0.0020941661641711296,0.0008752159089623555,0.18280047479692352,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004958333333333336,0.004916666666666668,4054.6242475346653,82308,0.0004907205240174673,0.9983988355167395,0.0,6.671518680252305e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,2091,10.455,7164581985.85929,895572.7482324112,2091.0,1070592.0,0.10217452990236242,0.00035200965553106034,-9.795174218196756e-05,0.05151143465573038,0.029084229855308404,0.0445296835214386,0.5145,0.014499999999999985,0.033739464192176,0.01575917492747514,0.08730090865818524,0.12685701093415636,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005333333333333335,0.004966666666666668,3806.798334541521,83500,0.0004913318986131038,0.9983261597321855,0.0,6.575801052128168e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,2091,10.455,7164581985.85929,895572.7482324112,2091.0,1070592.0,0.1852570220241296,0.0005614160583242711,0.00010936206621303679,0.021012501456017074,0.012519340254228186,0.023690976321455236,0.4955,0.004500000000000032,0.009141730043116818,0.013534824326470685,0.0019670260716832676,0.23413124428960275,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005333333333333335,0.004966666666666668,3806.798334541521,83500,0.0004913318986131038,0.9983261597321855,0.0,6.575801052128168e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,2091,10.455,7164581985.85929,895572.7482324112,2091.0,1070592.0,0.21844028894361603,0.001270322950248648,0.0008199052720812006,0.0364993910272462,0.025520887346697593,0.04263642076817725,0.488,0.01200000000000001,0.018457599432443784,0.00710414601265974,0.009213432484559341,0.23144858473300223,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005333333333333335,0.004966666666666668,3806.798334541521,83500,0.0004913318986131038,0.9983261597321855,0.0,6.575801052128168e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,2091,10.455,7164581985.85929,895572.7482324112,2091.0,1070592.0,0.18121628852151084,0.0005399861215751312,8.927643290390641e-05,0.03808139159331503,0.0381079384465376,0.061222577797758256,0.5265,0.026499999999999968,0.05237050031163659,0.0034748461505961226,0.03753984154744342,0.1953588563905838,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005333333333333335,0.004966666666666668,3806.798334541521,83500,0.0004913318986131038,0.9983261597321855,0.0,6.575801052128168e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,2120,10.6,7263947302.736344,907993.4128420431,2120.0,1085440.0,0.07583083746629064,0.0001994616130822635,-0.00025042128714114487,0.028902336376686155,0.019686468812128204,0.029240165938256606,0.508,0.008000000000000007,0.014818694462299753,0.017824194491323553,0.007380641232338083,0.030172947739575018,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005603448275862072,0.005021551724137932,1648.855556995178,84665,0.0004922759433962264,0.9984080188679245,0.0,6.485849056603774e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,2120,10.6,7263947302.736344,907993.4128420431,2120.0,1085440.0,0.21204938109280727,0.0007041661209823413,0.0002515973511064695,0.02770277469117899,0.018159989036973967,0.03301010394203534,0.4935,0.0065000000000000335,0.022169258519122687,0.02241186493425018,0.08374335859538529,0.3826114990788999,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005603448275862072,0.005021551724137932,1648.855556995178,84665,0.0004922759433962264,0.9984080188679245,0.0,6.485849056603774e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,2120,10.6,7263947302.736344,907993.4128420431,2120.0,1085440.0,0.21965241172700536,0.001452657185350592,0.001003211375623425,0.03802926202727491,0.026024602582454457,0.04090999146481576,0.4845,0.015499999999999986,0.026973741599365938,0.02061897292313075,0.015783666318376476,0.05673101236271105,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005603448275862072,0.005021551724137932,1648.855556995178,84665,0.0004922759433962264,0.9984080188679245,0.0,6.485849056603774e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,2120,10.6,7263947302.736344,907993.4128420431,2120.0,1085440.0,0.179051448300545,0.0007978028987050134,0.00034857964493717475,0.05357231002240803,0.043930563826241185,0.06781164285167776,0.5295,0.02949999999999997,0.058429699270247104,0.01634330957969876,0.052087176063295375,0.050417609202574654,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005603448275862072,0.005021551724137932,1648.855556995178,84665,0.0004922759433962264,0.9984080188679245,0.0,6.485849056603774e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,2150,10.75,7366739009.850537,920842.3762313172,2150.0,1100800.0,0.07931416261065195,0.00025152113470672255,-0.00019824008491742262,0.04256307544022042,0.024508975409203087,0.037649239221854335,0.5125,0.012499999999999983,0.027061878200170513,0.017143293633898105,0.04092229104109795,0.08118536400800369,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005291666666666669,0.005250000000000001,1942.1370947492558,85925,0.0004927906976744186,0.9991279069767441,0.0,6.395348837209303e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,2150,10.75,7366739009.850537,920842.3762313172,2150.0,1100800.0,0.18921549332667467,0.0007038361462169407,0.0002526172328302101,0.0352890191304579,0.01847339854637112,0.02975571771465491,0.4945,0.005500000000000033,0.012345321808615238,0.0021577014736472444,0.020868124130386582,0.22786579417157882,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005291666666666669,0.005250000000000001,1942.1370947492558,85925,0.0004927906976744186,0.9991279069767441,0.0,6.395348837209303e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,2150,10.75,7366739009.850537,920842.3762313172,2150.0,1100800.0,0.2098989379908687,0.0009125032970022096,0.00046102930051106217,0.0380426290801488,0.020290834882625872,0.03507763766647172,0.49,0.010000000000000009,0.01898946188973782,0.007575431349036155,0.04654301173113678,0.31720724838294057,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005291666666666669,0.005250000000000001,1942.1370947492558,85925,0.0004927906976744186,0.9991279069767441,0.0,6.395348837209303e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,2150,10.75,7366739009.850537,920842.3762313172,2150.0,1100800.0,0.13132966026488235,0.0004044339076180181,-4.482948352813043e-05,0.04549738982121587,0.03518130445817621,0.05535527733556182,0.5205,0.020499999999999963,0.04619884145149412,0.019938298948069755,0.07955908867858447,0.05276739590347612,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005291666666666669,0.005250000000000001,1942.1370947492558,85925,0.0004927906976744186,0.9991279069767441,0.0,6.395348837209303e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,2180,10.9,7469530716.964731,933691.3396205914,2180.0,1116160.0,0.1183516445017852,0.00015405135882573529,-0.00029795704547475044,0.02899507582607308,0.021271135664874964,0.0379348235083323,0.512,0.01200000000000001,0.029385786842922576,0.014454396541498271,0.09326504657671164,0.31251034280976964,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005625000000000002,0.004912500000000002,1736.6763345100114,87104,0.00049375,0.9988990825688073,0.0,6.307339449541285e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,2180,10.9,7469530716.964731,933691.3396205914,2180.0,1116160.0,0.15977057563740776,0.0003845068789770645,-6.683446384769809e-05,0.028552188566924652,0.012651401707389662,0.019591794794494043,0.498,0.0020000000000000018,0.000372983901520784,0.002840964705235427,0.0026348444215403334,0.1782714460521756,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005625000000000002,0.004912500000000002,1736.6763345100114,87104,0.00049375,0.9988990825688073,0.0,6.307339449541285e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,2,2180,10.9,7469530716.964731,933691.3396205914,2180.0,1116160.0,0.19078862526285706,0.0007435228086468681,0.00029285174594495533,0.031789982560444185,0.018806295538813952,0.03047355947468397,0.493,0.007000000000000006,0.009005331923166975,0.004053158558589676,0.011116350795829375,0.2102636818102649,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005625000000000002,0.004912500000000002,1736.6763345100114,87104,0.00049375,0.9988990825688073,0.0,6.307339449541285e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,3,2180,10.9,7469530716.964731,933691.3396205914,2180.0,1116160.0,0.1176737950196499,0.0002522002677356472,-0.00019853639507205756,0.03370321636937357,0.027951097258101725,0.04765843580820801,0.5155,0.015499999999999986,0.03229997353367344,0.00363161266782297,0.04462790953986778,0.17695806067193243,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0005625000000000002,0.004912500000000002,1736.6763345100114,87104,0.00049375,0.9988990825688073,0.0,6.307339449541285e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,0,2209,11.045,7568896033.8417845,946112.004230223,2209.0,1131008.0,0.13142977742707398,0.00020408554233308784,-0.00024739340972601553,0.02977425825013638,0.01572123122551467,0.025664404635893638,0.505,0.0050000000000000044,0.006934152766795511,0.006741094167851069,0.037150805415412005,0.25360601316069753,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004870689655172416,0.004939655172413795,1393.1408608118652,88250,0.000493662290629244,0.9987550928021729,0.0,6.224535989135355e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,8da7d73e85753d4e79f54062070fbc7b,True,1,2209,11.045,7568896033.8417845,946112.004230223,2209.0,1131008.0,0.15930531551778643,0.00047185029618257435,2.1107205509629523e-05,0.025183394174303125,0.014263355806814119,0.021731218852538096,0.497,0.0030000000000000027,0.005763410740944894,0.00701113423418831,0.02053507718434506,0.10415940072125218,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0004870689655172416,0.004939655172413795,1393.1408608118652,88250,0.000493662290629244,0.9987550928021729,0.0,6.224535989135355e-07,0.0
