method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,EMC,EMC_star,effective_mode_fraction,mode_weight_JS,mode_weight_TV,max_occupancy_error,mode_count_above_threshold,SW2,MMD2_biased,MMD2_unbiased,mode_count_000,mode_occupancy_ratio_000,mode_count_001,mode_occupancy_ratio_001,mode_count_002,mode_occupancy_ratio_002,mode_count_003,mode_occupancy_ratio_003,mode_count_004,mode_occupancy_ratio_004,mode_count_005,mode_occupancy_ratio_005,mode_count_006,mode_occupancy_ratio_006,mode_count_007,mode_occupancy_ratio_007,mode_count_008,mode_occupancy_ratio_008,mode_count_009,mode_occupancy_ratio_009,mode_count_010,mode_occupancy_ratio_010,mode_count_011,mode_occupancy_ratio_011,mode_count_012,mode_occupancy_ratio_012,mode_count_013,mode_occupancy_ratio_013,mode_count_014,mode_occupancy_ratio_014,mode_count_015,mode_occupancy_ratio_015,mode_count_016,mode_occupancy_ratio_016,mode_count_017,mode_occupancy_ratio_017,mode_count_018,mode_occupancy_ratio_018,mode_count_019,mode_occupancy_ratio_019,mode_count_020,mode_occupancy_ratio_020,mode_count_021,mode_occupancy_ratio_021,mode_count_022,mode_occupancy_ratio_022,mode_count_023,mode_occupancy_ratio_023,mode_count_024,mode_occupancy_ratio_024,mode_count_025,mode_occupancy_ratio_025,mode_count_026,mode_occupancy_ratio_026,mode_count_027,mode_occupancy_ratio_027,mode_count_028,mode_occupancy_ratio_028,mode_count_029,mode_occupancy_ratio_029,mode_count_030,mode_occupancy_ratio_030,mode_count_031,mode_occupancy_ratio_031,mode_count_032,mode_occupancy_ratio_032,mode_count_033,mode_occupancy_ratio_033,mode_count_034,mode_occupancy_ratio_034,mode_count_035,mode_occupancy_ratio_035,mode_count_036,mode_occupancy_ratio_036,mode_count_037,mode_occupancy_ratio_037,mode_count_038,mode_occupancy_ratio_038,mode_count_039,mode_occupancy_ratio_039,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,0,748,7.48,20895469041.314354,5223867.260328588,748.0,6127616.0,0.9051110060100918,0.9999986540061276,0.7046640882038456,0.09648997560996393,0.356046,0.042016000000000005,23.0,13.097533338746773,0.07557563833409364,0.07492700056034862,40,1.595898540750272,10,0.40140491721023586,4,0.15999360025598977,19,0.7651186437265306,6,0.24049301067187737,58,2.3226710717324925,35,1.4045366533904513,67,2.681716298430996,42,1.6779696567153746,30,1.2037919446255705,7,0.2787511946479771,30,1.2049644535486204,39,1.557601294007229,0,0.0,21,0.8401680336067214,43,1.7329800203524401,9,0.3583052163267744,43,1.7177325929772702,1,0.04022283450314744,40,1.598609209987311,66,2.640792237671302,59,2.3568653690591517,7,0.2804431000981551,11,0.44021130142468384,3,0.120262171533944,49,1.9578854836776285,39,1.5600156001560017,24,0.9656879017412561,6,0.23881547524279573,15,0.5978894502406505,31,1.2354289130218192,7,0.2801681008605163,6,0.23968601132516404,4,0.1597316508266113,34,1.3610888710968776,2,0.0796392342687625,4,0.15988168755121213,48,1.912293457366812,3,0.11957193248171548,38,1.5178749750349512,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010089285714285716,129.57928744026282,30047,0.0,1.004244652406417,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,1,748,7.48,20895469041.314354,5223867.260328588,748.0,6127616.0,0.9022166446427282,0.9999986540061276,0.6971804471638867,0.10127283845967659,0.36323324999999995,0.03418725,23.0,13.26224751271515,0.07776249066533214,0.07712098678217172,54,2.154463030012867,8,0.3211239337681887,4,0.15999360025598977,20,0.8053880460279269,5,0.20041084222656447,44,1.7620263302798216,44,1.7657032214051385,45,1.8011527377521614,33,1.3184047302763657,28,1.1235391483171993,5,0.1991079961771265,34,1.3656263806884366,46,1.8371707570341675,1,0.03996123759952846,27,1.0802160432086416,59,2.3778097953673014,1,0.03981169070297493,52,2.0772580194143733,4,0.16089133801258976,53,2.1181572032331872,43,1.7205161548464543,52,2.077237274425015,3,0.12018990004206646,12,0.4802305106451097,4,0.1603495620452587,47,1.8779717904662967,42,1.680016800168002,35,1.4082948567059985,5,0.1990128960356631,17,0.6776080436060706,42,1.6738069144166585,5,0.20012007204322593,6,0.23968601132516404,4,0.1597316508266113,32,1.281024819855885,4,0.159278468537525,2,0.07994084377560606,51,2.031811798452238,2,0.07971462165447699,25,0.9986019572598364,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010089285714285716,129.57928744026282,30047,0.0,1.004244652406417,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,2,748,7.48,20895469041.314354,5223867.260328588,748.0,6127616.0,0.8998588624541664,0.9999986540061276,0.6911429622401589,0.10247962736384238,0.36612050000000007,0.038016,24.0,13.747360248407784,0.08581961038357622,0.0851781711447519,57,2.274155420569137,9,0.36126442548921234,6,0.23999040038398464,16,0.6443104368223416,2,0.08016433689062578,40,1.6018421184362017,42,1.6854439840685416,63,2.521613832853026,25,0.99879146233058,27,1.0834127501630135,10,0.398215992354253,17,0.6828131903442183,43,1.7173552728797654,2,0.07992247519905692,24,0.9601920384076815,56,2.2569042125520147,2,0.07962338140594986,58,2.3169416370391085,1,0.04022283450314744,44,1.7584701309860422,56,2.2406722016604985,51,2.0372904037629955,0,0.0,13,0.5202497198655355,4,0.1603495620452587,52,2.077756023494626,47,1.880018800188002,30,1.20710987717657,7,0.2786180544499284,15,0.5978894502406505,49,1.9527747334861014,6,0.24014408645187113,7,0.27963367987935805,3,0.11979873811995848,34,1.3610888710968776,8,0.31855693707505,5,0.19985210943901513,34,1.3545411989681586,2,0.07971462165447699,33,1.318154583582984,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010089285714285716,129.57928744026282,30047,0.0,1.004244652406417,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,3,748,7.48,20895469041.314354,5223867.260328588,748.0,6127616.0,0.9101761326949264,0.9999986540061276,0.7179542586414718,0.09063231148649942,0.35617325,0.03602875,22.0,12.989754718532073,0.0746407389158793,0.07398706297636493,49,1.954975712419083,10,0.40140491721023586,4,0.15999360025598977,11,0.44296342531535976,2,0.08016433689062578,61,2.4428092306152074,46,1.8459624587417358,59,2.3615113672750563,31,1.2385014132899193,43,1.7254351206299847,4,0.15928639694170119,34,1.3656263806884366,47,1.8771092517523016,5,0.1998061879976423,20,0.8001600320064013,41,1.6523762984755823,11,0.43792859773272425,46,1.8375744017896376,6,0.24133700701888464,38,1.5186787494879455,59,2.3607082124637397,51,2.0372904037629955,3,0.12018990004206646,12,0.4802305106451097,3,0.120262171533944,46,1.8380149438606308,43,1.720017200172002,30,1.20710987717657,6,0.23881547524279573,14,0.5580301535579405,39,1.5542492776726113,11,0.44026415849509704,10,0.3994766855419401,2,0.07986582541330565,23,0.9207365892714172,3,0.11945885140314376,6,0.23982253132681816,41,1.6334173281674853,3,0.11957193248171548,27,1.078490113840623,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010089285714285716,129.57928744026282,30047,0.0,1.004244652406417,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,0,763,7.63,21314495826.90221,5328623.956725553,763.0,6250496.0,0.9075284246324619,0.9999986540061276,0.710976078605525,0.0941514464178034,0.35404599999999997,0.036016,23.0,13.03565177589481,0.07469725783691572,0.07404512957711928,41,1.6357960042690287,9,0.36126442548921234,4,0.15999360025598977,19,0.7651186437265306,7,0.28057517911719027,58,2.3226710717324925,40,1.6051847467319442,61,2.441562600064041,45,1.797824632195044,33,1.3241711390881277,7,0.2787511946479771,27,1.0844680081937583,45,1.7972322623160333,0,0.0,22,0.8801760352070414,40,1.6120744375371534,8,0.31849352562379946,45,1.797627132185515,2,0.08044566900629488,37,1.4787135192382628,60,2.4007202160648196,59,2.3568653690591517,6,0.24037980008413293,11,0.44021130142468384,3,0.120262171533944,48,1.9179286370719626,38,1.5200152001520015,24,0.9656879017412561,6,0.23881547524279573,16,0.6377487469233606,27,1.0760187306964233,7,0.2801681008605163,6,0.23968601132516404,4,0.1597316508266113,37,1.4811849479583667,3,0.11945885140314376,4,0.15988168755121213,47,1.8724540103383367,3,0.11957193248171548,41,1.6377072099061316,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00971666666666667,194.89885190512464,30630,0.0,1.0036041939711664,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,1,763,7.63,21314495826.90221,5328623.956725553,763.0,6250496.0,0.9033617491236942,0.9999986540061276,0.700131672442204,0.10010405262758275,0.36419824999999995,0.029967,23.0,13.24971372358492,0.0773718952739273,0.07672930362487618,55,2.1943604935316237,10,0.40140491721023586,4,0.15999360025598977,17,0.684579839123738,5,0.20041084222656447,43,1.7219802773189168,46,1.8459624587417358,43,1.7211015049631766,31,1.2385014132899193,30,1.2037919446255705,4,0.15928639694170119,32,1.2852954171185285,40,1.597539788725363,1,0.03996123759952846,32,1.280256051210242,53,2.1359986297367284,3,0.1194350721089248,55,2.1970998282267407,3,0.12066850350944232,51,2.038226742733822,52,2.080624187256177,50,1.997343533100976,3,0.12018990004206646,12,0.4802305106451097,5,0.20043695255657334,44,1.7581012506492988,44,1.7600176001760017,34,1.3680578608001128,5,0.1990128960356631,18,0.7174673402887807,39,1.5542492776726113,4,0.16009605763458076,5,0.19973834277097005,2,0.07986582541330565,33,1.3210568454763811,5,0.19909808567190626,3,0.11991126566340908,53,2.111490692509188,2,0.07971462165447699,29,1.15837827042141,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00971666666666667,194.89885190512464,30630,0.0,1.0036041939711664,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,2,763,7.63,21314495826.90221,5328623.956725553,763.0,6250496.0,0.9018525362467182,0.9999986540061276,0.69624465646034,0.0995166087343102,0.3660115,0.034016000000000005,24.0,13.74476282618882,0.08547772791290553,0.08483595117023124,59,2.3539503476066512,9,0.36126442548921234,5,0.1999920003199872,13,0.5235022299181525,2,0.08016433689062578,38,1.5217500125143915,44,1.7657032214051385,59,2.3615113672750563,27,1.0786947793170263,24,0.9630335557004565,11,0.43803759158967825,17,0.6828131903442183,47,1.8771092517523016,2,0.07992247519905692,24,0.9601920384076815,51,2.0553949078598706,2,0.07962338140594986,57,2.2769943674349857,1,0.04022283450314744,41,1.638574440236994,53,2.1206361908572573,56,2.237024757073093,4,0.16025320005608862,14,0.5602689290859613,4,0.1603495620452587,56,2.2375834099172898,49,1.9600196001960022,35,1.4082948567059985,7,0.2786180544499284,14,0.5580301535579405,49,1.9527747334861014,7,0.2801681008605163,5,0.19973834277097005,1,0.03993291270665283,32,1.281024819855885,9,0.3583765542094313,6,0.23982253132681816,31,1.2350228578827327,3,0.11957193248171548,32,1.2782105052925905,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00971666666666667,194.89885190512464,30630,0.0,1.0036041939711664,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,3,763,7.63,21314495826.90221,5328623.956725553,763.0,6250496.0,0.9113002544919124,0.9999986540061276,0.7209376166651039,0.08949222846664273,0.34919325,0.03596675,23.0,12.846981782805308,0.07249540262684873,0.07183630635307126,47,1.8751807853815694,10,0.40140491721023586,3,0.11999520019199232,12,0.4832328276167562,4,0.16032867378125157,57,2.2826250187715873,49,1.9663513147466316,52,2.0813320525136088,28,1.1186464378102496,42,1.685308722475799,4,0.15928639694170119,33,1.3254608989034824,45,1.7972322623160333,5,0.1998061879976423,21,0.8401680336067214,32,1.2896595500297228,10,0.39811690702974933,43,1.7177325929772702,6,0.24133700701888464,42,1.6785396704866768,60,2.4007202160648196,61,2.4367591103831905,1,0.040063300014022155,16,0.6403073475268128,3,0.120262171533944,47,1.8779717904662967,45,1.800018000180002,28,1.1266358853647986,6,0.23881547524279573,15,0.5978894502406505,37,1.4745441865099131,9,0.3602161296778067,10,0.3994766855419401,3,0.11979873811995848,25,1.0008006405124101,3,0.11945885140314376,6,0.23982253132681816,46,1.8326145633098614,4,0.15942924330895397,30,1.1983223487118035,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.00971666666666667,194.89885190512464,30630,0.0,1.0036041939711664,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,0,778,7.78,21733522612.490067,5433380.653122516,778.0,6373376.0,0.9091126959312584,0.9999986540061276,0.7151433201456187,0.09237207633053499,0.35319325,0.04002875,22.0,12.98098773471137,0.07427908743897771,0.0736245494983222,48,1.9150782489003262,8,0.3211239337681887,3,0.11999520019199232,17,0.684579839123738,7,0.28057517911719027,65,2.602993442458828,34,1.3644070347221526,61,2.441562600064041,42,1.6779696567153746,30,1.2037919446255705,10,0.398215992354253,27,1.0844680081937583,43,1.7173552728797654,0,0.0,24,0.9601920384076815,39,1.5717725765987245,6,0.2388701442178496,51,2.0373107498102505,2,0.08044566900629488,39,1.5586439797376284,53,2.1206361908572573,52,2.077237274425015,6,0.24037980008413293,11,0.44021130142468384,4,0.1603495620452587,44,1.7581012506492988,39,1.5600156001560017,26,1.0461618935530275,8,0.31842063365706097,12,0.4783115601925204,36,1.4346916409285644,7,0.2801681008605163,6,0.23968601132516404,5,0.19966456353326414,35,1.401120896717374,4,0.159278468537525,3,0.11991126566340908,44,1.7529356692529108,4,0.15942924330895397,45,1.7974835230677053,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.009516666666666668,199.78801387122965,31201,0.0,1.0026028277634962,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,1,778,7.78,21733522612.490067,5433380.653122516,778.0,6373376.0,0.9038474478224047,0.9999986540061276,0.7013872115517648,0.09988969914462763,0.35919824999999994,0.02918725,23.0,13.279231512409732,0.0778800976896099,0.07723456784979355,53,2.11456556649411,10,0.40140491721023586,4,0.15999360025598977,18,0.7248492414251343,5,0.20041084222656447,41,1.6418881713971067,54,2.1669994080881247,38,1.5209734229907141,32,1.2784530717831424,33,1.3241711390881277,5,0.1991079961771265,31,1.2451299353335743,43,1.7173552728797654,1,0.03996123759952846,29,1.160232046409282,54,2.1763004906751573,1,0.03981169070297493,52,2.0772580194143733,3,0.12066850350944232,49,1.9582962822344563,49,1.9605881764529363,54,2.1571310157490537,3,0.12018990004206646,12,0.4802305106451097,6,0.240524343067888,42,1.6781875574379672,48,1.9200192001920022,31,1.2473468730824557,5,0.1990128960356631,21,0.8370452303369108,39,1.5542492776726113,4,0.16009605763458076,6,0.23968601132516404,2,0.07986582541330565,32,1.281024819855885,5,0.19909808567190626,3,0.11991126566340908,51,2.031811798452238,2,0.07971462165447699,29,1.15837827042141,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.009516666666666668,199.78801387122965,31201,0.0,1.0026028277634962,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,2,778,7.78,21733522612.490067,5433380.653122516,778.0,6373376.0,0.900407506047036,0.9999986540061276,0.6925431691595463,0.10168295827116716,0.3670115,0.034016000000000005,24.0,13.79471865446776,0.08585360751759263,0.08521323023205496,59,2.3539503476066512,9,0.36126442548921234,6,0.23999040038398464,15,0.6040410345209452,1,0.04008216844531289,39,1.5617960654752965,51,2.0466105520832287,59,2.3615113672750563,31,1.2385014132899193,24,0.9630335557004565,11,0.43803759158967825,22,0.8836405992689882,54,2.15667871477924,1,0.03996123759952846,18,0.7201440288057612,47,1.8941874641061553,2,0.07962338140594986,50,1.997363480206128,1,0.04022283450314744,39,1.5586439797376284,58,2.320696208862659,54,2.1571310157490537,4,0.16025320005608862,15,0.600288138306387,4,0.1603495620452587,58,2.3174971031286216,41,1.6400164001640019,34,1.3680578608001128,7,0.2786180544499284,14,0.5580301535579405,48,1.9129221879047524,4,0.16009605763458076,5,0.19973834277097005,1,0.03993291270665283,33,1.3210568454763811,10,0.3981961713438125,5,0.19985210943901513,32,1.274862304911208,4,0.15942924330895397,30,1.1983223487118035,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.009516666666666668,199.78801387122965,31201,0.0,1.0026028277634962,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,3,778,7.78,21733522612.490067,5433380.653122516,778.0,6373376.0,0.9134194021694215,0.9999986540061276,0.7265954738286319,0.08780177580698435,0.34219325,0.0360075,24.0,12.719122068983001,0.07111578482103609,0.0704567956402139,49,1.954975712419083,10,0.40140491721023586,1,0.03999840006399744,15,0.6040410345209452,4,0.16032867378125157,54,2.162486859888872,50,2.0064809334149305,47,1.8812039705411463,27,1.0786947793170263,41,1.6451823243216133,5,0.1991079961771265,30,1.2049644535486204,36,1.437785809852827,7,0.27972866319669926,24,0.9601920384076815,38,1.5314707156602958,11,0.43792859773272425,45,1.797627132185515,5,0.2011141725157372,42,1.6785396704866768,61,2.4407322196659,60,2.3968122397211706,1,0.040063300014022155,15,0.600288138306387,4,0.1603495620452587,48,1.9179286370719626,45,1.800018000180002,30,1.20710987717657,7,0.2786180544499284,15,0.5978894502406505,36,1.4346916409285644,8,0.3201921152691615,10,0.3994766855419401,3,0.11979873811995848,26,1.0408326661329064,4,0.159278468537525,6,0.23982253132681816,47,1.8724540103383367,3,0.11957193248171548,30,1.1983223487118035,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.009516666666666668,199.78801387122965,31201,0.0,1.0026028277634962,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,0,793,7.930000000000001,22152549398.07792,5538137.34951948,793.0,6496256.0,0.9099203977476099,0.9999986540061276,0.717277277634493,0.09175010732140132,0.35519325,0.035016,23.0,13.076297451575916,0.07568821671766068,0.07503408462948957,48,1.9150782489003262,7,0.28098344204716513,4,0.15999360025598977,16,0.6443104368223416,7,0.28057517911719027,57,2.2826250187715873,38,1.5249255093953469,60,2.4015369836695486,42,1.6779696567153746,29,1.163665546471385,10,0.398215992354253,26,1.0443025264088044,48,1.9170477464704356,0,0.0,21,0.8401680336067214,37,1.4911688547218669,5,0.19905845351487467,49,1.9574162106020054,3,0.12066850350944232,45,1.798435361235725,45,1.8005401620486148,57,2.2769716277351124,5,0.2003165000701108,11,0.44021130142468384,5,0.20043695255657334,46,1.8380149438606308,42,1.680016800168002,28,1.1266358853647986,10,0.3980257920713262,13,0.5181708568752305,35,1.3948390953472154,7,0.2801681008605163,6,0.23968601132516404,6,0.23959747623991695,33,1.3210568454763811,3,0.11945885140314376,2,0.07994084377560606,44,1.7529356692529108,4,0.15942924330895397,46,1.8374276013580988,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010216666666666669,288.30493746716826,31814,0.0,1.0029634300126102,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,1,793,7.930000000000001,22152549398.07792,5538137.34951948,793.0,6496256.0,0.9043559637786736,0.9999986540061276,0.7027041464050348,0.09915644625904291,0.35511000000000004,0.03493575,23.0,13.265677678133446,0.07802737397560933,0.07738075558741786,60,2.393847811125408,9,0.36126442548921234,4,0.15999360025598977,19,0.7651186437265306,4,0.16032867378125157,44,1.7620263302798216,51,2.0466105520832287,39,1.5609990393852067,32,1.2784530717831424,35,1.4044239353964991,5,0.1991079961771265,30,1.2049644535486204,47,1.8771092517523016,2,0.07992247519905692,26,1.0402080416083217,54,2.1763004906751573,2,0.07962338140594986,51,2.0373107498102505,3,0.12066850350944232,50,1.998261512484139,48,1.9205761728518558,49,1.9573966624389563,3,0.12018990004206646,11,0.44021130142468384,6,0.240524343067888,40,1.5982738642266354,48,1.9200192001920022,28,1.1266358853647986,5,0.1990128960356631,26,1.036341713750461,37,1.4745441865099131,4,0.16009605763458076,7,0.27963367987935805,1,0.03993291270665283,32,1.281024819855885,5,0.19909808567190626,3,0.11991126566340908,48,1.912293457366812,2,0.07971462165447699,30,1.1983223487118035,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010216666666666669,288.30493746716826,31814,0.0,1.0029634300126102,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,2,793,7.930000000000001,22152549398.07792,5538137.34951948,793.0,6496256.0,0.9032830503898641,0.9999986540061276,0.6999284466174415,0.09723206781199212,0.3640115,0.039016,24.0,13.821791247548397,0.08643031993630512,0.08578633725824625,58,2.3140528840878942,12,0.48168590065228306,6,0.23999040038398464,13,0.5235022299181525,2,0.08016433689062578,42,1.6819342243580118,44,1.7657032214051385,64,2.5616394492475187,28,1.1186464378102496,22,0.882780759392085,10,0.398215992354253,22,0.8836405992689882,46,1.8371707570341675,1,0.03996123759952846,19,0.7601520304060811,47,1.8941874641061553,3,0.1194350721089248,53,2.1172052890184956,3,0.12066850350944232,38,1.5186787494879455,59,2.3607082124637397,57,2.2769716277351124,4,0.16025320005608862,14,0.5602689290859613,4,0.1603495620452587,56,2.2375834099172898,47,1.880018800188002,29,1.1668728812706843,8,0.31842063365706097,14,0.5580301535579405,50,1.9926272790674506,6,0.24014408645187113,5,0.19973834277097005,1,0.03993291270665283,37,1.4811849479583667,8,0.31855693707505,4,0.15988168755121213,29,1.1553439638257823,5,0.19928655413619245,30,1.1983223487118035,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010216666666666669,288.30493746716826,31814,0.0,1.0029634300126102,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,3,793,7.930000000000001,22152549398.07792,5538137.34951948,793.0,6496256.0,0.9164022425925055,0.9999986540061276,0.734634597452594,0.08462074542103286,0.3382235,0.0350075,24.0,12.485543156736796,0.06830147716090162,0.0676393085069088,45,1.7953858583440558,9,0.36126442548921234,1,0.03999840006399744,18,0.7248492414251343,4,0.16032867378125157,52,2.0823947539670624,55,2.2071290267564234,50,2.001280819724624,25,0.99879146233058,38,1.524803129859056,7,0.2787511946479771,31,1.2451299353335743,40,1.597539788725363,7,0.27972866319669926,21,0.8401680336067214,35,1.4105651328450093,10,0.39811690702974933,45,1.797627132185515,6,0.24133700701888464,42,1.6785396704866768,60,2.4007202160648196,60,2.3968122397211706,1,0.040063300014022155,15,0.600288138306387,4,0.1603495620452587,45,1.7980580972549647,40,1.6000160001600017,33,1.3278208648942271,10,0.3980257920713262,13,0.5181708568752305,38,1.5143967320912624,9,0.3602161296778067,11,0.43942435409613406,3,0.11979873811995848,26,1.0408326661329064,4,0.159278468537525,6,0.23982253132681816,45,1.792775116281386,3,0.11957193248171548,33,1.318154583582984,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010216666666666669,288.30493746716826,31814,0.0,1.0029634300126102,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,0,808,8.08,22571576183.665775,5642894.045916444,808.0,6619136.0,0.9098604399582084,0.9999986540061276,0.7171186498999138,0.09187855340155723,0.351943,0.035016,23.0,13.001912392314814,0.07458939844492074,0.07393527271183908,36,1.4363086866752448,7,0.28098344204716513,5,0.1999920003199872,18,0.7248492414251343,6,0.24049301067187737,52,2.0823947539670624,44,1.7657032214051385,60,2.4015369836695486,46,1.837776290688267,28,1.1235391483171993,11,0.43803759158967825,24,0.9639715628388963,47,1.8771092517523016,0,0.0,22,0.8801760352070414,41,1.6523762984755823,3,0.1194350721089248,58,2.3169416370391085,3,0.12066850350944232,43,1.7185049007363595,46,1.840552165649695,58,2.316918498397132,5,0.2003165000701108,11,0.44021130142468384,4,0.1603495620452587,43,1.7181444040436331,43,1.720017200172002,24,0.9656879017412561,8,0.31842063365706097,15,0.5978894502406505,37,1.4745441865099131,9,0.3602161296778067,7,0.27963367987935805,7,0.2795303889465698,33,1.3210568454763811,4,0.159278468537525,2,0.07994084377560606,46,1.8326145633098614,3,0.11957193248171548,41,1.6377072099061316,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010166666666666668,231.82960584492784,32424,0.0,1.003217821782178,0.0,0.0,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,5471a024550bb71fafef76a952762803,True,1,808,8.08,22571576183.665775,5642894.045916444,808.0,6619136.0,0.9060919506613464,0.9999986540061276,0.7072185952745855,0.09710866062004636,0.35211000000000003,0.031967,23.0,13.215600901439323,0.07744567349934939,0.0767963224701329,54,2.154463030012867,8,0.3211239337681887,4,0.15999360025598977,19,0.7651186437265306,3,0.12024650533593868,47,1.8821644891625369,45,1.8058328400734371,37,1.4809478065962216,31,1.2385014132899193,36,1.4445503335506849,7,0.2787511946479771,26,1.0443025264088044,47,1.8771092517523016,2,0.07992247519905692,27,1.0802160432086416,51,2.0553949078598706,2,0.07962338140594986,57,2.2769943674349857,3,0.12066850350944232,45,1.798435361235725,51,2.040612183655097,48,1.9174497917769366,4,0.16025320005608862,11,0.44021130142468384,5,0.20043695255657334,45,1.7980580972549647,53,2.1200212002120025,29,1.1668728812706843,5,0.1990128960356631,27,1.076201010433171,37,1.4745441865099131,3,0.12007204322593557,9,0.3595290169877461,2,0.07986582541330565,30,1.200960768614892,6,0.23891770280628752,3,0.11991126566340908,48,1.912293457366812,2,0.07971462165447699,31,1.238266427002197,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0,0.010166666666666668,231.82960584492784,32424,0.0,1.003217821782178,0.0,0.0,0.0
