method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,gamma,integrator,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,0,33,0.165,264000.0,33.0,33.0,0.0,1.3449625589867682,0.42817898301389223,0.42795053575429454,0.5733765640794004,0.6958446304287523,1.0067054110621338,1.0,0.5,1.0020697187588117,0.04468129004764032,1.0212258140419423,0.04272224982711548,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,1,33,0.165,264000.0,33.0,33.0,0.0,1.3452903638623719,0.42814022440188426,0.42791180694658204,0.5720256791773477,0.6959141196741372,1.00632598135009,1.0,0.5,1.0017732549147251,0.04403611993846113,1.020176838456741,0.041213962440338814,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,2,33,0.165,264000.0,33.0,33.0,0.0,1.3426631580472703,0.4273566525201141,0.42712814980958713,0.5749357802255681,0.6945596552689713,1.0040419736444828,1.0,0.5,0.9992642909673168,0.039164984242018086,1.0130656443439787,0.031964375365829745,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,3,33,0.165,264000.0,33.0,33.0,0.0,1.341934518250471,0.42716330619350484,0.42693465092693883,0.5632565352895125,0.6941666714778508,1.0035555306236776,1.0,0.5,0.9993215817744951,0.039547631473530576,1.014025258992827,0.03374622203546196,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,0,38,0.19,304000.0,38.0,38.0,0.0,1.342217730058018,0.4276517484941459,0.4274229004584036,0.5667949168232955,0.6945948424009538,1.0053901495446025,1.0,0.5,1.0021368463935239,0.04551918644195241,1.0235432433321918,0.04725529312075405,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,1,38,0.19,304000.0,38.0,38.0,0.0,1.342386191199044,0.42753242128022595,0.42730359178194144,0.5625530718572562,0.6945573580464598,1.0046781567875152,1.0,0.5,1.0015977909333764,0.044408233004563424,1.0218142909639367,0.04485394121205466,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,2,38,0.19,304000.0,38.0,38.0,0.0,1.3398235430880474,0.42680319463619143,0.4265742797259733,0.5663128260967576,0.693277166382126,1.0027533659739407,1.0,0.5,0.9992939273541285,0.03994808924265003,1.01531781150466,0.036417001458102116,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,3,38,0.19,304000.0,38.0,38.0,0.0,1.3387419595461632,0.4265066232291266,0.4262775303663575,0.5557720285238483,0.6927372516183615,1.0018906969252652,1.0,0.5,0.9990910940526153,0.039856290691873575,1.015636564431346,0.03744451759367007,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,0,42,0.21,336000.0,42.0,42.0,0.0,1.3400603768628039,0.427195996222438,0.42696680996537295,0.5595774513127052,0.693607834040105,1.0044645178524112,1.0,0.5,1.0021526263219218,0.04614575381648045,1.0253784921433935,0.05092121763834501,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,1,42,0.21,336000.0,42.0,42.0,0.0,1.3400341761709882,0.4269980231331164,0.4267688426302587,0.5547705933610294,0.6934569474682484,1.0034655192468627,1.0,0.5,1.0013856377756862,0.044601200245314,1.0230223799598106,0.04770362992566557,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,2,42,0.21,336000.0,42.0,42.0,0.0,1.3375194041295535,0.4263179525297218,0.42608868675010003,0.5598131983564117,0.6922460496027327,1.0017496215704293,1.0,0.5,0.999265338249105,0.040508512518670825,1.0170764028927417,0.03999736143124355,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,3,42,0.21,336000.0,42.0,42.0,0.0,1.336192400207504,0.42594914993432575,0.42571968907516267,0.548866043003143,0.6916097579179142,1.0007307711345537,1.0,0.5,0.9988771753438574,0.04007726183476357,1.0169326356451973,0.040472400954389864,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,0,46,0.23,368000.0,46.0,46.0,0.0,1.337944747370635,0.42671971517290697,0.42649018136219863,0.5532657977823617,0.6926484547277655,1.0037313786923734,1.0,0.5,1.0021387901290548,0.04673068086881904,1.0271758618786253,0.05456996251948654,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,1,46,0.23,368000.0,46.0,46.0,0.0,1.337679561802323,0.4264264236074261,0.4261968748359267,0.547845341456271,0.6923504800270517,1.0023956633211615,1.0,0.5,1.0011217110674142,0.044722381674896505,1.0241673049473825,0.050527942136395665,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,2,46,0.23,368000.0,46.0,46.0,0.0,1.3351958380408453,0.4258016160170136,0.4255719852874834,0.5535886849933034,0.6912251146721577,1.0008826343658814,1.0,0.5,0.9991915464453917,0.041004801679605185,1.0187750640227018,0.04354550349559372,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,3,46,0.23,368000.0,46.0,46.0,0.0,1.3336439858528688,0.42536029001825526,0.42513044662607724,0.543766851820729,0.6904908703740741,0.9997416077385488,1.0,0.5,0.9986189795517307,0.040236904308992294,1.0181742941332053,0.0434767938884667,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,0,50,0.25,400000.0,50.0,50.0,0.0,1.3358812505869009,0.426239194206273,0.426009313860496,0.5484881243899641,0.6917378857156766,1.0030986152865484,1.0,0.5,1.0021034863573663,0.047272038505414615,1.028905651503394,0.05812604350998385,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,1,50,0.25,400000.0,50.0,50.0,0.0,1.3352553739840072,0.4258229024548995,0.42559297416411546,0.5420549333646711,0.6912452346180082,1.001496637750418,1.0,0.5,1.0007949275259067,0.044739224874817296,1.0251845710547782,0.053219720185043395,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,2,50,0.25,400000.0,50.0,50.0,0.0,1.3329259540412342,0.42527160254165786,0.4250415968478708,0.547171713316829,0.6902435998607483,1.000152311615697,1.0,0.5,0.9991173884583027,0.041519661178919254,1.0205276795572389,0.04720049327349496,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,3,50,0.25,400000.0,50.0,50.0,0.0,1.3311405458677374,0.42475166392128305,0.42452142913992197,0.5373040857543243,0.6893978716310841,0.9989391348019632,1.0,0.5,0.9983313815611226,0.04035506949500722,1.0193748862504104,0.046451217262262756,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,0,54,0.27,432000.0,54.0,54.0,0.0,1.3338572921669185,0.4257454631664094,0.42551523669305846,0.544585136777183,0.6908556482739674,1.0025871235388992,1.0,0.5,1.0020163458679887,0.04771007622424439,1.0304789539437162,0.0614710133847679,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,1,54,0.27,432000.0,54.0,54.0,0.0,1.3328438019232112,0.4252096144509028,0.42497930289017016,0.5363852428173778,0.6901717563453694,1.000713930719224,1.0,0.5,1.0004501224409061,0.04472830458444288,1.0261690508138905,0.0558775988757344,True,1.0,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, tamed",e6c4a104a924b32b17e71efad43c7504,8da7d73e85753d4e79f54062070fbc7b,True,2,54,0.27,432000.0,54.0,54.0,0.0,1.3307491800517832,0.42473378494008107,0.42450339915533264,0.5410250778968362,0.6893028085049118,0.9995745141377146,1.0,0.5,0.9990400416304883,0.04203876160803022,1.022298620290392,0.0508937881207413,True,1.0,reject,1.0,BAOAB,0.0,0.0
