method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3753,18.765,30024000.0,3753.0,3753.0,0.0,0.2450022301339578,0.0017344780296123519,0.0012726302630821085,0.04849480303123016,0.036670734820525575,0.066644376240176,0.491,0.009000000000000008,0.01707472220004349,0.14565183646281277,0.020321548688710122,0.8208065575668412,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004966666666666668,150171,1.000339728217426,0.0,9.325872635225153e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3753,18.765,30024000.0,3753.0,3753.0,0.0,0.23010509866461282,0.0012630190200058067,0.0008010338744770529,0.04515076255725148,0.03212932822943172,0.05729190429705218,0.496,0.0040000000000000036,0.012261679835267202,0.14375451872057332,0.03189463454847336,0.8605337421437232,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004966666666666668,150171,1.000339728217426,0.0,9.325872635225153e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3783,18.915,30264000.0,3783.0,3783.0,0.0,0.2454414251737581,0.0018474463952081743,0.001384784607343259,0.050908555750012296,0.03898854487142036,0.06971895798700861,0.4915,0.008500000000000035,0.02017713174776349,0.15598111146627747,0.051676182529962866,0.8468561103449571,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004854166666666668,151336,1.0001057361882104,0.0,9.912767644726407e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3783,18.915,30264000.0,3783.0,3783.0,0.0,0.16776769021137813,0.0013589415699860607,0.0008956683723498893,0.05785266578774709,0.042167827582085815,0.07574781454130158,0.512,0.01200000000000001,0.02189375299131364,0.16058636530251502,0.019521789576309054,0.8197962020857982,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004854166666666668,151336,1.0001057361882104,0.0,9.912767644726407e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3783,18.915,30264000.0,3783.0,3783.0,0.0,0.23897595485497744,0.0019014248612733153,0.001438667987521569,0.05222709680385407,0.038743007310243535,0.06786464205009984,0.494,0.006000000000000005,0.01133840122668937,0.15952418726397344,0.0034332048703697537,0.8731159503059863,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004854166666666668,151336,1.0001057361882104,0.0,9.912767644726407e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3783,18.915,30264000.0,3783.0,3783.0,0.0,0.2614803234359999,0.0020198996103363287,0.0015591351343242632,0.04830925375642303,0.03963289136965505,0.07497492970731653,0.485,0.015000000000000013,0.039884347121593756,0.1261131873945014,0.07566537070276322,0.6993047549803081,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004854166666666668,151336,1.0001057361882104,0.0,9.912767644726407e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3812,19.06,30496000.0,3812.0,3812.0,0.0,0.27999985844380726,0.0021736068154768473,0.0017105262265062482,0.05544282569083281,0.041230815101200996,0.07994109067272433,0.485,0.015000000000000013,0.03494048219225872,0.16295720380543388,0.08966404107832679,0.9699392211328287,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005012931034482759,152499,1.0001246065057712,0.0,9.837355718782791e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3812,19.06,30496000.0,3812.0,3812.0,0.0,0.14878640346084337,0.0011389806732171603,0.0006782501899035287,0.05570105641208556,0.03800282150605086,0.06143297759188737,0.507,0.007000000000000006,0.018745907763541833,0.13165181991620045,0.0508694558496225,0.6368181267022625,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005012931034482759,152499,1.0001246065057712,0.0,9.837355718782791e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3812,19.06,30496000.0,3812.0,3812.0,0.0,0.21758467476161678,0.001462794632955955,0.0010011010505266427,0.04792395462677872,0.03392119866707738,0.05594115484693421,0.4955,0.004500000000000032,0.0023429728719375235,0.13960752784597963,0.03379259656321828,0.726853837968538,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005012931034482759,152499,1.0001246065057712,0.0,9.837355718782791e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3812,19.06,30496000.0,3812.0,3812.0,0.0,0.2641425239001547,0.002252815867756164,0.0017933448980579358,0.04967072912927317,0.039261229027086106,0.07250564303237914,0.482,0.018000000000000016,0.040599533154583416,0.1115133269412798,0.052204517431459825,0.5373686443469082,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005012931034482759,152499,1.0001246065057712,0.0,9.837355718782791e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3842,19.21,30736000.0,3842.0,3842.0,0.0,0.2655707088041913,0.002170443552357293,0.001707477021593129,0.05162078189617547,0.04224645476608269,0.07895070844656066,0.488,0.01200000000000001,0.02593286687060861,0.15859190843108073,0.06139546432231175,0.9029165810568932,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004945833333333334,153686,1.0000390421655387,0.0,9.760541384695471e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3842,19.21,30736000.0,3842.0,3842.0,0.0,0.15864811709455418,0.0007412695250091916,0.00028146456541455755,0.04388955291454347,0.029495397080257845,0.0509418739964607,0.506,0.006000000000000005,0.016093082134240367,0.11530958153706239,0.035885674406446536,0.5963028366834785,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004945833333333334,153686,1.0000390421655387,0.0,9.760541384695471e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3842,19.21,30736000.0,3842.0,3842.0,0.0,0.1926332130655084,0.0009588248285323786,0.0004977004011074149,0.04564907730062728,0.030600668810001418,0.05023408365187719,0.503,0.0030000000000000027,0.0047948054780009505,0.1347005706769917,0.0030005917923843126,0.7927648032983986,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004945833333333334,153686,1.0000390421655387,0.0,9.760541384695471e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3842,19.21,30736000.0,3842.0,3842.0,0.0,0.2534618271457654,0.0017495698802324489,0.0012871136639631686,0.05167079212724057,0.0361096527880319,0.06787738199167132,0.4905,0.009500000000000036,0.02046680267603174,0.15135745776902,0.017914947788109224,0.9046496172475625,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004945833333333334,153686,1.0000390421655387,0.0,9.760541384695471e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3872,19.36,30976000.0,3872.0,3872.0,0.0,0.24197668571877803,0.0021107622941709536,0.0016468555224455894,0.05534901492790856,0.04243844657174955,0.07335719410425792,0.493,0.007000000000000006,0.02113497161579218,0.17090645009051442,0.052672687059201896,0.8970299284896909,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004941666666666667,154872,0.999948347107438,0.0,9.6849173553719e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3872,19.36,30976000.0,3872.0,3872.0,0.0,0.19355763511489282,0.001177974061127518,0.0007171922748271387,0.04189004879973825,0.03199159898781256,0.04869922996897913,0.5,0.0,0.0010885041473866143,0.1308258837033034,0.03807863864619177,0.6707793345393732,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004941666666666667,154872,0.999948347107438,0.0,9.6849173553719e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3872,19.36,30976000.0,3872.0,3872.0,0.0,0.18244701461829058,0.0010956028818126518,0.0006344833031241004,0.049745558267787926,0.03478036993000779,0.05338270160363592,0.5025000000000001,0.00250000000000003,0.0020869968150630767,0.13567252290130294,0.06907701056263063,0.7975176749411833,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004941666666666667,154872,0.999948347107438,0.0,9.6849173553719e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3872,19.36,30976000.0,3872.0,3872.0,0.0,0.2083618876645884,0.001567020517871165,0.001104586625589321,0.0545599324238224,0.039113322132566686,0.05940881346155488,0.497,0.0030000000000000027,0.00839303432793233,0.1481266734390756,0.027078544475535437,0.7374893703708875,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004941666666666667,154872,0.999948347107438,0.0,9.6849173553719e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3902,19.51,31216000.0,3902.0,3902.0,0.0,0.1996232963296911,0.0012235917396107299,0.0007610657554018019,0.052590630162060226,0.0359616141138554,0.05919278010892137,0.503,0.0030000000000000027,0.006809008032046342,0.15592365639944705,0.06512970344914615,0.9735004105579884,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005175000000000002,156114,1.0002178370066632,0.0,9.610456176319835e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3902,19.51,31216000.0,3902.0,3902.0,0.0,0.24099222552566038,0.0018643968818977674,0.0014025085797388925,0.04083252539418791,0.036538800477969084,0.06680123852162935,0.49,0.010000000000000009,0.020592553500072063,0.14190638696946456,0.01128608069275798,0.7405003941212353,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005175000000000002,156114,1.0002178370066632,0.0,9.610456176319835e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3902,19.51,31216000.0,3902.0,3902.0,0.0,0.17732275537464656,0.0010566735024979401,0.0005942000935329483,0.05041266395951907,0.0372091679128498,0.06221043758640182,0.505,0.0050000000000000044,0.017309052931356303,0.14537995904356227,0.051318765396271254,0.7922113345916281,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005175000000000002,156114,1.0002178370066632,0.0,9.610456176319835e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3902,19.51,31216000.0,3902.0,3902.0,0.0,0.1425646700635004,0.0010368484335259165,0.0005766252155765539,0.052394201173059485,0.03570680731979315,0.05767271894227222,0.507,0.007000000000000006,0.004348065376811078,0.12182477975957662,0.02068741016430015,0.5691580983706074,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005175000000000002,156114,1.0002178370066632,0.0,9.610456176319835e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3931,19.655,31448000.0,3931.0,3931.0,0.0,0.21574560962813286,0.0014265567259116319,0.0009623585327789286,0.05003079973234585,0.039304303920586904,0.06605416962041524,0.503,0.0030000000000000027,0.004343820602481352,0.17718328079361156,0.019859975510791102,1.0715794575484159,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004995689655172415,157273,1.00020987026202,0.0,9.539557364538284e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3931,19.655,31448000.0,3931.0,3931.0,0.0,0.25349542935532987,0.002382145912974032,0.0019212593351524143,0.05239865592551607,0.04242857123496631,0.07624026294606512,0.486,0.014000000000000012,0.03521103257117074,0.1282483972165509,0.057947793216545106,0.5577159113209601,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004995689655172415,157273,1.00020987026202,0.0,9.539557364538284e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3931,19.655,31448000.0,3931.0,3931.0,0.0,0.19749552531509554,0.0008550053289996251,0.00039445294460704883,0.04184489379721306,0.03048124454192328,0.0481124907315549,0.5,0.0,0.0037566216585666343,0.12671803662342906,0.00878135837697906,0.7659819007136023,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004995689655172415,157273,1.00020987026202,0.0,9.539557364538284e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3931,19.655,31448000.0,3931.0,3931.0,0.0,0.1744254663848421,0.0011971895801435872,0.0007344730055159898,0.05566297573991626,0.03898228457775449,0.06690435406384539,0.5085000000000001,0.008500000000000035,0.007737569248421673,0.15308969585499188,0.027287014168395275,0.8210890770577214,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004995689655172415,157273,1.00020987026202,0.0,9.539557364538284e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3961,19.805,31688000.0,3961.0,3961.0,0.0,0.20484019829847874,0.0008271136156074999,0.0003647527091779068,0.04756972236106399,0.039375964731021354,0.07935522001425203,0.5165,0.016499999999999987,0.03740743506529889,0.1569136993895528,0.10726416982400774,1.0662730616401044,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004816666666666669,158429,0.9999305730876041,0.0,9.46730623579904e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3961,19.805,31688000.0,3961.0,3961.0,0.0,0.23756314165949294,0.0015469737037846487,0.001085997029707686,0.043749952666078486,0.03448172997109105,0.0623771849251851,0.491,0.009000000000000008,0.017865478614509014,0.1323261383139136,0.02981117972434157,0.7441742816233671,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004816666666666669,158429,0.9999305730876041,0.0,9.46730623579904e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3961,19.805,31688000.0,3961.0,3961.0,0.0,0.21291523767098358,0.0012609202037560108,0.0007984087868916356,0.04864586252098535,0.03447204485947559,0.05509006938696617,0.5,0.0,0.008286985555004747,0.1505882732823336,0.06294204267695772,0.8438397458938321,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004816666666666669,158429,0.9999305730876041,0.0,9.46730623579904e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3961,19.805,31688000.0,3961.0,3961.0,0.0,0.15140055629993301,0.0009549541306288489,0.0004939779932626731,0.05774777420834869,0.03562317694626406,0.05913233387851413,0.508,0.008000000000000007,0.021755302512287005,0.1268533314371596,0.07606387503401024,0.6357026570496526,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004816666666666669,158429,0.9999305730876041,0.0,9.46730623579904e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,3991,19.955000000000002,31928000.0,3991.0,3991.0,0.0,0.16042485941967097,0.0008026313487223824,0.00034221860677396965,0.05149480853219553,0.03813231993472959,0.07082669247542753,0.515,0.015000000000000013,0.026326002849443256,0.1260560089416971,0.007086884047741791,0.7269170841539595,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049875000000000015,159626,0.9999123026810324,0.0,9.396141317965423e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,3991,19.955000000000002,31928000.0,3991.0,3991.0,0.0,0.2517432007432904,0.0017370503742649701,0.00127335659863681,0.04968033598383659,0.03798783664139581,0.06965960068275186,0.494,0.006000000000000005,0.02070268024938728,0.16984441294906882,0.06228795159791675,1.0294312168295439,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049875000000000015,159626,0.9999123026810324,0.0,9.396141317965423e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,3991,19.955000000000002,31928000.0,3991.0,3991.0,0.0,0.1714169014851094,0.0012315042281917377,0.0007695407517607222,0.051487658624526894,0.038179006299079506,0.05899605303859999,0.5055000000000001,0.005500000000000033,0.007518375601829947,0.14204914783668787,0.011383918163833513,0.6918234703446408,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049875000000000015,159626,0.9999123026810324,0.0,9.396141317965423e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,3991,19.955000000000002,31928000.0,3991.0,3991.0,0.0,0.1758003057462515,0.0012400050819147967,0.0007771722748922683,0.06098393064905941,0.04290069678105099,0.078881950330045,0.5125,0.012499999999999983,0.029740976577645704,0.15942730882612688,0.021284711794322748,0.8879288485244013,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049875000000000015,159626,0.9999123026810324,0.0,9.396141317965423e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,4020,20.1,32160000.0,4020.0,4020.0,0.0,0.1778210370971966,0.001048316640804181,0.0005879026496418138,0.04213761550221359,0.040906373389937696,0.07829380491513452,0.52,0.020000000000000018,0.03319656014403253,0.12724856455692946,0.01905158343253045,0.6433629446169641,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004956896551724139,160776,0.9998507462686567,0.0,9.328358208955224e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,4020,20.1,32160000.0,4020.0,4020.0,0.0,0.2163070698021223,0.0014729958288395295,0.0010116368985852997,0.046709016531193415,0.03610620783707282,0.060072501849332334,0.4955,0.004500000000000032,0.011265196049902077,0.13396648176677206,0.018578489603330573,0.7053755724412666,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004956896551724139,160776,0.9998507462686567,0.0,9.328358208955224e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,4020,20.1,32160000.0,4020.0,4020.0,0.0,0.19886167185860404,0.0012543453245984493,0.0007915530482691668,0.05099443605347376,0.037044359834922415,0.06207853897850499,0.504,0.0040000000000000036,0.0044871243297525416,0.16016096687835346,0.016608036595123478,0.926792781168042,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004956896551724139,160776,0.9998507462686567,0.0,9.328358208955224e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,4020,20.1,32160000.0,4020.0,4020.0,0.0,0.16384781519837593,0.0012580760983821326,0.0007953848872772618,0.04992683053674951,0.04034677112538829,0.07293841688600625,0.5115000000000001,0.011500000000000038,0.0211265765119145,0.15382799749484577,0.017797090830105895,0.8035534924127298,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004956896551724139,160776,0.9998507462686567,0.0,9.328358208955224e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,4050,20.25,32400000.0,4050.0,4050.0,0.0,0.16710271854577885,0.0010423731203232922,0.0005806248973407868,0.04430364162772926,0.03815611716500962,0.07354174401602552,0.514,0.014000000000000012,0.028356687551479277,0.14213530351223702,0.033599142355595246,0.7383100920446398,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,162005,1.0000308641975308,0.0,9.259259259259259e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,4050,20.25,32400000.0,4050.0,4050.0,0.0,0.23097782506767883,0.0014436312486424407,0.0009809693575153489,0.046373225889816516,0.035414141846567236,0.06068312811117743,0.4965,0.003500000000000031,0.014664820060222126,0.15419967401091794,0.07634573659101948,0.9289461665877251,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,162005,1.0000308641975308,0.0,9.259259259259259e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,4050,20.25,32400000.0,4050.0,4050.0,0.0,0.18976358117750666,0.0014232439575666556,0.0009606505432819823,0.0487685080595391,0.037717943898856965,0.05961525517771543,0.503,0.0030000000000000027,0.0034152201863578216,0.15324262359845475,0.01864225454979618,0.7763221496611689,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,162005,1.0000308641975308,0.0,9.259259259259259e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,4050,20.25,32400000.0,4050.0,4050.0,0.0,0.17846312126070205,0.001325345080786966,0.0008621419717892431,0.05239462972913583,0.04303369542666633,0.07986095530304058,0.512,0.01200000000000001,0.03148671282323144,0.16525851273720482,0.08137354633026533,0.9390745158843526,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005120833333333335,162005,1.0000308641975308,0.0,9.259259259259259e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,4080,20.400000000000002,32640000.0,4080.0,4080.0,0.0,0.1596842962295809,0.0010814768315070555,0.0006200676339013222,0.04563097576539954,0.035636395333191476,0.06075402115784852,0.507,0.007000000000000006,0.010869486779037481,0.13591017058662636,0.002656828684308931,0.6659808829570842,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049250000000000006,163187,0.9999203431372549,0.0,9.191176470588236e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,4080,20.400000000000002,32640000.0,4080.0,4080.0,0.0,0.18396491526246608,0.0009481360983806253,0.0004869981704082038,0.04159645915519761,0.03218225889135743,0.05444304202213748,0.505,0.0050000000000000044,0.002465623859264386,0.13729650636205704,0.10032530772773046,0.7954903743092457,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049250000000000006,163187,0.9999203431372549,0.0,9.191176470588236e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,4080,20.400000000000002,32640000.0,4080.0,4080.0,0.0,0.17760177843132266,0.0011802932746707295,0.0007181844992774078,0.05347925291913833,0.03727241455596372,0.0618028050020298,0.505,0.0050000000000000044,0.009915043462815472,0.1462701728797502,0.02714671250869833,0.7700488793669121,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049250000000000006,163187,0.9999203431372549,0.0,9.191176470588236e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,4080,20.400000000000002,32640000.0,4080.0,4080.0,0.0,0.17566809990553175,0.0012740290929686982,0.0008118553082294699,0.05861463501660502,0.045534583545194116,0.08338260087865157,0.5165,0.016499999999999987,0.04501808088731916,0.14995069199362687,0.12258846211496596,0.7766461938495229,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0049250000000000006,163187,0.9999203431372549,0.0,9.191176470588236e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,0,4109,20.545,32872000.0,4109.0,4109.0,0.0,0.17148798931068845,0.0016282563905123393,0.0011660290909953908,0.05574714356578869,0.04026572504573571,0.06469958446240306,0.5055000000000001,0.005500000000000033,0.007381354559545286,0.1523066854614643,0.014638005681162835,0.7142932259184095,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005271551724137932,164410,1.0003042102701387,0.0,9.430518374300316e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,1,4109,20.545,32872000.0,4109.0,4109.0,0.0,0.177909426224959,0.0013365010051761272,0.0008731973934408277,0.04850413606779003,0.04207282861223561,0.07851914286992097,0.5115000000000001,0.011500000000000038,0.038839166564549804,0.1645796408181035,0.1722993990245755,0.9160683597336149,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005271551724137932,164410,1.0003042102701387,0.0,9.430518374300316e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,2,4109,20.545,32872000.0,4109.0,4109.0,0.0,0.2201648742130035,0.001646853166402007,0.001183314503356514,0.05565076255725143,0.04102290041535145,0.062466692232261964,0.5,0.0,0.0038621987414222147,0.17430991640815585,0.03667518511704147,1.0310165569016991,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005271551724137932,164410,1.0003042102701387,0.0,9.430518374300316e-07,0.0
Raw-CP,"Raw-CP, tamed",9b2e4b46332ff49318a1a020e8f4713f,8da7d73e85753d4e79f54062070fbc7b,True,3,4109,20.545,32872000.0,4109.0,4109.0,0.0,0.19152206207567077,0.0011457471649477524,0.0006829363256315446,0.056845841154356966,0.04174968208443938,0.07764954130484313,0.51,0.010000000000000009,0.02883537192420831,0.16656992789016734,0.0027816376828778888,1.1700957288121838,True,1.0,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005271551724137932,164410,1.0003042102701387,0.0,9.430518374300316e-07,0.0
