method,seed,time,phase_TV,phase_balance_l2,coverage,entropy,effective_phase_count,mean_q1,mean_q2,mean_order_norm,radial_order_error,second_moment_error,mean_energy,energy_harmonic_reference_error,energy_std,mass_0,mass_1,mass_2,mass_3,nearest_minimum_diagnostic_mass_0,nearest_minimum_diagnostic_mass_1,nearest_minimum_diagnostic_mass_2,nearest_minimum_diagnostic_mass_3,nearest_minimum_diagnostic_TV,magnetization_norm_mean,binder_cumulant,susceptibility,mean_total_energy_density,mean_gradient_energy_density,mean_local_energy_density,vector_correlation_0,vector_correlation_1,structure_factor_0,structure_factor_1,domain_wall_density_mean,coherent_field_fraction,noncoherent_field_probability,coherent_phase_TV,coherence_magnetization_threshold,coherence_domain_wall_threshold,coherent_phase_mass_0,coherent_phase_mass_1,coherent_phase_mass_2,coherent_phase_mass_3,clip_fraction_mean,clip_fraction_max,safety_clip_fraction,max_jump_count,mean_energy_after_jump,mean_energy_before_jump,mean_jump_count,total_jump_count,effective_log_clip,score_effective_log_clip,h_shell,score_h_shell,logratio_clip_fraction,score_logratio_clip_fraction,max_log_ratio,score_max_log_ratio,max_score_norm,score_max_score_norm,moment_score,score_moment_score,n_rho,score_n_rho,n_theta,score_n_theta,overflow_guard_logratio_clip_fraction,score_overflow_guard_logratio_clip_fraction,rho_n,score_rho_n,score_changing_logratio_clip_fraction,score_score_changing_logratio_clip_fraction,score_clip_fraction,score_score_clip_fraction,jump_count,undirected_edges,directed_atoms,graph_family,jump_type,n_atoms,jump_cost_proxy,score_cost_proxy,total_cost_proxy,cost_proxy
LSC-MST-shell,20260140,0.4,0.6942369102196211,0.8684667290817641,4,0.7732294909891684,2.16675247433642,-0.9347575168434011,-0.6592678304876269,1.1438556235867823,0.2185286144024414,0.28631847549035344,4.025631405327478,0.8256314053274778,0.7211642189523951,0.7622222222222222,0.10222222222222223,0.023333333333333334,0.11222222222222222,0.7622222222222222,0.13777777777777778,0.023333333333333334,0.07666666666666666,0.7110087978019981,1.5072148028565335,0.44935895961974615,21.942871253127976,0.1258009814164837,0.12332311991490766,0.0024778615015760173,2.3467559532962863,2.3452144142973497,74.88857390770825,0.05647147269216358,0.0025694444444444445,0.9233333333333333,0.07666666666666666,0.7563227505726096,1.0028725735507709,0.08,0.8243080625752106,0.10469314079422383,0.02045728038507822,0.05054151624548736,0.0009158119658119642,0.004392361111111111,0.0009158119658119642,0.9476923076923077,4.0762153392753735,4.052417385668942,0.003163247863247863,2.846923076923077,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,406.30157909297924,406.30157909297924,3463594938.606645,3463594938.606645,1.0,1.0,3,3.0,5,5.0,0.0,0.0,3,3.0,0.0,0.0,3.461538461538461e-05,3.461538461538461e-05,2.846923076923077,3,6,MST,shell,6,1170000,105300000,106470000,106470000
LSC-MST-shell,20260140,0.44,0.6764591324418434,0.8488385226793611,4,0.813766874031081,2.256391541104842,-0.9056542536700537,-0.6279328692449462,1.1020477827521151,0.21938740527960454,0.2661248470724317,4.09571955728767,0.8957195572876699,0.7436604862975993,0.7444444444444445,0.10777777777777778,0.027777777777777776,0.12,0.7444444444444445,0.14666666666666667,0.027777777777777776,0.0811111111111111,0.7021199089131092,1.4996378056395285,0.4488590097400009,22.18923476563134,0.1279912361652397,0.12533975319489948,0.0026514829703402007,2.3249433055840947,2.323376558669158,74.18415701587,0.05926593867386851,0.002361111111111111,0.9233333333333333,0.07666666666666666,0.7346621007531149,1.0028725735507709,0.08,0.802647412755716,0.1095066185318893,0.02286401925391095,0.06498194945848375,0.0009158119658119642,0.004392361111111111,0.0009158119658119642,0.9476923076923077,4.0762153392753735,4.052417385668942,0.003163247863247863,2.846923076923077,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,406.30157909297924,406.30157909297924,3463594938.606645,3463594938.606645,1.0,1.0,3,3.0,5,5.0,0.0,0.0,3,3.0,0.0,0.0,3.461538461538461e-05,3.461538461538461e-05,2.846923076923077,3,6,MST,shell,6,1170000,105300000,106470000,106470000
LSC-MST-shell,20260140,0.48,0.6586813546640655,0.8287278745270227,4,0.847712369990359,2.3343007228896417,-0.8793689332552127,-0.590995924024179,1.0595121061071473,0.21763093389802096,0.24591430120540708,4.059916098724385,0.8599160987243852,0.7467254096313625,0.7266666666666667,0.11444444444444445,0.028888888888888888,0.13,0.7266666666666667,0.15888888888888889,0.03222222222222222,0.08222222222222222,0.6965643533575536,1.4883421453959258,0.4468370872308489,22.283782478154137,0.12687237808513704,0.12430522028410074,0.0025671578010363007,2.2916465519147273,2.2900927366611756,73.11357318419132,0.061717031668743136,0.004166666666666667,0.9222222222222223,0.07777777777777772,0.7163520373949892,1.0028725735507709,0.08,0.7843373493975904,0.11325301204819277,0.024096385542168676,0.0783132530120482,0.0009158119658119642,0.004392361111111111,0.0009158119658119642,0.9476923076923077,4.0762153392753735,4.052417385668942,0.003163247863247863,2.846923076923077,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,406.30157909297924,406.30157909297924,3463594938.606645,3463594938.606645,1.0,1.0,3,3.0,5,5.0,0.0,0.0,3,3.0,0.0,0.0,3.461538461538461e-05,3.461538461538461e-05,2.846923076923077,3,6,MST,shell,6,1170000,105300000,106470000,106470000
LSC-MST-shell,20260140,0.52,0.64312579910851,0.8072361063916738,4,0.8715964654830466,2.390724517694652,-0.8477154696435726,-0.5542600768427962,1.0128305634482038,0.22178545290787788,0.23076297323549771,4.066473212510926,0.8664732125109262,0.7667046316667022,0.7111111111111111,0.11444444444444445,0.027777777777777776,0.14666666666666667,0.7111111111111111,0.16666666666666666,0.03,0.09222222222222222,0.6887865755797757,1.4819356416047806,0.4442079825668135,23.243733830385764,0.12707728789096645,0.12442227254116577,0.0026550153498007007,2.2756530074837458,2.274097729076981,72.60063725051292,0.06207934719517831,0.004861111111111111,0.9277777777777778,0.07222222222222219,0.6936913347039857,1.0028725735507709,0.08,0.7616766467065869,0.11377245508982035,0.025149700598802394,0.09940119760479042,0.0009158119658119642,0.004392361111111111,0.0009158119658119642,0.9476923076923077,4.0762153392753735,4.052417385668942,0.003163247863247863,2.846923076923077,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,406.30157909297924,406.30157909297924,3463594938.606645,3463594938.606645,1.0,1.0,3,3.0,5,5.0,0.0,0.0,3,3.0,0.0,0.0,3.461538461538461e-05,3.461538461538461e-05,2.846923076923077,3,6,MST,shell,6,1170000,105300000,106470000,106470000
LSC-MST-shell,20260140,0.56,0.6165643533575536,0.7804498610960674,4,0.9381232944872326,2.5551815924275343,-0.8122159148349384,-0.5237976736550273,0.9664671206189981,0.22640974747645304,0.2062186277908611,4.056486500174759,0.8564865001747588,0.7545878810209528,0.6844444444444444,0.12111111111111111,0.044444444444444446,0.15,0.6844444444444444,0.1688888888888889,0.044444444444444446,0.10222222222222223,0.6643421311353312,1.4664599439768966,0.4381377301260969,25.07605106424009,0.12676520313046122,0.12411529130946715,0.0026499118209941048,2.2357524913089986,2.2342010501676306,71.32375765966314,0.06248054665311944,0.004027777777777778,0.9166666666666666,0.08333333333333337,0.6762571122398231,1.0028725735507709,0.08,0.7442424242424243,0.11515151515151516,0.03393939393939394,0.10666666666666667,0.0009158119658119642,0.004392361111111111,0.0009158119658119642,0.9476923076923077,4.0762153392753735,4.052417385668942,0.003163247863247863,2.846923076923077,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,406.30157909297924,406.30157909297924,3463594938.606645,3463594938.606645,1.0,1.0,3,3.0,5,5.0,0.0,0.0,3,3.0,0.0,0.0,3.461538461538461e-05,3.461538461538461e-05,2.846923076923077,3,6,MST,shell,6,1170000,105300000,106470000,106470000
LSC-MST-shell,20260140,0.6,0.6031257991085099,0.7597559581107594,4,0.9495912386496262,2.584652937132137,-0.7865427130600385,-0.4954500848835418,0.9295806721737256,0.22799492753011996,0.19335505970566766,4.1291154183529555,0.9291154183529553,0.7875603814605582,0.6711111111111111,0.12,0.03888888888888889,0.17,0.6711111111111111,0.17,0.04111111111111111,0.11777777777777777,0.6521199089131091,1.4551311098583788,0.43587618075014456,26.00366205531003,0.12903485682352986,0.12645738226732106,0.0025774745562088123,2.2056899167611066,2.204109199482765,70.35737570561662,0.06458059767792498,0.004930555555555555,0.9122222222222223,0.08777777777777773,0.6640487927477033,1.0028725735507709,0.08,0.7320341047503045,0.11693057247259439,0.029232643118148598,0.1218026796589525,0.0009158119658119642,0.004392361111111111,0.0009158119658119642,0.9476923076923077,4.0762153392753735,4.052417385668942,0.003163247863247863,2.846923076923077,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,406.30157909297924,406.30157909297924,3463594938.606645,3463594938.606645,1.0,1.0,3,3.0,5,5.0,0.0,0.0,3,3.0,0.0,0.0,3.461538461538461e-05,3.461538461538461e-05,2.846923076923077,3,6,MST,shell,6,1170000,105300000,106470000,106470000
LSC-MST-shell,20260140,0.64,0.5897924657751766,0.7415332924089608,4,0.9713204965909976,2.641430156939356,-0.7643232145443052,-0.4722150468634503,0.8984303126985369,0.23135726603000561,0.18544936868941128,4.043572049826769,0.8435720498267685,0.7426034550965293,0.6577777777777778,0.11777777777777777,0.042222222222222223,0.18222222222222223,0.6577777777777778,0.1711111111111111,0.043333333333333335,0.12777777777777777,0.639897686690887,1.4479537414929573,0.43336447480172935,26.36356963814535,0.12636162655708652,0.1238059529706305,0.002555673586456042,2.1859885128217145,2.1844409384095815,69.72659816392508,0.06464647496279667,0.004583333333333333,0.9111111111111111,0.0888888888888889,0.6527463953144721,1.0028725735507709,0.08,0.7207317073170731,0.11707317073170732,0.03170731707317073,0.13048780487804879,0.0009158119658119642,0.004392361111111111,0.0009158119658119642,0.9476923076923077,4.0762153392753735,4.052417385668942,0.003163247863247863,2.846923076923077,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,406.30157909297924,406.30157909297924,3463594938.606645,3463594938.606645,1.0,1.0,3,3.0,5,5.0,0.0,0.0,3,3.0,0.0,0.0,3.461538461538461e-05,3.461538461538461e-05,2.846923076923077,3,6,MST,shell,6,1170000,105300000,106470000,106470000
LSC-MST-shell,20260140,0.68,0.5753480213307323,0.7223264849865939,4,0.990836134639406,2.6934856477260594,-0.7338510752927064,-0.4420514082839183,0.8567069792373917,0.23090617369189836,0.1697400529002355,4.101823103171573,0.9018231031715729,0.7553546694021149,0.6433333333333333,0.11777777777777777,0.043333333333333335,0.19555555555555557,0.6444444444444445,0.17,0.043333333333333335,0.14222222222222222,0.6254532422464425,1.4388700394250842,0.4321488001540277,26.59476303370269,0.12818197197411166,0.12567205278566734,0.002509919188444301,2.1606001403877917,2.1590292397279707,68.91057999473495,0.06583419176620527,0.005347222222222222,0.9111111111111111,0.0888888888888889,0.6368927367778867,1.0028725735507709,0.08,0.7048780487804878,0.11341463414634147,0.03536585365853658,0.14634146341463414,0.0009158119658119642,0.004392361111111111,0.0009158119658119642,0.9476923076923077,4.0762153392753735,4.052417385668942,0.003163247863247863,2.846923076923077,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,406.30157909297924,406.30157909297924,3463594938.606645,3463594938.606645,1.0,1.0,3,3.0,5,5.0,0.0,0.0,3,3.0,0.0,0.0,3.461538461538461e-05,3.461538461538461e-05,2.846923076923077,3,6,MST,shell,6,1170000,105300000,106470000,106470000
LSC-MST-shell,20260140,0.72,0.5632310200242203,0.7053779739645496,4,1.0013671670854651,2.7220007154946453,-0.7175590978803081,-0.4127808926552417,0.8278158758395848,0.23622323900405903,0.17257954407036655,4.058586947509719,0.8585869475097185,0.7509607476840886,0.63,0.12222222222222222,0.03888888888888889,0.2088888888888889,0.63,0.1711111111111111,0.04,0.15888888888888889,0.6121199089131091,1.4439064094135177,0.4267055381280481,27.689084651630367,0.1268308421096787,0.12403156190870034,0.002799280200978385,2.1784324505181685,2.1768820559943096,69.484611477817,0.06505329685290188,0.004027777777777778,0.9077777777777778,0.0922222222222222,0.6249622861740911,1.0028725735507709,0.08,0.6915544675642595,0.12239902080783353,0.03549571603427173,0.15055079559363524,0.0009158119658119642,0.004392361111111111,0.0009158119658119642,0.9476923076923077,4.0762153392753735,4.052417385668942,0.003163247863247863,2.846923076923077,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,406.30157909297924,406.30157909297924,3463594938.606645,3463594938.606645,1.0,1.0,3,3.0,5,5.0,0.0,0.0,3,3.0,0.0,0.0,3.461538461538461e-05,3.461538461538461e-05,2.846923076923077,3,6,MST,shell,6,1170000,105300000,106470000,106470000
LSC-MST-shell,20260140,0.76,0.5565643533575535,0.6912108326137225,4,1.043380451750067,2.838797229563563,-0.6922058988990718,-0.38615999872321644,0.7926339325846362,0.23412666784427905,0.14922807878493013,4.085601506918744,0.8856015069187437,0.7351054142445068,0.6122222222222222,0.13333333333333333,0.05,0.20444444444444446,0.6122222222222222,0.18222222222222223,0.051111111111111114,0.15444444444444444,0.6054532422464425,1.4435049273040574,0.430946773179276,26.54561801810118,0.12767504709121075,0.1249620888244061,0.002712958266804667,2.1736093491856368,2.172047323075332,69.33316900664518,0.06405769609395251,0.003611111111111111,0.91,0.08999999999999997,0.6095435963367966,1.0028725735507709,0.08,0.6703296703296703,0.1282051282051282,0.045177045177045176,0.1562881562881563,0.0009158119658119642,0.004392361111111111,0.0009158119658119642,0.9476923076923077,4.0762153392753735,4.052417385668942,0.003163247863247863,2.846923076923077,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,406.30157909297924,406.30157909297924,3463594938.606645,3463594938.606645,1.0,1.0,3,3.0,5,5.0,0.0,0.0,3,3.0,0.0,0.0,3.461538461538461e-05,3.461538461538461e-05,2.846923076923077,3,6,MST,shell,6,1170000,105300000,106470000,106470000
