method,seed,time,phase_TV,phase_balance_l2,coverage,entropy,effective_phase_count,mean_q1,mean_q2,mean_order_norm,radial_order_error,second_moment_error,mean_energy,energy_harmonic_reference_error,energy_std,mass_0,mass_1,mass_2,mass_3,nearest_minimum_diagnostic_mass_0,nearest_minimum_diagnostic_mass_1,nearest_minimum_diagnostic_mass_2,nearest_minimum_diagnostic_mass_3,nearest_minimum_diagnostic_TV,magnetization_norm_mean,binder_cumulant,susceptibility,mean_total_energy_density,mean_gradient_energy_density,mean_local_energy_density,vector_correlation_0,vector_correlation_1,structure_factor_0,structure_factor_1,domain_wall_density_mean,coherent_field_fraction,noncoherent_field_probability,coherent_phase_TV,coherence_magnetization_threshold,coherence_domain_wall_threshold,coherent_phase_mass_0,coherent_phase_mass_1,coherent_phase_mass_2,coherent_phase_mass_3,clip_fraction_mean,clip_fraction_max,safety_clip_fraction,jump_count,mean_jump_count,undirected_edges,directed_atoms,graph_family,jump_type,n_atoms,n_theta,n_rho,rho_n,jump_cost_proxy,score_cost_proxy,total_cost_proxy,cost_proxy,h_shell
Langevin,20261123,0.08,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.185678993692651,-1.0748617424033993,1.600363221698902,0.16788440230155657,0.435029750706676,3.632859693279306,0.4328596932793056,0.6550383816705113,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6005595073740864,0.4995187932297336,0.19724656811490604,0.1135268654149783,0.11317330253301727,0.00035356288196102155,2.5668990203111486,2.565484354029486,81.99702822947005,0.028410626776242225,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.12,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1849629662237946,-1.075275204140338,1.6001106199138033,0.1676946065906449,0.43374878565144626,3.6782309333987437,0.47823093339874356,0.6697936609887729,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.600369711663175,0.49929482278929316,0.2892581222931767,0.11494471666871074,0.11454860655943536,0.0003961101092753784,2.5670746609900204,2.5656428034080276,81.9867886605133,0.03521906004553581,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.16,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.185604737139496,-1.0744095856149019,1.6000045469900381,0.16765328415124656,0.4352729206660305,3.7656803995886774,0.5656803995886772,0.6684762999007957,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6003283892237765,0.4991269476454083,0.35818438856608736,0.11767751248714617,0.11724337356856526,0.0004341389185809076,2.567605491703485,2.566139949533878,81.98944894623483,0.04197142665815584,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.2,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1869586522800997,-1.0754950440547204,1.6017366924712866,0.16946942298753143,0.43903855132199643,3.7322613889095737,0.5322613889095735,0.6894711527605848,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6021445280600615,0.4989307481198638,0.44011345424308956,0.11663316840342418,0.11616565689717351,0.00046751150625067364,2.573901101192193,2.572449030480979,82.18375818679395,0.04546799432388919,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.24,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.186661610865912,-1.0760700263756913,1.6019027686994793,0.16970579383298223,0.4387548795908833,3.7424130824694113,0.5424130824694111,0.6845404554429289,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6023808989055124,0.498719831867799,0.5266091503843029,0.1169504088271691,0.11644993774532401,0.0005004710818450823,2.575174670197704,2.573719045975887,82.21664636071007,0.04935130797676139,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.28,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1864844617914827,-1.0760054910687809,1.6017281900755802,0.16959744814748756,0.43853664630303146,3.734602247189048,0.5346022471890479,0.7027506329007636,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6022725532200173,0.49854353087658665,0.598619662750508,0.11670632022465775,0.11617908726919593,0.0005272329554618283,2.57521686056865,2.573764621977785,82.21273667994511,0.052332213022479174,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.32,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1864896169603034,-1.0756900669052474,1.601520131373072,0.1694564380828888,0.43871582193477876,3.758038226504495,0.558038226504495,0.656709814799757,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6021315431554184,0.4983237247137484,0.6887208874427131,0.11743869457826547,0.11688134141457095,0.000557353163694509,2.57524698076562,2.5737859639979384,82.2072874990983,0.055504686105629246,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.36,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1866001561132018,-1.0759522246339859,1.601778112031344,0.16979608691029827,0.43930153239677316,3.7534835935376343,0.5534835935376341,0.7041301632580506,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6024690947962346,0.4981749563683705,0.7510762689359751,0.11729636229805107,0.1167152454528252,0.0005811168452258928,2.576594357108207,2.5751354165400473,82.24813801975961,0.05666411825122809,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.4,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1868723433694683,-1.0764481095091984,1.6023128570667027,0.17041411703355716,0.4403539240084231,3.772160806775258,0.5721608067752579,0.6557706275291115,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6030730875082522,0.4980019959313766,0.8235364095004627,0.11788002521172682,0.11727404292781977,0.00060598228390703,2.5788805977776947,2.5774146722410975,82.31734000553362,0.058514280249252475,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.44,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1865152067732248,-1.0765942130857424,1.6021465087668527,0.1703417474859932,0.43982183074475784,3.7989252541715945,0.5989252541715944,0.7109829610756075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6029887265519522,0.49781402147090914,0.9002667752226046,0.11871641419286233,0.11808675128931172,0.0006296629035506175,2.5788725989283314,2.5773965145372157,82.31635811600708,0.05863887832614229,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.48,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1857021723418781,-1.0769001082147547,1.601750131752515,0.1700378661956884,0.43816646931246367,3.760831439333308,0.5608314393333078,0.6858439370804118,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6026775644316842,0.49769341710137205,0.9493934635700896,0.11752598247916587,0.11687783714831053,0.0006481453308553298,2.578064931677504,2.57660395871315,82.28935136340266,0.059444491177022496,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.52,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.185568690664515,-1.0764225383755404,1.6013302599422823,0.16968031737005476,0.4379864856258446,3.810473221009972,0.6104732210099719,0.6659853701729654,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6023351963209282,0.4974698924372497,1.0386793951073514,0.11907728815656163,0.11840518643789134,0.0006721017186702667,2.5772653654917512,2.575785300661277,82.26316654331326,0.05919406730697833,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.56,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.185113890551193,-1.0760837008527524,1.6007657745024224,0.1693077933514025,0.43722226721872864,3.773613501733551,0.5736135017335506,0.667289588429729,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6018884859666094,0.4972356422054537,1.1352888216933366,0.11792542192917346,0.11722231495217636,0.0007031069769971092,2.5761500469587992,2.574684768021897,82.22702396928612,0.059956501604915564,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.6,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1835874039710321,-1.0764138763101565,1.5998581111935979,0.16847222467375925,0.4339734866750613,3.794793456387135,0.5947934563871349,0.6675267676600883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6010457030573575,0.49705020269853817,1.2069115196449332,0.11858729551209797,0.11786119705479278,0.0007260984573052117,2.5738157549691842,2.5723424900059992,82.14780613687425,0.06188443443008672,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.64,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.183099894750275,-1.0768730659234085,1.599806538638154,0.1684267347812721,0.4332344978925384,3.7777243588568936,0.5777243588568934,0.702906578851732,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6010577200253868,0.496842688777009,1.2904802516709424,0.11805388621427793,0.1173071382612402,0.0007467479530377132,2.574125584010048,2.572659244781782,82.15739435645959,0.062385647603726925,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.68,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.183823869719747,-1.0768014944467896,1.600293852066263,0.16897886739413417,0.43503118713555783,3.7987784166534686,0.5987784166534684,0.6743548780728493,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6015858383815598,0.49677733266576474,1.319930713658124,0.1187118255204209,0.11795018883630538,0.000761636684115508,2.5759788873856295,2.574504510025176,82.21446339790548,0.06276708474092851,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.72,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1833566752017484,-1.0763635363359612,1.5996535509597676,0.16841584553582986,0.4340765909733896,3.822922339507182,0.6229223395071819,0.7028114749337949,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6010023088741794,0.4966218937010488,1.3848212078900701,0.11946632310959944,0.11868565126076952,0.0007806718488299274,2.574380860524691,2.5728972898839313,82.1611506974435,0.06374099610934611,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.76,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1824826729386653,-1.0755242676135588,1.5984422798543128,0.16733866670771355,0.43207385062587256,3.810058322368876,0.610058322368876,0.6942759322118485,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5998234984655089,0.49633804858226915,1.4968178783465191,0.11906432257402738,0.11826480027015102,0.0007995223038763455,2.570975601715541,2.5694972917121635,82.05160902759201,0.06460323436165474,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.8,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.182000208704476,-1.0764354757470924,1.5986987917754534,0.16770761358968098,0.4314369853304628,3.7843193444834773,0.5843193444834771,0.6526782407575907,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6001783874395572,0.49622398438161985,1.5449171012458862,0.11825997951510867,0.117441853179076,0.0008181263360326476,2.572187575372881,2.5707195522081427,82.0927596022418,0.06436998501206334,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.84,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.182047461687903,-1.0761102269871414,1.5985147551114844,0.1676979344849396,0.43178376023146675,3.782320122223476,0.582320122223476,0.7023562683261086,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6000859835154952,0.4960567668016479,1.6144848358274544,0.11819750381948363,0.1173553919299226,0.0008421118895610202,2.5721062737403244,2.5706393313412006,82.09025343215075,0.06412790726881035,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.88,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1828401480489472,-1.0750623535318058,1.598396033471617,0.16758921198902066,0.43358036167034325,3.8008966418442474,0.6008966418442472,0.6529837096223601,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.600025951046684,0.4958869392053311,1.6825351376002118,0.11877802005763273,0.11791617749343317,0.0008618425641995617,2.5721845445725466,2.570710592353879,82.09091092249125,0.06498602852145903,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.92,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1828897798557574,-1.0744585957880655,1.5980267536402701,0.16739850435148432,0.4337408394882661,3.7779593608125186,0.5779593608125184,0.6696018544223292,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5997233736226943,0.4956653377962319,1.7722924997946166,0.1180612300253912,0.11718280686362802,0.0008784231617631891,2.5714191423399906,2.569954357254195,82.06890515765237,0.06334094947794781,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,0.96,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.182826349671419,-1.0746271167530745,1.5980931179183637,0.16761837553092374,0.4337209462876098,3.8140145499012044,0.6140145499012042,0.6889948453388843,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.599841474774865,0.4955563918855601,1.8132062268020377,0.11918795468441264,0.1182965068158208,0.0008914478685918518,2.571998766032609,2.570520059697411,82.08508844379436,0.06411594455197824,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.0,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1829831897238992,-1.075457417325437,1.598767614023261,0.16841907589874022,0.43445501764984845,3.823413842931486,0.6234138429314857,0.6752059455756877,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6005656104377337,0.4953915092159197,1.8828750021778262,0.11948168259160893,0.11857909825370695,0.0009025843379019721,2.5744292244284246,2.572946985700253,82.16621624632695,0.0627990520763822,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.04,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1844264923614864,-1.0748535369982786,1.5994299740236961,0.16937690354805682,0.4378910420152611,3.7816931418158806,0.5816931418158804,0.668763397244401,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6012706601808142,0.49519363360771373,1.9702738692080857,0.11817791068174627,0.11725470534935763,0.0009232053323886509,2.577002248972396,2.5755365651555286,82.24719465590964,0.0640264484774559,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.08,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1837849542427683,-1.0748812025448542,1.5989735512120977,0.16896647599073694,0.43648187221134205,3.7960562271837994,0.5960562271837992,0.6827425003309687,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6008529661619029,0.49512565291132693,1.9979238822503476,0.11862675709949373,0.11769902160177709,0.0009277354977166466,2.5756670510687854,2.5741958132987635,82.20715940484469,0.06210316602793398,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.12,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.182721262146882,-1.0751684312102914,1.5983794103420865,0.1684649794025859,0.4342780897338549,3.8129571740818644,0.6129571740818642,0.6824144978273053,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.600278546902954,0.49493177053495807,2.077270230151669,0.11915491169005826,0.11821246607562863,0.0009424456144296307,2.574131717350837,2.572654061524891,82.1562527087057,0.06266901204459932,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.16,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1829278003160173,-1.0749179370519535,1.59836377341221,0.168383593665895,0.4348578249420091,3.8129795197542675,0.6129795197542673,0.7127116707391304,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.6003033974728629,0.4947971963913611,2.1346598998026423,0.11915560999232086,0.11820074270360446,0.0009548672887164088,2.574377478713332,2.5728999694295367,82.1645368368021,0.0628775777216689,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.2,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1819633241501444,-1.0740342650871577,1.5970556979070483,0.16727075379342227,0.43260908513168084,3.8443590990980416,0.6443590990980415,0.6755698042845075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.599038974099368,0.49465337731540304,2.1890409775606656,0.1201362218468138,0.11916317989257572,0.0009730419542380803,2.5705778083803525,2.569088268631695,82.04052459979634,0.06380771987150972,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.24,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1817385816787462,-1.0735079843464552,1.5965354577596094,0.16702942795283535,0.43217744505447175,3.8224592676650455,0.6224592676650453,0.6940287009742405,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5986176866460153,0.49445614515328473,2.268440893183339,0.11945185211453267,0.11845218054304726,0.0009996715714854082,2.569553588664316,2.568072936407528,82.00535634715693,0.06447227713771157,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.28,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1815342801375186,-1.0731575794419554,1.5961486288732012,0.16683838638826104,0.4316261179677077,3.8197471564018057,0.6197471564018056,0.7100219577674667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5982754058298916,0.49446229225134974,2.2718974728934427,0.11936709863755643,0.11836174229457025,0.0010053563429861887,2.568475661270687,2.5669961394920047,81.97068647947187,0.06491067179040264,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.32,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1810059354936155,-1.0724454270113337,1.595278725987617,0.1660632250236993,0.43034248935815345,3.7928531306943185,0.5928531306943183,0.6681258431317852,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5974632356607792,0.4942779753377122,2.3401608516425654,0.11852666033419745,0.11751221656004117,0.0010144437741562884,2.5660084844657494,2.5645395817587486,81.89445734237417,0.06403872224953043,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.36,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1813534374558403,-1.0734616222316116,1.5962192200925438,0.1670026657576582,0.4315888112958687,3.79129671240412,0.59129671240412,0.6626692170305583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5984412799365302,0.494090070441466,2.418250647624234,0.11847802226262875,0.1174488557904847,0.0010291664721440688,2.5693546891466617,2.5678865784492806,82.00228987772674,0.06339597343635837,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.4000000000000001,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1823122773977517,-1.072632590821252,1.5963718226582952,0.16727230535540788,0.43392026139052836,3.805895699444536,0.6058956994445359,0.6785940790321979,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5986324501334421,0.4938548436004445,2.5115763184410866,0.11893424060764175,0.1178896204799706,0.0010446201276711625,2.5701968979814387,2.568723277725439,82.03118037167299,0.06253108443521975,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.44,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1833479080271636,-1.0728231218352624,1.5972669539487188,0.1683441198325229,0.4366332474440932,3.7754313778067825,0.5754313778067823,0.6527288630988088,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5996323015842664,0.4937630666631455,2.5512943574392466,0.11798223055646195,0.1169139782227661,0.0010682523336958411,2.573492678003698,2.572031253275913,82.13748144444084,0.06226861862139528,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.48,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1834395749356705,-1.0722375075105366,1.5969416082112486,0.16817284297491714,0.4369222028549956,3.7733103202942484,0.5733103202942482,0.6422997650710986,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5993940779523836,0.4936424781158849,2.599741141854963,0.11791594750919526,0.11682998139536271,0.0010859661138325493,2.5729283527265614,2.571467977959119,82.11793944503837,0.06344155737661729,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.52,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1836725077702623,-1.0722057721313423,1.5970929288688585,0.1681335934988967,0.4376013983709206,3.816947705313319,0.616947705313319,0.6861531640945595,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5995433984804464,0.49356223081797146,2.6359055965018285,0.11927961579104122,0.11818272808161845,0.0010968877094227896,2.5736118418990315,2.5721345577980115,82.13684123556631,0.06481970097340467,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
Langevin,20261123,1.56,0.932014687997399,1.1341157041619936,1,2.072326583694641e-297,1.0,-1.1833405982720038,-1.0727170368407393,1.597190286924862,0.16845090063143894,0.43714280068116856,3.7694624210930376,0.5694624210930375,0.6574400419333709,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932014687997399,1.5997030847719829,0.49332718180006196,2.736233382150317,0.11779570065915743,0.11668107540599111,0.0011146252531663142,2.574353816978062,2.572895303535487,82.1632220399431,0.06310550764755694,0.0,1.0,0.0,0.932014687997399,1.0028725735507709,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,none,none,0,0,0,0,1170000,0,1170000,1170000,0.0
