method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,188,0.9400000000000001,1504000.0,188.0,188.0,0.0,1.1032876566572707,0.2430617348161308,0.2427389781800371,0.3900007682148684,0.5228281467795282,0.7592937071620325,0.885,0.385,0.7592134493359912,0.013522652000781843,0.7841303038849999,0.06820609199576333,True,1.0,reject,1.7,8.377659574468085e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,188,0.9400000000000001,1504000.0,188.0,188.0,0.0,1.0904293335232496,0.23498762446715404,0.2346607866123278,0.38406801450547345,0.5136344847823417,0.7459665674084991,0.8805000000000001,0.38050000000000006,0.7454816012676238,0.010564316557113318,0.7665018004112865,0.0658287591191472,True,1.0,reject,1.7,8.377659574468085e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,188,0.9400000000000001,1504000.0,188.0,188.0,0.0,1.1249067154909127,0.2569341104620665,0.2566181311178347,0.4006717056060125,0.5379224386166077,0.7840372640781086,0.895,0.395,0.7828302345306176,0.020920481397982083,0.825543796109661,0.15547169756766854,True,1.0,reject,1.7,8.377659574468085e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,192,0.96,1536000.0,192.0,192.0,0.0,1.074546583760618,0.2239251690562165,0.2235925996938095,0.37568156756996696,0.5019986448781065,0.7295087215114547,0.8715,0.37150000000000005,0.7290847731902574,0.010587297731367351,0.7488187867344631,0.053569610052043415,True,1.0,reject,1.7,8.333333333333333e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,192,0.96,1536000.0,192.0,192.0,0.0,1.0919036657810783,0.23781483202374076,0.23749038892539542,0.3879536241401882,0.5161094642720897,0.7464312717200489,0.8815000000000001,0.38150000000000006,0.7460376355875955,0.0016241685336253475,0.7450176174082139,0.004331369080652014,True,1.0,reject,1.7,8.333333333333333e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,192,0.96,1536000.0,192.0,192.0,0.0,1.0916096874147634,0.23416382155033333,0.23383672792980637,0.38278208531553215,0.5129545441510398,0.7451670975171896,0.8785000000000001,0.37850000000000006,0.7449541614938375,0.015697431078503188,0.7896743559316651,0.18655004157777755,True,1.0,reject,1.7,8.333333333333333e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,192,0.96,1536000.0,192.0,192.0,0.0,1.116929865283709,0.25190113622835575,0.2515824760942392,0.39582587050765017,0.5325781958972208,0.7761301795099619,0.891,0.391,0.7752062795786155,0.01952092380226267,0.806952334708112,0.08926579810828461,True,1.0,reject,1.7,8.333333333333333e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,196,0.98,1568000.0,196.0,196.0,0.0,1.078259221935256,0.22386198274555813,0.22352939611328404,0.3757110896692728,0.5021269074966141,0.7321706860000001,0.8725,0.37250000000000005,0.7321709866569364,0.02239440771673984,0.8347099381779269,0.4608010173558711,True,1.0,reject,1.7,8.290816326530613e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,196,0.98,1568000.0,196.0,196.0,0.0,1.092373278552798,0.23588695363839096,0.23556102476767227,0.3810597030284969,0.5147986716516303,0.7488938795099618,0.879,0.379,0.7472705376305147,0.007518866398494306,0.7549779284442445,0.025467468020732853,True,1.0,reject,1.7,8.290816326530613e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,196,0.98,1568000.0,196.0,196.0,0.0,1.0872075397201941,0.2308023806044378,0.2304732027811327,0.3787788171476594,0.5103544112884273,0.7429452936858676,0.875,0.375,0.7429261713794035,0.01582950483973744,0.7708078258963307,0.05684481634287131,True,1.0,reject,1.7,8.290816326530613e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,196,0.98,1568000.0,196.0,196.0,0.0,1.1109044611259293,0.24828023750192607,0.24796020068608615,0.39301536259341563,0.5286780043001917,0.7686805094790867,0.889,0.389,0.7684089486494188,0.012627880793835033,0.7889478378506667,0.037096638140070026,True,1.0,reject,1.7,8.290816326530613e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,200,1.0,1600000.0,200.0,200.0,0.0,1.0757612536431782,0.22425264779172904,0.22392025646163605,0.3745708990322305,0.5023103264605578,0.729407782818251,0.871,0.371,0.7291109393246968,0.012460069315899602,0.7465641780989244,0.05025634111733679,True,1.0,reject,1.7,8.3125e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,200,1.0,1600000.0,200.0,200.0,0.0,1.0875695683206832,0.23229239954394854,0.2319642792121771,0.37986559914295226,0.5106327837885831,0.741716673979465,0.8775000000000001,0.37750000000000006,0.7403385797917938,0.011340327059489286,0.7451117254677463,0.04344739994402269,True,1.0,reject,1.7,8.3125e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,200,1.0,1600000.0,200.0,200.0,0.0,1.080976855440869,0.2260353626696895,0.22570368566426535,0.37751486353818187,0.5053358202581585,0.7360125025842614,0.8705,0.37050000000000005,0.734848482277387,0.016613315027163122,0.7676463317622272,0.11269902345058302,True,1.0,reject,1.7,8.3125e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,200,1.0,1600000.0,200.0,200.0,0.0,1.1029103010716397,0.24413411129090223,0.24381234294198406,0.3927972149282626,0.5237125681311786,0.7596896777269057,0.886,0.386,0.7596573903961933,0.0049155824742296295,0.7762899849843805,0.03410473003063752,True,1.0,reject,1.7,8.3125e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,204,1.02,1632000.0,204.0,204.0,0.0,1.0760407464511055,0.22313888761321277,0.22280623808247924,0.37308375219864454,0.5008297279744627,0.7263729011848974,0.869,0.369,0.7238676021140894,0.01389721856909254,0.7081950709388962,0.13287456334636605,True,1.0,reject,1.7,8.333333333333333e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,204,1.02,1632000.0,204.0,204.0,0.0,1.0883139239309985,0.2299926611395755,0.22966271681831074,0.37797773900011467,0.5098373705179667,0.7432194449922256,0.8755000000000001,0.37550000000000006,0.7427857173962271,0.023257558013079715,0.796040470162275,0.16411476954293713,True,1.0,reject,1.7,8.333333333333333e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,204,1.02,1632000.0,204.0,204.0,0.0,1.076162696717583,0.2245922730606006,0.22426040009075077,0.37433562858873204,0.5032057255990559,0.7319660660003336,0.8695,0.36950000000000005,0.7319657432989998,0.00831294305307162,0.7493724607986672,0.01595664867787161,True,1.0,reject,1.7,8.333333333333333e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,204,1.02,1632000.0,204.0,204.0,0.0,1.1026053358670471,0.2440115634454244,0.24368989531423724,0.3909457539137937,0.5233911738887049,0.7603096018013222,0.885,0.385,0.7603083645830893,0.0052409542518615515,0.7738048468105247,0.010237698957367258,True,1.0,reject,1.7,8.333333333333333e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,208,1.04,1664000.0,208.0,208.0,0.0,1.071873020733095,0.2202783784524085,0.21994447601462042,0.3720721473778633,0.4989081800603963,0.7235792498353397,0.867,0.367,0.7235147012953806,0.006014200199058961,0.7427326911687225,0.03418459012312336,True,1.0,reject,1.7,8.233173076923077e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,208,1.04,1664000.0,208.0,208.0,0.0,1.0804358055417433,0.22800844694481026,0.2276787845042184,0.37503068646719917,0.5060298302488061,0.7332856694887329,0.874,0.374,0.7330563008304603,0.003179606873034757,0.739207499828321,0.005131339086718367,True,1.0,reject,1.7,8.233173076923077e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,208,1.04,1664000.0,208.0,208.0,0.0,1.072210558172437,0.22216710700962072,0.22183431536101672,0.37248661029734775,0.49985702979734603,0.7243396208091428,0.8695,0.36950000000000005,0.7241545000069326,0.004327881634846209,0.73161084344035,0.009521791341080887,True,1.0,reject,1.7,8.233173076923077e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,208,1.04,1664000.0,208.0,208.0,0.0,1.1068958112580194,0.24419041433258315,0.24386859201426425,0.38771474354019464,0.5235619544358419,0.7589829886761081,0.8845000000000001,0.38450000000000006,0.7570641897377252,0.013960847210743421,0.7504024218370727,0.06384355898530025,True,1.0,reject,1.7,8.233173076923077e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,212,1.06,1696000.0,212.0,212.0,0.0,1.0659736872057548,0.21778236964509712,0.21744738549730558,0.3684723836562519,0.4944806501722874,0.7145369453048122,0.866,0.366,0.7143951779180036,0.005303204718282828,0.7229298113914444,0.04527382391394952,True,1.0,reject,1.7,8.195754716981132e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,212,1.06,1696000.0,212.0,212.0,0.0,1.0823882491315668,0.22550900550883246,0.2251762408409378,0.3759414074658921,0.5055567091872976,0.7399014185840055,0.8735,0.37350000000000005,0.7397733462185397,0.027932316708674354,0.8069308457903547,0.18969911057925637,True,1.0,reject,1.7,8.195754716981132e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,212,1.06,1696000.0,212.0,212.0,0.0,1.0661540052763443,0.21921487293492203,0.21888059217635836,0.3725475635454202,0.49608596321134807,0.7167512163754752,0.866,0.366,0.7153667462380433,0.0014517160213268765,0.7105325676487757,0.02201262828371464,True,1.0,reject,1.7,8.195754716981132e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,212,1.06,1696000.0,212.0,212.0,0.0,1.0951176050454037,0.23958233899699977,0.23925834021660408,0.3869350389627997,0.517033803305328,0.748725650663477,0.882,0.382,0.7449918251886336,0.0069552696062858965,0.7208481991890242,0.058797222709566443,True,1.0,reject,1.7,8.195754716981132e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,217,1.085,1736000.0,217.0,217.0,0.0,1.0642977341473563,0.21443924947699877,0.21410197698796585,0.3666023099817558,0.49109867520805806,0.7131171782311214,0.864,0.364,0.713000845388872,0.02235203891382831,0.7967399566377799,0.4153928003692705,True,1.0,reject,1.7,8.294930875576037e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,217,1.085,1736000.0,217.0,217.0,0.0,1.0756284105579665,0.2231843115836516,0.2228510351767401,0.37521027313051025,0.5018208352386753,0.7317618152707196,0.871,0.371,0.7315275156674427,0.018778664149066926,0.7877433011404321,0.18250962871947618,True,1.0,reject,1.7,8.294930875576037e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,217,1.085,1736000.0,217.0,217.0,0.0,1.069410012486524,0.21719272122595412,0.21685615565740923,0.37230950296281246,0.49607670056230363,0.7223203047337025,0.863,0.363,0.7214343175290768,0.021084751768441268,0.745449838281596,0.06047796226085367,True,1.0,reject,1.7,8.294930875576037e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,217,1.085,1736000.0,217.0,217.0,0.0,1.084701838024326,0.2333372074315958,0.23301008635434894,0.3813919199406074,0.5106158777945133,0.7406364355099618,0.8805000000000001,0.38050000000000006,0.7388868303370717,0.0019514057185865408,0.7389267004888838,0.05155064633638651,True,1.0,reject,1.7,8.294930875576037e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,221,1.105,1768000.0,221.0,221.0,0.0,1.0586401645170982,0.21408375646911615,0.21374654934392667,0.36532044600214364,0.48987393790375133,0.7099484186761081,0.863,0.363,0.7077972375901843,0.006777564351275633,0.7009399671835206,0.026206859720580122,True,1.0,reject,1.7,8.2579185520362e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,221,1.105,1768000.0,221.0,221.0,0.0,1.0703105057752227,0.22023025744018876,0.21989621988742036,0.37213212942792817,0.49879734859538266,0.7240282433687002,0.868,0.368,0.7239768432348206,0.005395233625476781,0.7467350963837525,0.04458849885545779,True,1.0,reject,1.7,8.2579185520362e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,221,1.105,1768000.0,221.0,221.0,0.0,1.059727478120219,0.21312548727690617,0.2127874355922328,0.36727725125349187,0.4910991439291861,0.7154912550295054,0.861,0.361,0.7147649101661319,0.01006607328616771,0.7484291646503809,0.0829862811489247,True,1.0,reject,1.7,8.2579185520362e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,221,1.105,1768000.0,221.0,221.0,0.0,1.0848121968940176,0.22914107008875417,0.22881152102329583,0.380707849911082,0.5073145239105689,0.7370532272953101,0.876,0.376,0.7368945083269127,0.015247211342936606,0.8221440340909187,0.41949583255563827,True,1.0,reject,1.7,8.2579185520362e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,225,1.125,1800000.0,225.0,225.0,0.0,1.0579676998504346,0.21113524847716003,0.2107964180662536,0.3638779194351046,0.4880813433327052,0.7086202882071937,0.86,0.36,0.707690355177323,0.011371235015620651,0.7322176211837101,0.09429344919719707,True,1.0,reject,1.7,8.277777777777778e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,225,1.125,1800000.0,225.0,225.0,0.0,1.0691203158348437,0.2189492446075425,0.21861415790900107,0.36971091657002086,0.4964278987096704,0.7213874580734897,0.8665,0.36650000000000005,0.718808515466302,0.015500606544331386,0.7085707184317064,0.12304909991112811,True,1.0,reject,1.7,8.277777777777778e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,225,1.125,1800000.0,225.0,225.0,0.0,1.054819754198353,0.21120323893658643,0.21086430785078558,0.3641169295569284,0.4876242293685432,0.708366044324616,0.86,0.36,0.7056583929978554,0.009337320684708939,0.6980471908455064,0.0734940003777872,True,1.0,reject,1.7,8.277777777777778e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,225,1.125,1800000.0,225.0,225.0,0.0,1.0801527130899622,0.22689777065678896,0.22656639283410207,0.3796882089238647,0.5049791088830008,0.7358163274788042,0.8735,0.37350000000000005,0.7345001566349115,0.02033744694584827,0.7872555121772143,0.24760336011244022,True,1.0,reject,1.7,8.277777777777778e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,229,1.145,1832000.0,229.0,229.0,0.0,1.0480594594858568,0.20723438788231474,0.20689363656907,0.36153307125907386,0.4829405957288179,0.7007796165842615,0.8575,0.35750000000000004,0.7000205597799668,0.006180402787592465,0.7144403508957495,0.057173577215184346,True,1.0,reject,1.7,8.406113537117904e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,229,1.145,1832000.0,229.0,229.0,0.0,1.0661437089065133,0.21526430088686643,0.21492668945558213,0.3661971144580838,0.4936425275463707,0.7201971022479877,0.8635,0.36350000000000005,0.7198017333432266,0.02415542702320328,0.7707146950587884,0.16410968540698778,True,1.0,reject,1.7,8.406113537117904e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,229,1.145,1832000.0,229.0,229.0,0.0,1.0479603885509206,0.2087075686661014,0.20836789779744957,0.36308283278038667,0.48439974378175743,0.7025070305842613,0.858,0.358,0.7011533304770877,0.00034659673932069257,0.7007920891685754,0.01824534789363319,True,1.0,reject,1.7,8.406113537117904e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,229,1.145,1832000.0,229.0,229.0,0.0,1.076317642049649,0.227054942241242,0.22672487772802852,0.3785187169040868,0.5046580582173279,0.7304575811110778,0.8725,0.37250000000000005,0.7304423654915142,0.0012103913157825996,0.733536172342525,0.0003327594213493601,True,1.0,reject,1.7,8.406113537117904e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,233,1.165,1864000.0,233.0,233.0,0.0,1.0422926447959218,0.20481405801211017,0.20447233862660752,0.35982236651566524,0.4802049601410967,0.696246471207624,0.856,0.356,0.6961415598748447,0.00018746603912267457,0.7064309641987371,0.01885952593394513,True,1.0,reject,1.7,8.476394849785407e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,233,1.165,1864000.0,233.0,233.0,0.0,1.0581197774441977,0.21289542497628577,0.21255760061008255,0.364692735008204,0.4895240221724789,0.7102803829244634,0.862,0.362,0.7094660679368644,0.007594037352014693,0.7146867318883047,0.015197649190423657,True,1.0,reject,1.7,8.476394849785407e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,233,1.165,1864000.0,233.0,233.0,0.0,1.045832560659659,0.20615171756741257,0.2058107879368608,0.3612982551491094,0.48226662116002644,0.6982756262247132,0.855,0.355,0.6977686244603977,0.00035767338684977723,0.7009014913061294,0.0008996300639655397,True,1.0,reject,1.7,8.476394849785407e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,233,1.165,1864000.0,233.0,233.0,0.0,1.0771129011459402,0.22567390894895867,0.2253426584222219,0.37595462864692064,0.504044841431562,0.7325624186635941,0.8715,0.37150000000000005,0.7324014275685574,0.006528223107817088,0.7545772941782649,0.04336245436829145,True,1.0,reject,1.7,8.476394849785407e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,238,1.19,1904000.0,238.0,238.0,0.0,1.0458102006790062,0.20304034083463973,0.20269706791189013,0.35757406935208813,0.48004820856037,0.6982755633404928,0.8535,0.35350000000000004,0.6980048125238909,0.012359687941053576,0.7299391321997117,0.07545220458873014,True,1.0,reject,1.7,8.560924369747899e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,238,1.19,1904000.0,238.0,238.0,0.0,1.050718952856686,0.20829904776191266,0.2079594493288609,0.36047008013510584,0.48393139767452653,0.6998356135021719,0.8595,0.35950000000000004,0.6990915639118717,0.00020068981193854807,0.6961358621121678,0.003034688944212882,True,1.0,reject,1.7,8.560924369747899e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,238,1.19,1904000.0,238.0,238.0,0.0,1.0431355977109376,0.20261159652236405,0.20226825203877852,0.3570371979238406,0.4779032211074763,0.6945512387337024,0.8535,0.35350000000000004,0.6912761113872011,0.01140077548944518,0.6766716354040679,0.10813779243257227,True,1.0,reject,1.7,8.560924369747899e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,238,1.19,1904000.0,238.0,238.0,0.0,1.0760310447361892,0.2248350083483326,0.22450341241991567,0.37504064389304004,0.5017499214749139,0.7258101234166056,0.871,0.371,0.7223831200296958,0.008064751300550843,0.6964385670857893,0.080922301033577,True,1.0,reject,1.7,8.560924369747899e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,242,1.21,1936000.0,242.0,242.0,0.0,1.0412565116298182,0.20116578620877978,0.20082153734597707,0.35795543293094023,0.4776176225431153,0.6952656406415814,0.8525,0.35250000000000004,0.6950161641820739,0.01011144725174995,0.7349943025957218,0.10971029214629213,True,1.0,reject,1.7,8.677685950413222e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,242,1.21,1936000.0,242.0,242.0,0.0,1.0413958972353998,0.2044626108193448,0.20412109622492003,0.35910677259584667,0.4790905021645123,0.6932676350435196,0.856,0.356,0.6918773548482592,0.004681819236212914,0.6884749154181443,0.0032462679543190376,True,1.0,reject,1.7,8.677685950413222e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,242,1.21,1936000.0,242.0,242.0,0.0,1.0381907588609618,0.19845914066765968,0.19811385823013106,0.3540053663092366,0.47359105915693517,0.6886070409586544,0.85,0.35,0.6858483208976629,0.012523255635507824,0.6849617249192043,0.23146347089557573,True,1.0,reject,1.7,8.677685950413222e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,242,1.21,1936000.0,242.0,242.0,0.0,1.0729046078174829,0.22102639190646478,0.22069262202844364,0.37236028318132974,0.4986622778518017,0.7230070651610504,0.87,0.37,0.7215022015787315,0.011481550292840925,0.7478673512138377,0.12914315141656985,True,1.0,reject,1.7,8.677685950413222e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,246,1.23,1968000.0,246.0,246.0,0.0,1.0309139712577073,0.19582310421740412,0.1954763296436005,0.3540333503755143,0.4713790197027768,0.6847709157028318,0.847,0.347,0.6846628806682198,0.005300183628828226,0.7031900729979569,0.029155398331443094,True,1.0,reject,1.7,8.689024390243902e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,246,1.23,1968000.0,246.0,246.0,0.0,1.0473422205505438,0.20451171704853055,0.20416969497594062,0.35771448565094077,0.4807610661149234,0.6976187535186114,0.8555,0.35550000000000004,0.6966709368262795,0.00900189499074111,0.7289290439956511,0.10782578208812643,True,1.0,reject,1.7,8.689024390243902e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,246,1.23,1968000.0,246.0,246.0,0.0,1.0316743508066815,0.19481981163952522,0.19447143861000604,0.3503271392726536,0.46934917692319267,0.683183822324616,0.8475,0.34750000000000003,0.680364057958827,0.02182137855459254,0.6858425418639001,0.10427281672028255,True,1.0,reject,1.7,8.689024390243902e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,3,246,1.23,1968000.0,246.0,246.0,0.0,1.0647152997628895,0.21862882630719804,0.21829409758739815,0.3706880653331107,0.49531415257343087,0.7174727865842615,0.868,0.368,0.7161910523669499,0.003335767100621778,0.7126390307303689,0.024521780208143107,True,1.0,reject,1.7,8.689024390243902e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,0,250,1.25,2000000.0,250.0,250.0,0.0,1.0293011291929341,0.1931156801705216,0.1927670724663897,0.3484430466456071,0.4679099703124782,0.6784417685945271,0.8455,0.34550000000000003,0.6779757016771912,0.014327855143905333,0.6899874765095554,0.04020488859608384,True,1.0,reject,1.7,8.7e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,1,250,1.25,2000000.0,250.0,250.0,0.0,1.0442742885306355,0.20300777336884035,0.2026643167718185,0.356805329168691,0.4794035857942943,0.6982933147530896,0.8545,0.35450000000000004,0.6978774670946154,0.013363326593751723,0.7296232334923759,0.07952545592088989,True,1.0,reject,1.7,8.7e-05,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,8da7d73e85753d4e79f54062070fbc7b,True,2,250,1.25,2000000.0,250.0,250.0,0.0,1.0300916595714964,0.1939844655052686,0.19363627253452287,0.35139037900262315,0.4687480958954489,0.682992860368981,0.847,0.347,0.6829926805511088,0.015505090171680336,0.7321327695217306,0.15331818592792124,True,1.0,reject,1.7,8.7e-05,0.0
