method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,gamma,integrator,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1378,6.890000000000001,11024000.0,1378.0,1378.0,0.0,1.2891061253539042,0.41048893533547504,0.41025246333991994,0.4999840555673073,0.670589146197217,0.9763986082502221,0.9995,0.49950000000000006,0.9763956751900044,0.008532308121722232,0.9862009483511786,0.019082998899520143,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1408,7.04,11264000.0,1408.0,1408.0,0.0,1.287834024510975,0.40953176026944804,0.4092948686130444,0.49940122755434996,0.669696347976414,0.9748861590546278,0.999,0.499,0.9748788501180901,0.008080286752273902,0.9836087208640095,0.01718726999966813,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1408,7.04,11264000.0,1408.0,1408.0,0.0,1.2839631359288277,0.40719036766803285,0.4069530040362902,0.4989555839133282,0.667009167572199,0.9678685370732292,0.9985,0.49850000000000005,0.9678569423605543,0.002746462588056886,0.9648693529516675,0.005281584247554094,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1408,7.04,11264000.0,1408.0,1408.0,0.0,1.29062480572487,0.41066971720389656,0.41043384232535796,0.4996338793001759,0.670592365986715,0.9738970773047106,0.9995,0.49950000000000006,0.9738840181257797,0.0027319144178860055,0.9759784122924469,0.0038798099810992692,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1408,7.04,11264000.0,1408.0,1408.0,0.0,1.289786519998908,0.410627346679556,0.41039082726018383,0.49992625273715774,0.670908453206787,0.9772710207199112,0.9995,0.49950000000000006,0.9772582082182953,0.010368992965994472,0.9888477582753995,0.022425752494622864,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1438,7.19,11504000.0,1438.0,1438.0,0.0,1.288148148827793,0.40956501270105095,0.40932830587849145,0.49937629638319875,0.6696724158429058,0.9741120853910239,0.999,0.499,0.9741109202074116,0.005959227137649625,0.9804668021323711,0.011896165749625376,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1438,7.19,11504000.0,1438.0,1438.0,0.0,1.283413415912947,0.40721839844688246,0.4069808932574137,0.4990677910412843,0.6670058569259163,0.9688641215392926,0.9985,0.49850000000000005,0.9688491985143436,0.0008581192381490466,0.9686282774343911,0.0003815976816111677,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1438,7.19,11504000.0,1438.0,1438.0,0.0,1.2904654583032957,0.41075209836265236,0.4105160646107583,0.4995291417784962,0.6707552126966354,0.9750991077077358,0.9995,0.49950000000000006,0.9750877841575213,0.0054443772811700875,0.9802910599874874,0.010142412845954962,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1438,7.19,11504000.0,1438.0,1438.0,0.0,1.2900925001583399,0.41066991142358367,0.4104333964851411,0.49987441199602967,0.6710154797247719,0.9774506812147998,0.9995,0.49950000000000006,0.9774291884129002,0.01074063583798246,0.9892905855284603,0.02288263576555416,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1467,7.335,11736000.0,1467.0,1467.0,0.0,1.2888029274620654,0.40968337405597866,0.40944692934728844,0.4993167190246381,0.6697259588354443,0.9732060097449126,0.999,0.499,0.9732038018933087,0.0035442058540230414,0.9765009371953705,0.005543819483154633,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1467,7.335,11736000.0,1467.0,1467.0,0.0,1.2840938182532902,0.40761126173875717,0.40737387225948074,0.4989555839133282,0.6674423414476359,0.9699086362350886,0.9985,0.49850000000000005,0.9698814981299211,0.0006404762771281547,0.971141903511434,0.0021635019599340888,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1467,7.335,11736000.0,1467.0,1467.0,0.0,1.2902279487095516,0.4106585262363305,0.4104224473817325,0.49969846088405895,0.670651318920043,0.9749636401653594,0.9995,0.49950000000000006,0.9749590132822662,0.005376066667544976,0.9801593186962269,0.010164261340870895,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1467,7.335,11736000.0,1467.0,1467.0,0.0,1.2903559712800208,0.41064715623839465,0.4104107360295677,0.49977999644106896,0.6709533786716142,0.9768683049036591,0.9995,0.49950000000000006,0.9768334618833785,0.009469035745148013,0.987139248269576,0.019855013501082097,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1497,7.485,11976000.0,1497.0,1497.0,0.0,1.2886693019358508,0.4097094621001234,0.4094731515803077,0.49927169467904087,0.6696912111402707,0.9725833345674858,0.999,0.499,0.9725753006578611,0.0020388456491837736,0.9740314582204633,0.0018848214659703544,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1497,7.485,11976000.0,1497.0,1497.0,0.0,1.2858213933515785,0.4082573313880288,0.40802020959737595,0.4989553864202625,0.6682371511081755,0.9710662401942096,0.9985,0.49850000000000005,0.971051933154371,0.0022856500376716715,0.9731932298513021,0.0038744010163482834,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1497,7.485,11976000.0,1497.0,1497.0,0.0,1.2899291683827694,0.4105818445052911,0.410345787352722,0.4999451865093421,0.6705287529378434,0.9745269525436332,0.9995,0.49950000000000006,0.9745265314152015,0.004634897642137981,0.9787537482777097,0.008244448892745448,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1497,7.485,11976000.0,1497.0,1497.0,0.0,1.2896893126657145,0.41038209521820235,0.4101458452743425,0.49958103872783755,0.6704889160768389,0.9748801006622303,0.9995,0.49950000000000006,0.9748708479952051,0.0054081962976825215,0.9805782613429259,0.01056966711516305,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1527,7.635,12216000.0,1527.0,1527.0,0.0,1.2884244558885363,0.4097186099769582,0.40948240616546605,0.49918958403130986,0.669586793843811,0.9720070999875319,0.999,0.499,0.9720008859074496,0.0007725682855183047,0.9718588256913276,0.0011607289550543687,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1527,7.635,12216000.0,1527.0,1527.0,0.0,1.287359016573302,0.40873255580184964,0.40849561083670616,0.49909650897807456,0.668827761580222,0.972044064196127,0.9985,0.49850000000000005,0.9719803901803612,0.003758596662029823,0.9750092230093937,0.005868881650498037,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1527,7.635,12216000.0,1527.0,1527.0,0.0,1.2892916724544063,0.4102879219196006,0.4100518437311458,0.4997367925175214,0.6701424818577258,0.9734533760763668,0.999,0.499,0.9734518056740276,0.0028108648138525094,0.9755923278109127,0.003997551534893673,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1527,7.635,12216000.0,1527.0,1527.0,0.0,1.2889249009054562,0.410050764868773,0.40981466999459415,0.4994704885641973,0.6699353213450278,0.972757648222909,0.999,0.499,0.9727282637903423,0.0010429380040914982,0.9735041408587822,0.0004451819397971457,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1556,7.78,12448000.0,1556.0,1556.0,0.0,1.288469811732086,0.4097954971968425,0.4095593223549997,0.49916437141126807,0.669655477881167,0.9721319159857872,0.999,0.499,0.9721127897285257,0.001082428012131098,0.9719700315042343,0.000981323751560681,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1556,7.78,12448000.0,1556.0,1556.0,0.0,1.2871253978933315,0.4087035092333636,0.40846648615207826,0.49883958771979325,0.6687928228469766,0.9723078135338035,0.9985,0.49850000000000005,0.9722911669516918,0.004457585303460854,0.9764175013278011,0.008123369266231362,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1556,7.78,12448000.0,1556.0,1556.0,0.0,1.2885840536958155,0.41004168042900024,0.40980546469384405,0.49954073156871215,0.6698382757477804,0.9731901472725419,0.999,0.499,0.9731529325481095,0.0027636955229106697,0.9753270206178115,0.004354798917113656,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1556,7.78,12448000.0,1556.0,1556.0,0.0,1.2883107862642686,0.4096761127715963,0.40944007101323165,0.4994408579656523,0.6694193801434487,0.9709833787328639,0.999,0.499,0.9709520726831719,0.0023778662510736126,0.9680491190668181,0.007117889445239278,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1586,7.930000000000001,12688000.0,1586.0,1586.0,0.0,1.288398990599164,0.4096570899450229,0.4094208452450705,0.49936959672274667,0.6695060976346086,0.9718970702602215,0.999,0.499,0.9718883792625201,0.0010084927014880618,0.9715553079024413,0.001169627459719269,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1586,7.930000000000001,12688000.0,1586.0,1586.0,0.0,1.2871781257599635,0.4086805763446705,0.4084434578411148,0.49869967338853816,0.6688224129702152,0.972746975353882,0.9985,0.49850000000000005,0.9727064802726195,0.005453935719202052,0.9782063018533237,0.011033929948526366,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1586,7.930000000000001,12688000.0,1586.0,1586.0,0.0,1.288382756299221,0.4098852218500658,0.4096487733590005,0.49942891333870365,0.6697986321016159,0.973684239209986,0.999,0.499,0.9736702510944608,0.004583255381145901,0.9778895661883975,0.009238916341232195,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1586,7.930000000000001,12688000.0,1586.0,1586.0,0.0,1.2868710350974215,0.4091313671118978,0.4088951905527993,0.49936672790564146,0.6687096091427319,0.969493809280712,0.999,0.499,0.9694928626078624,0.004787864167755118,0.9645964084739178,0.011127550718940227,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1616,8.08,12928000.0,1616.0,1616.0,0.0,1.288168457901257,0.4093020012892076,0.4090655208687619,0.49912323469009306,0.6691654829893418,0.9716657122220123,0.999,0.499,0.9716590674161059,0.0013149493246847888,0.9720129404847512,0.0006558891685071178,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1616,8.08,12928000.0,1616.0,1616.0,0.0,1.2873692348879564,0.40850278861415523,0.4082655415996689,0.4987643435145803,0.6687141937207679,0.9726943979595386,0.9985,0.49850000000000005,0.9726777284591733,0.005743186368084796,0.9787204850700096,0.012190705776076505,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1616,8.08,12928000.0,1616.0,1616.0,0.0,1.2894523326290206,0.40993474242887695,0.40969825382457326,0.4993890459285406,0.6700276766281918,0.9740145592058579,0.999,0.499,0.9740099246647269,0.0056113191104775195,0.9788533315014352,0.011078894120614247,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1616,8.08,12928000.0,1616.0,1616.0,0.0,1.2849137725465098,0.40847126071620865,0.4082348548974677,0.4993948538796387,0.667836206107296,0.9680746579845212,0.999,0.499,0.9680668563459636,0.006972063172362319,0.961728714267611,0.014035259549611712,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1645,8.225,13160000.0,1645.0,1645.0,0.0,1.287560801991117,0.40907970500196855,0.40884304283816864,0.4991025712811786,0.6689519362844808,0.9716904200219816,0.999,0.499,0.9716830031424356,0.0019315000903955548,0.9729381355589699,0.0028690014430557964,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1645,8.225,13160000.0,1645.0,1645.0,0.0,1.286925427144078,0.4082016501353616,0.40796426023842336,0.4989851364618184,0.6684520798459316,0.9723040202767614,0.9985,0.49850000000000005,0.9723016799768212,0.005257669779795471,0.9782998910845646,0.011746850322123303,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1645,8.225,13160000.0,1645.0,1645.0,0.0,1.2902121646602231,0.40998055086328145,0.40974402372578345,0.49934246497790635,0.6702705732176393,0.9744504315380955,0.999,0.499,0.9744365396333217,0.006613229248147001,0.9801150451167571,0.01262097061624401,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1645,8.225,13160000.0,1645.0,1645.0,0.0,1.2840379165576399,0.4081927680998564,0.40795623114227975,0.4994473779118777,0.6674864895717321,0.967686341351672,0.999,0.499,0.9676703874892125,0.007336038199058037,0.9612081830812497,0.014367291284214434,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1675,8.375,13400000.0,1675.0,1675.0,0.0,1.2873515161403997,0.40909489341408767,0.40885819213711194,0.4991238819994911,0.6690191356857693,0.971914597503164,0.999,0.499,0.9719109801447264,0.0025919359144939147,0.9737366171984332,0.004312065398184406,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1675,8.375,13400000.0,1675.0,1675.0,0.0,1.2865492134238412,0.40795300849941984,0.40771548324235285,0.4988497152323874,0.668221943882755,0.9720587811859328,0.9985,0.49850000000000005,0.9720580346920867,0.005052956903893846,0.9782912462154623,0.012118955105833495,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1675,8.375,13400000.0,1675.0,1675.0,0.0,1.2896019298061987,0.40976199841538885,0.4095252879110036,0.49925024086368086,0.6700818554286647,0.974679718410323,0.999,0.499,0.9746687807549067,0.0073049800591658,0.9817669848278661,0.014750845784325173,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1675,8.375,13400000.0,1675.0,1675.0,0.0,1.28377092201571,0.40821716347980896,0.40798061406688635,0.49961011687659107,0.6674783413538183,0.9678205346057652,0.999,0.499,0.9678157095919507,0.006818938054311219,0.9615980808735684,0.01376305583850912,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1705,8.525,13640000.0,1705.0,1705.0,0.0,1.2885034395476218,0.4094167362376381,0.40918013964923805,0.4991325002100964,0.66946955387555,0.9725935483205068,0.999,0.499,0.9725796955792843,0.003831302725489927,0.9750672274108687,0.006029771746782875,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1705,8.525,13640000.0,1705.0,1705.0,0.0,1.28494455633525,0.40746141577288475,0.4072237774409321,0.4987186895371302,0.6675279370984222,0.970668096179812,0.9985,0.49850000000000005,0.9706643176601901,0.002597480402460217,0.9749141722784211,0.008262687988837336,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1705,8.525,13640000.0,1705.0,1705.0,0.0,1.2873672720522742,0.4093020928240867,0.4090652561244035,0.49925417244128933,0.6693536484624903,0.9736218592498063,0.999,0.499,0.973617163388222,0.005244395277231306,0.9795061452384694,0.01155429301099875,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1705,8.525,13640000.0,1705.0,1705.0,0.0,1.2850613583828068,0.40866694215011323,0.4084304848160042,0.49969978798698633,0.6680282474121555,0.9690485568919261,0.999,0.499,0.9690462971295266,0.004330023233826252,0.9646446320466396,0.009526728088799064,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1734,8.67,13872000.0,1734.0,1734.0,0.0,1.2897897513441698,0.409730024937193,0.40949348151804166,0.4991315813292306,0.6699377730975097,0.9735525359462667,0.999,0.499,0.9735348911763804,0.005595372127005671,0.9776078756429777,0.00939022461917538,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1734,8.67,13872000.0,1734.0,1734.0,0.0,1.2842611982975654,0.4073342807214718,0.40709671645232115,0.49870104032298573,0.6672794086464671,0.9697371628058793,0.9985,0.49850000000000005,0.9697361497944458,0.0006784509620745283,0.9718136203783105,0.00389503928611179,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1734,8.67,13872000.0,1734.0,1734.0,0.0,1.2859742238028427,0.4088547351164342,0.4086180011099546,0.4994385951836271,0.6685980427896986,0.9713663625963258,0.999,0.499,0.9713480159780508,0.0004196261016614633,0.9725350826629934,0.0015015754603819875,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1734,8.67,13872000.0,1734.0,1734.0,0.0,1.2871558462048922,0.4093629577297667,0.40912661078254575,0.4998725406379935,0.6689966077268524,0.9711142682134276,0.999,0.499,0.9711142478713515,0.00015308702532690344,0.969987369548434,0.0020001744035170743,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1764,8.82,14112000.0,1764.0,1764.0,0.0,1.2902979441744775,0.40988403956636144,0.409647542970915,0.499160789586768,0.6701515939547549,0.9739479797124734,0.999,0.499,0.9739336801830933,0.00620571902767586,0.9785277393998099,0.010235229263833356,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1764,8.82,14112000.0,1764.0,1764.0,0.0,1.2839832330930052,0.40734325456710563,0.4071058814836499,0.4988764531606429,0.6671670661964186,0.9687892516674175,0.9985,0.49850000000000005,0.9687888334674656,0.001652816527256351,0.968046803562866,0.0021973533059416184,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1764,8.82,14112000.0,1764.0,1764.0,0.0,1.2852029135835492,0.4085617054585031,0.40832514801806186,0.4994230902739497,0.6680701940475784,0.9692407934210245,0.999,0.499,0.9692390125578118,0.004079062249308096,0.9656365210543206,0.008381827338076131,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1764,8.82,14112000.0,1764.0,1764.0,0.0,1.2889494001003319,0.4098355185690006,0.40959919448067017,0.5004063642718131,0.6696716296798592,0.9727139890679116,0.999,0.499,0.9727118133078296,0.003325262073206492,0.9743546365569563,0.004640287020629574,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1794,8.97,14352000.0,1794.0,1794.0,0.0,1.2899543728514982,0.40981214054656667,0.40957560503137436,0.49920195711670795,0.6700853417530572,0.9739303708905722,0.999,0.499,0.9739071483549083,0.00613923699537422,0.9786903323672556,0.010331316097088039,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1794,8.97,14352000.0,1794.0,1794.0,0.0,1.2839095447395017,0.4072661122550262,0.40702879459265817,0.4990041290877935,0.667065364550216,0.9682712680071328,0.9985,0.49850000000000005,0.9682684325402622,0.0029611060414085344,0.9662733150463999,0.00525041141453475,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1794,8.97,14352000.0,1794.0,1794.0,0.0,1.2849518555232422,0.4085469061286603,0.4083105595354627,0.49944162612333026,0.6679041472896854,0.9680186414240826,0.999,0.499,0.968017586118131,0.006790655687470171,0.9610821460595528,0.015053869272924403,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1794,8.97,14352000.0,1794.0,1794.0,0.0,1.2904111501014612,0.41030198460334144,0.41006575415181556,0.5001731062178294,0.6703418642070735,0.9740007468014433,0.999,0.499,0.9739789001894597,0.005855644338677912,0.977374158913904,0.008742860886604586,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1823,9.115,14584000.0,1823.0,1823.0,0.0,1.2881687663655956,0.40935764404126207,0.40912086375644885,0.4991183569057074,0.669508954222541,0.9735039305996299,0.999,0.499,0.9734919369053535,0.005636927753966181,0.9788557920452527,0.011032046135284745,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,1,1823,9.115,14584000.0,1823.0,1823.0,0.0,1.2839229231007165,0.40709404328493204,0.40685671483671293,0.49898068887351016,0.6669239741184381,0.9677013379096863,0.9985,0.49850000000000005,0.9677007059808759,0.004170856337158746,0.9647366999194789,0.007551978789348879,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,2,1823,9.115,14584000.0,1823.0,1823.0,0.0,1.284956302947094,0.40851139507418,0.4082752579473691,0.4993713207752245,0.6677033836397601,0.9667199856475195,0.999,0.499,0.9666966134139516,0.009662558019872147,0.9562653591301309,0.02197566895402725,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,3,1823,9.115,14584000.0,1823.0,1823.0,0.0,1.2907834873515172,0.41048880641790386,0.4102525828136958,0.49994689844333406,0.6705988879884601,0.9746760367043562,0.999,0.499,0.9746311814248803,0.007221001619292622,0.9791410712682959,0.011394702223698094,False,nan,reject,1.0,BAOAB,0.0,0.0
ULD,"ULD gamma=1, canonical",b914b1c481c4dcc20022dd4a196ddcc1,8da7d73e85753d4e79f54062070fbc7b,False,0,1853,9.265,14824000.0,1853.0,1853.0,0.0,1.2859576253796519,0.4086378808958808,0.4084008095821251,0.4990364220118144,0.6685969012370907,0.9722743460308865,0.999,0.499,0.9722671705488566,0.0037278855937405986,0.9767667471145337,0.008732220974349558,False,nan,reject,1.0,BAOAB,0.0,0.0
