step,t,n_potential_only,n_potential_baseline,n_force_only,n_value_and_force,n_structured_extra_chord_units,n_structured_extra_particle_calls,n_force,n_extra_potential,n_extra_potential_equivalent,rho,n_fee,fee_calibration_hash,fee_cost_unit,n_force_per_particle,n_extra_potential_equivalent_per_particle,n_fee_per_particle
2926,5.852,0,0,4681600,0,9587916800,4681600,4681600,0,13292913.240052992,1.009456147008823,18100212.98182646,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,2926.0,8308.07077503312,11312.63311364154
3000,6.0,0,0,4800000,0,9830400000,4800000,4800000,0,13629097.648721457,1.009456147008823,18557976.39968537,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3000.0,8518.18603045091,11598.735249803358
3074,6.148,0,0,4918400,0,10072883200,4918400,4918400,0,13965282.057389919,1.009456147008823,19015739.817544274,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3074.0,8728.3012858687,11884.837385965171
3148,6.296,0,0,5036800,0,10315366400,5036800,5036800,0,14301466.46605838,1.009456147008823,19473503.23540318,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3148.0,8938.416541286488,12170.939522126988
3223,6.446,0,0,5156800,0,10561126400,5156800,5156800,0,14642193.907276418,1.009456147008823,19937452.645395316,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3223.0,9151.371192047762,12460.907903372072
3297,6.594,0,0,5275200,0,10803609600,5275200,5275200,0,14978378.315944882,1.009456147008823,20395216.063254222,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3297.0,9361.486447465551,12747.010039533889
3371,6.742,0,0,5393600,0,11046092800,5393600,5393600,0,15314562.724613344,1.009456147008823,20852979.48111313,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3371.0,9571.60170288334,13033.112175695705
3445,6.890000000000001,0,0,5512000,0,11288576000,5512000,5512000,0,15650747.133281805,1.009456147008823,21310742.898972034,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3445.0,9781.716958301127,13319.214311857522
3520,7.04,0,0,5632000,0,11534336000,5632000,5632000,0,15991474.57449984,1.009456147008823,21774692.308964167,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3520.0,9994.6716090624,13609.182693102604
3594,7.188,0,0,5750400,0,11776819200,5750400,5750400,0,16327658.983168304,1.009456147008823,22232455.726823073,617414aeae69572deaa374dae2d362a1,amortized_time_per_configuration,3594.0,10204.78686448019,13895.284829264421
