method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,5988,14.97,19161600.0,5988.0,5988.0,0.0,0.09351819205052178,0.0013110574678194542,0.00032892554521879447,0.0675,0.13627379353435187,0.0,0.0032021686410321284,0.0676022783630922,True,1.0,reject,1.6,0.0015242985971943889,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,6106,15.265,19539200.0,6106.0,6106.0,0.0,0.10741011985233467,0.0023343466720320283,0.0013391803348630216,0.06125,0.12458220836820433,0.0,0.0029455448844084658,0.06477524129120633,True,1.0,reject,1.6,0.0015257021781853914,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,6106,15.265,19539200.0,6106.0,6106.0,0.0,0.08467503215443654,0.0007142090641188981,-0.0002796161164640987,0.04874999999999996,0.11510303479447703,0.0,0.0013484857458624638,0.04352524129120633,True,1.0,reject,1.6,0.0015257021781853914,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,6106,15.265,19539200.0,6106.0,6106.0,0.0,0.0833182399756936,0.0003800406052515415,-0.000618548291921206,0.04375,0.1188878406425643,0.0,0.001095162505372265,0.04352524129120634,True,1.0,reject,1.6,0.0015257021781853914,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,6106,15.265,19539200.0,6106.0,6106.0,0.0,0.09583528014070915,0.0014075133445266008,0.0004235042490693397,0.057499999999999996,0.12088473932820343,0.0,0.0028150233642630753,0.06135227836309218,True,1.0,reject,1.6,0.0015257021781853914,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,6225,15.5625,19920000.0,6225.0,6225.0,0.0,0.11877654805298404,0.0017522666169328405,0.0007565417710617695,0.07625000000000004,0.1214276723326223,0.0,0.0026138725314842058,0.05477524129120635,True,1.0,reject,1.6,0.0015253012048192772,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,6225,15.5625,19920000.0,6225.0,6225.0,0.0,0.08930409992954652,0.0007950299506492842,-0.00019982761967551887,0.04500000000000004,0.12301354889889637,0.0,0.0017528489455692223,0.05227524129120632,True,1.0,reject,1.6,0.0015253012048192772,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,6225,15.5625,19920000.0,6225.0,6225.0,0.0,0.08116918292278336,0.0006492707014292831,-0.0003500527302792156,0.04625000000000001,0.11691942039560954,0.0,0.0013243098516882035,0.04852524129120635,True,1.0,reject,1.6,0.0015253012048192772,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,6225,15.5625,19920000.0,6225.0,6225.0,0.0,0.10165310001396252,0.0016551832351522355,0.0006737672472325595,0.0837500000000001,0.11872250704811804,0.0,0.002991234893485268,0.06385227836309221,True,1.0,reject,1.6,0.0015253012048192772,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,6344,15.860000000000001,20300800.0,6344.0,6344.0,0.0,0.10866913699387026,0.0014969009392468147,0.0004967525219787827,0.053750000000000006,0.1284650660186969,0.0,0.0022406819058823787,0.05727524129120633,True,1.0,reject,1.6,0.001526639344262295,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,6344,15.860000000000001,20300800.0,6344.0,6344.0,0.0,0.10957422922022816,0.0011864294174973589,0.00017893924815348683,0.0475,0.11798125403989324,0.0,0.0019951221282505753,0.05852524129120634,True,1.0,reject,1.6,0.001526639344262295,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,6344,15.860000000000001,20300800.0,6344.0,6344.0,0.0,0.08734404951367428,0.0005623157884263597,-0.0004439980150280354,0.03375,0.12181571802117841,0.0,0.0010687066554965806,0.04352524129120633,True,1.0,reject,1.6,0.001526639344262295,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,6344,15.860000000000001,20300800.0,6344.0,6344.0,0.0,0.06590443723097247,0.00023477435917373946,-0.000750791491790137,0.040000000000000036,0.11463682924291041,0.0,0.0009186402376953149,0.03510227836309221,True,1.0,reject,1.6,0.001526639344262295,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,6462,16.155,20678400.0,6462.0,6462.0,0.0,0.09240107381486834,0.0010235752698258826,1.7670973748162844e-05,0.0475000000000001,0.1285047811253316,0.0,0.0017236098493258805,0.05352524129120634,True,1.0,reject,1.6,0.0015254081553698546,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,6462,16.155,20678400.0,6462.0,6462.0,0.0,0.1356170834232178,0.002593047855855457,0.0015912035548601988,0.06874999999999998,0.12743949832589108,0.0,0.0038291570985516015,0.07227524129120635,True,1.0,reject,1.6,0.0015254081553698546,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,6462,16.155,20678400.0,6462.0,6462.0,0.0,0.10774809593523527,0.0009815491143474464,-2.8494732795314448e-05,0.06000000000000001,0.12750896062651773,0.0,0.0014836605170151888,0.05102524129120635,True,1.0,reject,1.6,0.0015254081553698546,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,6462,16.155,20678400.0,6462.0,6462.0,0.0,0.0919857602647707,0.0008273433816531339,-0.00016176875613649333,0.04625000000000001,0.118772763542628,0.0,0.0006501964330610762,0.03135227836309219,True,1.0,reject,1.6,0.0015254081553698546,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,6581,16.4525,21059200.0,6581.0,6581.0,0.0,0.10741013120676594,0.001751603960464032,0.0007557498896004766,0.05625000000000002,0.12801559613018565,0.0,0.0023025710283972834,0.058525241291206356,True,1.0,reject,1.6,0.0015247967634098162,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,6581,16.4525,21059200.0,6581.0,6581.0,0.0,0.11709468727895682,0.0022767971776904705,0.0012714625470809926,0.05625000000000002,0.12565478180042455,0.0,0.0031330994414695834,0.07352524129120637,True,1.0,reject,1.6,0.0015247967634098162,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,6581,16.4525,21059200.0,6581.0,6581.0,0.0,0.08814301820254428,0.0005625874736868708,-0.0004353407749204674,0.05875000000000001,0.13023716698663368,0.0,0.0012292041922398874,0.04227524129120633,True,1.0,reject,1.6,0.0015247967634098162,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,6581,16.4525,21059200.0,6581.0,6581.0,0.0,0.09425139816961933,0.0007763844746848658,-0.00021927728521131673,0.04375000000000007,0.11512615497055634,0.0,0.0018700588922220375,0.05227524129120634,True,1.0,reject,1.6,0.0015247967634098162,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,6700,16.75,21440000.0,6700.0,6700.0,0.0,0.1075090028142659,0.0017376749135997738,0.0007525192934988434,0.06625000000000003,0.12144450212600122,0.0,0.003176018130267676,0.06385227836309221,True,1.0,reject,1.6,0.0015247667910447762,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,6700,16.75,21440000.0,6700.0,6700.0,0.0,0.10696648459167689,0.001515662221845071,0.0005133695610414213,0.05125000000000002,0.1341676879712439,0.0,0.002285188428605962,0.05477524129120634,True,1.0,reject,1.6,0.0015247667910447762,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,6700,16.75,21440000.0,6700.0,6700.0,0.0,0.08777270537668153,0.0007010359878854011,-0.00030012112247090883,0.05624999999999991,0.12976551545826354,0.0,0.0011009378400871537,0.037275241291206365,True,1.0,reject,1.6,0.0015247667910447762,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,6700,16.75,21440000.0,6700.0,6700.0,0.0,0.10508857577683602,0.0007984511869177924,-0.00019970200269003868,0.04500000000000004,0.12933119660738368,0.0,0.0016145723486251369,0.04602524129120633,True,1.0,reject,1.6,0.0015247667910447762,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,6819,17.0475,21820800.0,6819.0,6819.0,0.0,0.08052881018921679,0.0006904449940456914,-0.0002986867663075099,0.06000000000000005,0.1222302929622312,0.0,0.0017878691962040483,0.04510227836309219,True,1.0,reject,1.6,0.001525196143129491,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,6819,17.0475,21820800.0,6819.0,6819.0,0.0,0.09129739466899144,0.0008755856007490737,-0.0001185476416496467,0.0525000000000001,0.12502005961832363,0.0,0.00153718418283594,0.04227524129120634,True,1.0,reject,1.6,0.001525196143129491,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,6819,17.0475,21820800.0,6819.0,6819.0,0.0,0.06583501848600831,0.0003337080876461007,-0.0006611049031478577,0.03624999999999999,0.1297818021099959,0.0,0.0006608330181235706,0.027602278363092217,True,1.0,reject,1.6,0.001525196143129491,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,6819,17.0475,21820800.0,6819.0,6819.0,0.0,0.08544421671744411,0.0005675637420354818,-0.0004262951978530882,0.04749999999999999,0.1272938483599042,0.0,0.0014543707004571903,0.042602278363092216,True,1.0,reject,1.6,0.001525196143129491,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,6938,17.345,22201600.0,6938.0,6938.0,0.0,0.09301637761092427,0.0005833105603012534,-0.00041887433374909744,0.03875000000000001,0.12761216944791443,0.0,0.001430344551277182,0.048525241291206334,True,1.0,reject,1.6,0.0015251153070049005,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,6938,17.345,22201600.0,6938.0,6938.0,0.0,0.08657938531873376,0.0006197122441755631,-0.0003780466514331504,0.04875,0.1182085803552535,0.0,0.0010312225265864125,0.038525241291206325,True,1.0,reject,1.6,0.0015251153070049005,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,6938,17.345,22201600.0,6938.0,6938.0,0.0,0.08083302181397392,0.0007919471954352941,-0.0001837201770897856,0.041250000000000064,0.11347888248644111,0.0,0.0013105910245048702,0.043852278363092176,True,1.0,reject,1.6,0.0015251153070049005,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,6938,17.345,22201600.0,6938.0,6938.0,0.0,0.11243724008047647,0.0021642158851449267,0.001162175012987765,0.0675,0.1302457030009575,0.0,0.0026412061872828655,0.06477524129120633,True,1.0,reject,1.6,0.0015251153070049005,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,7056,17.64,22579200.0,7056.0,7056.0,0.0,0.09012146084150416,0.0007811649130146092,-0.00021625374212930204,0.06000000000000005,0.12529647117309284,0.0,0.0017619670241575723,0.049775241291206335,True,1.0,reject,1.6,0.0015257847930839003,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,7056,17.64,22579200.0,7056.0,7056.0,0.0,0.09264929910714702,0.0008797800825635083,-0.00011023995212278148,0.0625,0.11421093290221396,0.0,0.0021668122409432243,0.0526022783630922,True,1.0,reject,1.6,0.0015257847930839003,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,7056,17.64,22579200.0,7056.0,7056.0,0.0,0.08097458032253373,0.0009405474588461971,-3.5609922640844616e-05,0.03249999999999997,0.11274087351678064,0.0,0.00028973337784913514,0.02010227836309221,True,1.0,reject,1.6,0.0015257847930839003,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,7056,17.64,22579200.0,7056.0,7056.0,0.0,0.11388963722340756,0.0016296564325555263,0.0006265194279375663,0.048750000000000016,0.12030704115088398,0.0,0.0024982986343451766,0.06602524129120635,True,1.0,reject,1.6,0.0015257847930839003,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,7175,17.9375,22960000.0,7175.0,7175.0,0.0,0.10161889933089183,0.0021860622086909975,0.0012006119006071625,0.08499999999999996,0.13710802189086801,0.0,0.003352240219830653,0.0651022783630922,True,1.0,reject,1.6,0.0015257839721254354,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,7175,17.9375,22960000.0,7175.0,7175.0,0.0,0.07891251661029308,0.00047423556951753376,-0.0005159692048066766,0.04249999999999998,0.1237367583124166,0.0,0.001344675279022716,0.042275241291206314,True,1.0,reject,1.6,0.0015257839721254354,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,7175,17.9375,22960000.0,7175.0,7175.0,0.0,0.0920776968530411,0.0009038860579544394,-7.440575426387319e-05,0.04375000000000007,0.11549015273730068,0.0,0.0006042780043161071,0.030102278363092205,True,1.0,reject,1.6,0.0015257839721254354,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,7175,17.9375,22960000.0,7175.0,7175.0,0.0,0.0927748116308076,0.0008125838652401907,-0.00019475550411085507,0.040000000000000036,0.12425604891239828,0.0,0.001192535658482435,0.04602524129120633,True,1.0,reject,1.6,0.0015257839721254354,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,7294,18.235,23340800.0,7294.0,7294.0,0.0,0.0957663768241867,0.0007803113811614137,-0.0002157531573484528,0.05,0.1205254722127207,0.0,0.001603477097575961,0.049775241291206335,True,1.0,reject,1.6,0.0015261687688511104,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,7294,18.235,23340800.0,7294.0,7294.0,0.0,0.10279518958810607,0.0009728011317499119,-3.776352447737441e-05,0.041249999999999995,0.13188348632165336,0.0,0.0015501655922734482,0.051025241291206336,True,1.0,reject,1.6,0.0015261687688511104,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,7294,18.235,23340800.0,7294.0,7294.0,0.0,0.07282658312846521,0.0006475392923118717,-0.00032963082349779516,0.06125000000000003,0.12451795384486686,0.0,0.0016204983993023427,0.04885227836309218,True,1.0,reject,1.6,0.0015261687688511104,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,7294,18.235,23340800.0,7294.0,7294.0,0.0,0.06260201830498652,0.0002755630880096893,-0.0007106066720997672,0.0475000000000001,0.11984921385260805,0.0,0.0010259966397967051,0.03760227836309221,True,1.0,reject,1.6,0.0015261687688511104,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,7412,18.53,23718400.0,7412.0,7412.0,0.0,0.09110716424657017,0.000592600417222533,-0.00041301692876616336,0.053750000000000075,0.12611072873665952,0.0,0.0010176607731224958,0.03977524129120637,True,1.0,reject,1.6,0.0015254823259579062,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,7412,18.53,23718400.0,7412.0,7412.0,0.0,0.07862084061532576,0.0006376470163226289,-0.00035290069174687133,0.06999999999999995,0.12564100200670802,0.0,0.0016674529543809439,0.04760227836309222,True,1.0,reject,1.6,0.0015254823259579062,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,7412,18.53,23718400.0,7412.0,7412.0,0.0,0.06982842782103565,0.0005380069493929884,-0.0004518823969135166,0.0475,0.11621580022520628,0.0,0.0002745325948738151,0.018852278363092195,True,1.0,reject,1.6,0.0015254823259579062,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,7412,18.53,23718400.0,7412.0,7412.0,0.0,0.05793379585257784,0.0002019664385515263,-0.0007849462897676629,0.03999999999999998,0.11730715364031596,0.0,0.0010309193854783302,0.03477524129120636,True,1.0,reject,1.6,0.0015254823259579062,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,7531,18.8275,24099200.0,7531.0,7531.0,0.0,0.08539906606418543,0.0006213982120784056,-0.0003735968703368897,0.0625,0.12247774169260472,0.0,0.00143178993733776,0.04352524129120633,True,1.0,reject,1.6,0.0015263577214181384,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,7531,18.8275,24099200.0,7531.0,7531.0,0.0,0.12032173693865444,0.002499566661178232,0.001505759797027717,0.05625000000000002,0.1261170731976895,0.0,0.0034287123284632622,0.06385227836309221,True,1.0,reject,1.6,0.0015263577214181384,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,7531,18.8275,24099200.0,7531.0,7531.0,0.0,0.0602662855227115,0.0006075948530350761,-0.00037029265159882474,0.053750000000000075,0.1217733813923273,0.0,0.001500780302532356,0.046352278363092206,True,1.0,reject,1.6,0.0015263577214181384,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,7531,18.8275,24099200.0,7531.0,7531.0,0.0,0.07958063599083653,0.0004803266279942431,-0.0005173732570962208,0.03874999999999995,0.12850147507693466,0.0,0.001216997587347347,0.044775241291206344,True,1.0,reject,1.6,0.0015263577214181384,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,7650,19.125,24480000.0,7650.0,7650.0,0.0,0.11353104124834246,0.0019904877646329533,0.0009889626734015389,0.0737500000000001,0.13283453821286273,0.0,0.0026884099276799386,0.0551022783630922,True,1.0,reject,1.6,0.0015279411764705883,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,7650,19.125,24480000.0,7650.0,7650.0,0.0,0.12510572887239846,0.002024206566072051,0.0010173513962643543,0.0625,0.12525798461950155,0.0,0.0031456299570016832,0.06352524129120636,True,1.0,reject,1.6,0.0015279411764705883,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,7650,19.125,24480000.0,7650.0,7650.0,0.0,0.08242497937994125,0.001000252974000082,1.3119128742578035e-05,0.0675,0.12846992493413,0.0,0.0017376760980541972,0.050102278363092195,True,1.0,reject,1.6,0.0015279411764705883,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,7650,19.125,24480000.0,7650.0,7650.0,0.0,0.07550179107678501,0.00024183486949502786,-0.0007542305790793069,0.03125,0.12214286198474722,0.0,0.00090396953464903,0.03727524129120635,True,1.0,reject,1.6,0.0015279411764705883,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,7769,19.4225,24860800.0,7769.0,7769.0,0.0,0.11668518442226261,0.002493183845593494,0.001507401762030014,0.05499999999999994,0.12747476285289738,0.0,0.004127216866960266,0.0701022783630922,True,1.0,reject,1.6,0.0015280280602394131,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,7769,19.4225,24860800.0,7769.0,7769.0,0.0,0.08541279775311125,0.0005629544312530932,-0.00042990848416790683,0.045,0.1134051764375591,0.0,0.0016197896111708409,0.044775241291206344,True,1.0,reject,1.6,0.0015280280602394131,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,7769,19.4225,24860800.0,7769.0,7769.0,0.0,0.0651667474427933,0.00034666099903668535,-0.0006342439890990592,0.0412499999999999,0.11732043364170464,0.0,0.0014433365082710116,0.04510227836309222,True,1.0,reject,1.6,0.0015280280602394131,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,7769,19.4225,24860800.0,7769.0,7769.0,0.0,0.07765886152283649,0.00040373825601713875,-0.0005909176257493653,0.04999999999999993,0.1293376164497917,0.0,0.000441093643287522,0.022602278363092212,True,1.0,reject,1.6,0.0015280280602394131,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,7888,19.72,25241600.0,7888.0,7888.0,0.0,0.11129466867044419,0.0017510533142830464,0.0007607542579359805,0.05125000000000002,0.12172663065308831,0.0,0.0029172291006703747,0.058525241291206356,True,1.0,reject,1.6,0.0015285481110547667,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,7888,19.72,25241600.0,7888.0,7888.0,0.0,0.07362461442719509,0.00030284722112983165,-0.0006821588827006231,0.040000000000000036,0.12023248819903298,0.0,0.0010837362190735571,0.0388522783630922,True,1.0,reject,1.6,0.0015285481110547667,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,7888,19.72,25241600.0,7888.0,7888.0,0.0,0.081896660484677,0.00033952073353737955,-0.000656654069780549,0.034999999999999996,0.1196448395477534,0.0,0.0012711324742397672,0.03852524129120635,True,1.0,reject,1.6,0.0015285481110547667,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,7888,19.72,25241600.0,7888.0,7888.0,0.0,0.06321460528496745,0.00019497852979655228,-0.0007915379460567973,0.036250000000000004,0.12340644716226834,0.0,0.0010132749471526746,0.0363522783630922,True,1.0,reject,1.6,0.0015285481110547667,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,8006,20.015,25619200.0,8006.0,8006.0,0.0,0.06966722483640278,0.0003708203911194641,-0.0006118773232919317,0.053750000000000075,0.11813316658203077,0.0,0.0013101599916284972,0.0413522783630922,True,1.0,reject,1.6,0.0015294388583562328,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,8006,20.015,25619200.0,8006.0,8006.0,0.0,0.07634945072033769,0.000640519790926275,-0.00034037651622487175,0.05875000000000008,0.11317468688727161,0.0,0.0016558975015517688,0.04885227836309221,True,1.0,reject,1.6,0.0015294388583562328,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,2,8006,20.015,25619200.0,8006.0,8006.0,0.0,0.070983008117811,0.0002942275866977262,-0.0007037056940557562,0.036250000000000004,0.11688878908431877,0.0,0.0005924555329235998,0.032275241291206375,True,1.0,reject,1.6,0.0015294388583562328,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,3,8006,20.015,25619200.0,8006.0,8006.0,0.0,0.06488274718213856,0.0002042307928789011,-0.000788541640749818,0.028750000000000053,0.1097130171078623,0.0,0.0008225752672860361,0.03477524129120635,True,1.0,reject,1.6,0.0015294388583562328,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,0,8125,20.3125,26000000.0,8125.0,8125.0,0.0,0.07981601057362808,0.0005611094774211622,-0.0004338294627337369,0.061249999999999916,0.12253237858600297,0.0,0.0013729756655367037,0.040102278363092186,True,1.0,reject,1.6,0.0015293076923076922,0.0
FLA,"FLA alpha=1.6, tamed",fba3a9cc4307e4af0b8519c8281dc4f8,c87203a12406cc5114b7ffa2d8877465,True,1,8125,20.3125,26000000.0,8125.0,8125.0,0.0,0.07554950085539759,0.00030678683171758703,-0.0006810669064579722,0.036250000000000004,0.11370032783113582,0.0,0.0013067055710965954,0.042602278363092216,True,1.0,reject,1.6,0.0015293076923076922,0.0
