method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,W2_exact_1d,MMD2_biased,MMD2_unbiased,KS,CDF_L2,W1_cdf,basin_mass_left,basin_mass_error,moment_1_error,moment_2_error,moment_3_error,moment_4_error,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,jump_count_mean,jump_count_applied_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1259,6.295,10072000.0,1259.0,1259.0,0.0,0.21076872210924763,0.0015468866386975089,0.0010857293359081144,0.05006422550879386,0.03565526821011077,0.05693480861567612,0.496,0.0040000000000000036,0.006703484999519654,0.13248700811554648,0.0014547658573608336,0.6269769344977923,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005116379310344828,50194,0.996703733121525,0.0,3.971405877680699e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1259,6.295,10072000.0,1259.0,1259.0,0.0,0.14354345326140225,0.0007044531606575921,0.00024466196843309085,0.04770913224128279,0.03362050104984812,0.0617622858842462,0.5115000000000001,0.011500000000000038,0.025762971780568907,0.1181308643116894,0.044374251027206976,0.6424431748822573,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005116379310344828,50194,0.996703733121525,0.0,3.971405877680699e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1259,6.295,10072000.0,1259.0,1259.0,0.0,0.15443100642457852,0.000941515927609271,0.0004804157357252148,0.05088813798314781,0.038623476353067475,0.07073366685081892,0.512,0.01200000000000001,0.030294954066930183,0.13478389364646937,0.05650189504359405,0.7135150277501549,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005116379310344828,50194,0.996703733121525,0.0,3.971405877680699e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1289,6.445,10312000.0,1289.0,1289.0,0.0,0.18689680635084607,0.0011228757976299297,0.000661590005731405,0.04501475588289028,0.04045672282045091,0.0782348342182086,0.5175,0.017499999999999988,0.03510362638405043,0.1460375207734521,0.04186184487259869,0.816082074436182,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005150000000000001,51430,0.997478665632273,0.0,3.8789759503491076e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1289,6.445,10312000.0,1289.0,1289.0,0.0,0.20885352355820858,0.0013960140114254171,0.0009347102824031062,0.04711247715544187,0.034432815323998944,0.05504854087763121,0.497,0.0030000000000000027,0.006281904048854558,0.13673564200840027,0.005503545326882723,0.7032816675190886,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005150000000000001,51430,0.997478665632273,0.0,3.8789759503491076e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1289,6.445,10312000.0,1289.0,1289.0,0.0,0.14788826581178663,0.0007408668623811732,0.0002816434189628625,0.04062608987595279,0.028692346905312395,0.04647837625517071,0.506,0.006000000000000005,0.008334550182770833,0.10521782667391055,0.012494312378521956,0.5025307032757097,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005150000000000001,51430,0.997478665632273,0.0,3.8789759503491076e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1289,6.445,10312000.0,1289.0,1289.0,0.0,0.14578996128601965,0.0009833989375388485,0.0005227472392718147,0.05429465978544383,0.04002592365817174,0.07031942468582802,0.513,0.013000000000000012,0.03543073285768337,0.12821348104978636,0.08573276807611885,0.647511365543661,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005150000000000001,51430,0.997478665632273,0.0,3.8789759503491076e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1319,6.595,10552000.0,1319.0,1319.0,0.0,0.1319472149014872,0.0011876827545284074,0.0007272066337331573,0.0519657726973779,0.040201484781267394,0.07076310439943034,0.5135,0.013499999999999984,0.03256219047877926,0.12633454448500547,0.058506456027673605,0.5189500377933488,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005045833333333334,52641,0.9977445034116755,0.0,3.7907505686125854e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1319,6.595,10552000.0,1319.0,1319.0,0.0,0.19594687736409952,0.0011060390364336925,0.0006458546861609626,0.04433708741892335,0.030621589325024665,0.047304407200632836,0.4985,0.001500000000000029,0.0006659736328480602,0.1192877888751227,0.02246805770449979,0.6138012545715151,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005045833333333334,52641,0.9977445034116755,0.0,3.7907505686125854e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1319,6.595,10552000.0,1319.0,1319.0,0.0,0.15522461946869867,0.0010027895111960339,0.0005420217869727129,0.04531767958848365,0.03453182020574846,0.0601287946337548,0.508,0.008000000000000007,0.01725113126580247,0.13151841112394713,0.04787655239338258,0.6733487002016173,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005045833333333334,52641,0.9977445034116755,0.0,3.7907505686125854e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1319,6.595,10552000.0,1319.0,1319.0,0.0,0.14721217757119445,0.000750812242922505,0.0002913958982480036,0.045458226345553104,0.03694889988945901,0.06848091921654148,0.5155,0.015499999999999986,0.035062639179550006,0.11170036749546108,0.0693137996698101,0.5881419739050721,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005045833333333334,52641,0.9977445034116755,0.0,3.7907505686125854e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1348,6.74,10784000.0,1348.0,1348.0,0.0,0.15162655173731115,0.0012050926285918084,0.000743879596246777,0.058064777528852834,0.04158000438214334,0.07340035672476256,0.5135,0.013499999999999984,0.026834483182443216,0.1387952360467959,0.008321923487880873,0.6683910828925949,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005215517241379312,53851,0.9987203264094956,0.0,4.636498516320475e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1348,6.74,10784000.0,1348.0,1348.0,0.0,0.17242176519874064,0.0011847137605150992,0.0007244339741695471,0.044138693617032904,0.03286327341027311,0.049895912138309115,0.502,0.0020000000000000018,0.004393493110635229,0.12409437142569679,0.02910683837331003,0.5700586414513348,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005215517241379312,53851,0.9987203264094956,0.0,4.636498516320475e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1348,6.74,10784000.0,1348.0,1348.0,0.0,0.18431255246388595,0.0012289458303517131,0.0007677003028270235,0.05315047667198729,0.03555904292329014,0.053119623316163635,0.5015000000000001,0.001500000000000029,0.00706174877925441,0.1369905519194221,0.012286161057841943,0.7002831010123604,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005215517241379312,53851,0.9987203264094956,0.0,4.636498516320475e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1348,6.74,10784000.0,1348.0,1348.0,0.0,0.1481989715375341,0.0012232943173027255,0.0007621142683019722,0.04416391855470109,0.03752971828975854,0.0656099300806566,0.509,0.009000000000000008,0.01672855456783084,0.1380087051512895,0.007397012186262463,0.6512980577726942,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005215517241379312,53851,0.9987203264094956,0.0,4.636498516320475e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1378,6.890000000000001,11024000.0,1378.0,1378.0,0.0,0.15256845598000668,0.0010536439283085342,0.0005927669070268093,0.06045186369373573,0.04123348895143831,0.07342398309524699,0.515,0.015000000000000013,0.03569476012920117,0.13158640430294355,0.06302192131749529,0.6331878877151632,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005133333333333334,55083,0.9993287373004354,0.0,4.5355587808417996e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1378,6.890000000000001,11024000.0,1378.0,1378.0,0.0,0.14253804263115386,0.0011656657171129625,0.0007045934108821372,0.04942475280347991,0.03853006105287782,0.06931021766599224,0.512,0.01200000000000001,0.02286411382694756,0.13538495286671126,0.031449386684731476,0.6348309654559964,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005133333333333334,55083,0.9993287373004354,0.0,4.5355587808417996e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1378,6.890000000000001,11024000.0,1378.0,1378.0,0.0,0.22247217624992774,0.0015451329607149011,0.001085669094663344,0.05146357272007851,0.033197348888408945,0.057383362443640264,0.49,0.010000000000000009,0.019888776513465174,0.1100568336781782,0.02562114845892272,0.4907095099648079,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005133333333333334,55083,0.9993287373004354,0.0,4.5355587808417996e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1378,6.890000000000001,11024000.0,1378.0,1378.0,0.0,0.15946082670798947,0.0009500113799322252,0.0004888570474934628,0.04610561941652724,0.03472846903172294,0.06353749460211126,0.51,0.010000000000000009,0.02120499862515117,0.137469034429879,0.037641572068001554,0.7695513281205232,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.005133333333333334,55083,0.9993287373004354,0.0,4.5355587808417996e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1408,7.04,11264000.0,1408.0,1408.0,0.0,0.13184531064771457,0.0009563611492863222,0.0004965198299754503,0.0531261532816171,0.036073512675368714,0.056578733969450866,0.507,0.007000000000000006,0.019661821566797456,0.11374467975971059,0.037812416262372146,0.4870577690076262,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004862500000000001,56250,0.9987571022727273,0.0,4.4389204545454545e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1408,7.04,11264000.0,1408.0,1408.0,0.0,0.14597528596250137,0.0011984146944834517,0.0007370894716234311,0.05004917620756166,0.04005670065923614,0.0709142239914336,0.5115000000000001,0.011500000000000038,0.028598887977061928,0.13944265100314857,0.06594877274978081,0.6744547913559807,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004862500000000001,56250,0.9987571022727273,0.0,4.4389204545454545e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1408,7.04,11264000.0,1408.0,1408.0,0.0,0.22289381863047233,0.0014836157247113402,0.0010209555862613628,0.05721858267893831,0.03645066504373093,0.05897230066029746,0.497,0.0030000000000000027,0.00789985849686494,0.15337572239324948,0.01595203072823714,0.8616092279849034,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004862500000000001,56250,0.9987571022727273,0.0,4.4389204545454545e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1408,7.04,11264000.0,1408.0,1408.0,0.0,0.14627078142666158,0.0006502543618658319,0.0001921474766762854,0.04324312561562138,0.025783662566976923,0.04048222069533192,0.5045000000000001,0.004500000000000032,0.001978439047239063,0.09202586077037656,0.0018952333343532116,0.4423813532180775,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004862500000000001,56250,0.9987571022727273,0.0,4.4389204545454545e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1438,7.19,11504000.0,1438.0,1438.0,0.0,0.16130489297479797,0.0008601780796806402,0.0003994047186133276,0.050160126639659644,0.03354655476214029,0.061694302565340024,0.5085000000000001,0.008500000000000035,0.02152073718990873,0.1316514936810489,0.01046257566981479,0.7291801370347747,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0051708333333333354,57491,0.9994958275382476,0.0,4.346314325452017e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1438,7.19,11504000.0,1438.0,1438.0,0.0,0.19527777406712624,0.0012107424266261102,0.0007515647233364842,0.05964597523434745,0.04819656223095421,0.08719752459500679,0.525,0.024999999999999994,0.05602853244432176,0.1141497669622944,0.045559446461013925,0.5385726878765523,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0051708333333333354,57491,0.9994958275382476,0.0,4.346314325452017e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1438,7.19,11504000.0,1438.0,1438.0,0.0,0.1915974686255197,0.0012958557608191423,0.0008351050093294843,0.04802717083535909,0.03516325271505595,0.05290274043365585,0.4975,0.00250000000000003,0.008211408979369424,0.12720524926370302,0.04300131752060737,0.6293541672942392,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0051708333333333354,57491,0.9994958275382476,0.0,4.346314325452017e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1438,7.19,11504000.0,1438.0,1438.0,0.0,0.20162918811519343,0.0010423089222338922,0.0005817858619578953,0.04202506883550976,0.030968819181426396,0.047677569487105186,0.4995,0.0005000000000000282,0.0023626361478846034,0.12828528498437608,0.032792703716800514,0.7737633043470259,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0051708333333333354,57491,0.9994958275382476,0.0,4.346314325452017e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1467,7.335,11736000.0,1467.0,1467.0,0.0,0.15491296753684491,0.001479544439884073,0.0010184221875171318,0.06935164493951926,0.047415670852477006,0.08261209838757992,0.518,0.018000000000000016,0.0415649596905761,0.1370831683433682,0.05975897238939691,0.5717311767157215,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004926724137931035,58634,0.9992160872528971,0.0,4.2603953646898434e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1467,7.335,11736000.0,1467.0,1467.0,0.0,0.19875495816038066,0.0013063226103723347,0.0008466396272130972,0.048242929203229035,0.04720306480552595,0.08837665727635304,0.525,0.024999999999999994,0.048265737539943135,0.12304621341052302,0.029263198203427678,0.5969386172679857,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004926724137931035,58634,0.9992160872528971,0.0,4.2603953646898434e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1467,7.335,11736000.0,1467.0,1467.0,0.0,0.15411835287543585,0.0009672946145590222,0.0005076724231727336,0.05068694006607155,0.03358898180365143,0.04968912285674268,0.503,0.0030000000000000027,0.005051398157560773,0.11371121129457729,0.0037482876617532745,0.531992558696352,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004926724137931035,58634,0.9992160872528971,0.0,4.2603953646898434e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1467,7.335,11736000.0,1467.0,1467.0,0.0,0.17646466402243974,0.0010115423089136488,0.0005522613477420002,0.0496947155839666,0.031413002826835554,0.044145157501109436,0.4995,0.0005000000000000282,8.399494790611251e-05,0.10921706458570224,0.011019145168529048,0.49659931541230773,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004926724137931035,58634,0.9992160872528971,0.0,4.2603953646898434e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1497,7.485,11976000.0,1497.0,1497.0,0.0,0.1583076706393445,0.0011068828379771078,0.0006457506642461031,0.056547165130718405,0.04053514287353816,0.07427550794811036,0.515,0.015000000000000013,0.037617748261771604,0.13527265952589107,0.07348709416528515,0.6639460109010499,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004883333333333334,59806,0.9987641950567803,0.0,4.1750167000668e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1497,7.485,11976000.0,1497.0,1497.0,0.0,0.21986797919059833,0.0017231283132944641,0.0012631107458210833,0.06323151231450891,0.054798789144248676,0.10024164487430139,0.5295,0.02949999999999997,0.06230808819605197,0.13276160336229603,0.06798148892191005,0.6438746932331226,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004883333333333334,59806,0.9987641950567803,0.0,4.1750167000668e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1497,7.485,11976000.0,1497.0,1497.0,0.0,0.13863128383269427,0.0010152708517622289,0.0005544313962284608,0.04799443605347398,0.038003933316848044,0.06638129469998752,0.509,0.009000000000000008,0.022573976954225916,0.1280384138509314,0.024697627653058305,0.5975783410445027,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004883333333333334,59806,0.9987641950567803,0.0,4.1750167000668e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1497,7.485,11976000.0,1497.0,1497.0,0.0,0.20064923838918408,0.0015105806811710476,0.0010497932768688267,0.05243811352129024,0.03590170997337191,0.05454963868843078,0.4955,0.004500000000000032,0.009531698681087991,0.12506703661681629,0.01923179327516978,0.5235268858071996,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004883333333333334,59806,0.9987641950567803,0.0,4.1750167000668e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1527,7.635,12216000.0,1527.0,1527.0,0.0,0.15327807394046924,0.0008259629057163487,0.0003660648536648603,0.04496019733636075,0.03691985245721438,0.06943287198613673,0.5155,0.015499999999999986,0.036512867113126006,0.11988098105845069,0.07063902151342175,0.611177802069076,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004887500000000001,60979,0.9983464309102816,0.0,4.0929927963326785e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1527,7.635,12216000.0,1527.0,1527.0,0.0,0.1766276522918212,0.0011345046357521538,0.0006748181380999974,0.05596712538618803,0.045956239357504064,0.0821462304853643,0.522,0.021999999999999992,0.05163526450969069,0.12004311705536463,0.06292584644346197,0.5719692141534859,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004887500000000001,60979,0.9983464309102816,0.0,4.0929927963326785e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1527,7.635,12216000.0,1527.0,1527.0,0.0,0.16793213301464902,0.0010270805331610289,0.0005652214300602143,0.04275975266061194,0.035998052815291816,0.06737616048634948,0.509,0.009000000000000008,0.019363582357533115,0.1465905621679846,0.0456459277657667,0.8218084687008315,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004887500000000001,60979,0.9983464309102816,0.0,4.0929927963326785e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1527,7.635,12216000.0,1527.0,1527.0,0.0,0.25165865785777836,0.0022407170200792192,0.001778594518878296,0.05164378281482074,0.04038156457767294,0.07268292513021264,0.489,0.01100000000000001,0.017479199425181325,0.15322993522130735,0.040353013379034276,0.8477965826470496,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004887500000000001,60979,0.9983464309102816,0.0,4.0929927963326785e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1556,7.78,12448000.0,1556.0,1556.0,0.0,0.14542949289134555,0.0007753991269637828,0.0003164076324150278,0.0531904676038121,0.03996505175623585,0.07068153373337971,0.518,0.018000000000000016,0.04304271139510203,0.10376603908976323,0.075139560641512,0.4598590468783884,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004987068965517243,62136,0.9983290488431876,0.0,4.0167095115681235e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1556,7.78,12448000.0,1556.0,1556.0,0.0,0.17831607962392962,0.0010446544123779988,0.0005849702663031087,0.05140320662010975,0.04245576016051135,0.0794718738785141,0.52,0.020000000000000018,0.03629643450980772,0.12319479465406347,0.0032369778168681316,0.6289372932866396,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004987068965517243,62136,0.9983290488431876,0.0,4.0167095115681235e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1556,7.78,12448000.0,1556.0,1556.0,0.0,0.1846126579648606,0.0011926259027925656,0.0007322314818621889,0.05070192079837722,0.045620289827904205,0.08532774471654121,0.5225,0.022499999999999964,0.043439352886587665,0.12700091922118673,0.05497923518259206,0.6066044282040085,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004987068965517243,62136,0.9983290488431876,0.0,4.0167095115681235e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1556,7.78,12448000.0,1556.0,1556.0,0.0,0.2621940015541101,0.001834406894914542,0.0013727220191207534,0.04848261656223171,0.035972031774202044,0.07006380196636078,0.487,0.013000000000000012,0.022553866628482033,0.14232590615911866,0.01808105751599709,0.825029320327905,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.004987068965517243,62136,0.9983290488431876,0.0,4.0167095115681235e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1586,7.930000000000001,12688000.0,1586.0,1586.0,0.0,0.15062062655837558,0.0010918649909564815,0.0006312265243685333,0.048350795707965355,0.041990835663775664,0.07697480724237366,0.5185,0.01849999999999999,0.038916774003607345,0.12366447716164641,0.07562121983704281,0.5284717810199421,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048041666666666675,63289,0.9976197982345524,0.0,4.728877679697352e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1586,7.930000000000001,12688000.0,1586.0,1586.0,0.0,0.20095073550879425,0.0009661318967748578,0.0005062796554784477,0.051833335355797316,0.04301913379169905,0.08240442395963138,0.523,0.022999999999999993,0.04868511816337114,0.12529584174843644,0.04760773321881296,0.7218482270517105,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048041666666666675,63289,0.9976197982345524,0.0,4.728877679697352e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1586,7.930000000000001,12688000.0,1586.0,1586.0,0.0,0.20761788190115493,0.0013171146485246865,0.0008579877980073869,0.060191371279244746,0.05145349693144089,0.09285230132184151,0.528,0.027999999999999997,0.0631151490460781,0.11868375860021052,0.12724136505583858,0.6037538186256913,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048041666666666675,63289,0.9976197982345524,0.0,4.728877679697352e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,3,1586,7.930000000000001,12688000.0,1586.0,1586.0,0.0,0.20354580944258577,0.001223434751148944,0.0007646937358771755,0.0365664266335389,0.02934328707552426,0.04872200961009194,0.493,0.007000000000000006,0.01658499639793382,0.09759722419433947,0.033835875366247235,0.4269215081898422,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0048041666666666675,63289,0.9976197982345524,0.0,4.728877679697352e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,0,1616,8.08,12928000.0,1616.0,1616.0,0.0,0.16826301452455833,0.0011538621635526214,0.0006921028160435938,0.05229070856538545,0.03769758015951854,0.06373800762335577,0.5075000000000001,0.007500000000000034,0.013496298332961594,0.14533493592933278,0.0037547882291555077,0.7673499198713,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0051416666666666685,64523,0.9981899752475247,0.0,5.414603960396039e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,1,1616,8.08,12928000.0,1616.0,1616.0,0.0,0.18406281113448206,0.0010084084791580628,0.000546932552661139,0.04704450341817343,0.040430236478259655,0.07918132724989159,0.5165,0.016499999999999987,0.0415345922835644,0.14408110643147132,0.0968980984377634,0.8406233932211665,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0051416666666666685,64523,0.9981899752475247,0.0,5.414603960396039e-07,0.0
Raw-CP,"Raw-CP, canonical",53a37859875f65df06f1296adb702f88,8da7d73e85753d4e79f54062070fbc7b,False,2,1616,8.08,12928000.0,1616.0,1616.0,0.0,0.1765303756271301,0.0010525201063565914,0.0005926268906564225,0.04857239780174834,0.04158038294373014,0.07799907433759681,0.521,0.02099999999999999,0.04017956887950166,0.12194552410314863,0.027720686424465152,0.5821178720479422,False,nan,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0051416666666666685,64523,0.9981899752475247,0.0,5.414603960396039e-07,0.0
