method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,alpha,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,5988,14.97,19161600.0,5988.0,5988.0,0.0,0.08309029675385787,0.0007725613638828177,-0.00020859213940216392,0.053750000000000075,0.11804700474605678,0.0,0.0023442416513134706,0.05760227836309223,True,1.0,reject,1.7,0.0011170779058116231,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,5988,14.97,19161600.0,5988.0,5988.0,0.0,0.07687160336251919,0.0006748461456991262,-0.00030825319726524025,0.04625,0.11859787551434964,0.0,0.0019331319261343786,0.0526022783630922,True,1.0,reject,1.7,0.0011170779058116231,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,6106,15.265,19539200.0,6106.0,6106.0,0.0,0.07053634826434411,0.0004726301459876403,-0.0005167578237080805,0.036250000000000004,0.134625419650915,0.0,0.0007028745838148975,0.03135227836309219,True,1.0,reject,1.7,0.001117241238126433,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,6106,15.265,19539200.0,6106.0,6106.0,0.0,0.10412363083460056,0.0018533389965297298,0.0008581672651115646,0.06125000000000003,0.1287633171874243,0.0,0.0025653942630726,0.05385227836309221,True,1.0,reject,1.7,0.001117241238126433,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,6106,15.265,19539200.0,6106.0,6106.0,0.0,0.068967746700518,0.0004210898290488707,-0.0005690386451475682,0.045000000000000005,0.11848964782059013,0.0,0.0008163223945418662,0.031025241291206346,True,1.0,reject,1.7,0.001117241238126433,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,6106,15.265,19539200.0,6106.0,6106.0,0.0,0.08232488382241052,0.0015225001481320444,0.0005497715589526386,0.057499999999999996,0.1257136683306661,0.0,0.0031538668889665167,0.06635227836309218,True,1.0,reject,1.7,0.001117241238126433,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,6225,15.5625,19920000.0,6225.0,6225.0,0.0,0.07054365752750678,0.0004693968201551213,-0.0005177236528776108,0.037500000000000006,0.12195178634064374,0.0,0.0015159185081590103,0.043852278363092204,True,1.0,reject,1.7,0.0011164156626506025,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,6225,15.5625,19920000.0,6225.0,6225.0,0.0,0.06851313634770789,0.0004990249492209387,-0.0004874609335611124,0.036250000000000004,0.1187679860376104,0.0,0.0009366909907472052,0.0363522783630922,True,1.0,reject,1.7,0.0011164156626506025,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,6225,15.5625,19920000.0,6225.0,6225.0,0.0,0.057080352978797835,0.00020494532038350943,-0.0007863172575537369,0.028749999999999942,0.11108443925043343,0.0,0.0006841448133415908,0.029775241291206372,True,1.0,reject,1.7,0.0011164156626506025,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,6225,15.5625,19920000.0,6225.0,6225.0,0.0,0.05815271730776858,0.00011477805874915425,-0.0008760680049936242,0.028750000000000053,0.11432888860634627,0.0,0.0006953019904135677,0.03352524129120635,True,1.0,reject,1.7,0.0011164156626506025,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,6344,15.860000000000001,20300800.0,6344.0,6344.0,0.0,0.07520974999318261,0.00040261743584812937,-0.0005942272422403416,0.04125,0.1260439667002089,0.0,0.0011081335650727398,0.03602524129120635,True,1.0,reject,1.7,0.0011161629098360656,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,6344,15.860000000000001,20300800.0,6344.0,6344.0,0.0,0.06715015115434139,0.0003066233509233518,-0.0006858109075791319,0.051250000000000004,0.1270133681608211,0.0,0.0008850214886574775,0.03227524129120636,True,1.0,reject,1.7,0.0011161629098360656,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,6344,15.860000000000001,20300800.0,6344.0,6344.0,0.0,0.06358842569823273,0.0005007040057906087,-0.00048511768104508857,0.04625,0.12258539689843773,0.0,0.0013972440652607878,0.042602278363092216,True,1.0,reject,1.7,0.0011161629098360656,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,6344,15.860000000000001,20300800.0,6344.0,6344.0,0.0,0.08296909773305929,0.00039009404943257664,-0.0006063632142002673,0.03125,0.1266128345530324,0.0,0.00041362213888749275,0.023525241291206353,True,1.0,reject,1.7,0.0011161629098360656,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,6462,16.155,20678400.0,6462.0,6462.0,0.0,0.06286678601811983,0.00020584691415093115,-0.0007815057501161515,0.03250000000000001,0.11323663658520389,0.0,0.0011020935084063697,0.0388522783630922,True,1.0,reject,1.7,0.0011161888734138037,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,6462,16.155,20678400.0,6462.0,6462.0,0.0,0.07980089300127337,0.0004991399053506651,-0.0004974574559066802,0.04625,0.1288698306303957,0.0,0.0015029389604434614,0.04510227836309219,True,1.0,reject,1.7,0.0011161888734138037,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,6462,16.155,20678400.0,6462.0,6462.0,0.0,0.09899092617602734,0.001033436831593848,3.165723063136561e-05,0.046250000000000006,0.1201777265767352,0.0,0.0018480651943645022,0.05352524129120634,True,1.0,reject,1.7,0.0011161888734138037,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,6462,16.155,20678400.0,6462.0,6462.0,0.0,0.08220623477280686,0.0003128997321757421,-0.0006755071160796655,0.027499999999999997,0.11729664144257079,0.0,0.0016730021160163246,0.04477524129120633,True,1.0,reject,1.7,0.0011161888734138037,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,6581,16.4525,21059200.0,6581.0,6581.0,0.0,0.07959803263206158,0.0003867700156741094,-0.0006070726587792397,0.04375,0.1214267804505339,0.0,0.0009627564389718434,0.03510227836309221,True,1.0,reject,1.7,0.0011157593830724813,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,6581,16.4525,21059200.0,6581.0,6581.0,0.0,0.0556506429210159,0.0004038542751326757,-0.0005768335023623727,0.04250000000000009,0.10439801503543167,0.0,0.0012788520824997208,0.040102278363092214,True,1.0,reject,1.7,0.0011157593830724813,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,6581,16.4525,21059200.0,6581.0,6581.0,0.0,0.07918165672243463,0.0005693595395236395,-0.0004298726339309056,0.052500000000000005,0.12181991532007697,0.0,0.0013104722749547283,0.04727524129120633,True,1.0,reject,1.7,0.0011157593830724813,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,6581,16.4525,21059200.0,6581.0,6581.0,0.0,0.06832664082191624,0.00029128453080173866,-0.000701294808126085,0.04,0.11739201435553615,0.0,0.0011063372584745705,0.03977524129120634,True,1.0,reject,1.7,0.0011157593830724813,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,6700,16.75,21440000.0,6700.0,6700.0,0.0,0.08619721683965528,0.0009091506754000944,-7.526163513082995e-05,0.04625,0.12234225918492492,0.0,0.0025675350803592402,0.05885227836309219,True,1.0,reject,1.7,0.0011145988805970149,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,6700,16.75,21440000.0,6700.0,6700.0,0.0,0.05915236094627935,0.000261159370565478,-0.000722657982777819,0.03125,0.11378513705400362,0.0,0.0012073909045271815,0.0413522783630922,True,1.0,reject,1.7,0.0011145988805970149,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,6700,16.75,21440000.0,6700.0,6700.0,0.0,0.08359960606468556,0.000692275532291009,-0.0002974662187361643,0.039999999999999994,0.1225276964601979,0.0,0.0018997229527367822,0.05135227836309221,True,1.0,reject,1.7,0.0011145988805970149,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,6700,16.75,21440000.0,6700.0,6700.0,0.0,0.06347875168807503,0.00021778567508168312,-0.0007670824513434926,0.04250000000000009,0.11897775670246591,0.0,0.0005150372462936052,0.024775241291206368,True,1.0,reject,1.7,0.0011145988805970149,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,6819,17.0475,21820800.0,6819.0,6819.0,0.0,0.09391780453069076,0.0007367885461491142,-0.00026602004691589354,0.043750000000000004,0.13562637237583697,0.0,0.0015408700231734785,0.049775241291206335,True,1.0,reject,1.7,0.0011136163660360756,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,6819,17.0475,21820800.0,6819.0,6819.0,0.0,0.05692562645350734,0.0005726660298626118,-0.0004055123372188607,0.04749999999999999,0.1221160052579281,0.0,0.0011224480758626858,0.0388522783630922,True,1.0,reject,1.7,0.0011136163660360756,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,6819,17.0475,21820800.0,6819.0,6819.0,0.0,0.08429155701533773,0.0007199883944832841,-0.00026966618140400467,0.040000000000000036,0.12299200203819438,0.0,0.0018495460349703791,0.04635227836309218,True,1.0,reject,1.7,0.0011136163660360756,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,6819,17.0475,21820800.0,6819.0,6819.0,0.0,0.1108766985143041,0.0018572690334944797,0.0008831129402162574,0.03750000000000003,0.11614928646790901,0.0,0.0006335975102017988,0.03407703707188582,True,1.0,reject,1.7,0.0011136163660360756,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,6938,17.345,22201600.0,6938.0,6938.0,0.0,0.08699158356329917,0.0008245913750953848,-0.00016436513680573306,0.04999999999999993,0.123435646079193,0.0,0.0019447069329866227,0.04885227836309221,True,1.0,reject,1.7,0.001114108893052753,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,6938,17.345,22201600.0,6938.0,6938.0,0.0,0.07799908892669839,0.0018024133452713142,0.0008229946226301355,0.0675,0.11627084601989657,0.0,0.0028893835652147835,0.06385227836309221,True,1.0,reject,1.7,0.001114108893052753,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,6938,17.345,22201600.0,6938.0,6938.0,0.0,0.1035613575775983,0.0015868346791041432,0.0005869612658739864,0.05000000000000001,0.1205501235954457,0.0,0.0024177154257250194,0.06227524129120633,True,1.0,reject,1.7,0.001114108893052753,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,6938,17.345,22201600.0,6938.0,6938.0,0.0,0.09061516216999474,0.0009101461821106049,-7.078818091854622e-05,0.034999999999999996,0.12140801465253914,0.0,0.00082360864138817,0.03510227836309221,True,1.0,reject,1.7,0.001114108893052753,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,7056,17.64,22579200.0,7056.0,7056.0,0.0,0.08927046568918703,0.00112847801721494,0.00014400861993357772,0.04625000000000001,0.12418313023420047,0.0,0.0024960692483945697,0.05885227836309222,True,1.0,reject,1.7,0.0011142113095238095,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,7056,17.64,22579200.0,7056.0,7056.0,0.0,0.07785358935497327,0.0006723097309101478,-0.0003158586161262633,0.0475,0.12584978805330038,0.0,0.000970968095707612,0.0363522783630922,True,1.0,reject,1.7,0.0011142113095238095,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,7056,17.64,22579200.0,7056.0,7056.0,0.0,0.07729293362556439,0.0003438913740627658,-0.0006496600176084666,0.027500000000000004,0.11756284535239014,0.0,0.001220960649748096,0.04102524129120634,True,1.0,reject,1.7,0.0011142113095238095,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,7056,17.64,22579200.0,7056.0,7056.0,0.0,0.05303781505833498,0.00026862886095690985,-0.0007143445812536342,0.036250000000000004,0.11849477603392689,0.0,0.0010452487515590332,0.037602278363092184,True,1.0,reject,1.7,0.0011142113095238095,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,7175,17.9375,22960000.0,7175.0,7175.0,0.0,0.09262471967433548,0.0010936685550587688,0.00010235872424313452,0.04125000000000001,0.11491431750586989,0.0,0.0020716066641879747,0.05102524129120635,True,1.0,reject,1.7,0.001113109756097561,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,7175,17.9375,22960000.0,7175.0,7175.0,0.0,0.06127576579387855,0.0004228556621378443,-0.0005653231433322414,0.04000000000000001,0.1265095079191959,0.0,0.001481099553932665,0.04510227836309222,True,1.0,reject,1.7,0.001113109756097561,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,7175,17.9375,22960000.0,7175.0,7175.0,0.0,0.09436554197892554,0.0007819191995842578,-0.00020831400666054822,0.037500000000000006,0.11425371509543791,0.0,0.001862023705281746,0.04852524129120635,True,1.0,reject,1.7,0.001113109756097561,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,7175,17.9375,22960000.0,7175.0,7175.0,0.0,0.11086222215104541,0.0016655395035273246,0.0006779968829038197,0.05875000000000001,0.12007871214291521,0.0,0.003176018130267676,0.06385227836309221,True,1.0,reject,1.7,0.001113109756097561,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,7294,18.235,23340800.0,7294.0,7294.0,0.0,0.0889065781745853,0.0008410311126958447,-0.00014518572923316597,0.04249999999999998,0.11959085692992144,0.0,0.0023581220501346935,0.056352278363092215,True,1.0,reject,1.7,0.0011136721963257471,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,7294,18.235,23340800.0,7294.0,7294.0,0.0,0.07787475239004257,0.0003574813720831349,-0.0006366324919154787,0.04125,0.11917696762578223,0.0,0.0011150034792565056,0.03760227836309221,True,1.0,reject,1.7,0.0011136721963257471,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,7294,18.235,23340800.0,7294.0,7294.0,0.0,0.09106000514552796,0.0008580234398810616,-0.00013643563571652528,0.05874999999999997,0.12002885342521463,0.0,0.0013366646937767327,0.0413522783630922,True,1.0,reject,1.7,0.0011136721963257471,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,7294,18.235,23340800.0,7294.0,7294.0,0.0,0.09226281366750134,0.0007811066122925814,-0.0002168450676750533,0.05,0.1276751721408541,0.0,0.001638925598716858,0.04977524129120632,True,1.0,reject,1.7,0.0011136721963257471,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,7412,18.53,23718400.0,7412.0,7412.0,0.0,0.08895121364571125,0.0013735427505718878,0.0003875265649728732,0.05249999999999999,0.11825422624573378,0.0,0.0022466325050916297,0.05385227836309221,True,1.0,reject,1.7,0.0011141560982191041,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,7412,18.53,23718400.0,7412.0,7412.0,0.0,0.07516661479303174,0.0005518577487961807,-0.0004320927682156528,0.04875000000000007,0.12170309006120661,0.0,0.0017173894932832018,0.04760227836309222,True,1.0,reject,1.7,0.0011141560982191041,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,7412,18.53,23718400.0,7412.0,7412.0,0.0,0.07254841775707832,0.0003599875105295691,-0.000628294888659009,0.04375,0.12062268173264379,0.0,0.0013082462663466324,0.040102278363092186,True,1.0,reject,1.7,0.0011141560982191041,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,7412,18.53,23718400.0,7412.0,7412.0,0.0,0.09017588775174634,0.0007471769412992213,-0.00024427932697401733,0.036250000000000004,0.12401564554783717,0.0,0.0017751469927302982,0.04760227836309222,True,1.0,reject,1.7,0.0011141560982191041,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,7531,18.8275,24099200.0,7531.0,7531.0,0.0,0.09401052761145241,0.0013882790183923355,0.00039981614522732745,0.0462499999999999,0.1237796099798002,0.0,0.002180773626380421,0.05227524129120634,True,1.0,reject,1.7,0.0011136884211924048,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,7531,18.8275,24099200.0,7531.0,7531.0,0.0,0.07362944802859608,0.0007587807830879978,-0.0002211868566931452,0.04500000000000004,0.11729240007185704,0.0,0.00167621720555067,0.046352278363092206,True,1.0,reject,1.7,0.0011136884211924048,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,7531,18.8275,24099200.0,7531.0,7531.0,0.0,0.08145896365107122,0.0006366472434359283,-0.0003565131089647844,0.045000000000000005,0.12560381199006432,0.0,0.001631651098794542,0.04352524129120636,True,1.0,reject,1.7,0.0011136884211924048,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,7531,18.8275,24099200.0,7531.0,7531.0,0.0,0.07780621192534609,0.0006568791529830698,-0.00034410867388379174,0.03749999999999998,0.13054680815315045,0.0,0.0014612581660550968,0.051025241291206364,True,1.0,reject,1.7,0.0011136884211924048,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,7650,19.125,24480000.0,7650.0,7650.0,0.0,0.08105940621738833,0.00032206936825329713,-0.0006732562699313105,0.03875000000000001,0.12287937116242753,0.0,0.0008698050661298649,0.03260227836309221,True,1.0,reject,1.7,0.001115032679738562,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,7650,19.125,24480000.0,7650.0,7650.0,0.0,0.0814525372195227,0.000562508289880248,-0.00042054112317502224,0.0375,0.11899459552606129,0.0,0.0009598373584677761,0.037602278363092184,True,1.0,reject,1.7,0.001115032679738562,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,7650,19.125,24480000.0,7650.0,7650.0,0.0,0.04844717339650122,0.00020536618586475264,-0.0007787456072159138,0.03750000000000009,0.12337885426761586,0.0,0.0008220461889361641,0.03260227836309221,True,1.0,reject,1.7,0.001115032679738562,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,7650,19.125,24480000.0,7650.0,7650.0,0.0,0.0783068833850884,0.0004429139705537377,-0.0005545242840510056,0.04000000000000001,0.12301794433528523,0.0,0.0011389476698697362,0.03852524129120634,True,1.0,reject,1.7,0.001115032679738562,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,7769,19.4225,24860800.0,7769.0,7769.0,0.0,0.07329151363643072,0.0004823598225321968,-0.000507472131590414,0.03749999999999998,0.11970222130188723,0.0,0.00022567229083457051,0.019775241291206336,True,1.0,reject,1.7,0.0011153301583215344,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,7769,19.4225,24860800.0,7769.0,7769.0,0.0,0.07428007831107672,0.00044200182982823133,-0.000557287518962335,0.042499999999999996,0.11776826490285774,0.0,0.0010766501254148844,0.04352524129120634,True,1.0,reject,1.7,0.0011153301583215344,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,7769,19.4225,24860800.0,7769.0,7769.0,0.0,0.07694186567156608,0.0008639500712076531,-0.00011348742792882671,0.0475000000000001,0.11560530357694443,0.0,0.002501678182833183,0.060102278363092204,True,1.0,reject,1.7,0.0011153301583215344,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,7769,19.4225,24860800.0,7769.0,7769.0,0.0,0.09144370768360525,0.0015215218104575046,0.0005369554857225234,0.07125000000000004,0.13046435699596315,0.0,0.0024697796529818206,0.0551022783630922,True,1.0,reject,1.7,0.0011153301583215344,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,7888,19.72,25241600.0,7888.0,7888.0,0.0,0.09072003009299268,0.0005809833876169179,-0.00041173356715829,0.032500000000000084,0.12476503342535328,0.0,0.0004919791969701217,0.026352278363092202,True,1.0,reject,1.7,0.0011155394269776876,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,7888,19.72,25241600.0,7888.0,7888.0,0.0,0.06845430323364057,0.00039217272386626867,-0.0006095025227033091,0.0425,0.12243204790912965,0.0,0.0005236072873473197,0.029775241291206345,True,1.0,reject,1.7,0.0011155394269776876,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,7888,19.72,25241600.0,7888.0,7888.0,0.0,0.0836595520620674,0.0005657469214862543,-0.0004184669953215536,0.040000000000000036,0.1264808163776453,0.0,0.0012261480153783972,0.04260227836309219,True,1.0,reject,1.7,0.0011155394269776876,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,7888,19.72,25241600.0,7888.0,7888.0,0.0,0.09651858442712757,0.001396214826269837,0.00041483916858631176,0.05500000000000005,0.11670971388127238,0.0,0.003396100736190669,0.06885227836309218,True,1.0,reject,1.7,0.0011155394269776876,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,8006,20.015,25619200.0,8006.0,8006.0,0.0,0.07872211197541153,0.0009720505761140474,-5.244439389762157e-06,0.04749999999999999,0.11736972093248998,0.0,5.107600370263363e-05,0.008852278363092186,True,1.0,reject,1.7,0.0011149840744441668,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,8006,20.015,25619200.0,8006.0,8006.0,0.0,0.06911731724884532,0.00044784438401324067,-0.0005367490387400142,0.032500000000000084,0.11760687117067037,0.0,0.0005933932226302064,0.02760227836309219,True,1.0,reject,1.7,0.0011149840744441668,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,2,8006,20.015,25619200.0,8006.0,8006.0,0.0,0.102156530777483,0.0019103689297857995,0.0009226027930783198,0.06375000000000008,0.12898207161354425,0.0,0.003252719111334621,0.06385227836309221,True,1.0,reject,1.7,0.0011149840744441668,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,3,8006,20.015,25619200.0,8006.0,8006.0,0.0,0.08881979695358258,0.0010779402043006314,8.950320033718207e-05,0.04625,0.1260784231870713,0.0,0.002133444983161897,0.05385227836309221,True,1.0,reject,1.7,0.0011149840744441668,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,0,8125,20.3125,26000000.0,8125.0,8125.0,0.0,0.09668963311522012,0.0013256300007949973,0.0003544609141629129,0.04625000000000001,0.11914286726769774,0.0,0.0008478186462834245,0.035327037071885795,True,1.0,reject,1.7,0.001114923076923077,0.0
FLA,"FLA alpha=1.7, tamed",539ccca205beeea074bcb3e0ff138db1,c87203a12406cc5114b7ffa2d8877465,True,1,8125,20.3125,26000000.0,8125.0,8125.0,0.0,0.07442354988793941,0.000512268791656223,-0.00047580460753537945,0.040000000000000036,0.11723174795921276,0.0,0.001515823809820638,0.046352278363092206,True,1.0,reject,1.7,0.001114923076923077,0.0
