step,t,n_potential_only,n_potential_baseline,n_force_only,n_value_and_force,n_structured_extra_chord_units,n_structured_extra_particle_calls,n_force,n_extra_potential,n_extra_potential_equivalent,rho,n_fee,fee_calibration_hash,fee_cost_unit,n_force_per_particle,n_extra_potential_equivalent_per_particle,n_fee_per_particle
8244,20.61,0,0,26380800,0,0,0,26380800,0,0.0,0.7570305438663122,26380800.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,8244.0,0.0,8244.0
8362,20.905,0,0,26758400,0,0,0,26758400,0,0.0,0.7570305438663122,26758400.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,8362.0,0.0,8362.0
8481,21.2025,0,0,27139200,0,0,0,27139200,0,0.0,0.7570305438663122,27139200.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,8481.0,0.0,8481.0
8600,21.5,0,0,27520000,0,0,0,27520000,0,0.0,0.7570305438663122,27520000.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,8600.0,0.0,8600.0
8719,21.7975,0,0,27900800,0,0,0,27900800,0,0.0,0.7570305438663122,27900800.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,8719.0,0.0,8719.0
8838,22.095,0,0,28281600,0,0,0,28281600,0,0.0,0.7570305438663122,28281600.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,8838.0,0.0,8838.0
8956,22.39,0,0,28659200,0,0,0,28659200,0,0.0,0.7570305438663122,28659200.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,8956.0,0.0,8956.0
9075,22.6875,0,0,29040000,0,0,0,29040000,0,0.0,0.7570305438663122,29040000.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,9075.0,0.0,9075.0
9194,22.985,0,0,29420800,0,0,0,29420800,0,0.0,0.7570305438663122,29420800.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,9194.0,0.0,9194.0
9312,23.28,0,0,29798400,0,0,0,29798400,0,0.0,0.7570305438663122,29798400.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,9312.0,0.0,9312.0
9431,23.5775,0,0,30179200,0,0,0,30179200,0,0.0,0.7570305438663122,30179200.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,9431.0,0.0,9431.0
9550,23.875,0,0,30560000,0,0,0,30560000,0,0.0,0.7570305438663122,30560000.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,9550.0,0.0,9550.0
9669,24.1725,0,0,30940800,0,0,0,30940800,0,0.0,0.7570305438663122,30940800.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,9669.0,0.0,9669.0
9788,24.47,0,0,31321600,0,0,0,31321600,0,0.0,0.7570305438663122,31321600.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,9788.0,0.0,9788.0
9906,24.765,0,0,31699200,0,0,0,31699200,0,0.0,0.7570305438663122,31699200.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,9906.0,0.0,9906.0
10025,25.0625,0,0,32080000,0,0,0,32080000,0,0.0,0.7570305438663122,32080000.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,10025.0,0.0,10025.0
10144,25.36,0,0,32460800,0,0,0,32460800,0,0.0,0.7570305438663122,32460800.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,10144.0,0.0,10144.0
10262,25.655,0,0,32838400,0,0,0,32838400,0,0.0,0.7570305438663122,32838400.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,10262.0,0.0,10262.0
10381,25.9525,0,0,33219200,0,0,0,33219200,0,0.0,0.7570305438663122,33219200.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,10381.0,0.0,10381.0
10500,26.25,0,0,33600000,0,0,0,33600000,0,0.0,0.7570305438663122,33600000.0,088ecf363630e7e9c4899a3eb827d2f6,amortized_time_per_configuration,10500.0,0.0,10500.0
