method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,score_evaluation,splitting,jump_mode,jump_cap_k,m_clip_fraction,jump_count_mean,max_log_magnitude,jump_count_applied_cumulative,score_clip_fraction_cumulative,jump_rate_per_particle_time_cumulative,jump_cap_hit_fraction_cumulative,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,1,4559,9.118,28201938.13538853,17626.21133461783,4559.0,12944.803370941898,0.00010909351902477346,0.1648404247978698,0.0009812939366536932,0.04313496362312133,0.06071781845217493,-0.0007799516262845252,0.013380681818319001,0.013380681818319029,0.0,0.1701096652002277,0.0008346034771552291,0.02523746352787693,5.823863636363635e-05,130.6442228737749,0.04675123833321393,0.03292287037556688,0.04500000000000001,0.050000000000000044,0.08500000000000002,0.048667817246326656,0.07294272964573326,0.02776962174961633,0.11499999999999999,0.04140466956646319,0.010886251524105606,0.008563630434556768,0.14,0.0007625106841692014,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.029694973086007017,0.16878159073276344,0.1714361028474149,0.008312792006889476,0.0,131.66292698681468,1.0187041130397694,0.4351074661241746,0.48185870445738854,0.3100000000000002,124,0.21500000000000014,86,0.24250000000000016,97,0.23250000000000015,93,0,98.17085458190877,6.538846007931587,6.538846007931587,88.70166575774584,1.9616904061302551,1.9498051370278355,1.9575340101268106,1.945648741024391,1.9546540230610274,1.9427687539586078,1.9524890844139031,1.9406038153114835,1.9510214597240139,1.9391361906215943,1.950184122250059,1.9382988531476395,1.9498348037978401,1.9379495346954205,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00027500000000000007,0.0021333333333333334,840.2742586206384,14603,0.00021674161000219346,1.000973349418655,0.0,1.3709146742706733e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,2,4559,9.118,28201938.13538853,17626.21133461783,4559.0,12944.803370941898,0.0002757222551325652,0.1876143222819091,0.0017407146780280547,0.04478461754442656,0.048560256296871114,-2.354422280259616e-05,0.021218750000114472,0.018380681818319033,0.0,0.15324717105936095,0.0007208130829152335,0.028344651203423048,5.823863636363635e-05,117.69382737358922,0.051602708726139146,0.05911256842624378,0.04749999999999999,0.0625,0.07749999999999999,0.04748769112021622,0.09929302312953917,0.020982609476239075,0.13750000000000007,0.04305975328739247,0.010953271595639857,0.008608716147351703,0.11250000000000004,0.000648138826365545,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.0355207020359126,0.17043124465406867,0.15457360870654815,0.00819900161264948,0.0,118.71253148662899,1.0187041130397694,0.4302559957312494,0.48185870445738854,0.3050000000000002,122,0.22000000000000014,88,0.23500000000000015,94,0.24000000000000016,96,0,97.13900339930042,8.277680551781735,8.277680551781735,90.79047153073817,1.9677198078763274,1.9609002907622615,1.9636203070700027,1.9568007899559368,1.9606451008513694,1.9538255837373035,1.9583410535116208,1.9515215363975549,1.9568631955793063,1.9500436784652404,1.9559605816958558,1.94914106458179,1.9557103254153458,1.94889080830128,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00027500000000000007,0.0021333333333333334,840.2742586206384,14603,0.00021674161000219346,1.000973349418655,0.0,1.3709146742706733e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,3,4559,9.118,28201938.13538853,17626.21133461783,4559.0,12944.803370941898,0.0008272824040820694,0.18418013712402775,0.0022339282306890196,0.019433302729282426,0.02354179101154625,0.0005049627999290651,0.036090909090841033,0.03161931818168101,0.0,0.012030892894519498,0.0008393325639011609,0.010938127794566304,5.823863636363635e-05,9.239725742990974,0.01062017744258048,0.07430530483286507,0.07250000000000006,0.032500000000000084,0.0625,0.11955527373246341,0.027146137814297172,0.016940565695264063,0.15500000000000003,0.017665838871388527,0.016979058800696167,0.014813436063058849,0.15500000000000003,0.0007650010138661079,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.023559073178047348,0.14507992983892454,0.013357330541706697,0.008317521093635408,0.0,10.258429856030743,1.0187041130397694,0.47123852701480806,0.48185870445738854,0.35500000000000026,142,0.21750000000000014,87,0.22750000000000015,91,0.20000000000000012,80,0,89.49755433323858,9.197083745245575,9.197083745245575,87.70901279769458,1.89328344444771,1.8499016812277098,1.8891246839008922,1.845742920680892,1.8859663346757811,1.842584571455781,1.8835905819956429,1.8402088187756427,1.8818334927053615,1.8384517294853613,1.8806836418424364,1.8373018786224362,1.8803440830902955,1.8369623198702953,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00027500000000000007,0.0021333333333333334,840.2742586206384,14603,0.00021674161000219346,1.000973349418655,0.0,1.3709146742706733e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,0,4633,9.266,28659701.553247437,17912.31347077965,4633.0,13154.918626359688,0.0009426169241220166,0.20506168059457985,0.0023579405242954987,0.011797026197951255,0.05440661983991722,0.0006157808295237377,0.035338068181795454,0.03533806818179547,0.0,0.0007215885029866994,0.0008494930672559775,0.001996657775792709,5.823863636363635e-05,0.5541799702937853,0.0011084899162645545,0.057395826731319086,0.065,0.05500000000000005,0.06750000000000003,0.1035243492796275,0.08411982036795682,0.012639218569044602,0.12,0.010029562340057377,0.008341247342662061,0.006030689201364403,0.14750000000000002,0.000777459297194193,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.005155884443061984,0.13744365330759337,0.0020480261501738995,0.008327681596990225,0.0,1.5728840833335547,1.0187041130397694,0.4829671943736531,0.48185870445738854,0.34500000000000025,138,0.21750000000000014,87,0.20250000000000012,81,0.23500000000000015,94,0,89.03040230148353,13.013053271923424,13.013053271923424,91.5162757170194,1.9102133724687083,1.8844943883483671,1.906049531670213,1.880330547549872,1.9029771585127828,1.8772581743924417,1.9005917580155183,1.8748727738951771,1.8989010446096866,1.8731820604893454,1.8978522981799437,1.8721333140596026,1.8975847704311823,1.8718657863108412,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00027871621621621635,0.001976351351351351,876.0448259235815,14837,0.00021773149147420677,1.0007689402114464,0.0,1.3490179149579105e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,1,4633,9.266,28659701.553247437,17912.31347077965,4633.0,13154.918626359688,6.051973749197047e-05,0.14263735285119578,0.0006935068023237179,0.01108301525714428,0.044596968570684806,-0.0010509379409519015,0.009247159090954443,0.009247159090954415,0.0,0.0008890218708735569,0.0008129695535153093,0.0058016609717776646,0.0003584280303030303,0.6827687968308922,0.0012197240130332743,0.016390864688308894,0.05500000000000002,0.04500000000000001,0.06,0.04785775216229043,0.06741353515735536,0.014492519545388152,0.10499999999999998,0.009315551399250398,0.007588383449275704,0.005295763402290987,0.135,0.0007412360454857556,0.0024999999999999467,0.00041666666666666664,0.9975,0.9997244318181817,0.0022244318181816602,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.0037764588056373857,0.1367296423667864,0.002215459518060757,0.008291158083249556,0.00041666666666666664,1.7014729098706616,1.0187041130397694,0.4830784284704218,0.48185870445738854,0.32000000000000023,128,0.21000000000000013,84,0.23500000000000015,94,0.23500000000000015,94,0,93.50628318709843,11.395081159811024,11.395081159811024,87.29102771419328,1.9027635277828887,1.8869060049502022,1.8986179487412642,1.8827604259085777,1.8956209493084952,1.8797634264758087,1.8933603875700302,1.8775028647373437,1.8917378226850199,1.8758802998523334,1.8907833759607118,1.8749258531280253,1.8904504806831204,1.874592957850434,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00027871621621621635,0.001976351351351351,876.0448259235815,14837,0.00021773149147420677,1.0007689402114464,0.0,1.3490179149579105e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,2,4633,9.266,28659701.553247437,17912.31347077965,4633.0,13154.918626359688,0.0003454735248916798,0.12753696907463016,0.0009730875981808218,0.012674422603283775,0.005427269384073654,-0.0007720758698365193,0.023909090909158992,0.019247159090954424,0.0,0.0002615018931938172,0.0008596186285466699,0.010532562975138412,5.823863636363635e-05,0.20083345397285135,0.0004908210527766466,0.06267735403050016,0.04749999999999999,0.05999999999999994,0.047500000000000014,0.01593825989887436,0.08325753985876215,0.009680316005684935,0.14250000000000007,0.01093819092055918,0.017855725609339457,0.015605741154731123,0.14750000000000002,0.0007863987530289776,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.004224782143786372,0.1383210497129259,0.0015879395403810173,0.008337807158280917,0.0,1.2195375670126207,1.0187041130397694,0.4823495255101652,0.48185870445738854,0.3100000000000002,124,0.20250000000000012,81,0.24250000000000016,97,0.24500000000000016,98,0,91.24439225296683,8.401205971135541,8.401205971135541,89.47168003093783,1.8936307391306173,1.8859437894984268,1.8894618355514772,1.8817748859192867,1.886545366389171,1.8788584167569804,1.8844184231471897,1.8767314735149991,1.8828260810978232,1.8751391314656327,1.8818135366354136,1.874126587003223,1.8815174337128877,1.8738304840806972,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00027871621621621635,0.001976351351351351,876.0448259235815,14837,0.00021773149147420677,1.0007689402114464,0.0,1.3490179149579105e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,3,4633,9.266,28659701.553247437,17912.31347077965,4633.0,13154.918626359688,0.0005862213200113139,0.15308092107984683,0.0013999482271920272,0.028916153641188963,0.03196528440978153,-0.00032771585168622774,0.029119318181681023,0.02911931818168101,0.0,0.0575228387427856,0.0008546413328890433,0.01254242696831974,5.823863636363635e-05,44.17754015445933,0.027450071104142104,0.06063146524617641,0.07,0.04000000000000001,0.07500000000000007,0.10417193319248538,0.01748761598666114,0.021559232375823113,0.13000000000000006,0.027148689783295078,0.013892320597485242,0.011592514387770758,0.13,0.0007803097828539916,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.023497241120742834,0.15456278075083107,0.058849276389972796,0.00833282986262329,0.0,45.1962442674991,1.0187041130397694,0.45440863335324644,0.48185870445738854,0.35250000000000026,141,0.20750000000000013,83,0.23500000000000015,94,0.20500000000000013,82,0,90.55569408137352,9.934558741917819,9.934558741917819,86.66087684563131,1.8900082656877988,1.8498021405098255,1.885841850756487,1.8456357255785139,1.8827925226612325,1.8425863974832595,1.880410262752098,1.840204137574125,1.8788268872887743,1.8386207621108013,1.877888393139551,1.8376822679615779,1.8776365907125083,1.8374304655345353,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.00027871621621621635,0.001976351351351351,876.0448259235815,14837,0.00021773149147420677,1.0007689402114464,0.0,1.3490179149579105e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,0,4707,9.414,29117464.971106347,18198.415606941468,4707.0,13365.03388177748,0.0005697026180264183,0.20039784410599307,0.0022551478298918903,0.01651707867156571,0.029025230060474767,0.0005029321319792723,0.027838068181795447,0.02783806818179546,0.0,0.00494167780675863,0.000900726093710706,0.012408571047511266,5.823863636363635e-05,3.795208555590629,0.0036020216059504673,0.05261796606248151,0.05750000000000005,0.05499999999999994,0.06500000000000003,0.09635535606032057,0.08189213161332566,0.018386254920936033,0.14,0.01474961481367182,0.012889454454816374,0.01061299549864314,0.1325,0.0008263945436756536,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.010810711336905225,0.14216370578120782,0.00626811545394583,0.008378914623444953,0.0,4.813912668630398,1.0187041130397694,0.4782566828514381,0.48185870445738854,0.33750000000000024,135,0.22250000000000014,89,0.21000000000000013,84,0.23000000000000015,92,0,92.09123712271787,10.707746108017712,10.707746108017712,91.35319161796927,1.9375472409869197,1.914495091168106,1.9333577836751972,1.9103056338563835,1.9303658683533826,1.907313718534569,1.9280108060441876,1.904958656225374,1.9264233892167815,1.9033712393979678,1.9254403448386073,1.9023881950197936,1.9251093811869606,1.902057231368147,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0002449324324324325,0.0019763513513513515,812.1609175368869,15071,0.00021815912470788188,1.000570958147358,0.0,1.3278096452092627e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,1,4707,9.414,29117464.971106347,18198.415606941468,4707.0,13365.03388177748,2.9136231831254525e-05,0.13336092809615305,0.000614166638773006,0.01369161529369034,0.033054534362786284,-0.0011341057849552083,0.005866477272635423,0.005528409090839986,0.0,0.0081222796087993,0.0006761039278381049,0.0032871937021128647,5.823863636363635e-05,6.237910739557863,0.004727868860739948,0.005357773617508054,0.057499999999999996,0.04500000000000004,0.06,0.050970150167171824,0.05940355441650423,0.014184981006142103,0.10750000000000004,0.011924151435796454,0.005566821997689875,0.003246557188431809,0.10000000000000009,0.0006023611309960148,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.003193358124091837,0.13933824240333245,0.0094487172559865,0.008154292457572352,0.0,7.256614852597632,1.0187041130397694,0.4771308355966486,0.48185870445738854,0.32500000000000023,130,0.20750000000000013,83,0.23750000000000016,95,0.23000000000000015,92,0,93.22268661847608,10.73394813611436,10.73394813611436,88.83999972217352,1.919869209142414,1.8998343687520964,1.915792062913628,1.8957572225233104,1.9129087614600524,1.8928739210697347,1.9106873405648857,1.890652500174568,1.9091620944979388,1.8891272541076212,1.9082380262788088,1.8882031858884911,1.9079135072105187,1.887878666820201,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0002449324324324325,0.0019763513513513515,812.1609175368869,15071,0.00021815912470788188,1.000570958147358,0.0,1.3278096452092627e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,2,4707,9.414,29117464.971106347,18198.415606941468,4707.0,13365.03388177748,0.0005648746032140845,0.18995812111530436,0.0023682485915015317,0.01351017397537671,0.007669230036867159,0.0006199374561365323,0.031218750000114467,0.02424715909095443,0.0,0.0003501353580118063,0.0008775906415200057,0.008044742868419328,0.000775094696969697,0.2689039549530674,0.0014379303577832792,0.0818478490277929,0.029999999999999916,0.07250000000000001,0.0325,0.03242733110707146,0.12304888299720985,0.005494791746835146,0.12250000000000005,0.011742710117482832,0.015160207596643271,0.012897267672726365,0.13000000000000003,0.000803259091484953,0.0024999999999999467,0.0008333333333333333,0.9975,0.9997244318181817,0.0022244318181816602,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.00033973373798023865,0.13915680108501882,0.0016765730051990064,0.008355779171254253,0.0008333333333333333,1.2876080679928368,1.0187041130397694,0.48042077409960526,0.48185870445738854,0.3075000000000002,123,0.22000000000000014,88,0.22250000000000014,89,0.25000000000000017,100,0,90.87939478342905,7.7909846123974145,7.7909846123974145,90.65826159201383,1.8986580605737629,1.8947724845538514,1.8944801709881358,1.8905945949682244,1.8913839193872395,1.887498343367328,1.8890062720068823,1.8851206959869709,1.8874295733452089,1.8835439973252974,1.8863864027034032,1.8825008266834917,1.8860727041164702,1.8821871280965587,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0002449324324324325,0.0019763513513513515,812.1609175368869,15071,0.00021815912470788188,1.000570958147358,0.0,1.3278096452092627e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,3,4707,9.414,29117464.971106347,18198.415606941468,4707.0,13365.03388177748,0.0006636993905892105,0.15041968585253385,0.0011771933096880183,0.02410908232513237,0.03170791164980821,-0.0005454963476935193,0.031619318181681025,0.03161931818168101,0.0,0.044609071954345506,0.0006356746658406432,0.019914437433856742,0.0011917613636363636,34.25976726093736,0.024959385533705025,0.06379675648882394,0.0625,0.040000000000000036,0.07499999999999996,0.09063800838340136,0.027350895605860587,0.022627361143387953,0.1175,0.02234161846723847,0.008579985596977924,0.006384881102380446,0.11250000000000002,0.0005662718486545897,0.0024999999999999467,0.00125,0.9975,0.9997244318181817,0.0022244318181816602,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.031796874332716725,0.14975570943477448,0.045935509601532705,0.00811386319557489,0.00125,35.278471373977126,1.0187041130397694,0.4568993189236835,0.48185870445738854,0.35500000000000026,142,0.20000000000000012,80,0.23750000000000016,95,0.20750000000000013,83,0,89.13785054264059,9.062105026735093,9.062105026735093,86.57379817964133,1.8757813173879974,1.8339719770828427,1.87172438579021,1.8299150454850552,1.8687167692927327,1.826907428987578,1.8664897182012623,1.8246803778961076,1.8648911610890695,1.8230818207839148,1.8638852488843711,1.8220759085792164,1.8635623998181,1.8217530595129452,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0002449324324324325,0.0019763513513513515,812.1609175368869,15071,0.00021815912470788188,1.000570958147358,0.0,1.3278096452092627e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,0,4781,9.562,29575228.388965253,18484.517743103283,4781.0,13575.149137195267,0.000545021965576313,0.19932932965605335,0.0022549863882234122,0.014269455441562995,0.019126938726484678,0.0005068742809419824,0.02533806818179543,0.02533806818179546,0.0,0.002573048591180748,0.0008463960431609541,0.0011052985596694154,0.000775094696969697,1.9761013180268152,0.0029827579670603788,0.050211660433165724,0.05250000000000005,0.06000000000000005,0.05249999999999999,0.08398467761157655,0.09818296900568985,0.011120770750843043,0.11499999999999999,0.012501991583669112,0.013543568887205981,0.011244002702533895,0.1399999999999999,0.0007735818053109678,0.0050000000000000044,0.0008333333333333333,0.995,0.9997244318181817,0.004724431818181718,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.002820320790164502,0.1399160825512051,0.003899486238367948,0.008324584572895201,0.0008333333333333333,2.9948054310665846,1.0187041130397694,0.47887594649032816,0.48185870445738854,0.32500000000000023,130,0.23000000000000015,92,0.21250000000000013,85,0.23250000000000015,93,0,90.38382601272862,9.675403997293678,9.675403997293678,91.60843884374808,1.9161010113119403,1.8995327853923303,1.9119387190254926,1.8953704931058826,1.9087403199855824,1.8921720940659723,1.9063569937350822,1.8897887678154721,1.9047815478025718,1.8882133218829618,1.903830488372568,1.887262262452958,1.9035820861727257,1.8870138602531157,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0001858108108108108,0.0019341216216216214,868.7548951446786,15300,0.00021765843965697553,1.0000522903157494,0.0,1.3072578958376908e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,1,4781,9.562,29575228.388965253,18484.517743103283,4781.0,13575.149137195267,9.567937283715697e-05,0.16722893049659,0.0013873752335099576,0.009354763002204974,0.03270697337676976,-0.0003523265921901997,0.01121875000011445,0.010338068181795446,0.0,0.0003310547591040135,0.0007234083557378134,0.01281632434652598,5.823863636363635e-05,0.25425005499188247,0.0021344558303552086,0.027325477980405563,0.0675,0.04500000000000004,0.04249999999999998,0.0676893567950429,0.07489116337606863,0.013576314350151799,0.08000000000000002,0.0076318273626539345,0.005180206971469592,0.0029269225995190995,0.10499999999999998,0.0006490768057027614,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.012040714492936852,0.13500139011184709,0.0016574924062912136,0.00820159688547206,0.0,1.2729541680316518,1.0187041130397694,0.48399316028774375,0.48185870445738854,0.32250000000000023,129,0.22000000000000014,88,0.22750000000000015,91,0.23000000000000015,92,0,91.47609391261304,10.833499661278085,10.833499661278085,87.82154417619297,1.889584523542093,1.8715084148784626,1.885483725099357,1.8674076164357267,1.8824165731905782,1.864340464526948,1.8799717600636772,1.8618956514000469,1.8781937503937696,1.8601176417301393,1.8772628736213692,1.859186764957739,1.8768456648819682,1.858769556218338,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0001858108108108108,0.0019341216216216214,868.7548951446786,15300,0.00021765843965697553,1.0000522903157494,0.0,1.3072578958376908e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,2,4781,9.562,29575228.388965253,18484.517743103283,4781.0,13575.149137195267,0.0005816077554433342,0.18869067088943076,0.0020333303457342744,0.009008209347558499,0.006863235119562061,0.00028959973890985147,0.031218750000114467,0.02424715909095443,0.0,6.502488643070131e-05,0.0006511859123613439,0.01473467537192016,5.823863636363635e-05,0.04993911277877894,0.0012244293578610455,0.06999487463502635,0.035,0.07250000000000001,0.05249999999999999,0.037785405050082786,0.1150601426314367,0.00999955536877876,0.13,0.007685677378635878,0.010376844873148605,0.008189233357372316,0.12750000000000003,0.0005851501493795321,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.00723380518681335,0.1346548364572006,0.0013914625336179014,0.008129374442095591,0.0,1.0686432258185483,1.0187041130397694,0.4830831338152496,0.48185870445738854,0.3100000000000002,124,0.22000000000000014,88,0.22000000000000014,88,0.25000000000000017,100,0,90.05443741996926,8.349462229661999,8.349462229661999,90.11619367703983,1.8859125419653844,1.8805603939984605,1.881847854744337,1.876495706777413,1.8787271401539951,1.8733749921870713,1.876363096329996,1.8710109483630721,1.8746448357780106,1.8692926878110867,1.8735034946277735,1.8681513466608497,1.8731659552778004,1.8678138073108765,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0001858108108108108,0.0019341216216216214,868.7548951446786,15300,0.00021765843965697553,1.0000522903157494,0.0,1.3072578958376908e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,3,4781,9.562,29575228.388965253,18484.517743103283,4781.0,13575.149137195267,0.0005608823872939837,0.13038736041107712,0.0010119388764775472,0.010226907499004678,0.03021638647248582,-0.0007132334592307998,0.029119318181681023,0.02911931818168101,0.0,0.0002847463540655165,0.0006637996478142455,0.021013985224359988,5.823863636363635e-05,0.21868519992231694,0.001405742045117564,0.0582445319632258,0.05499999999999994,0.03500000000000003,0.050000000000000044,0.07682046346518451,0.019008226708593187,0.009841386152137041,0.11500000000000005,0.008579062016242166,0.008106801370255212,0.005854753080712483,0.11500000000000002,0.0005924045995481275,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.03167403475471579,0.1358735346086468,0.0016111840012527166,0.008141988177548493,0.0,1.2373893129620863,1.0187041130397694,0.480452962412271,0.48185870445738854,0.35250000000000026,141,0.19750000000000012,79,0.23750000000000016,95,0.21250000000000013,85,0,88.86136178256936,8.808187490888551,8.808187490888551,86.87259302283535,1.8737036094159236,1.8342214882351746,1.8696326153271496,1.8301504941464006,1.8666696399585767,1.8271875187778277,1.8643766147883332,1.8248944936075842,1.8628053423786333,1.8233232211978843,1.8617462478804947,1.8222641266997457,1.8614484138855927,1.8219662927048437,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0001858108108108108,0.0019341216216216214,868.7548951446786,15300,0.00021765843965697553,1.0000522903157494,0.0,1.3072578958376908e-07,0.0
LSC-CP,"LSC-CP, tamed",67fe983bcba8cecb4eb040b92e2c557b,6301bacd8069f5c726e241e2afe2fb0c,True,0,4855,9.71,30032991.80682416,18770.619879265098,4855.0,13785.264392613057,0.0003302959782120231,0.16415271339319587,0.0010482836179083188,0.013715559446050102,0.04476928785667225,-0.0006958061445357933,0.019247159090954438,0.019247159090954424,0.0,0.00030242404573929725,0.0009505465434188056,0.0076034874799245965,5.823863636363635e-05,0.23226166712778062,0.0007384126373436439,0.024342521345415175,0.03750000000000003,0.057499999999999996,0.04500000000000004,0.0478451484230188,0.08542770730757152,0.008192977274240853,0.16750000000000004,0.012015935169349687,0.018450292800667123,0.016203578831496257,0.16750000000000004,0.0008762149933837524,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.0044519302447949315,0.1393621865556922,0.0016288616929264973,0.008428735073153053,0.0,1.25096578016755,1.0187041130397694,0.4825971170947322,0.48185870445738854,0.32250000000000023,129,0.21000000000000013,84,0.22250000000000014,89,0.24500000000000016,98,0,89.40846711662986,12.197265926204526,12.197265926204526,91.26499871704875,1.8995531418252443,1.8858570755516744,1.8953387742886678,1.881642708015098,1.8922288128556368,1.878532746582067,1.88985173776216,1.87615567148859,1.8881557019041575,1.8744596356305876,1.8871922512976762,1.8734961850241063,1.8869878683778012,1.8732918021042313,True,1.3856211183947165,reject,pre_step,drift_diffusion_then_jump,full_law,8,0.0001773648648648649,0.0020270270270270276,778.6722494316257,15540,0.0002170442842430484,1.000257466529265,0.0,1.2873326467559218e-07,0.0
