method,seed,time,W2,MMD,weak_x,weak_x2,weak_x4,weak_cos_pi_x_over_2
Kinetic-Langevin,1,0.72,1.0641044092413747,0.33419427214616204,0.830333360719436,0.06621687990383374,0.07171423453335557,0.06467357105835674
Kinetic-Langevin,1,0.78,1.0402909664710622,0.3748553211241423,0.8257522770773486,0.0725395386448745,0.08334823769845723,0.06983752882391997
Kinetic-Langevin,1,0.84,1.0092718558972582,0.34038396102089774,0.8158091066618958,0.06933704961847342,0.08478542331794603,0.06576130438583834
Kinetic-Langevin,1,0.9,1.032812152980081,0.34489573460592227,0.801438245543562,0.05650704785806082,0.07236067361095444,0.05310946818328065
Kinetic-Langevin,1,0.96,1.0106836617713435,0.3380536514520286,0.7839350753870039,0.034907489970436245,0.02909715631962595,0.03597534550522047
Kinetic-Langevin,1,1.02,1.004559008779493,0.28986957448423933,0.7646457225368262,0.007147021371583628,0.03463230331685696,0.015305824615640812
Kinetic-Langevin,1,1.08,0.9694730849133356,0.29263382270288196,0.7492013793559592,0.012349363292574522,0.06694014390599035,0.0014937531203606802
Kinetic-Langevin,1,1.1400000000000001,0.9454871752690085,0.2870891041516528,0.7384987373996272,0.020339080795676034,0.0705313381286703,0.010270550231497588
Kinetic-Langevin,1,1.2,0.960786384544682,0.2591301007429142,0.7304897887710844,0.01960389662315254,0.06105979068979839,0.011289944251149847
Kinetic-Langevin,1,1.26,0.9734983647909572,0.27833499240945003,0.7243071347112413,0.01334133126019088,0.044999893476432296,0.007041421888277444
Kinetic-Langevin,1,1.32,0.9219025753663583,0.28682573664850863,0.7200842506073623,0.0031161320909662837,0.030371607811696788,0.0022980084500712483
Kinetic-Langevin,1,1.3800000000000001,0.9105916372718503,0.25758115920817926,0.7170218574299354,0.009918228246605931,0.009919427934578229,0.013773686290512205
Kinetic-Langevin,1,1.44,0.9157185639546042,0.24397609485336647,0.7126518406988869,0.025925795036646937,0.02665523066095854,0.025610165589427608
Kinetic-Langevin,1,1.5,0.9002566698686744,0.25014192953299397,0.7059687892679558,0.03709850463515796,0.053860360428544474,0.03348164828033337
Kinetic-Langevin,1,1.56,0.893251610030489,0.2380558058869241,0.6963983214806866,0.038902328733667724,0.05897003224504649,0.03458222977143996
Kinetic-Langevin,1,1.62,0.8582235431920053,0.24171147728110243,0.6843450828932764,0.030143481539992023,0.041637874495566884,0.02752110789620102
Kinetic-Langevin,1,1.68,0.9018220047345662,0.2599126316495146,0.6718897219169627,0.012506864501227954,0.006560896030562979,0.013523839763789375
Kinetic-Langevin,1,1.74,0.9056239686467601,0.22253448985661495,0.6607021829403474,0.004844338727121422,0.026748602151563716,0.0005009327932438412
Kinetic-Langevin,1,1.8,0.8599123212433218,0.23330887455904203,0.6497249062602248,0.01741699458081092,0.048821799039953984,0.011041875235332926
Kinetic-Langevin,1,1.86,0.8532107514161809,0.1778008011498765,0.637689521787659,0.024844807051281226,0.05647276196150708,0.01823626663504771
Kinetic-Langevin,1,1.92,0.8365815425230011,0.2125048223186753,0.62754696352159,0.02328675165979055,0.055273971890594464,0.016689606557819425
Kinetic-Langevin,1,1.98,0.8199877978670652,0.19050830437102417,0.6195516898587105,0.011230064229140968,0.03692133084860405,0.006101112467656572
Kinetic-Langevin,1,2.04,0.8069742181776737,0.20503877306537943,0.6125332711050776,0.006321207170011167,0.0008979248984001265,0.007675411569791679
Kinetic-Langevin,1,2.1,0.7986142617549602,0.17979676668238187,0.606289085228602,0.023028946579792486,0.04065222086546483,0.01936464026244422
Kinetic-Langevin,1,2.16,0.8059493546034978,0.19130850401250632,0.5998406676540492,0.02705435495025521,0.05035823771389192,0.022311537289596145
Kinetic-Langevin,1,2.22,0.8062688553345858,0.17707093846210809,0.5918826479799435,0.017576600331743353,0.019631550920405028,0.0169865533903632
Kinetic-Langevin,1,2.2800000000000002,0.7626059217049378,0.1688831677784779,0.5839945781840203,0.008891918747083172,0.0023557488409848837,0.010080787848715078
Kinetic-Langevin,1,2.34,0.7974236807259838,0.14273636419334357,0.5754510149921501,0.004064571236653047,0.0033329200507853374,0.004215443987276635
Kinetic-Langevin,1,2.4,0.748244766702084,0.1366650199300915,0.5670740675747393,0.000996652851364077,0.00573466491822705,7.320088724896423e-05
Kinetic-Langevin,1,2.46,0.785910008787735,0.19273134961703553,0.5569982495178192,0.006888226148897947,0.01144725225062826,0.00591840842708849
Kinetic-Langevin,1,2.52,0.7733823378616496,0.18805286590030623,0.5481179479555739,0.013929486105811018,0.03453240430284932,0.009858400427742497
Kinetic-Langevin,1,2.58,0.7695362163392646,0.13826158440146064,0.5416662286198328,0.01350065381450849,0.03586616903334683,0.009158945963177512
Kinetic-Langevin,1,2.64,0.7105249605238916,0.15358386171807825,0.53636338025339,0.004399417314461251,0.009157760595611242,0.0034927643546139864
Kinetic-Langevin,1,2.7,0.7586483577521844,0.11992137793982749,0.5301477381268683,0.004559704477810622,0.015333280516173109,0.002499582142025558
Kinetic-Langevin,1,2.7600000000000002,0.7140964197935414,0.14628665210725778,0.5222328074454268,0.007065584079295029,0.010266143490428759,0.006429063770660742
Kinetic-Langevin,1,2.82,0.7303424742952179,0.13206919247888238,0.5128992151868982,0.003944375830464586,0.005880649759054446,0.005919993583864719
Kinetic-Langevin,1,2.88,0.7110803207391904,0.12118281183286372,0.5036172557398878,0.0032231661347326135,0.010032558624048726,0.005872594487103422
Kinetic-Langevin,1,2.94,0.6981747790868985,0.15953574510832613,0.4957631370544423,0.0074061564512577505,0.005350742887499482,0.007814529436977857
Kinetic-Langevin,1,3.0,0.6997630206718567,0.1166143658187625,0.48780170104421894,0.00887071927264349,0.011988061198135447,0.008276766426451143
Kinetic-Langevin,1,3.06,0.6734092176331019,0.13601947738400988,0.48207136602786954,0.009678041575895358,0.008843907557073538,0.009789296500877481
Kinetic-Langevin,1,3.12,0.6465920474749313,0.11670763513200344,0.47698347198286084,0.008715766450996032,0.002849488288091284,0.009809798913380213
Kinetic-Langevin,1,3.18,0.7082188302139011,0.11289295636006802,0.47168713083284014,0.01061212761996766,0.011416835369943534,0.010403595029929158
Kinetic-Langevin,1,3.24,0.6538119084272884,0.1059732289619123,0.46617286131264285,0.01392184640056382,0.023207030766721926,0.01190254645441205
Kinetic-Langevin,1,3.3000000000000003,0.6402398668629417,0.104059294914563,0.45929796932122974,0.014087492538046753,0.029096947225334735,0.010947337442493543
Kinetic-Langevin,1,3.36,0.617739309683817,0.07656338001885088,0.45087064876637906,0.007677450589967494,0.021444973112089927,0.0050803879112216455
Kinetic-Langevin,1,3.42,0.6315585328115076,0.07170154497324,0.44182998838643006,0.0020607323370276376,0.010038674891361454,0.0004388286419959031
Kinetic-Langevin,1,3.48,0.6412398935403876,0.08025864816229433,0.4317178125657945,0.010346419226632597,0.03435596639547989,0.005545306286185603
Kinetic-Langevin,1,3.54,0.6231653699998959,0.09207762382466977,0.4224563936031322,0.009531802329099892,0.02438283643594419,0.0064494977287597455
Kinetic-Langevin,1,3.6,0.5974525512701493,0.08014830525346284,0.4149073916505034,0.004317820132087813,0.004304093399538189,0.004203400771095128
Kinetic-Langevin,1,3.66,0.5547881685638792,0.07473465042436533,0.40940513092547015,0.0008539543103305292,0.004549923959708213,0.0018907720077077361
Kinetic-Langevin,1,3.72,0.5836039748303872,0.07799915431987392,0.40508467091389183,0.0007306697636916271,0.0018914516594702446,0.0005349977135701567
Kinetic-Langevin,1,3.7800000000000002,0.5604166711742752,0.10053450326143376,0.39931698125279114,0.0006667686457018096,0.0035607332354864463,0.0015953419096942645
Kinetic-Langevin,1,3.84,0.5373380788596024,0.0660505591454763,0.3922373029527515,0.0016698612308961858,0.0028099244984909344,0.0026789651973558593
Kinetic-Langevin,1,3.9,0.5559859923469966,0.0679421074758072,0.38494372217568096,0.008934239289819956,0.014864188217324048,0.007716214881898914
Kinetic-Langevin,1,3.96,0.533935420306256,0.06715749605665078,0.37660507405070986,0.01569302067081524,0.03192949944219159,0.012334774141623012
Kinetic-Langevin,1,4.0200000000000005,0.5316225105386541,0.057004851443600124,0.36985081770969663,0.0173786930326143,0.03588891492693913,0.013559744880070251
Kinetic-Langevin,1,4.08,0.5277657674464408,0.06877783817725547,0.3670899240030707,0.014487978712341643,0.02649109596480337,0.012020171970390153
Kinetic-Langevin,1,4.14,0.49374024033177777,0.06304509903817135,0.3656682099550054,0.009207826144599585,0.013556008004183884,0.00823863203640579
Kinetic-Langevin,1,4.2,0.5336866653805405,0.05570368132648551,0.36339545497993025,0.002557678638873573,0.0055892428492979596,0.0020034951806170154
Kinetic-Langevin,1,4.26,0.5039886984043849,0.06729946157095323,0.3573853463820469,0.0058644071954429,0.006329479405466132,0.005522006522981321
Kinetic-Langevin,1,4.32,0.48805834937267556,0.048271104316524704,0.348369985605742,0.01606065662757472,0.03080793070689425,0.013007694760132943
Kinetic-Langevin,1,4.38,0.5211874634498566,0.07217882161744005,0.3410433582789954,0.02438146612056069,0.04799277550066505,0.019546997189447968
Kinetic-Langevin,1,4.44,0.5026997079177472,0.05804312937887279,0.3366324189339876,0.02477939279670094,0.04480809980734224,0.020605996773480656
Kinetic-Langevin,1,4.5,0.480900341620274,0.07753036870118701,0.33400335566616046,0.020277336068190266,0.03750136544635574,0.016755494873770038
Kinetic-Langevin,1,4.5600000000000005,0.5183452757883816,0.06379059662767295,0.33233483163625505,0.014022402126293687,0.034579630788955096,0.00991917025191083
Kinetic-Langevin,1,4.62,0.5054644352027837,0.047058685703883385,0.3323246356879402,0.0030890358663302475,0.021917026278741147,0.0004747123468481773
Kinetic-Langevin,1,4.68,0.46927338696936133,0.07622820195800606,0.3328880554305603,0.01691130043732869,0.029081398965829286,0.01442701308972602
Kinetic-Langevin,1,4.74,0.45184245048262844,0.05191407933578618,0.32828957965864924,0.03003365689548032,0.05821549879662313,0.024284387060802493
Kinetic-Langevin,1,4.8,0.45413292864334315,0.05594841514450399,0.32229753452225085,0.033444459533917725,0.05936102613833805,0.02803701740644929
LSC-CP,1,0.0,1.3010112802397704,0.5306042925346163,0.9981057029317437,0.14994931746630824,0.05051343122922647,0.16825841503946914
LSC-CP,1,0.06,1.21120591031008,0.43650643160958635,0.9443307504298607,0.1431942696406402,0.2379950875105018,0.1387441174546291
LSC-CP,1,0.12,1.1502480413336476,0.4401028070509688,0.8787471170301033,0.11273687207047456,0.11039091379797206,0.11727670746908356
LSC-CP,1,0.18,1.0528336231417512,0.3378681234798112,0.800722616753751,0.08805372179935178,0.09313790683815515,0.09333387643856732
LSC-CP,1,0.24,0.9534908814721664,0.26641168220196754,0.7345044839609005,0.06483485919019571,0.0687176925688383,0.07097804203216745
LSC-CP,1,0.3,0.9585147769568485,0.2515910153511317,0.6770480977621561,0.04072798993745097,6.508360917512057e-05,0.05164601662556276
LSC-CP,1,0.36,0.8957886053722812,0.20003575534214535,0.6266986024960202,0.02787796990621416,0.020527379550346003,0.035411184625082415
LSC-CP,1,0.42,0.8278757768572156,0.1566244290567569,0.5824648136962889,0.019414248324256422,0.0513123331911568,0.020639531186595922
LSC-CP,1,0.48,0.7940032799247314,0.14577435312317133,0.5386362016614094,0.007946693762073687,0.10569714819774279,0.00422899234950086
LSC-CP,1,0.54,0.7673563324958438,0.14345739729945972,0.49518444098649256,0.003179410209994349,0.015284935694158452,0.0017810254867644537
LSC-CP,1,0.6,0.6379894949437577,0.14784292373652375,0.4618801606536743,0.010435701464803437,0.04262408537053686,7.32840625955189e-05
LSC-CP,1,0.66,0.6425539839698484,0.11842294869908043,0.438092047827931,0.016550626432764837,0.007488832103771825,0.01070105958315809
LSC-CP,1,0.72,0.6331068725109573,0.09792930152732737,0.4144800285111565,0.018228302549048614,0.03973871071228918,0.0153940890018478
LSC-CP,1,0.78,0.5639972253536744,0.10078809146203516,0.37968164999742077,0.01886221288868184,0.017679127502289615,0.012701975471508142
LSC-CP,1,0.84,0.5048187876573251,0.07292252411382305,0.348097649240626,0.018722727855145282,0.044883948160187814,0.009874978991818495
LSC-CP,1,0.9,0.5200095311113124,0.09122698096909243,0.32437766559031894,0.025876170862844883,0.05048807103805575,0.016217904482274947
LSC-CP,1,0.96,0.49824314249579,0.07495775796755733,0.3122182326078551,0.015843824441899135,0.05287738906213468,0.016690984235499556
LSC-CP,1,1.02,0.4857870097866531,0.036641604710973996,0.29576166376314933,0.04147025403090354,0.07016087981762975,0.031485845695339465
LSC-CP,1,1.08,0.4450735870767358,0.051309114367922404,0.27906370343136794,0.043143669551173325,0.03367450123542881,0.037454384714827565
LSC-CP,1,1.1400000000000001,0.40012594083250963,0.034180967342628765,0.26117786666944104,0.043257922261858206,0.07390478730372785,0.03396124914860815
LSC-CP,1,1.2,0.4092351155683082,0.02840683933375454,0.2347326923042546,0.042394151624841614,0.03662553262333601,0.03576803063441769
LSC-CP,1,1.26,0.41892023529339084,0.023960173459030343,0.21663750544674087,0.03148842934935303,0.07441229294054075,0.03373182254202886
LSC-CP,1,1.32,0.29666707305792306,0.03340950151545019,0.1879424847539401,0.04966691218115116,0.10371456872450213,0.03639789345991126
LSC-CP,1,1.3800000000000001,0.2890285286295127,0.02284118497452825,0.1806191506086791,0.029474718305511405,0.049381354326189064,0.0319305039817622
LSC-CP,1,1.44,0.2722913292141573,0.01799102165486266,0.16753408462374558,0.038915992441833414,0.024548634768651878,0.03473931155713647
LSC-CP,1,1.5,0.23973915544222482,0.018710133897080983,0.1455895655967449,0.061503908436511434,0.12750698935604543,0.04512405095445279
LSC-CP,1,1.56,0.23804937210803404,0.007908168850122244,0.15267735166117433,0.055482632255627884,0.08962590677645133,0.04390122285582512
LSC-CP,1,1.62,0.20481062355462631,0.01645972205811197,0.1424689733588604,0.044495838627724216,0.04879747752530361,0.04586913191132158
LSC-CP,1,1.68,0.25923794769645986,0.023827177401800514,0.12791445850270083,0.051329968834309625,0.043343173565712156,0.04432791735114247
LSC-CP,1,1.74,0.25220521680485225,0.019184802197519613,0.09955864688911109,0.04970353296932317,0.03899906651861107,0.04380393613304223
LSC-CP,1,1.8,0.1951728926064987,0.009755578807604248,0.09953755618072165,0.057329006633420776,0.07279669726036142,0.04903836362613509
LSC-CP,1,1.86,0.19137793022376504,0.0039268713378838305,0.10202024442819731,0.06585959185988766,0.12035129407286038,0.053481678226613816
LSC-CP,1,1.92,0.20212059157884485,0.012647010876395859,0.11039303475058768,0.05379654694433378,0.011912613154586582,0.05246971377011417
LSC-CP,1,1.98,0.18351883046980128,0.01324755844786607,0.09809990534091009,0.056225284972471035,0.049196176527015356,0.049988991801557914
LSC-CP,1,2.04,0.15582166873269648,0.005167378505149034,0.08642214072764845,0.0657142599309275,0.11450919248542568,0.05351729455276233
LSC-CP,1,2.1,0.1251642144818266,0.008735514326268512,0.07433137966039474,0.08402779053784581,0.18606355754185422,0.06333816522848193
LSC-CP,1,2.16,0.12173373758800522,0.0041632631114448815,0.05727040498348275,0.07565035329403114,0.12771343589477224,0.06121315613906639
LSC-CP,1,2.22,0.14510495849317526,0.0024766853687676615,0.05568962295973617,0.057307753509828196,0.043852083251650575,0.05176072851696409
LSC-CP,1,2.2800000000000002,0.07781737108794441,0.003601083723723808,0.04035009029086695,0.04773579079361667,0.03846412589588544,0.04401843094109406
LSC-CP,1,2.34,0.14535076497438898,0.000701438500268714,0.04668517563962425,0.05865327169675805,0.003390276819423166,0.05725585514754991
LSC-CP,1,2.4,0.12020830284401422,0.0019955102091488985,0.05359078933865787,0.04475095357845782,0.09847918279898937,0.05115335222579001
LSC-CP,1,2.46,0.15626138762935454,0.007266745814211273,0.04099390926662891,0.0348357268406293,0.10215428854448938,0.044818388618679095
LSC-CP,1,2.52,0.16358077577789948,0.011169338832157427,0.05943126087737028,0.04499573019228287,0.029539188643565306,0.04734262047231097
LSC-CP,1,2.58,0.1482154684418514,0.002466070364844697,0.05553592187382976,0.06404213557678073,0.13422638281382615,0.048939099429677585
LSC-CP,1,2.64,0.09649564094536509,0.00255440504597626,0.04981153594430475,0.0470780692997802,0.015524674473509692,0.042860418568257314
LSC-CP,1,2.7,0.13896379536000278,0.0023541150785192366,0.03363835224412765,0.038475340901929056,0.03492381085395524,0.04189486380325777
LSC-CP,1,2.7600000000000002,0.0962029135745344,0.0043070956447643916,0.037755776002558424,0.04834140616652127,0.04091554238659556,0.05009291262955509
LSC-CP,1,2.82,0.11844314213861308,0.0023895954589698842,0.031972152169489856,0.0621120120857821,0.04964855911752919,0.055662264315703286
LSC-CP,1,2.88,0.08397852914059632,0.0008658427147687497,0.023444538042176048,0.06981253860856074,0.11456659974327854,0.05672773684459034
LSC-CP,1,2.94,0.10445279992341334,0.015257453866773352,0.01942994498405385,0.06395744166691808,0.004393679287199914,0.06098640853399026
LSC-CP,1,3.0,0.10672055667690122,0.0006894328142674766,0.021674608093655963,0.054914968559909405,0.010323954031852711,0.053044172946971974
LSC-CP,1,3.06,0.06646840582029982,0.002404912157863759,0.00969648050845506,0.05857611077380387,0.06639998106261935,0.05072173396363633
LSC-CP,1,3.12,0.06911849462442071,0.0017147399661779916,0.026902145925137132,0.03794851087496942,0.008772841794988717,0.03695687548237922
LSC-CP,1,3.18,0.1317975494265083,0.0036594776661158512,0.02398991034069008,0.042205793835909056,0.031835007474204646,0.03810021601675512
LSC-CP,1,3.24,0.0826847073331997,0.0009874522375635797,0.02390554931766845,0.04643482411032063,0.0183835999960128,0.042554047500224845
LSC-CP,1,3.3000000000000003,0.08519078418890827,0.0020762559829871075,0.031220019417073606,0.05521881993823308,0.04549375103766107,0.04846587042346112
LSC-CP,1,3.36,0.08320082988585352,0.00241722061635552,0.02912429917264691,0.03456831468339483,0.07269990674337079,0.03953534096744726
LSC-CP,1,3.42,0.09157250623216685,0.0013419463535770948,0.03201849261818229,0.058936803484689215,0.07321417433836408,0.04983389893411186
LSC-CP,1,3.48,0.10514116160433838,0.0012961616314851598,0.028218374676207456,0.04996506986532756,0.019700801314820438,0.046507307805447345
LSC-CP,1,3.54,0.0832505415878548,0.0038103780300666745,0.02051018786515333,0.0634954190599023,0.0811870775853738,0.05439928332016539
LSC-CP,1,3.6,0.0655630022748676,0.0008195470195525578,0.002436777893966429,0.06291178086221005,0.07968780190061897,0.052863266343701476
LSC-CP,1,3.66,0.0979531123979514,0.0016605347015983263,0.0022979893695913205,0.06109444037787892,0.015643333723623587,0.05783483832753891
LSC-CP,1,3.72,0.06478355781666327,0.0016461336942908966,0.0031182745641668854,0.05609880458623384,0.03614386882145115,0.052070996136866804
LSC-CP,1,3.7800000000000002,0.06234286112995367,0.0008564009595686262,0.005024506997170529,0.06316291904699911,0.0778712892316551,0.054952235646565706
LSC-CP,1,3.84,0.06355688690483638,0.00213890943860362,0.004858861631828522,0.0628401661918806,0.08890132201855927,0.05240959097478104
LSC-CP,1,3.9,0.08426755364847235,0.0009599124975422368,0.00753542837710511,0.04603381954300212,0.057332782520064574,0.05053597953171288
LSC-CP,1,3.96,0.056661879379761235,0.0028237751254391874,0.00027002215608773353,0.06240883242750184,0.09492270516279355,0.05253790788641413
LSC-CP,1,4.0200000000000005,0.03656329523274403,0.0026537963390421693,0.013047481908184591,0.07409619211236873,0.15921979987394896,0.05651135717753125
LSC-CP,1,4.08,0.07124989476716823,0.0014561045629417624,0.004413304021567275,0.0572171826749821,0.039745606490794505,0.05182777467036695
LSC-CP,1,4.14,0.09157119281489706,0.001648594295043826,0.003045904732637867,0.04250493174895931,0.049912899478635864,0.04641251398976959
LSC-CP,1,4.2,0.07892347504524318,0.0024409231884410243,0.00841073519714342,0.05930728454843548,0.03384405296227244,0.054371145125195586
LSC-CP,1,4.26,0.07131644362071113,0.0029703989698316446,0.0036715245859466413,0.041238102686212086,0.013151105422206433,0.04273372373149559
LSC-CP,1,4.32,0.06763430270953681,0.004595112801343948,0.005935046143600768,0.05853546854506442,0.07312220085941923,0.04977646963024354
LSC-CP,1,4.38,0.04311554176929533,0.0024803378595668057,0.009163149687120651,0.07013413919714528,0.14089286329792272,0.05430776238419599
LSC-CP,1,4.44,0.04897552204521891,0.0015248813505224224,0.009121621069209941,0.05975788094626355,0.10513436990325142,0.04860509849501293
LSC-CP,1,4.5,0.06736898619421465,0.0036348523158746815,0.0013517550090784162,0.06671550217897282,0.09562978956357815,0.055868827307681584
LSC-CP,1,4.5600000000000005,0.07916856120730714,0.0007729820270048204,0.001992137729513487,0.05158936994503982,0.010700835962020316,0.05290805355580322
LSC-CP,1,4.62,0.07771056899942931,0.0019927141982593044,0.01270436597513354,0.05420306382748963,0.023191263134281992,0.0541911953869951
LSC-CP,1,4.68,0.08317984658716107,0.0017942984633918524,0.020871961130265827,0.06687007726961791,0.08536129239828394,0.057715450498733556
LSC-CP,1,4.74,0.09465353449808173,0.002749454276150032,0.015061413851983804,0.07601182140433094,0.13160463853136395,0.060827310534033785
LSC-CP,1,4.8,0.10066421913947002,0.0007247139474062525,0.018345495879905496,0.05361322825589665,0.0126294837868689,0.0531565953735772
CP,1,0.0,1.3010112802397704,0.5306042925346163,0.9981057029317437,0.14994931746630824,0.05051343122922647,0.16825841503946914
CP,1,0.06,1.2193375065676955,0.42579563494632977,0.9714043380811609,0.2735693855425012,1.1102363825794908,0.1752268313960131
CP,1,0.12,1.18446695601075,0.39494075365317893,0.9483956593804556,0.3960224815243818,1.8532772475405115,0.19804976738554114
CP,1,0.18,1.1244050412757902,0.30518550143941114,0.9281043575397494,0.4705061612038661,2.2527008245118467,0.22296169742912686
CP,1,0.24,1.0449173995951107,0.25784754170031987,0.8875741811391705,0.49318259404223963,2.3295915280507455,0.23339143964074047
CP,1,0.3,1.0647560470633555,0.24376279678331758,0.8478492908062508,0.527760304644145,2.8286114787631997,0.23479005166546843
CP,1,0.36,1.0237260260246006,0.2235561825544058,0.8079255771590699,0.5232658937441503,2.37028692846225,0.25105365896040827
CP,1,0.42,0.9617465635773274,0.17678868732687458,0.7626236016788018,0.5455658493207254,2.612072210691449,0.24940780262046425
CP,1,0.48,0.9153530090708892,0.15300087636586102,0.6966153531907643,0.5131912461338028,2.1687214148344998,0.2580432042940208
CP,1,0.54,0.9243382096507977,0.1568704402559441,0.6708155016935009,0.5332228294491044,2.5289945324734364,0.24906357856171263
CP,1,0.6,0.779754476182376,0.1666416585272812,0.6212312431608226,0.5184824176422926,2.4219634531425434,0.243368214101774
CP,1,0.66,0.7980398973234955,0.14437978084589365,0.6002174407171886,0.5631403846563354,2.8608501431061595,0.245876906295258
CP,1,0.72,0.7716488989211812,0.11437610360695538,0.5677788628231311,0.5181489403411701,2.504811367442584,0.23840721590859945
CP,1,0.78,0.720023155916961,0.13550552198903787,0.5344854436694279,0.5264105711168257,2.6502732545883125,0.22956783525573202
CP,1,0.84,0.6598547928423094,0.09580249650758432,0.5099542156693738,0.5166735818850092,2.3658291810196728,0.2371764099382485
CP,1,0.9,0.7104144537568929,0.11124910028118795,0.49655838514049666,0.5741563231810798,2.95039167773944,0.24092647914237197
CP,1,0.96,0.6643354046477848,0.08800141802222361,0.4593460039050878,0.5399618391922583,2.7727150541111256,0.23932121701312492
CP,1,1.02,0.6599813393654387,0.06868421983266504,0.4504725552843223,0.574776749550161,2.9981462596001833,0.24193181737306496
CP,1,1.08,0.6221346363654755,0.07266865120491262,0.42940256951565,0.5706067435346656,2.7870756947040807,0.2479784660423514
CP,1,1.1400000000000001,0.6076909503639885,0.06001639753001198,0.4195497280848279,0.5812769907866175,2.938269846129924,0.2476606899664933
CP,1,1.2,0.6030475250391976,0.06069769515710988,0.39826142544730386,0.524728954441547,2.5023226475559346,0.23945787048163072
CP,1,1.26,0.5950947202081857,0.05090641468085888,0.3676128722028843,0.5029738986031307,2.2837843719129536,0.23757396831133715
CP,1,1.32,0.5350452458350035,0.055077954129108986,0.35510368567641754,0.5558745958010813,2.7241137630183814,0.2415035916985943
CP,1,1.3800000000000001,0.5089082928627203,0.05933868118893959,0.3410064255810477,0.5557038140999664,2.587155218935714,0.25494937930113754
CP,1,1.44,0.4805421605388598,0.045187875207300165,0.3009566287179926,0.5648467230904746,2.594912407062777,0.26097038479690765
CP,1,1.5,0.4688522113291379,0.05907202829186087,0.2819243417708505,0.5670100212177784,2.683564024312331,0.2570057764757956
CP,1,1.56,0.44394994269078447,0.0523044124876032,0.258525552706056,0.5444668298203217,2.55525523865139,0.2477950290248404
CP,1,1.62,0.39707372547041314,0.04391464367644182,0.24499003486687054,0.5365404767964002,2.4730524496813646,0.25307044574888193
CP,1,1.68,0.4474117724835704,0.05324060436520239,0.22169248323494806,0.5347235926235745,2.578374608766207,0.2411127301189911
CP,1,1.74,0.49142579073431614,0.05961748638139042,0.23385173828209754,0.5602245962253531,2.7022902198281353,0.2515954074566002
CP,1,1.8,0.4522701602531351,0.036722897349891315,0.2144912627570985,0.5700520995036453,2.8075440620483896,0.2514465603330334
CP,1,1.86,0.41374139481844646,0.02940387405783418,0.1939373010315012,0.5437219823336619,2.5974029608639557,0.24491287228482256
CP,1,1.92,0.4111599268959629,0.0371621212589186,0.18047634745137925,0.5566568986249691,2.72399375239252,0.2469635232017985
CP,1,1.98,0.41278711836352877,0.03625603710625469,0.19279644391158912,0.5575463070387241,2.6182176524340113,0.254855128334891
CP,1,2.04,0.37367904108716027,0.026737583600663584,0.17818909221508675,0.5204044300552044,2.365813984619244,0.24826644966229638
CP,1,2.1,0.36272783084978744,0.0343483446350753,0.15787926743274613,0.5471014353480916,2.64362263560864,0.24397244612245053
CP,1,2.16,0.3872872101694227,0.037771562250223156,0.15931857403833924,0.5901626105068101,3.024260269259361,0.2476875312080702
CP,1,2.22,0.3850949250709444,0.029502853640048787,0.147138104051698,0.570101058209886,2.821165599547529,0.249449286086683
CP,1,2.2800000000000002,0.34099342512902125,0.03524025913244333,0.14649710975666888,0.5473187737759471,2.624778365250001,0.23809730088950987
CP,1,2.34,0.3803535065253972,0.025919987298356983,0.13457161118810138,0.5339751065441978,2.571676410776857,0.23474597212590456
CP,1,2.4,0.3386870098677498,0.019580177975784152,0.11531162952581106,0.5505056658998642,2.829111267179638,0.2280549939114759
CP,1,2.46,0.3702476591917138,0.030603580687447396,0.11553338098327387,0.5254073560009311,2.5428857037981905,0.22850051593493464
CP,1,2.52,0.3562866008779155,0.024147474298128246,0.12175154693459102,0.5153805412039967,2.442429402364803,0.22963932316174768
CP,1,2.58,0.3667916747269074,0.019789553727802334,0.1229104797812165,0.5395887186221533,2.6855627548334033,0.23563804094712254
CP,1,2.64,0.33472475611584085,0.0270331622145632,0.1317616261565105,0.5338746318069689,2.5679244037653994,0.241886808710587
CP,1,2.7,0.39114483281373297,0.025658244545616493,0.1296744186123636,0.5554369908592665,2.6644809446299176,0.2493736795607771
CP,1,2.7600000000000002,0.3319632177133241,0.03180134110574817,0.12442482514013686,0.508123132764682,2.203643710504718,0.24569032360780182
CP,1,2.82,0.3661219889597086,0.029136722807988402,0.12489088410956252,0.5211380082094934,2.367846629929817,0.24377134690744373
CP,1,2.88,0.3337861800102822,0.025594986399216202,0.1234513457332373,0.5064059610112956,2.4138316399741755,0.23310810095549034
CP,1,2.94,0.34112339335957437,0.029636017672746595,0.11136264280254815,0.5254250825001507,2.612245276120248,0.22835592602171734
CP,1,3.0,0.34455686834463833,0.02552985850771805,0.0866419935554479,0.5365676247121356,2.7119925360894737,0.2369438579686199
CP,1,3.06,0.31537012034415135,0.024536394928117877,0.09660313468430233,0.5023661201259935,2.4896155649429677,0.22921037465650573
CP,1,3.12,0.33554213667277594,0.015989394227584164,0.09331209824635113,0.5504303001278543,2.856766509516003,0.22811414313499417
CP,1,3.18,0.3704969270104209,0.023634364206513214,0.09898798229672344,0.5218346468266835,2.556951144715466,0.23100605043026676
CP,1,3.24,0.3296291669183454,0.02683016981176023,0.10079110423165215,0.5307162588207279,2.7635360646555536,0.23064938802781781
