experiment,method,time,L1_density_error_mean,L1_density_error_std,L1_density_error_count,L2_density_error_mean,L2_density_error_std,L2_density_error_count,truncated_KDE_chi2_mean,truncated_KDE_chi2_std,truncated_KDE_chi2_count,KDE_CDF_sup_error_mean,KDE_CDF_sup_error_std,KDE_CDF_sup_error_count,empirical_CDF_sup_error_mean,empirical_CDF_sup_error_std,empirical_CDF_sup_error_count,KDE_vs_empirical_CDF_sup_mean,KDE_vs_empirical_CDF_sup_std,KDE_vs_empirical_CDF_sup_count,KDE_integral_mean,KDE_integral_std,KDE_integral_count,L1_density_error_se,L2_density_error_se,truncated_KDE_chi2_se,KDE_CDF_sup_error_se,empirical_CDF_sup_error_se,KDE_vs_empirical_CDF_sup_se,KDE_integral_se,KDE_bandwidth,chi_interval_left,chi_interval_right,chi_omitted_target_mass,chi_target_density_min
double-well,Kinetic-Langevin,0.0,1.4485109354295422,0.0043351776187351854,4,2.342756397416354,0.017330371800809083,4,3.64612698234607,0.025580019443509773,4,0.6701323285665801,0.0017447047861281302,4,0.6812368553184459,0.003126176759422711,4,0.05995498901925464,0.002530359300781705,4,1.0,0.0,4,0.0021675888093675927,0.008665185900404541,0.012790009721754887,0.0008723523930640651,0.0015630883797113555,0.0012651796503908525,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.06,1.2011602032295445,0.004087505935535489,4,1.0372781734024823,0.011378845441232776,4,1.7746069691630482,0.016318496424352166,4,0.5968967393562131,0.0026253608460004864,4,0.6002309230772785,0.0032285986488087247,4,0.02723907382874554,0.0017241719302999328,4,1.0,0.0,4,0.0020437529677677447,0.005689422720616388,0.008159248212176083,0.0013126804230002432,0.0016142993244043623,0.0008620859651499664,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.12,1.0781681380688335,0.007216648770133977,4,0.631938030795105,0.004175114215072319,4,1.217751582315771,0.006396995966802801,4,0.5390829055957178,0.003609512285962749,4,0.5396532123708133,0.0037603541328298557,4,0.018396854291934543,0.0017848260875433816,4,1.0,1.9229626863835638e-16,4,0.0036083243850669887,0.0020875571075361595,0.0031984979834014005,0.0018047561429813746,0.0018801770664149278,0.0008924130437716908,9.614813431917819e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.18,1.0276505072627804,0.007321657539612913,4,0.6079390364461543,0.004081355292111348,4,1.1599886603249057,0.008003799761450341,4,0.5132073592684068,0.003494283530712742,4,0.514020486975429,0.003392796144459775,4,0.01854629820601486,0.0009276496017864464,4,0.9999999999999999,1.1102230246251565e-16,4,0.0036608287698064565,0.002040677646055674,0.0040018998807251705,0.001747141765356371,0.0016963980722298874,0.0004638248008932232,5.551115123125783e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.24,1.0280944708169508,0.005539290389260954,4,0.7333291825223454,0.008490605191694955,4,1.2515056925134977,0.006603627170104371,4,0.5003486018591635,0.0028528690129693613,4,0.5014262819850633,0.0029442547244874755,4,0.02308144944622411,0.0014807266540396101,4,1.0,6.409875621278546e-17,4,0.002769645194630477,0.0042453025958474775,0.0033018135850521853,0.0014264345064846807,0.0014721273622437378,0.0007403633270198051,3.204937810639273e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.3,1.0356438588926133,0.004563647055372972,4,0.7400503189682297,0.018853430189280023,4,1.2781650305838301,0.020109073613554653,4,0.4929762809847188,0.00301742853398704,4,0.49441634064653084,0.002246345488848799,4,0.02139048303717917,0.0012717556892429306,4,1.0,1.6958936828758672e-16,4,0.002281823527686486,0.009426715094640012,0.010054536806777327,0.00150871426699352,0.0011231727444243995,0.0006358778446214653,8.479468414379336e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.36,1.0101669821377826,0.013457383661038444,4,0.6360490455452799,0.013285972909111569,4,1.1533889214224573,0.026180651959265878,4,0.48688152318837985,0.0044362857416032925,4,0.4874682855057573,0.004114778503441556,4,0.019799431859392643,0.0006117731730020415,4,1.0,1.6958936828758672e-16,4,0.006728691830519222,0.0066429864545557845,0.013090325979632939,0.0022181428708016463,0.002057389251720778,0.00030588658650102077,8.479468414379336e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.42,0.9678009471767731,0.01546082183087455,4,0.5531194973689948,0.01680015749072555,4,1.0235911301657403,0.028729223771841228,4,0.4763623243044896,0.005231919404981105,4,0.47689341014748576,0.005431522619490281,4,0.018014272171063814,0.002532576068234594,4,1.0,1.6958936828758672e-16,4,0.007730410915437275,0.008400078745362775,0.014364611885920614,0.0026159597024905524,0.0027157613097451407,0.001266288034117297,8.479468414379336e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.48,0.9419389580323412,0.012480216124046112,4,0.5119849678477306,0.014688477329843097,4,0.9427694139996363,0.021315136567443053,4,0.4661961420438626,0.006199885291569997,4,0.4670178407537826,0.00633439473069875,4,0.015839619096273277,0.0012483463334683645,4,1.0,6.409875621278546e-17,4,0.006240108062023056,0.007344238664921549,0.010657568283721526,0.0030999426457849985,0.003167197365349375,0.0006241731667341822,3.204937810639273e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.54,0.9207327307109363,0.013362108364595851,4,0.5077843778265237,0.014361504837396085,4,0.9146456552560135,0.022571896401526924,4,0.4579924371899743,0.007567140884359096,4,0.4585506035323954,0.00760792668750528,4,0.018471053428617698,0.002398715046216709,4,1.0,0.0,4,0.0066810541822979255,0.007180752418698043,0.011285948200763462,0.003783570442179548,0.00380396334375264,0.0011993575231083544,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.6,0.9120553753868325,0.01664610001711116,4,0.5208396851408921,0.014144913444188112,4,0.9195585684931409,0.026526885505640283,4,0.45483862953572907,0.008935082366580199,4,0.45578429250871044,0.008629427530726243,4,0.017734926587269523,0.0009988439041040843,4,1.0,9.064933036736789e-17,4,0.00832305000855558,0.007072456722094056,0.013263442752820142,0.0044675411832900995,0.004314713765363121,0.0004994219520520421,4.5324665183683945e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.66,0.914135078811575,0.01701651755422979,4,0.525828792861726,0.020059619627423766,4,0.9304917194079825,0.03503116615022557,4,0.4559592125274837,0.008823178126285301,4,0.45709082155962155,0.008881077821674296,4,0.017186068657358312,0.001456746543036047,4,1.0,1.2819751242557092e-16,4,0.008508258777114894,0.010029809813711883,0.017515583075112785,0.0044115890631426504,0.004440538910837148,0.0007283732715180235,6.409875621278546e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.72,0.9076680095915449,0.0202337010231894,4,0.5205813443661564,0.01499422315851731,4,0.9250976724172192,0.034291481397334775,4,0.45283070699684014,0.010373499306864615,4,0.45380929738244946,0.010761071549426739,4,0.017095127852448933,0.0015922358071640817,4,1.0,0.0,4,0.0101168505115947,0.007497111579258655,0.017145740698667387,0.0051867496534323074,0.0053805357747133695,0.0007961179035820408,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.78,0.9017559753875537,0.020425541734895972,4,0.4954587532349549,0.00845293318278306,4,0.8944268420625863,0.026729976053430853,4,0.4485957174856929,0.0101936645711391,4,0.44936342912108523,0.010326438690243755,4,0.017184729127843884,0.0009157538943780477,4,1.0,1.8129866073473578e-16,4,0.010212770867447986,0.00422646659139153,0.013364988026715426,0.00509683228556955,0.005163219345121877,0.00045787694718902385,9.064933036736789e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.84,0.8899571401625586,0.01939974641235302,4,0.4709145885482768,0.013584525912414531,4,0.8593210111804459,0.029525665117724906,4,0.4444379344976609,0.010197603074185952,4,0.44562630507615836,0.009019950409059882,4,0.01582433138512692,0.0010909868772379142,4,1.0,0.0,4,0.00969987320617651,0.006792262956207266,0.014762832558862453,0.005098801537092976,0.004509975204529941,0.0005454934386189571,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.9,0.879442507237059,0.02304389399555984,4,0.4529295373111937,0.009921017074796092,4,0.8254507381754121,0.0291127116266074,4,0.43939515213211333,0.011352454824134186,4,0.44010272998195865,0.011578860288225933,4,0.01633192304065016,0.0011656245591192664,4,1.0,6.409875621278546e-17,4,0.01152194699777992,0.004960508537398046,0.0145563558133037,0.005676227412067093,0.005789430144112966,0.0005828122795596332,3.204937810639273e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,0.96,0.8705664651330012,0.024048059444524438,4,0.4468706845259012,0.008730225828206185,4,0.8099042472664622,0.033121856079196856,4,0.4344162571808454,0.012103498195026638,4,0.43562836167446073,0.01175977700259064,4,0.017782783528580107,0.0012850517524992968,4,1.0,2.1259152388627147e-16,4,0.012024029722262219,0.004365112914103093,0.016560928039598428,0.006051749097513319,0.00587988850129532,0.0006425258762496484,1.0629576194313574e-16,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.02,0.8613894819790202,0.025949804118589423,4,0.43458217109879776,0.01575137838678423,4,0.7934372518007091,0.04073807053519863,4,0.4285173552142788,0.012228664390800519,4,0.4296581848710658,0.012575535286774705,4,0.01653101748242687,0.001429900774110674,4,1.0,0.0,4,0.012974902059294711,0.007875689193392115,0.020369035267599315,0.0061143321954002594,0.006287767643387353,0.000714950387055337,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.08,0.8477467341568361,0.025126959462926493,4,0.41728173798995855,0.019378998491767312,4,0.7704750001819582,0.04614722832330203,4,0.4221313379987223,0.011508655598715802,4,0.42252055508525016,0.01130470318683991,4,0.016738644823815305,0.0012060362546538785,4,1.0,1.8129866073473578e-16,4,0.012563479731463247,0.009689499245883656,0.023073614161651015,0.005754327799357901,0.005652351593419955,0.0006030181273269392,9.064933036736789e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.1400000000000001,0.8350571756845449,0.019472374159439487,4,0.3990702003820975,0.01618723522527082,4,0.7410944408809569,0.03858535192763306,4,0.41682227212419315,0.009973400245292823,4,0.41762913753264186,0.00969150665159821,4,0.015349380875044557,0.0018837367119853808,4,1.0,0.0,4,0.009736187079719743,0.00809361761263541,0.01929267596381653,0.004986700122646411,0.004845753325799105,0.0009418683559926904,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.2,0.8241193494224643,0.019154407640315254,4,0.38722910726270987,0.014890518408454952,4,0.7159831546530988,0.031906513511389005,4,0.4117108301239875,0.009556004132977577,4,0.4122444516580229,0.009534158535552865,4,0.015237346411454335,0.001204301617738994,4,1.0,0.0,4,0.009577203820157627,0.007445259204227476,0.015953256755694502,0.004778002066488788,0.0047670792677764326,0.000602150808869497,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.26,0.8125199065697161,0.018973284118223913,4,0.3813460113529159,0.01972525299549901,4,0.6977222495463276,0.031059604811639035,4,0.4051720219779926,0.009899064967763223,4,0.40601652224980506,0.009947279117381271,4,0.016310962764681337,0.001960727670873642,4,0.9999999999999999,9.064933036736789e-17,4,0.009486642059111957,0.009862626497749504,0.015529802405819517,0.004949532483881611,0.004973639558690636,0.000980363835436821,4.5324665183683945e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.32,0.8000254016682491,0.021799867462828505,4,0.3760971683699229,0.019372053226768965,4,0.6832431378281243,0.03459901323666417,4,0.3990907890673091,0.010831208583342713,4,0.3999429618022957,0.01057101422547795,4,0.01567054999184308,0.001482920887902597,4,1.0,0.0,4,0.010899933731414253,0.009686026613384482,0.017299506618332086,0.005415604291671356,0.005285507112738975,0.0007414604439512985,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.3800000000000001,0.7880596855275279,0.021991119833446687,4,0.37026664003364795,0.021127999390934654,4,0.6690611543376512,0.03537828032424958,4,0.39300907830254644,0.010552351693785302,4,0.3935038642238847,0.010235590834483294,4,0.015056785824305578,0.0004051686500350939,4,1.0,1.2819751242557092e-16,4,0.010995559916723343,0.010563999695467327,0.01768914016212479,0.005276175846892651,0.005117795417241647,0.00020258432501754696,6.409875621278546e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.44,0.7779267173462997,0.02265914481219403,4,0.35880340664899946,0.021091095398108797,4,0.6501134700296832,0.036188748858198935,4,0.388278123489295,0.011043455931652528,4,0.3889366764897877,0.01122106137158508,4,0.014975899171331256,0.002072174709302165,4,1.0,6.409875621278546e-17,4,0.011329572406097015,0.010545547699054398,0.018094374429099468,0.005521727965826264,0.00561053068579254,0.0010360873546510826,3.204937810639273e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.5,0.7716554858512162,0.022554171943344817,4,0.3483644372234235,0.021342226992489277,4,0.6343137700116459,0.03439760384068055,4,0.38527417129018365,0.01161471306382639,4,0.38598889651261564,0.012003425427855418,4,0.015944207251525448,0.002143061014580086,4,1.0,0.0,4,0.011277085971672408,0.010671113496244639,0.017198801920340276,0.005807356531913195,0.006001712713927709,0.001071530507290043,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.56,0.7617878117298851,0.020484322540597868,4,0.3361852287875324,0.013143386367920541,4,0.6167827112583376,0.026861701769259144,4,0.3800396605714049,0.010703104746387334,4,0.38067652961853865,0.010926045008018335,4,0.015044012295370859,0.0012046733490687642,4,1.0,1.2819751242557092e-16,4,0.010242161270298934,0.006571693183960271,0.013430850884629572,0.005351552373193667,0.005463022504009167,0.0006023366745343821,6.409875621278546e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.62,0.7513520533571508,0.017345989996753883,4,0.3310113374098438,0.014172502125958846,4,0.6040737415941322,0.024353997595016372,4,0.3745989442643737,0.00870357290089481,4,0.37480398870686465,0.008557379024772644,4,0.014803360687840064,0.0012901314008199952,4,1.0,6.409875621278546e-17,4,0.008672994998376942,0.007086251062979423,0.012176998797508186,0.004351786450447405,0.004278689512386322,0.0006450657004099976,3.204937810639273e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.68,0.7385242353190642,0.018232374545461588,4,0.3213538912017184,0.016131484227067137,4,0.5835677529552894,0.028687847143312926,4,0.3681917790667018,0.008300473553157372,4,0.3689860058311912,0.008053782606270935,4,0.015072166848354752,0.0014558329020915065,4,1.0,0.0,4,0.009116187272730794,0.008065742113533569,0.014343923571656463,0.004150236776578686,0.004026891303135468,0.0007279164510457533,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.74,0.7271944240406493,0.015145086561504126,4,0.30762279028135037,0.015390495482868985,4,0.5627897714457197,0.024903461663207938,4,0.363124814019113,0.007413393521940311,4,0.36345781631128704,0.007664580249594595,4,0.014472253327524689,0.0011137908049899282,4,1.0,0.0,4,0.007572543280752063,0.0076952477414344925,0.012451730831603969,0.0037066967609701556,0.0038322901247972974,0.0005568954024949641,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.8,0.7181084068341579,0.013040531297306573,4,0.2984888813352705,0.008313328330021602,4,0.5496812864238005,0.017644654492698676,4,0.35844477449170276,0.006966008262232896,4,0.35935064587339743,0.007109100191425484,4,0.013991744544702686,0.001564031371972845,4,1.0,1.5700924586837752e-16,4,0.006520265648653286,0.004156664165010801,0.008822327246349338,0.003483004131116448,0.003554550095712742,0.0007820156859864225,7.850462293418876e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.86,0.7068649259557832,0.01311837993436168,4,0.2924543602902534,0.0044940469013812654,4,0.5345131322265646,0.01346483370456387,4,0.3524055301314548,0.006593392849654279,4,0.3529315259575838,0.0068110506740292525,4,0.0147634660336938,0.0016545047190383254,4,1.0,9.064933036736789e-17,4,0.00655918996718084,0.0022470234506906327,0.006732416852281935,0.0032966964248271396,0.0034055253370146262,0.0008272523595191627,4.5324665183683945e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.92,0.6961794325271066,0.012360631198016194,4,0.2826420487423167,0.004904813247270617,4,0.5183407016471695,0.014054851165611745,4,0.34732328694564213,0.0057558259419368514,4,0.3477450571280828,0.006184907082551684,4,0.013141895550921986,0.0014587248177053212,4,1.0,1.2819751242557092e-16,4,0.006180315599008097,0.0024524066236353086,0.0070274255828058725,0.0028779129709684257,0.003092453541275842,0.0007293624088526606,6.409875621278546e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,1.98,0.6862383500537055,0.014368702998339634,4,0.270191342108184,0.004231905259996391,4,0.49571964282484676,0.016244121403204588,4,0.3426699484508705,0.006874901378383228,4,0.3435830545132989,0.0071543235909614245,4,0.013926095562107811,0.0011925623548461614,4,1.0,6.409875621278546e-17,4,0.007184351499169817,0.0021159526299981955,0.008122060701602294,0.003437450689191614,0.0035771617954807123,0.0005962811774230807,3.204937810639273e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.04,0.6773043355730242,0.013761359450188158,4,0.26260949491953484,0.005729454195116588,4,0.4838226689280843,0.010940093802628214,4,0.3375530377823326,0.00661502555061367,4,0.3383437648152326,0.007029028228932662,4,0.01325527826387619,0.0007910582366655654,4,1.0,9.064933036736789e-17,4,0.006880679725094079,0.002864727097558294,0.005470046901314107,0.003307512775306835,0.003514514114466331,0.0003955291183327827,4.5324665183683945e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.1,0.6683169546079682,0.010874366637382405,4,0.261199260509943,0.005014132598692601,4,0.4759464816229407,0.0107758517600502,4,0.3323772857473087,0.007057914810018517,4,0.3335992428252639,0.007442631477494631,4,0.013222318510698076,0.0010158310852365264,4,1.0,0.0,4,0.005437183318691203,0.0025070662993463004,0.0053879258800251,0.0035289574050092584,0.0037213157387473157,0.0005079155426182632,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.16,0.6597107493108569,0.017270650121976535,4,0.258959730477973,0.008968398070745724,4,0.46783885705538186,0.01671368650617022,4,0.32773655712915895,0.007454092098525375,4,0.3284238790254804,0.007651505720046617,4,0.014239018110243008,0.0014069512032372613,4,1.0,6.409875621278546e-17,4,0.008635325060988268,0.004484199035372862,0.00835684325308511,0.0037270460492626876,0.0038257528600233086,0.0007034756016186306,3.204937810639273e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.22,0.6501200298130838,0.012811645169437376,4,0.2507912991116562,0.008103700854608402,4,0.4515447868848469,0.016411026341777702,4,0.3238223308818338,0.0062687564566074,4,0.3247710924560019,0.006172979116500784,4,0.013439312437627943,0.0007106008971795923,4,0.9999999999999999,1.1102230246251565e-16,4,0.006405822584718688,0.004051850427304201,0.008205513170888851,0.0031343782283037,0.003086489558250392,0.00035530044858979613,5.551115123125783e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.2800000000000002,0.6416062571470842,0.011600809487404171,4,0.2403800569713667,0.008667024237348626,4,0.43637321349009756,0.01675577848092574,4,0.3203755814108536,0.00571190674070744,4,0.3213636189513453,0.005416239108996287,4,0.013964783600195957,0.0015809944157227371,4,1.0,1.2819751242557092e-16,4,0.0058004047437020855,0.004333512118674313,0.00837788924046287,0.00285595337035372,0.0027081195544981433,0.0007904972078613686,6.409875621278546e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.34,0.6351325669423636,0.01481224728353872,4,0.2305491748351194,0.012512191156237416,4,0.4242938029426216,0.024474710013002863,4,0.3161916960826342,0.006464428195344034,4,0.3167573207276312,0.006226266333463163,4,0.014168654677132953,0.000963831539004354,4,1.0,0.0,4,0.00740612364176936,0.006256095578118708,0.012237355006501431,0.003232214097672017,0.0031131331667315814,0.000481915769502177,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.4,0.6231135706904262,0.010791363599319785,4,0.22548541687196466,0.011934422853106062,4,0.4139476311789924,0.019432811899852645,4,0.3108241960677307,0.005665984757404973,4,0.31142584562376746,0.005948175769453136,4,0.013337688776769337,0.0006045337404418814,4,1.0,6.409875621278546e-17,4,0.005395681799659892,0.005967211426553031,0.009716405949926323,0.0028329923787024864,0.002974087884726568,0.0003022668702209407,3.204937810639273e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.46,0.6142519043123502,0.00858005589320272,4,0.22403533187688812,0.01055469970391471,4,0.4067562018931875,0.018985240391404663,4,0.3058718370937942,0.004376366325902109,4,0.3064127165270628,0.004814726342558162,4,0.013033991423897162,0.0007789214458299296,4,0.9999999999999999,1.2819751242557092e-16,4,0.00429002794660136,0.005277349851957355,0.009492620195702331,0.0021881831629510544,0.002407363171279081,0.0003894607229149648,6.409875621278546e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.52,0.6075931196076176,0.008971223091657429,4,0.21958708054496115,0.009704016066654674,4,0.396953306366122,0.019012884056450595,4,0.3018536639982616,0.004109325901189771,4,0.302809905042805,0.004425022553982118,4,0.012495635585811682,0.0012213319504384976,4,1.0,6.409875621278546e-17,4,0.004485611545828714,0.004852008033327337,0.009506442028225297,0.0020546629505948854,0.002212511276991059,0.0006106659752192488,3.204937810639273e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.58,0.5984946869815204,0.011906549438243354,4,0.21096475493133232,0.008628728273465036,4,0.3828285287019135,0.01745511255301726,4,0.2982449556739729,0.006094861035146377,4,0.2989026424868332,0.006287492392179685,4,0.012650999999463772,0.0005806284569668724,4,1.0,1.4332917616497527e-16,4,0.005953274719121677,0.004314364136732518,0.00872755627650863,0.0030474305175731886,0.0031437461960898425,0.0002903142284834362,7.166458808248763e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.64,0.5901341350988687,0.013021033980374906,4,0.2037106358124322,0.009556574758458145,4,0.3688205691939638,0.016646603720642614,4,0.29383799045041603,0.00618885966259307,4,0.2943934687865439,0.006461038801241902,4,0.012623258137411199,0.0006747198784115948,4,1.0,0.0,4,0.006510516990187453,0.004778287379229073,0.008323301860321307,0.003094429831296535,0.003230519400620951,0.0003373599392057974,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.7,0.5812843674993752,0.014637170074423356,4,0.1994629710876255,0.010947875476704035,4,0.36221052232412576,0.017246557375321065,4,0.2888328465147454,0.0070598038653195035,4,0.2891372513310807,0.0069344003317326364,4,0.013488179650740308,0.0008086672340131942,4,1.0,1.4332917616497527e-16,4,0.007318585037211678,0.0054739377383520174,0.008623278687660533,0.0035299019326597517,0.0034672001658663182,0.0004043336170065971,7.166458808248763e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.7600000000000002,0.5711685541124382,0.01574997507784644,4,0.194527587667152,0.012858603336938869,4,0.3524046071427221,0.01925482535455295,4,0.2844087774847254,0.008354276819281624,4,0.2849780529392829,0.008338646283239352,4,0.012888710291882322,0.0020438576743027474,4,1.0,1.8129866073473578e-16,4,0.00787498753892322,0.006429301668469434,0.009627412677276475,0.004177138409640812,0.004169323141619676,0.0010219288371513737,9.064933036736789e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.82,0.5637104104479137,0.017585532779372838,4,0.18616105979819725,0.013876158641155878,4,0.3428294661125392,0.02223754919144263,4,0.2807932055044443,0.008300436424542883,4,0.28121112335152726,0.008553829663805081,4,0.012952991701416883,0.000941183620193521,4,1.0,1.2819751242557092e-16,4,0.008792766389686419,0.006938079320577939,0.011118774595721316,0.0041502182122714415,0.0042769148319025405,0.0004705918100967605,6.409875621278546e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.88,0.5593910862416203,0.018078023386779673,4,0.18229888243887965,0.013229168152610648,4,0.3333643766620957,0.024452212717694245,4,0.2784834902942519,0.008383132421466677,4,0.27910478912980613,0.008337582007449783,4,0.014445944756121036,0.0020876401315464608,4,1.0,0.0,4,0.009039011693389836,0.006614584076305324,0.012226106358847123,0.004191566210733339,0.004168791003724892,0.0010438200657732304,0.0,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
double-well,Kinetic-Langevin,2.94,0.5497867341468667,0.016583611692121785,4,0.18062115958566016,0.015027722423146294,4,0.326766955642565,0.022560648649864182,4,0.27413351947981096,0.008498431254282278,4,0.2742797141719204,0.008368618406262152,4,0.014504091704034078,0.0019497840364992736,4,1.0,1.2819751242557092e-16,4,0.008291805846060893,0.007513861211573147,0.011280324324932091,0.004249215627141139,0.004184309203131076,0.0009748920182496368,6.409875621278546e-17,0.044680194829788474,-1.3928523387877063,1.3795041741603404,0.020000000000000018,0.09593733604311634
