method,seed,time,W1,L1_pdf,CDF_sup,well_TV,accept
CP,0,2.04,0.28613026477643255,0.4791704017519567,0.14881698287277262,0.07136363636363632,
CP,0,2.1,0.2807837418054032,0.468881115486295,0.14322803806710868,0.06863636363636358,
CP,0,2.16,0.2746929517555736,0.49716981230121204,0.14267986194883167,0.06681818181818175,
CP,0,2.22,0.2634172382149448,0.47344977481950146,0.13324348427192123,0.06272727272727269,
CP,0,2.2800000000000002,0.27985710491655685,0.4839740212174809,0.14082846271240657,0.06363636363636357,
CP,0,2.34,0.2746650156647801,0.4896883381383582,0.13967461195673647,0.05999999999999997,
CP,0,2.4,0.2619122633980988,0.4927256320476826,0.13257304998121028,0.05590909090909085,
CP,0,2.46,0.2598159210791662,0.4739033605570652,0.13257473038169856,0.055454545454545395,
CP,0,2.52,0.2574826322962657,0.47536098117605013,0.133029275836244,0.05454545454545451,
CP,0,2.58,0.26322863029784616,0.5074021604349427,0.13075654856351673,0.04818181818181813,
CP,0,2.64,0.2497601319296422,0.48914221444618877,0.12757304998121033,0.04227272727272721,
CP,0,2.7,0.23913360578407397,0.46651983011480436,0.1163162255851953,0.03454545454545449,
CP,0,2.7600000000000002,0.23772668277564113,0.4775672550409976,0.12128300816695198,0.0336363636363636,
CP,0,2.82,0.2288969344827525,0.4629615590975599,0.11711850452666484,0.02999999999999997,
CP,0,2.88,0.2217675179948791,0.46888991521656453,0.11524048313900292,0.03181818181818177,
CP,0,2.94,0.22760740542133037,0.47237057999187443,0.1094921309997974,0.029545454545454486,
CP,0,3.0,0.22862214874428838,0.4865004331709849,0.11528786447521347,0.02681818181818177,
CP,0,3.06,0.2369635389400081,0.4948219132843508,0.12165150083884982,0.02636363636363631,
CP,0,3.12,0.2224180946216886,0.4672326959295543,0.11983331902066799,0.019545454545454477,
CP,0,3.18,0.23277954992297212,0.4951040118801993,0.11876552104764554,0.016818181818181788,
CP,0,3.24,0.244306728662342,0.5016805536871305,0.12446482634877015,0.01272727272727267,
CP,0,3.3000000000000003,0.24042297616960331,0.49736326961066846,0.12128300816695198,0.019999999999999962,
CP,0,3.36,0.23258777580031026,0.4802134562033225,0.11160411950263927,0.024090909090909024,
CP,0,3.42,0.21787655391151903,0.4554510360478705,0.10901028089422471,0.025454545454545424,
CP,0,3.48,0.21239986426834925,0.44222917467463146,0.10936073011609597,0.02090909090909085,
CP,0,3.54,0.2217619697576413,0.45496457954975134,0.11117750351518868,0.023636363636363594,
CP,0,3.6,0.22540744538524599,0.4539471640727829,0.10647402492199035,0.02818181818181814,
CP,0,3.66,0.23153142442282804,0.47979188157234726,0.11460122767154313,0.02681818181818177,
CP,0,3.72,0.2169903463841258,0.457383106900612,0.10778304585336132,0.03181818181818177,
CP,0,3.7800000000000002,0.22885645794405565,0.45509162743194953,0.11142530245373942,0.0336363636363636,
CP,0,3.84,0.2338019265538921,0.47698019694699784,0.11254113987882505,0.02818181818181814,
CP,0,3.9,0.23643849103818862,0.4770264157786299,0.1056950285935484,0.030454545454545373,
CP,0,3.96,0.2335411218402945,0.46501469541466833,0.11117750351518868,0.0322727272727272,
CP,0,4.0200000000000005,0.23935878242106756,0.46403299544714005,0.11187984790828488,0.02909090909090903,
CP,0,4.08,0.24231502825396886,0.49096278468339755,0.11163345738882391,0.02454545454545448,
CP,0,4.14,0.23427996895680578,0.45710849783415847,0.10570847255476645,0.021363636363636307,
CP,0,4.2,0.22956608948387958,0.48199847784798167,0.10951054370116386,0.013636363636363585,
CP,0,4.26,0.21992181923485885,0.4583388465966211,0.10219209907604321,0.016363636363636302,
CP,0,4.32,0.23080992969909353,0.47830972532118043,0.11101947946744517,0.014090909090909015,
CP,0,4.38,0.2190196358865728,0.4757877493331252,0.1140559982466185,0.009999999999999953,
CP,0,4.44,0.2154878540199598,0.43880155103499274,0.10298119982749365,0.006818181818181779,
CP,0,4.5,0.22102120810168738,0.44987606739731645,0.10252665437294828,0.014545454545454473,
CP,0,4.5600000000000005,0.21795596065706174,0.4490431151170223,0.09983807419413845,0.014090909090909015,
CP,0,4.62,0.21859220636068136,0.4545035025747022,0.10259634606590284,0.017727272727272647,
CP,0,4.68,0.22252301381138326,0.4647304834424828,0.10620941361757391,0.021818181818181764,
CP,0,4.74,0.22575964494499284,0.4670961035230313,0.10764664453058836,0.01863636363636359,
CP,0,4.8,0.21596662100334416,0.4574266127128813,0.10116301800931182,0.022272727272727194,
Langevin,1,0.0,1.0185616711843013,1.4958751640923602,0.6768503043142742,0.49999999999999994,
Langevin,1,0.06,0.9988279367561601,1.2702478449975068,0.6102999461359284,0.49999999999999994,
Langevin,1,0.12,0.9870488885861053,1.1776652217124086,0.5795396871911174,0.49999999999999994,
Langevin,1,0.18,0.9799243218396723,1.134125199999498,0.5622724846682906,0.49999999999999994,
Langevin,1,0.24,0.9724536034412778,1.1075182809606763,0.5459895886211833,0.49999999999999994,
Langevin,1,0.3,0.9682160565440092,1.091920320226358,0.540430086766798,0.49999999999999994,
Langevin,1,0.36,0.9614105651009143,1.0904233758541495,0.5398702751747624,0.49999999999999994,
Langevin,1,0.42,0.9624189407381436,1.0751647553071342,0.5344637169447395,0.4995454545454545,
Langevin,1,0.48,0.9596856464314674,1.0721646940152958,0.5288423819150059,0.4995454545454545,
Langevin,1,0.54,0.9551526234403294,1.0601403341818658,0.5259895886211833,0.4981818181818181,
Langevin,1,0.6,0.9512251570649889,1.0590504161137468,0.5242919739974099,0.4995454545454545,
Langevin,1,0.66,0.9449183995938858,1.057228076410088,0.5229050076780057,0.4995454545454545,
Langevin,1,0.72,0.9463443505661209,1.044764353133025,0.5178677341167821,0.4972727272727272,
Langevin,1,0.78,0.9437416611835251,1.0445044927900935,0.5135124568738074,0.49681818181818177,
Langevin,1,0.84,0.9373081246824735,1.0340910100136804,0.509378267482542,0.4963636363636363,
Langevin,1,0.9,0.9286366749770281,1.023016779145787,0.5055814913195265,0.4931818181818181,
Langevin,1,0.96,0.9253929740933702,1.021194718688882,0.5049125122875298,0.494090909090909,
Langevin,1,1.02,0.919605375028888,1.0158828700688476,0.5033526343318393,0.494090909090909,
Langevin,1,1.08,0.9108086202509276,1.0108230633417667,0.4987838573009934,0.48999999999999994,
Langevin,1,1.1400000000000001,0.909339442682984,1.0057696848934063,0.4975712642338695,0.489090909090909,
Langevin,1,1.2,0.9033880927966269,1.0041649200960507,0.49587299189853923,0.489090909090909,
Langevin,1,1.26,0.9009312740493256,1.0051767951379793,0.4950573981652093,0.4886363636363636,
Langevin,1,1.32,0.8975270099230226,1.0021421274335995,0.49408298059498823,0.4886363636363636,
Langevin,1,1.3800000000000001,0.8930692293922872,0.9983519027798602,0.49269117371672105,0.4872727272727272,
Langevin,1,1.44,0.8899836200617605,0.990636993651274,0.4910577281352303,0.4872727272727272,
Langevin,1,1.5,0.8859022617841716,0.9935712337205285,0.48817388968589737,0.48499999999999993,
Langevin,1,1.56,0.884702936258428,0.9866774002251317,0.4877193442313519,0.4836363636363636,
Langevin,1,1.62,0.8801231016229557,0.9815171794423393,0.48723662826217556,0.4831818181818181,
Langevin,1,1.68,0.8758495435713352,0.9825747425374345,0.48553049354209876,0.4836363636363636,
Langevin,1,1.74,0.8745632803925623,0.9814154310481176,0.4849920715040792,0.48090909090909084,
Langevin,1,1.8,0.8721408857759173,0.9753976425443327,0.4827193442313519,0.4799999999999999,
Langevin,1,1.86,0.8688336047617291,0.9757789741640919,0.4794958157838817,0.4754545454545454,
Langevin,1,1.92,0.8648842108293406,0.9713951630127291,0.4787838573009934,0.4754545454545454,
Langevin,1,1.98,0.858871494887328,0.9704909024912283,0.4775408925708388,0.4754545454545454,
Langevin,1,2.04,0.8576012558625007,0.9721392473097556,0.4777034835488669,0.4736363636363636,
Langevin,1,2.1,0.854790906598207,0.9646492868284817,0.4711218001090409,0.4713636363636363,
Langevin,1,2.16,0.8549598507091214,0.9551092878337553,0.4710577281352303,0.47090909090909083,
Langevin,1,2.22,0.8518469940050479,0.9613057873441972,0.47090909090909083,0.4713636363636363,
Langevin,1,2.2800000000000002,0.8472086265984183,0.9529344062099994,0.4686363636363635,0.4686363636363636,
Langevin,1,2.34,0.8453553234085146,0.9486204334996501,0.465399582527614,0.46409090909090905,
Langevin,1,2.4,0.844963541456486,0.9446181975099788,0.4649450370730686,0.4613636363636363,
Langevin,1,2.46,0.8392392285164019,0.9431711717247819,0.4641668571784624,0.46409090909090905,
Langevin,1,2.52,0.8397180541887631,0.9412302775442682,0.46470972633365015,0.4649999999999999,
Langevin,1,2.58,0.8386781211687282,0.9426548941869484,0.46234867536028057,0.4622727272727272,
Langevin,1,2.64,0.8362032169037855,0.9399555709640458,0.46092958879575086,0.45999999999999996,
Langevin,1,2.7,0.8352564944904721,0.9286634274119889,0.45823678110874955,0.45681818181818173,
Langevin,1,2.7600000000000002,0.8363827238828586,0.925417242870913,0.4563636363636363,0.45681818181818173,
Langevin,1,2.82,0.833248698076078,0.9371221912519814,0.45492896857377446,0.4527272727272727,
Langevin,1,2.88,0.8296238308556292,0.9300767724728585,0.4540412703293363,0.4513636363636363,
Langevin,1,2.94,0.8247246551693455,0.9249268624415835,0.4545375260495337,0.4513636363636363,
Langevin,1,3.0,0.8211846352182328,0.9157185670699896,0.4540209543209427,0.4518181818181818,
Langevin,1,3.06,0.8231577838864339,0.9197911192226723,0.4531980165542754,0.44999999999999996,
Langevin,1,3.12,0.8166812161672768,0.9132073135133947,0.4485867248747908,0.4481818181818181,
Langevin,1,3.18,0.8187221717131347,0.9154110739326514,0.45234867536028056,0.44954545454545447,
Langevin,1,3.24,0.816997464071928,0.9141031142083054,0.45320231606847816,0.44909090909090904,
Langevin,1,3.3000000000000003,0.8143347131015902,0.9073367298109002,0.4483945273817682,0.4472727272727272,
Langevin,1,3.36,0.8131070883536572,0.9119599992562946,0.45092958879575096,0.4472727272727272,
Langevin,1,3.42,0.8120586276455424,0.9120453647221296,0.44962140263300787,0.4468181818181818,
Langevin,1,3.48,0.8079050056237603,0.9026742435487507,0.4487123117239169,0.4468181818181818,
Langevin,1,3.54,0.8074665842950882,0.9000320984912378,0.44462850355367656,0.44363636363636355,
Langevin,1,3.6,0.8036408775180988,0.8937150816072903,0.4410733626972865,0.4418181818181818,
Langevin,1,3.66,0.8004241099278447,0.8887347980690266,0.43698245360637744,0.43681818181818177,
Langevin,1,3.72,0.7953236161034569,0.892853996741815,0.4379399819272227,0.43681818181818177,
Langevin,1,3.7800000000000002,0.7890145656361341,0.8845086498602677,0.4357448191208953,0.43545454545454537,
Langevin,1,3.84,0.7836470182501566,0.8818633478547713,0.43224893809432147,0.43136363636363634,
Langevin,1,3.9,0.7841313733730898,0.8855022095531907,0.43174715039195627,0.43090909090909085,
Langevin,1,3.96,0.7744194407234077,0.8731285402282964,0.4294904916185231,0.42681818181818176,
Langevin,1,4.0200000000000005,0.7723091424137326,0.8699119149579035,0.4276573179573063,0.424090909090909,
Langevin,1,4.08,0.7697570174162081,0.866760395240805,0.42652790815183195,0.42590909090909085,
Langevin,1,4.14,0.7671759765204422,0.8663362561229684,0.42771934423135194,0.4245454545454545,
Langevin,1,4.2,0.7680013176203578,0.8610177364275232,0.4231580290034123,0.42181818181818176,
Langevin,1,4.26,0.7655948079205456,0.8601709198154469,0.4208853017306851,0.4204545454545454,
Langevin,1,4.32,0.7618250386650478,0.861391368466564,0.4209921399173129,0.42090909090909084,
Langevin,1,4.38,0.7554204339110437,0.8600071204806786,0.41959509330702727,0.41590909090909084,
Langevin,1,4.44,0.7565135643910079,0.8608215878236438,0.41861586574970366,0.41590909090909084,
Langevin,1,4.5,0.7520320606131634,0.8452941909442138,0.4136363636363636,0.4136363636363636,
Langevin,1,4.5600000000000005,0.7453716961665514,0.8345843347863996,0.4109850389966442,0.4104545454545454,
Langevin,1,4.62,0.7444265518559382,0.8346763740169658,0.4073437586989528,0.4063636363636363,
Langevin,1,4.68,0.7440578107342469,0.8305959174777653,0.40689412990573515,0.40499999999999997,
Langevin,1,4.74,0.7401247215841293,0.8338439449912309,0.40674715039195625,0.40499999999999997,
Langevin,1,4.8,0.7379583904521475,0.8362403994429259,0.4070863471162934,0.40499999999999997,
Kinetic-Langevin,1,0.0,1.0185616711843013,1.4958751640923602,0.6768503043142742,0.49999999999999994,
Kinetic-Langevin,1,0.06,0.9917490070718203,1.219094349895228,0.5963745943516486,0.49999999999999994,
Kinetic-Langevin,1,0.12,0.9756010718555074,1.0802655534879257,0.5359955251728769,0.4995454545454545,
Kinetic-Langevin,1,0.18,0.9444766598089016,1.0390960584594504,0.5111151091877331,0.49499999999999994,
Kinetic-Langevin,1,0.24,0.9093408508877246,1.0528749943644755,0.49930393044037963,0.4904545454545454,
Kinetic-Langevin,1,0.3,0.8745432667007699,1.0654595404029377,0.4931000805811031,0.4831818181818181,
Kinetic-Langevin,1,0.36,0.8424948812546239,1.033677792537861,0.4846762660649309,0.47681818181818175,
Kinetic-Langevin,1,0.42,0.8232714863871041,0.9873911473924168,0.47583913613912454,0.4695454545454545,
Kinetic-Langevin,1,0.48,0.818296084447007,0.9591559474603176,0.46543075627613967,0.46272727272727265,
Kinetic-Langevin,1,0.54,0.8197299874808412,0.948361158762995,0.45505739816520924,0.4527272727272727,
Kinetic-Langevin,1,0.6,0.8238879769564397,0.9467959456620106,0.4520312031676524,0.44499999999999995,
Kinetic-Langevin,1,0.66,0.8249797183596898,0.935990496338015,0.4526033659647165,0.4404545454545454,
Kinetic-Langevin,1,0.72,0.8243615362788617,0.9227693271055744,0.4490683099254117,0.4404545454545454,
Kinetic-Langevin,1,0.78,0.82009942377298,0.9181321911531377,0.4453728078538304,0.43590909090909086,
Kinetic-Langevin,1,0.84,0.8099804078686217,0.9086671897018537,0.442024200096824,0.4331818181818181,
Kinetic-Langevin,1,0.9,0.7952377482117211,0.8993540384751291,0.4366621733247786,0.4277272727272727,
Kinetic-Langevin,1,0.96,0.7777321852686456,0.8875028584171482,0.432178938510735,0.42590909090909085,
Kinetic-Langevin,1,1.02,0.7611398033244996,0.8959146637307043,0.4276033659647165,0.4222727272727272,
Kinetic-Langevin,1,1.08,0.7449978763895194,0.8687423286630276,0.42105658457372064,0.41818181818181815,
Kinetic-Langevin,1,1.1400000000000001,0.7333696727757475,0.8597213849754942,0.41629260493741077,0.4136363636363636,
Kinetic-Langevin,1,1.2,0.7245228080532334,0.8417958543556741,0.41059519231498676,0.4104545454545454,
Kinetic-Langevin,1,1.26,0.7193858411238072,0.8328243222886145,0.4014346677898619,0.4013636363636363,
Kinetic-Langevin,1,1.32,0.7148274950654083,0.8237252368986934,0.3963086734367049,0.39409090909090905,
Kinetic-Langevin,1,1.3800000000000001,0.7115288445530398,0.8177324942935906,0.390722710752657,0.3895454545454545,
Kinetic-Langevin,1,1.44,0.7070914704198518,0.8060883510886432,0.3876562413010471,0.3854545454545454,
Kinetic-Langevin,1,1.5,0.7003799424022876,0.8001673633402628,0.38286791958771405,0.38272727272727264,
Kinetic-Langevin,1,1.56,0.6906425746828058,0.7970911487345069,0.37764422371905054,0.3768181818181818,
Kinetic-Langevin,1,1.62,0.6793688666389865,0.7819776404784102,0.37363636363636354,0.3736363636363636,
Kinetic-Langevin,1,1.68,0.6659126106468555,0.7743885262236264,0.3668892132444074,0.3636363636363636,
Kinetic-Langevin,1,1.74,0.6547623472984435,0.7605503205457935,0.3602681652981115,0.35909090909090907,
Kinetic-Langevin,1,1.8,0.643923191715026,0.7573633555236464,0.3564395844511896,0.35636363636363627,
Kinetic-Langevin,1,1.86,0.6317904368655479,0.7390427092965448,0.35120762787023313,0.3499999999999999,
Kinetic-Langevin,1,1.92,0.6215267632103781,0.7222138610859231,0.34996390098944824,0.34409090909090906,
Kinetic-Langevin,1,1.98,0.6136585962936956,0.7204402917658284,0.3463275373530847,0.3413636363636363,
Kinetic-Langevin,1,2.04,0.6071221924452577,0.717303676531362,0.34044661695862466,0.33863636363636357,
Kinetic-Langevin,1,2.1,0.6005150580365498,0.7037635499481939,0.33696681904432124,0.33409090909090905,
Kinetic-Langevin,1,2.16,0.5948276183502227,0.7066244499976938,0.3326397850148025,0.32590909090909087,
Kinetic-Langevin,1,2.22,0.5863400097672191,0.6825922807604328,0.3259850389966442,0.3254545454545454,
Kinetic-Langevin,1,2.2800000000000002,0.5779518316980354,0.6755858633111709,0.32130867343670494,0.31999999999999995,
Kinetic-Langevin,1,2.34,0.5693685786645869,0.6658340065082231,0.3177477706139328,0.3172727272727272,
Kinetic-Langevin,1,2.4,0.5610917734871163,0.645461667235337,0.3116054726182318,0.30999999999999994,
Kinetic-Langevin,1,2.46,0.5511624955562466,0.6461659829627588,0.3071320804122859,0.3045454545454545,
Kinetic-Langevin,1,2.52,0.5431889950374672,0.6478293858381402,0.30234268204269354,0.30090909090909085,
Kinetic-Langevin,1,2.58,0.5366890014916498,0.6346663011930538,0.29706001807277727,0.2977272727272727,
Kinetic-Langevin,1,2.64,0.5304004623276267,0.6278325051336122,0.29459509330702727,0.289090909090909,
Kinetic-Langevin,1,2.7,0.5245335595033533,0.61757226705713,0.2873437586989528,0.284090909090909,
Kinetic-Langevin,1,2.7600000000000002,0.5165253912131607,0.618268135316449,0.28402095432094265,0.2818181818181818,
Kinetic-Langevin,1,2.82,0.5075700744721705,0.6109002358215077,0.2799639009894483,0.27772727272727266,
Kinetic-Langevin,1,2.88,0.4978525788263196,0.6058515659267214,0.28120762787023307,0.2745454545454545,
Kinetic-Langevin,1,2.94,0.48999078417333425,0.5839210837376289,0.27674715039195624,0.2745454545454545,
Kinetic-Langevin,1,3.0,0.48250346048235915,0.5717754390149494,0.27181818181818174,0.2718181818181818,
Kinetic-Langevin,1,3.06,0.4763212771948761,0.583802341328038,0.2669588286786232,0.26499999999999996,
Kinetic-Langevin,1,3.12,0.4709847903734942,0.5556146412544918,0.2599999999999999,0.25999999999999995,
Kinetic-Langevin,1,3.18,0.4655971546283945,0.5578361821033795,0.2542551808791047,0.25409090909090903,
Kinetic-Langevin,1,3.24,0.46013553930135637,0.5536681914097598,0.253777010496805,0.25045454545454543,
Kinetic-Langevin,1,3.3000000000000003,0.45350182845228326,0.5503777927878334,0.2491483072561183,0.24590909090909083,
Kinetic-Langevin,1,3.36,0.44551149431315934,0.540834985287005,0.24430361829085911,0.24227272727272722,
Kinetic-Langevin,1,3.42,0.43616552769564465,0.5261401917374139,0.2389266373027134,0.23909090909090905,
Kinetic-Langevin,1,3.48,0.4257676857830231,0.5323813421405734,0.23538459068457906,0.23499999999999993,
Kinetic-Langevin,1,3.54,0.416586940818087,0.5144191082269645,0.23315802900341237,0.2313636363636363,
Kinetic-Langevin,1,3.6,0.40931085720336324,0.5170852701707296,0.2304783346329512,0.22818181818181812,
Kinetic-Langevin,1,3.66,0.40345146364105494,0.4983046320421339,0.22823921634702743,0.22409090909090906,
Kinetic-Langevin,1,3.72,0.399610486023578,0.5102922835545901,0.22311078675559254,0.2227272727272727,
Kinetic-Langevin,1,3.7800000000000002,0.3941121226761896,0.48610676530345076,0.21900342137843887,0.21772727272727269,
Kinetic-Langevin,1,3.84,0.38628916818415826,0.47977167509725344,0.216794392639776,0.21272727272727268,
Kinetic-Langevin,1,3.9,0.3791529192747281,0.4789663618507053,0.21449581578388166,0.21136363636363628,
Kinetic-Langevin,1,3.96,0.37126140813873637,0.47263309735511805,0.20992896857377447,0.20772727272727268,
Kinetic-Langevin,1,4.0200000000000005,0.3649948196401999,0.4727409041822011,0.20650428322407777,0.2054545454545454,
Kinetic-Langevin,1,4.08,0.362643929444256,0.45888005525146813,0.20407041120424907,0.20409090909090905,
Kinetic-Langevin,1,4.14,0.3599076901206367,0.4576054221062059,0.2011993645754407,0.20090909090909087,
Kinetic-Langevin,1,4.2,0.3575525134836459,0.45030222291225425,0.1957448191208953,0.19590909090909087,
Kinetic-Langevin,1,4.26,0.35159521191384824,0.43947646205721247,0.1940149610033558,0.19318181818181815,
Kinetic-Langevin,1,4.32,0.34308588007725616,0.44149704071200435,0.19248543647267724,0.1927272727272727,
Kinetic-Langevin,1,4.38,0.33564956612331476,0.4414841553962035,0.19265132463971946,0.19090909090909086,
Kinetic-Langevin,1,4.44,0.33128323541373017,0.44534244460795885,0.1909170194050116,0.18909090909090903,
Kinetic-Langevin,1,4.5,0.32858311555242053,0.4314379709732441,0.1870045619746158,0.1872727272727272,
Kinetic-Langevin,1,4.5600000000000005,0.3274742557326714,0.42676059742774725,0.18652790815183196,0.18636363636363631,
Kinetic-Langevin,1,4.62,0.3280032826230204,0.4426906430217097,0.18507594808755323,0.18272727272727268,
Kinetic-Langevin,1,4.68,0.3270745814249222,0.41535095129926036,0.1826397850148025,0.17863636363636357,
Kinetic-Langevin,1,4.74,0.3227436500585629,0.418302092123073,0.17914830725611836,0.17863636363636357,
Kinetic-Langevin,1,4.8,0.31687091243929427,0.42939373801465824,0.17765132463971944,0.1772727272727272,
LSC-CP,1,0.0,1.0185616711843013,1.4958751640923602,0.6768503043142742,0.49999999999999994,
LSC-CP,1,0.06,0.9471041386279082,1.2584210600425116,0.5960450063079759,0.4795454545454545,
LSC-CP,1,0.12,0.8767192684130347,1.1156377770914316,0.5381760508274811,0.4545454545454545,
LSC-CP,1,0.18,0.7991287010705638,1.0158506848306779,0.4880197148768787,0.42499999999999993,
LSC-CP,1,0.24,0.7330853238125138,0.9401979917744808,0.44668845699294424,0.39818181818181814,
LSC-CP,1,0.3,0.6759100281477732,0.8664296387239243,0.41352765510808986,0.37590909090909086,
LSC-CP,1,0.36,0.6244447827573444,0.8043763709620952,0.38127825488265704,0.3545454545454545,
LSC-CP,1,0.42,0.5800189343114774,0.7512257638272823,0.35286773411678213,0.3345454545454545,
LSC-CP,1,0.48,0.5389682942569292,0.7063913404964928,0.3292617252409303,0.3145454545454545,
LSC-CP,1,0.54,0.49326455852304313,0.652579510118511,0.30529853696114223,0.29272727272727267,
LSC-CP,1,0.6,0.46130595522410045,0.6064070167697624,0.28809433046934796,0.2759090909090908,
LSC-CP,1,0.66,0.43891747026274064,0.5871022852469369,0.27126984760164413,0.2645454545454545,
LSC-CP,1,0.72,0.41741394685435335,0.5689037343787429,0.2556031826806848,0.24818181818181811,
LSC-CP,1,0.78,0.3811881921443216,0.5355337730739631,0.23317388968589736,0.2313636363636363,
LSC-CP,1,0.84,0.3513947088499224,0.4987893941212731,0.2176723098003413,0.21272727272727268,
LSC-CP,1,0.9,0.3251278911538855,0.46702812634456614,0.20137983473609355,0.19499999999999992,
LSC-CP,1,0.96,0.31644689918226937,0.4471735023422422,0.19411140697756912,0.18999999999999992,
LSC-CP,1,1.02,0.29954128784674305,0.43987371188042523,0.18157634556358637,0.18090909090909085,
LSC-CP,1,1.08,0.2870591806261717,0.4320209809402019,0.1705375944627675,0.17136363636363633,
LSC-CP,1,1.1400000000000001,0.2642241595096975,0.40189956110662206,0.1619668190443212,0.15818181818181815,
LSC-CP,1,1.2,0.24420788959781808,0.38663280088770935,0.15135570786771557,0.14772727272727265,
LSC-CP,1,1.26,0.22869701409007512,0.376446213738417,0.13801754639362257,0.13727272727272724,
LSC-CP,1,1.32,0.19652760580353973,0.34236702997522195,0.1196214026330078,0.11818181818181811,
LSC-CP,1,1.3800000000000001,0.19316438060991065,0.3461663101948391,0.11900786008268688,0.11772727272727265,
LSC-CP,1,1.44,0.17768095932367695,0.34129542623418374,0.10971627069547568,0.10499999999999993,
LSC-CP,1,1.5,0.16348348789527226,0.3430913623093482,0.09854887592389339,0.09363636363636357,
LSC-CP,1,1.56,0.16364525773373084,0.3352340235495832,0.09735577628094927,0.09727272727272723,
LSC-CP,1,1.62,0.15922355794580131,0.35221373219238483,0.09553759446276744,0.09590909090909086,
LSC-CP,1,1.68,0.14163894887559964,0.32035230039710183,0.08633984718523052,0.08499999999999994,
LSC-CP,1,1.74,0.11662801131971086,0.30055232951353916,0.07203089101813187,0.07045454545454538,
LSC-CP,1,1.8,0.11590517625361094,0.2969357410209862,0.06765624130104714,0.06681818181818175,
LSC-CP,1,1.86,0.11570300360647234,0.2847026481011703,0.06765731795730634,0.06499999999999992,
LSC-CP,1,1.92,0.12136838264361698,0.3055171884844578,0.06866015281476945,0.06863636363636358,
LSC-CP,1,1.98,0.11324671575898188,0.2930386735940005,0.06832246504225958,0.06772727272727269,
LSC-CP,1,2.04,0.10212468840797023,0.28189078779998344,0.06163180166174792,0.06045454545454537,
LSC-CP,1,2.1,0.09934412080932925,0.2872388943287968,0.05543075627613964,0.05454545454545451,
LSC-CP,1,2.16,0.08601383019391834,0.30300402470128196,0.0471896782645051,0.047272727272727216,
LSC-CP,1,2.22,0.07921838628393038,0.28987143410844995,0.049231555951350425,0.047272727272727216,
LSC-CP,1,2.2800000000000002,0.06571566943722013,0.25581544729883654,0.037143569861445375,0.03681818181818178,
LSC-CP,1,2.34,0.07487806566941829,0.31865439258457995,0.044035135964820504,0.03499999999999995,
LSC-CP,1,2.4,0.07896621956115295,0.2682653228122591,0.04073827475906955,0.037727272727272665,
LSC-CP,1,2.46,0.0667981056516706,0.2503370259130422,0.03933243319598401,0.02999999999999997,
LSC-CP,1,2.52,0.0773138678369246,0.2716202511163258,0.044712641608367076,0.03681818181818178,
LSC-CP,1,2.58,0.07312713002071347,0.2745722604990206,0.041065099402494254,0.03499999999999995,
LSC-CP,1,2.64,0.06697816605101954,0.28703833139404766,0.03597904567905719,0.03272727272727266,
LSC-CP,1,2.7,0.05642616687148895,0.2813114135622736,0.02925283489677065,0.024999999999999967,
LSC-CP,1,2.7600000000000002,0.06092095379855302,0.27803523443257366,0.03359014375107239,0.02454545454545448,
LSC-CP,1,2.82,0.06287538765645968,0.27133066370221337,0.036530317342968355,0.023181818181818137,
LSC-CP,1,2.88,0.055122615718294035,0.2641453856953422,0.041871505363838935,0.016818181818181788,
LSC-CP,1,2.94,0.058674225247753786,0.30917495977723036,0.04413831986935016,0.01863636363636359,
LSC-CP,1,3.0,0.05408416931580061,0.28971745147231964,0.043052660770536266,0.019545454545454477,
LSC-CP,1,3.06,0.04431735055560536,0.2737543848284783,0.03959286532389561,0.007272727272727236,
LSC-CP,1,3.12,0.044796652158032906,0.2458178221334858,0.027326050818384018,0.017727272727272647,
LSC-CP,1,3.18,0.041940417871136636,0.25883038577752615,0.028790586382426056,0.017727272727272647,
LSC-CP,1,3.24,0.04320910159189663,0.25777246641157475,0.03039287936444239,0.017727272727272647,
LSC-CP,1,3.3000000000000003,0.0509675117120227,0.2596502904756426,0.03612315322463311,0.01909090909090902,
LSC-CP,1,3.36,0.04650657497110276,0.2679972103598415,0.03230763811701787,0.018181818181818132,
LSC-CP,1,3.42,0.05252589906981401,0.3005422233707006,0.03641104714207677,0.017727272727272647,
LSC-CP,1,3.48,0.04675968105093363,0.2843735681238676,0.03743465307858883,0.01727272727272719,
LSC-CP,1,3.54,0.049368856108624126,0.304684496883024,0.04189881001486595,0.013636363636363585,
LSC-CP,1,3.6,0.039805509005223644,0.2854254373791402,0.04352597507800966,0.005909090909090836,
LSC-CP,1,3.66,0.043029922085420474,0.2882760851722567,0.045989719105775276,0.0013636363636362892,
LSC-CP,1,3.72,0.03916516195078255,0.27589834998504437,0.049048888037804356,0.000454545454545513,
LSC-CP,1,3.7800000000000002,0.04224234109658416,0.2707623347495277,0.042881495473335154,0.004090909090909062,
LSC-CP,1,3.84,0.03937028624318621,0.2798462559193059,0.04995797894689524,0.004545454545454464,
LSC-CP,1,3.9,0.03891587781529986,0.2927456470687093,0.04858059051027505,0.0018181818181817744,
LSC-CP,1,3.96,0.03990572499763837,0.27998331360952067,0.046075771888422906,0.004999999999999949,
LSC-CP,1,4.0200000000000005,0.04260533062537245,0.26676910620264604,0.037879815072846434,0.004545454545454464,
LSC-CP,1,4.08,0.03851913017224885,0.25636393250877737,0.035080628196684366,0.002272727272727232,
