time,well_TV,left_mass,right_mass,t_max,target_left_mass,target_right_mass,chi2_mixing_tol,chi2_bias_floor_mean,chi2_bias_floor_max,L1_density_error,L2_density_error,truncated_KDE_chi2,KDE_CDF_sup_error,empirical_CDF_sup_error,KDE_vs_empirical_CDF_sup,method,eps,rng_seed,clip_fraction_mean,clip_fraction_max
35.46,0.14888888888888888,0.6488888888888888,0.3511111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.3030630080014662,0.05928148266352992,0.10651101363876223,0.1489658532829226,0.15007625746176007,0.01582642605924167,Langevin,0.1,20316530,0.0,0.0
35.64,0.14666666666666664,0.6466666666666666,0.35333333333333333,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.3057783646590858,0.05525968382501781,0.11093649981714987,0.15164859446039508,0.1537834324895488,0.013477508235729976,Langevin,0.1,20316530,0.0,0.0
35.82,0.14888888888888888,0.6488888888888888,0.3511111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.3078463830101321,0.060007171698761665,0.10568625969026932,0.15073828151924457,0.15210748897280274,0.014811996254522786,Langevin,0.1,20316530,0.0,0.0
36.0,0.14555555555555555,0.6455555555555555,0.35444444444444445,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.30971212695752326,0.057545122901560414,0.10709614240985493,0.14971219830621696,0.15194017392391324,0.013104240885346063,Langevin,0.1,20316530,0.0,0.0
36.18,0.14444444444444446,0.6444444444444445,0.35555555555555557,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.30725847499178793,0.0560206151398629,0.0966468070979434,0.15036307675500504,0.15170662931549594,0.014687689497297596,Langevin,0.1,20316530,0.0,0.0
36.36,0.1433333333333333,0.6433333333333333,0.3566666666666667,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2972403517544429,0.054429785561825164,0.09275784426085698,0.1455956377557618,0.14744102743446352,0.014896236989540013,Langevin,0.1,20316530,0.0,0.0
36.54,0.14444444444444446,0.6444444444444445,0.35555555555555557,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.3026022295941609,0.06181958422683058,0.09973526796505805,0.14471464324399863,0.14544122041825536,0.01706342992755558,Langevin,0.1,20316530,0.0,0.0
36.72,0.13888888888888887,0.6388888888888888,0.3611111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.29157727909828196,0.05912192464905755,0.10008692422897852,0.14107034221974069,0.14155554800810588,0.016029411754118844,Langevin,0.1,20316530,0.0,0.0
36.9,0.13777777777777778,0.6377777777777778,0.3622222222222222,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.28783039891194717,0.05527514245612054,0.09580883544116867,0.1422606752365887,0.14400000754745002,0.019866145792168333,Langevin,0.1,20316530,0.0,0.0
37.08,0.1411111111111111,0.6411111111111111,0.35888888888888887,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.28910989398632236,0.052696467887106524,0.09429062423727824,0.14218733943230366,0.14400000754745002,0.015923229946722434,Langevin,0.1,20316530,0.0,0.0
37.26,0.13888888888888887,0.6388888888888888,0.3611111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.29360076023278514,0.05019895476279949,0.09426922838695898,0.14250447712096076,0.1444809840159313,0.015571298471729333,Langevin,0.1,20316530,0.0,0.0
37.44,0.14444444444444446,0.6444444444444445,0.35555555555555557,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2883543748123937,0.05251658219436491,0.09625649466065174,0.14354463161375414,0.14461653347835213,0.014522930485090013,Langevin,0.1,20316530,0.0,0.0
37.62,0.1411111111111111,0.6411111111111111,0.35888888888888887,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2968237447959152,0.0504671132932067,0.0885641255965249,0.1422778937306396,0.14231396093419024,0.018141932088610258,Langevin,0.1,20316530,0.0,0.0
37.800000000000004,0.1366666666666667,0.6366666666666667,0.36333333333333334,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2936929580555393,0.05165130527411578,0.09134337920329488,0.1430167871678567,0.1436647281522484,0.019057435915762783,Langevin,0.1,20316530,0.0,0.0
37.980000000000004,0.13777777777777778,0.6377777777777778,0.3622222222222222,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.28160878088766705,0.04670184653469352,0.08325356314477218,0.13937358750036122,0.14065686475166628,0.013470220804872646,Langevin,0.1,20316530,0.0,0.0
38.160000000000004,0.13222222222222224,0.6322222222222222,0.36777777777777776,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.28740703089423303,0.055912160207207975,0.09240135566305363,0.1377656951093874,0.1380802445468221,0.016678155344109907,Langevin,0.1,20316530,0.0,0.0
38.34,0.13333333333333333,0.6333333333333333,0.36666666666666664,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.28423919864925196,0.049692105412692415,0.08973185322575057,0.13431785716587963,0.13522416073664095,0.013999831766005638,Langevin,0.1,20316530,0.0,0.0
38.52,0.13,0.63,0.37,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2623691080281043,0.04697252610799425,0.07679232221535146,0.12961289379990182,0.1301173742992529,0.014751426375172766,Langevin,0.1,20316530,0.0,0.0
38.7,0.12555555555555553,0.6255555555555555,0.37444444444444447,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.26018434174940697,0.043499019012619114,0.07624959821426845,0.12786184612062484,0.12837329598216263,0.015601282047155246,Langevin,0.1,20316530,0.0,0.0
38.88,0.13,0.63,0.37,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2617606932368107,0.03874432920133393,0.07434718398398689,0.1306669314579343,0.13128320014501882,0.013103747687312622,Langevin,0.1,20316530,0.0,0.0
39.06,0.12777777777777777,0.6277777777777778,0.37222222222222223,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.26376861226946746,0.03656298094083052,0.07286503392362684,0.12871069863941959,0.13017208903390776,0.01577807258765873,Langevin,0.1,20316530,0.0,0.0
39.24,0.12777777777777777,0.6277777777777778,0.37222222222222223,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.26369775640657617,0.04108347521836809,0.07509753458401193,0.12991898123212986,0.13045009915621547,0.015683345646536062,Langevin,0.1,20316530,0.0,0.0
39.42,0.12888888888888891,0.6288888888888889,0.3711111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2566667619724672,0.04317830541832674,0.07274655369637331,0.12831354694481817,0.13004525569560393,0.016263847837664075,Langevin,0.1,20316530,0.0,0.0
39.6,0.12444444444444447,0.6244444444444445,0.37555555555555553,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2578105506823075,0.03590954266353586,0.07827736090765686,0.12849405558749077,0.13014409087691714,0.01396851023475415,Langevin,0.1,20316530,0.0,0.0
39.78,0.12666666666666668,0.6266666666666667,0.37333333333333335,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.26045831648527373,0.03635652045586386,0.07145684506134814,0.12696881297655482,0.12773252208217456,0.013494661964441074,Langevin,0.1,20316530,0.0,0.0
39.96,0.12777777777777777,0.6277777777777778,0.37222222222222223,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.26953867154306976,0.03956721707642681,0.08643052082363631,0.12876480436075666,0.13099672602828938,0.01745692775848659,Langevin,0.1,20316530,0.0,0.0
40.14,0.12111111111111109,0.6211111111111111,0.3788888888888889,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.25764912984732297,0.038027100157225144,0.07523324169223948,0.1261208263684403,0.12726218487105156,0.011748477206749458,Langevin,0.1,20316530,0.0,0.0
40.32,0.12444444444444447,0.6244444444444445,0.37555555555555553,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.25996236165943176,0.04137027553603266,0.07214088857965431,0.12619927896245853,0.12749572947946886,0.01585724549647327,Langevin,0.1,20316530,0.0,0.0
40.5,0.12333333333333332,0.6233333333333333,0.37666666666666665,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2713587305342059,0.04211195623097424,0.08441073933126109,0.13124304060249914,0.13310377540145074,0.017191831831939952,Langevin,0.1,20316530,0.0,0.0
40.68,0.12222222222222223,0.6222222222222222,0.37777777777777777,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2563728461072555,0.03852245057382367,0.0794597228592882,0.12668108654786953,0.12971795170169098,0.01778831079611294,Langevin,0.1,20316530,0.0,0.0
40.86,0.12888888888888891,0.6288888888888889,0.3711111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2606597236099707,0.04031113446885291,0.07855930611474048,0.12855989693076492,0.13002095779240064,0.015729870994245554,Langevin,0.1,20316530,0.0,0.0
41.04,0.13,0.63,0.37,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.26411166536790176,0.04628297199753233,0.0825554374565989,0.13025013302492555,0.13135509189879108,0.013856421998051816,Langevin,0.1,20316530,0.0,0.0
41.22,0.1311111111111111,0.6311111111111111,0.3688888888888889,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.27517204967167985,0.04910802895834526,0.08946244542997983,0.13106682348211823,0.1315653574705566,0.017169766748572596,Langevin,0.1,20316530,0.0,0.0
41.4,0.12888888888888891,0.6288888888888889,0.3711111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.26099873738307167,0.03788341896588425,0.07198535842039644,0.12923160718657567,0.12934313524833435,0.0131257023663778,Langevin,0.1,20316530,0.0,0.0
41.58,0.13222222222222224,0.6322222222222222,0.36777777777777776,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2661036822448555,0.04335835853453264,0.08178867919220964,0.13195194779048247,0.13226747791782617,0.01878453554553519,Langevin,0.1,20316530,0.0,0.0
41.76,0.12777777777777777,0.6277777777777778,0.37222222222222223,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.25938673071030327,0.04096953171793563,0.0730752232851214,0.12862819252680968,0.1294044817956156,0.02263635039977696,Langevin,0.1,20316530,0.0,0.0
41.94,0.13,0.63,0.37,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2605503337567393,0.04019484592909317,0.07153332628447184,0.12965376833504183,0.12997904220760004,0.01509730715800317,Langevin,0.1,20316530,0.0,0.0
42.12,0.12777777777777777,0.6277777777777778,0.37222222222222223,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.26543623425505203,0.03940237931484773,0.07959099140070108,0.13251139695492675,0.13367008367664823,0.018539546304229826,Langevin,0.1,20316530,0.0,0.0
42.300000000000004,0.12777777777777777,0.6277777777777778,0.37222222222222223,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.25844387674638936,0.043894528442940506,0.08092895663421301,0.12749754612901576,0.12789251102719768,0.015270109394320552,Langevin,0.1,20316530,0.0,0.0
42.480000000000004,0.12777777777777777,0.6277777777777778,0.37222222222222223,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.26225965076104285,0.04012452519572221,0.08137787125307622,0.12915789114226794,0.12997904220760004,0.017788586213967506,Langevin,0.1,20316530,0.0,0.0
42.660000000000004,0.12777777777777777,0.6277777777777778,0.37222222222222223,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2595158868394568,0.03818572804078203,0.07577249922956344,0.12768488221017738,0.1277987355701784,0.016420514124097632,Langevin,0.1,20316530,0.0,0.0
42.84,0.12222222222222223,0.6222222222222222,0.37777777777777777,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2541706647551118,0.03412639701986145,0.07305602965464159,0.12405025314332196,0.12522416073664094,0.013425620933510303,Langevin,0.1,20316530,0.0,0.0
43.02,0.11555555555555555,0.6155555555555555,0.3844444444444444,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.24922733378481146,0.03694935348744284,0.08067151797726353,0.12211176759654174,0.12366472815224838,0.014507479948462236,Langevin,0.1,20316530,0.0,0.0
43.2,0.11666666666666667,0.6166666666666667,0.38333333333333336,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2501597933091222,0.03932436788546697,0.07134893033339393,0.11952196614607113,0.12045009915621546,0.012792632718746602,Langevin,0.1,20316530,0.0,0.0
43.38,0.11222222222222222,0.6122222222222222,0.3877777777777778,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2440055525140408,0.05294465814772868,0.0766986739033074,0.11780573069730849,0.11795711277147347,0.021392876264029137,Langevin,0.1,20316530,0.0,0.0
43.56,0.10999999999999999,0.61,0.39,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2618909733824238,0.033731179284143355,0.07884767256338228,0.12391377585876273,0.12361538163164265,0.012561060295064763,Langevin,0.1,20316530,0.0,0.0
43.74,0.1088888888888889,0.6088888888888889,0.39111111111111113,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2405967642769605,0.03549308570608388,0.06421277348096188,0.11682621500269186,0.1185801606206972,0.0149148695977942,Langevin,0.1,20316530,0.0,0.0
43.92,0.11333333333333331,0.6133333333333333,0.38666666666666666,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.24066398039382889,0.03640282376942594,0.07146685649649298,0.11776854354689503,0.11667445732183457,0.016581980145470923,Langevin,0.1,20316530,0.0,0.0
44.1,0.10666666666666669,0.6066666666666667,0.3933333333333333,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.23392880177526781,0.030265935109756753,0.06338756365107619,0.11164329313416732,0.11360461251426746,0.012632110237143446,Langevin,0.1,20316530,0.0,0.0
44.28,0.10777777777777775,0.6077777777777778,0.39222222222222225,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2304041689624347,0.02869312180230853,0.06318847397370495,0.11025898891359759,0.11162670401783781,0.014724461620531912,Langevin,0.1,20316530,0.0,0.0
44.46,0.10555555555555554,0.6055555555555555,0.39444444444444443,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.22262264018824823,0.03423771293034594,0.06042943787710138,0.10835240978750083,0.1098559091230834,0.018963281300549806,Langevin,0.1,20316530,0.0,0.0
44.64,0.10444444444444445,0.6044444444444445,0.39555555555555555,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.21961558203489306,0.029211186345599452,0.05594138762984865,0.10523919803551068,0.10621656751045172,0.014210421292142644,Langevin,0.1,20316530,0.0,0.0
44.82,0.10444444444444445,0.6044444444444445,0.39555555555555555,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.21483376616165786,0.026874994309532378,0.05308234429511856,0.10539108216063664,0.1065492923674144,0.0157393792134759,Langevin,0.1,20316530,0.0,0.0
45.0,0.10666666666666669,0.6066666666666667,0.3933333333333333,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2182270156415485,0.02701436297211037,0.05745263381433911,0.10662155641247728,0.1077568199853779,0.015767241598163034,Langevin,0.1,20316530,0.0,0.0
45.18,0.09777777777777777,0.5977777777777777,0.4022222222222222,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2061404155983701,0.031451461225442914,0.05307359666304506,0.10041890457563851,0.10177778532522774,0.016528552317399775,Langevin,0.1,20316530,0.0,0.0
45.36,0.09888888888888892,0.5988888888888889,0.4011111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.20846165228084035,0.026273291909837876,0.05296275560026034,0.10277297845033706,0.10410769410113019,0.013019825976962718,Langevin,0.1,20316530,0.0,0.0
45.54,0.09888888888888892,0.5988888888888889,0.4011111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.21829194599130747,0.029148420707194762,0.06063125698014141,0.10261486435946282,0.10344766847063397,0.013275025761030013,Langevin,0.1,20316530,0.0,0.0
45.72,0.09777777777777777,0.5977777777777777,0.4022222222222222,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.22072946018679215,0.02963908949608041,0.0635868304399039,0.10342040855699713,0.10471572362537862,0.012258049129284632,Langevin,0.1,20316530,0.0,0.0
45.9,0.09333333333333335,0.5933333333333334,0.4066666666666667,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.23667359676242228,0.03428779372329332,0.06779111619889233,0.10376781172062577,0.1052735072572466,0.014839003900424669,Langevin,0.1,20316530,0.0,0.0
46.08,0.09444444444444444,0.5944444444444444,0.40555555555555556,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.20891080068742424,0.02739544074675827,0.05087273321109578,0.10038866641550276,0.10156121026732662,0.015610667014988727,Langevin,0.1,20316530,0.0,0.0
46.26,0.09333333333333335,0.5933333333333334,0.4066666666666667,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.22551979362214544,0.027404570828280017,0.05884622826845807,0.10245159532117398,0.10586428382374746,0.014256391292176374,Langevin,0.1,20316530,0.0,0.0
46.44,0.09111111111111111,0.5911111111111111,0.4088888888888889,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.21125236522485613,0.02745628213467561,0.0538612898841542,0.1024788564641157,0.10313793766832846,0.014809896858124505,Langevin,0.1,20316530,0.0,0.0
46.62,0.09666666666666668,0.5966666666666667,0.4033333333333333,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2084483237733416,0.03142875691761522,0.05284068091853221,0.10330998765562072,0.10302460506514166,0.01705342669080538,Langevin,0.1,20316530,0.0,0.0
46.800000000000004,0.09666666666666668,0.5966666666666667,0.4033333333333333,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2241120043214951,0.03691994653815317,0.06400691861246227,0.10225227521282976,0.10285794994567099,0.018844993989383607,Langevin,0.1,20316530,0.0,0.0
46.980000000000004,0.09999999999999998,0.6,0.4,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2148278905598549,0.030982824023539166,0.05456946388287887,0.10344527347257015,0.10399434528822948,0.015046196426307085,Langevin,0.1,20316530,0.0,0.0
47.160000000000004,0.10222222222222221,0.6022222222222222,0.3977777777777778,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2278783387852194,0.035221320322554296,0.06362865397801322,0.10487885301013966,0.10600980191500103,0.016938996213137922,Langevin,0.1,20316530,0.0,0.0
47.34,0.09999999999999998,0.6,0.4,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.21060386432673134,0.024460033966270566,0.04714615637064215,0.10246633026858543,0.10245178015410528,0.014348913322147744,Langevin,0.1,20316530,0.0,0.0
47.52,0.09444444444444444,0.5944444444444444,0.40555555555555556,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.20558451348543322,0.020401582088946622,0.04844848448410628,0.10001431198345012,0.1016267040178378,0.016823087215782268,Langevin,0.1,20316530,0.0,0.0
47.7,0.09444444444444444,0.5944444444444444,0.40555555555555556,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.20101905914746226,0.02344043283489919,0.04942309772336168,0.09789026088520392,0.0975064985968439,0.011964409461747733,Langevin,0.1,20316530,0.0,0.0
47.88,0.09555555555555553,0.5955555555555555,0.40444444444444444,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.20974590870299809,0.025332657325885355,0.04773264510173014,0.0981212368199551,0.09906097792279667,0.015488215882321993,Langevin,0.1,20316530,0.0,0.0
48.06,0.09,0.59,0.41,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.19708552003324797,0.03032293252201447,0.05158915216295579,0.09117104346312332,0.09197824143454292,0.01469017078057619,Langevin,0.1,20316530,0.0,0.0
48.24,0.09,0.59,0.41,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.20092577217261492,0.02817332249987671,0.04595075612105637,0.09285970340733307,0.09447483001781265,0.013763501262940347,Langevin,0.1,20316530,0.0,0.0
48.42,0.0922222222222222,0.5922222222222222,0.4077777777777778,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.2023832973031245,0.023176979380128748,0.04719587296403041,0.09938453539042025,0.0986910748311558,0.016084641153814194,Langevin,0.1,20316530,0.0,0.0
48.6,0.08555555555555558,0.5855555555555556,0.41444444444444445,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.20119430545626382,0.02117876426508882,0.04820645619201647,0.09490878544342585,0.09551901598406909,0.014065003902178227,Langevin,0.1,20316530,0.0,0.0
48.78,0.08555555555555558,0.5855555555555556,0.41444444444444445,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.20510469076143564,0.026101568095088908,0.05636362046458272,0.09160199580704431,0.0908398319301773,0.012808885521028601,Langevin,0.1,20316530,0.0,0.0
48.96,0.08333333333333334,0.5833333333333334,0.4166666666666667,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.1950604579480974,0.02095703421399579,0.042822569932199614,0.09219038734278551,0.09259217870572123,0.01284261449598284,Langevin,0.1,20316530,0.0,0.0
49.14,0.08444444444444443,0.5844444444444444,0.41555555555555557,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.18555760032853386,0.021076749968549434,0.04421080302122271,0.08927994295614916,0.09017933499369568,0.013300224023380686,Langevin,0.1,20316530,0.0,0.0
49.32,0.0788888888888889,0.5788888888888889,0.4211111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.19049481518920378,0.023831595280904935,0.048022259594970376,0.09024719316445651,0.09129044610480685,0.013264166807340744,Langevin,0.1,20316530,0.0,0.0
49.5,0.0788888888888889,0.5788888888888889,0.4211111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.18375637103907727,0.017745816012660363,0.039299752660843956,0.08537677244788444,0.08675840537863477,0.014811651667189403,Langevin,0.1,20316530,0.0,0.0
49.68,0.0822222222222222,0.5822222222222222,0.4177777777777778,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.17404382253102685,0.021497256404684396,0.04115930446413608,0.08120927767553576,0.08141983937930297,0.01137574203704439,Langevin,0.1,20316530,0.0,0.0
49.86,0.07999999999999999,0.58,0.42,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.20052190990092952,0.024642694984274745,0.04791231313902507,0.08637053416226664,0.08797559183551112,0.016141738468565592,Langevin,0.1,20316530,0.0,0.0
50.04,0.0788888888888889,0.5788888888888889,0.4211111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.1859325388524923,0.019327097572975564,0.043004697109167905,0.08489756723563258,0.08667445732183465,0.01422997697954112,Langevin,0.1,20316530,0.0,0.0
50.22,0.07444444444444442,0.5744444444444444,0.4255555555555556,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.18150017572186694,0.020877246409741236,0.04110367249257375,0.08671721916312747,0.08509938583763232,0.013792257825883614,Langevin,0.1,20316530,0.0,0.0
50.4,0.0788888888888889,0.5788888888888889,0.4211111111111111,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.18287213682337178,0.024342526942667024,0.040068828441688985,0.08617068794773108,0.08574781513940988,0.014394903916833998,Langevin,0.1,20316530,0.0,0.0
50.58,0.0822222222222222,0.5822222222222222,0.4177777777777778,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.17829749827528368,0.019703438843423134,0.03835735042339829,0.08401736373191093,0.08551901598406908,0.015126136582012784,Langevin,0.1,20316530,0.0,0.0
50.76,0.07444444444444442,0.5744444444444444,0.4255555555555556,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.20878311284690823,0.024504856645165544,0.050398404399526586,0.08835874671944488,0.09028204829830933,0.012959758474291441,Langevin,0.1,20316530,0.0,0.0
50.94,0.08111111111111113,0.5811111111111111,0.41888888888888887,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.18290402841150655,0.019821481147823797,0.04436190254814322,0.08881145352487951,0.0893333257858836,0.016586678153306222,Langevin,0.1,20316530,0.0,0.0
51.120000000000005,0.0822222222222222,0.5822222222222222,0.4177777777777778,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.18765854072787774,0.020219572662486363,0.0486787710455904,0.08548549385901894,0.08587237424321659,0.017123382167512025,Langevin,0.1,20316530,0.0,0.0
51.300000000000004,0.08666666666666667,0.5866666666666667,0.41333333333333333,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.17207593014816364,0.015761247422659618,0.03550803618666559,0.08557098865628954,0.08632991632335241,0.012693298239627004,Langevin,0.1,20316530,0.0,0.0
51.480000000000004,0.08333333333333334,0.5833333333333334,0.4166666666666667,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.18520538115202,0.022987838398746727,0.0477959716674695,0.08428313877250909,0.08544082230613609,0.012118503279682835,Langevin,0.1,20316530,0.0,0.0
51.660000000000004,0.08333333333333334,0.5833333333333334,0.4166666666666667,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.17551779282327973,0.019692585077852966,0.037001371551166354,0.08360412372091058,0.08567292985480851,0.013205952608218677,Langevin,0.1,20316530,0.0,0.0
51.84,0.08444444444444443,0.5844444444444444,0.41555555555555557,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.18504703823749274,0.020071085222864833,0.04360143521441739,0.08578843966656496,0.08766304452835832,0.01291810345707594,Langevin,0.1,20316530,0.0,0.0
52.02,0.08333333333333334,0.5833333333333334,0.4166666666666667,85.27745772492432,0.5,0.5,0.06695168653498826,0.020682682733245524,0.02231722884499609,0.18432125090216728,0.018876895804518054,0.046538519198993,0.08581686336608219,0.0870034170099816,0.014016088451375988,Langevin,0.1,20316530,0.0,0.0
