method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,phase_weight_JS,order_parameter_SW2,order_parameter_MMD2_biased,energy_per_site_MAE,susceptibility_relative_frobenius,order_parameter_MMD2_unbiased,phase_weight_TV,max_phase_mass_error,phase_outside_mass,energy_per_site_variance_error,coherence_mean_error,correlation_relative_L2,kink_density_error,heat_capacity_error,binder_cumulant_error,order_parameter_mean_error,marginal_KS_mx,marginal_KS_my,marginal_KS_m_norm,marginal_W1_mx,marginal_W1_my,marginal_W1_m_norm,energy_per_site_KS,energy_per_site_W1,energy_per_site_MMD2_biased,energy_per_site_MMD2_unbiased,coherence_KS,coherence_W1,kink_density_KS,kink_density_W1,kink_zero_probability,kink_zero_probability_reference,kink_zero_probability_error,kink_high_tail_threshold,kink_high_tail_probability,kink_high_tail_probability_reference,kink_high_tail_probability_error,connected_correlation_relative_L2,energy_per_site_mean,energy_per_site_variance,coherence_mean,kink_density_mean,heat_capacity_per_site,heat_capacity_per_site_reference,binder_cumulant,binder_cumulant_reference,phase_occupancy_0,phase_count_0,phase_occupancy_1,phase_count_1,phase_occupancy_2,phase_count_2,phase_occupancy_3,phase_count_3,phase_outside_count,susceptibility_00,susceptibility_01,susceptibility_10,susceptibility_11,correlation_r0,connected_correlation_r0,correlation_r1,connected_correlation_r1,correlation_r2,connected_correlation_r2,correlation_r3,connected_correlation_r3,correlation_r4,connected_correlation_r4,correlation_r5,connected_correlation_r5,correlation_r6,connected_correlation_r6,tamed,tame_cap,boundary_rule,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,3,2629,5.258,4206400.0,2629.0,2629.0,0.0,0.3252121593263408,1.1744710908858327,0.2798653679998815,0.005532873022148055,0.9804140617995126,0.2789721956391291,0.676619318181681,0.676619318181681,0.0,0.00025905105030201315,0.0005291610490607236,0.002253366636847181,5.823863636363635e-05,0.1989512066319461,0.0004967878776908075,1.229687004218715,0.5,0.4125,0.047500000000000014,0.9448877786347113,0.7966961309612803,0.007726566702938713,0.0625,0.004108037642792832,0.0021687859292777167,-9.206335446243497e-05,0.08749999999999991,0.00045813640343229115,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9801528684678619,0.13117950013179017,0.0015854886974892132,0.00800734957879497,0.0,1.2176553196717155,1.0187041130397694,0.48136191657969774,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.5302591439423523,0.03178965533311336,0.03178965533311336,2.0432467446868903,1.9092266136686868,0.04513082068224561,1.9052229388792892,0.04112714589284794,1.9023488450638006,0.038253052077359406,1.9001499365127916,0.03605414352635039,1.8986567438991215,0.0345609509126803,1.8976767383705584,0.033580945384117156,1.8973840122059438,0.033288219219502535,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,0,2703,5.406,4324800.0,2703.0,2703.0,0.0,0.3187490540003537,1.179525126539697,0.28246014279809173,0.007414438404501872,0.9793579221218486,0.28156577996610455,0.6741193181816809,0.674119318181681,0.0,0.0002360308500211402,0.0006808279289800762,0.0120887718037859,5.823863636363635e-05,0.1812716928162359,0.0014995133058195442,1.2387200343449485,0.49500000000000005,0.41500000000000004,0.08000000000000002,0.948232564773221,0.8070023087658271,0.016397076574570856,0.11250000000000004,0.005983786673337326,0.007567920239566206,0.005342377502909668,0.13,0.0006147790156521773,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9789858372087709,0.13306106551414398,0.0015624684972083403,0.008159016458714323,0.0,1.1999758058560053,1.0187041130397694,0.4833582177632081,0.48185870445738854,0.9974999999999897,399,0.0025,1,0.0,0,0.0,0,0,1.8115288606642106,-0.07482806176437047,-0.07482806176437047,1.9726699299340527,1.9366976529427329,0.04747035677357303,1.9326181447133755,0.0433908485442156,1.9296060506570474,0.040378754487887525,1.927448186696113,0.03822089052695321,1.9259374852609423,0.036710189091782475,1.9249662233089777,0.035738927139817855,1.924720006516995,0.03549271034783508,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,1,2703,5.406,4324800.0,2703.0,2703.0,0.0,0.3252121593263408,1.1791974990126157,0.2824379829397161,0.005759753760769121,0.9802397253249364,0.28154466732385575,0.676619318181681,0.676619318181681,0.0,7.156174003070592e-05,0.0005543810310830516,0.011960953054915744,5.823863636363635e-05,0.05495941634358248,0.00011384784429424588,1.2390726876973266,0.49500000000000005,0.4125,0.08250000000000002,0.9417134204332365,0.8137579702487184,0.014782600396145863,0.065,0.004304059603610364,0.0032888339208615447,0.001115385224534804,0.12000000000000002,0.00048502309256896764,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9800233198953797,0.13140638087041123,0.001397999387217906,0.008032569560817299,0.0,1.0736635293833519,1.0187041130397694,0.4817448566130943,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.786533650193535,0.05973781685141859,0.05973781685141859,1.8105098692294135,1.9363870419592724,0.04544652607441524,1.9323707571788635,0.04143024129400641,1.9293802339241959,0.038439718039338766,1.9272784862408958,0.036337970356038696,1.9257376196298168,0.0347971037449597,1.924736235735452,0.03379571985059493,1.9243988470686118,0.03345833118375463,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,2,2703,5.406,4324800.0,2703.0,2703.0,0.0,0.3252121593263408,1.1834333519565634,0.2833277203881376,0.0071233232147139,0.9819698371361291,0.28243633811563484,0.676619318181681,0.676619318181681,0.0,0.00015988017731335112,0.0006844613514397245,0.011740423010527645,5.823863636363635e-05,0.12278797617665416,0.002131865933713506,1.2401329118534592,0.49249999999999994,0.42500000000000004,0.09249999999999997,0.9458432201172782,0.8111653067628088,0.01610125332547559,0.09500000000000003,0.005901216232465956,0.003674042753596951,0.001447411294024481,0.11249999999999999,0.0006102791156870328,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9816114772562974,0.132769950324356,0.0014863178245005512,0.008162649881173972,0.0,1.1414920892164235,1.0187041130397694,0.48399057039110205,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.588859909647541,-0.08183297481221741,-0.08183297481221741,1.7194941582226888,1.9359973560768726,0.042481848060112126,1.9319160311362857,0.03840052311952524,1.928994757867544,0.035479249850783434,1.9268189286856006,0.03330342066884007,1.9252720835934036,0.03175657557664313,1.9243477011566978,0.030832193139937347,1.924000133082759,0.030484625065998472,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,3,2703,5.406,4324800.0,2703.0,2703.0,0.0,0.3252121593263408,1.1729928606981948,0.2798962225022562,0.005954091797785832,0.979570250615831,0.2790020141032785,0.676619318181681,0.676619318181681,0.0,0.0002919347294802401,0.0005291428500365002,0.00111366243861295,5.823863636363635e-05,0.22420587224082467,0.0010891659101839313,1.2300523641222758,0.5,0.4125,0.03999999999999998,0.9488810641715393,0.792772004112402,0.009040291967021228,0.05500000000000002,0.004296468160286111,0.001214849746964286,-0.0010039011721612034,0.10500000000000004,0.0004548113000014485,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9792983855757333,0.13160071890742794,0.0016183723766674402,0.008007331379770747,0.0,1.242909985280594,1.0187041130397694,0.4807695385472046,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.6003546169631533,0.024872898111331837,0.024872898111331837,2.128657393627166,1.9114340525581401,0.04677672895726248,1.9074303868682545,0.04277306326737684,1.9045018906412554,0.039844567040377754,1.9023308794705602,0.03767355586968257,1.900831592683934,0.03617426908305643,1.8998767159027687,0.035219392301891084,1.899472084589326,0.03481476098844838,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,0,2777,5.554,4443200.0,2777.0,2777.0,0.0,0.3187490540003537,1.1788719920714876,0.28131845555597024,0.0034864538866966055,0.9795706981967097,0.28042439026545696,0.6741193181816809,0.674119318181681,0.0,9.669157451699158e-05,0.00044625279639677867,0.006828165710930533,5.823863636363635e-05,0.07425912922904976,0.0018564957787937653,1.2350944205609407,0.49500000000000005,0.4175,0.07500000000000004,0.9432127142089982,0.8068679874262701,0.014950485997166679,0.057499999999999996,0.0027371934718105695,0.0018188247591481854,-0.00035476933387401655,0.10500000000000004,0.0003889585185048809,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9791893318270334,0.12913308099633872,0.0014231292217041917,0.007924441326131026,0.0,1.0929632422688191,1.0187041130397694,0.4837152002361823,0.48185870445738854,0.9974999999999897,399,0.0025,1,0.0,0,0.0,0,0,1.696630383138435,-0.08610349181937983,-0.08610349181937983,2.0520619493178867,1.926468704540099,0.0468833980207628,1.9225064838770334,0.04292117735769718,1.9196075760218116,0.04002226950247545,1.917468840105263,0.03788353358592689,1.9159630340861606,0.03637772756682445,1.9150795851000435,0.035494278580707306,1.9147190105144598,0.03513370399512361,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,1,2777,5.554,4443200.0,2777.0,2777.0,0.0,0.3252121593263408,1.1793008381782963,0.28296007726227135,0.006643770367590063,0.9801472429037337,0.28206660037814313,0.676619318181681,0.676619318181681,0.0,0.0002897473516144918,0.0006060211834841645,0.014977674982320537,5.823863636363635e-05,0.22252596603993013,5.589651799753348e-05,1.240990250582336,0.49249999999999994,0.4125,0.07250000000000001,0.9411906198892053,0.8171517181499292,0.01641333774486534,0.07500000000000001,0.0052296406029610455,0.0025213094807260417,0.0002744369397392754,0.10000000000000003,0.0005358892461124207,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9798906275653491,0.13229039747723217,0.0016161849988016919,0.008084209713218412,0.0,1.2412300790796995,1.0187041130397694,0.4819146009753861,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.7661106168985086,0.0253264809219765,0.0253264809219765,1.8546010458482742,1.9422852434659421,0.045845904123015035,1.9382431386093333,0.041803799266406205,1.9352883173652975,0.03884897802237042,1.9329676927525814,0.036528353409654324,1.9313145908493825,0.03487525150645543,1.9303829699349189,0.03394363059199179,1.9300508950748918,0.033611555731964726,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,2,2777,5.554,4443200.0,2777.0,2777.0,0.0,0.3252121593263408,1.183914326240508,0.2843316230244075,0.0038307464901753407,0.9813893890479484,0.2834396024855118,0.676619318181681,0.676619318181681,0.0,2.165178368589279e-05,0.0004521301467123309,0.017283467524717076,5.823863636363635e-05,0.016628569870765775,0.0015870484185818157,1.2436557406569109,0.49250000000000005,0.4225,0.08499999999999999,0.9491843381734876,0.8124509801333883,0.01866411095188854,0.05500000000000005,0.0031718347569123497,0.0013443141148649085,-0.0008580210893016638,0.08749999999999997,0.00041272680744536863,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9810923811188141,0.12947737359981745,0.0013480894308730929,0.007930318676446578,0.0,1.0353326829105352,1.0187041130397694,0.48344575287597036,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.651942406579595,-0.03252010297196697,-0.03252010297196697,1.7529075280645818,1.9467786802599807,0.043679522266459214,1.9428135209217572,0.039714362928235714,1.9398234558783003,0.03672429788477882,1.9375225653476582,0.03442340735413674,1.9357505722630737,0.032651414269552204,1.9345360759182932,0.03143691792477177,1.93406106123006,0.03096190323653847,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,3,2777,5.554,4443200.0,2777.0,2777.0,0.0,0.3252121593263408,1.1723386529493878,0.2802196189110526,0.00873351497563532,0.9791606718855859,0.2793249234009485,0.676619318181681,0.676619318181681,0.0,0.0004365248454312478,0.0007039113470211937,0.0016350708130291344,5.823863636363635e-05,0.3352510812911984,0.0012410815449810375,1.2316182344836966,0.4975,0.4125,0.04749999999999999,0.9485227491304724,0.7955569002368293,0.007817900297686076,0.08999999999999997,0.0072217999553348625,0.006346144768221151,0.004032334898285583,0.11000000000000004,0.0006322137286163504,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9788899826471709,0.13438014208527743,0.0017629624926184478,0.00818209987675544,0.0,1.3539551943309678,1.0187041130397694,0.4806176229124075,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.7816349437993568,0.02891683593441777,0.02891683593441777,2.019403637998461,1.9167268297618358,0.04760586011953594,1.912635779823458,0.04351481018115799,1.9096766108684062,0.04055564122610633,1.907430094668615,0.038309125026315005,1.9059778589211291,0.03685688927882924,1.9051583250735298,0.03603735543122988,1.9049094654034036,0.035788495761103656,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,0,2852,5.704,4563200.0,2852.0,2852.0,0.0,0.3187490540003537,1.176241338761087,0.2796912553223394,0.0038153975830753084,0.979373404790802,0.2787969199750975,0.6741193181816809,0.674119318181681,0.0,0.00023811784155936032,0.00046712571816903605,0.00025878602595934085,5.823863636363635e-05,0.18287450231758906,0.0018098709662275336,1.2300285472126575,0.49249999999999994,0.4125,0.07250000000000001,0.9397474594776413,0.8039517099336522,0.011983833195909468,0.0675,0.003398528284201773,0.0014260412831723634,-0.0008045630265485215,0.09,0.000410318146290429,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9789730986263431,0.12946202469271742,0.0015645554887465604,0.007945314247903283,0.0,1.2015786153573584,1.0187041130397694,0.4836685754236161,0.48185870445738854,0.9974999999999897,399,0.0025,1,0.0,0,0.0,0,0,1.7392664322020224,-0.10251408146282419,-0.10251408146282419,2.048282514031012,1.913118058846025,0.04743893857238768,1.9091454017220735,0.04346628144843612,1.9062086690194955,0.040529548745858124,1.9039276898871575,0.03824856961352019,1.902341972567966,0.03666285229432864,1.9014610348372685,0.03578191456363111,1.9011218576031366,0.03544273732949921,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,1,2852,5.704,4563200.0,2852.0,2852.0,0.0,0.3252121593263408,1.1804619366358042,0.2826857084698825,0.007944635865795857,0.980675729673154,0.2817928352372663,0.676619318181681,0.676619318181681,0.0,0.00038863383913653607,0.0007095306650826165,0.012506562680646862,5.823863636363635e-05,0.2984707884568598,0.0008284065853265687,1.2396316403134005,0.49249999999999994,0.41500000000000004,0.0675,0.9407326659066999,0.8156660564956386,0.015603304085686718,0.07000000000000006,0.0062112737588710925,0.003105924595236731,0.0008400197865329195,0.10999999999999999,0.0006351991150475632,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9803754606584452,0.13359126297543797,0.0017150714863237361,0.008187719194816864,0.0,1.3171749014966292,1.0187041130397694,0.4826871110427151,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.7976174116553225,-0.016759363344072783,-0.016759363344072783,1.7337825054292484,1.937625395577436,0.04498135029799544,1.9335315359800274,0.040887490700586726,1.9304171916650015,0.03777314638556084,1.9280909149192906,0.03544686963985,1.9266726954154525,0.03402865013601186,1.9257726979860557,0.033128652706615025,1.9254545030056835,0.032810457726242914,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,2,2852,5.704,4563200.0,2852.0,2852.0,0.0,0.3252121593263408,1.1855199409303792,0.2847988101605696,0.003972885524474057,0.9818936646916955,0.2839074258587774,0.676619318181681,0.676619318181681,0.0,0.0003431908804192125,0.0004884528321411818,0.01901724413048576,5.823863636363635e-05,0.2635705961619552,0.0017332837556474079,1.2450793588350904,0.4925,0.4175,0.10749999999999998,0.9474487395778995,0.8168124198474204,0.0199474220595171,0.050000000000000044,0.002842599662703893,0.0007729759336967401,-0.0014847570241577346,0.07250000000000004,0.00041936360834318476,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.981611357791085,0.12961951263411617,0.0016696285276064126,0.007966641361875429,0.0,1.2822747092017246,1.0187041130397694,0.48359198821303595,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.5676437756608734,-0.006829954000773998,-0.006829954000773998,1.740667293451072,1.9496835606157843,0.04229992081529277,1.9457002399348466,0.03831660013435512,1.9428167816092554,0.03543314180876389,1.940646649051816,0.033263009251324416,1.9391993717935763,0.03181573199308474,1.9383201728283097,0.03093653302781818,1.938058722984399,0.030675083183907548,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,3,2852,5.704,4563200.0,2852.0,2852.0,0.0,0.3252121593263408,1.175318087683712,0.27970176053497275,0.004469780433115744,0.9808744417390465,0.27880910509485946,0.676619318181681,0.676619318181681,0.0,3.914383039062101e-05,0.0004797373256103547,0.004364447627154294,5.823863636363635e-05,0.030062461739996493,0.000780745718523379,1.2285706726780203,0.4975,0.4125,0.05500000000000002,0.946119738979608,0.7941911256588583,0.00860378145654386,0.07750000000000001,0.004040460472587647,0.0033748080214146547,0.001189404569765129,0.10000000000000003,0.00044041415184882944,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9805696376861698,0.13011640754275786,0.001287293816796579,0.007957925855344602,0.0,0.9886416512997729,1.0187041130397694,0.4826394501759119,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.6299538974407042,-0.02185988349923626,-0.02185988349923626,1.8676980284789995,1.9052492083296968,0.04439097011685411,1.901270245402025,0.04041200718918225,1.8982673483875931,0.03740911017475046,1.8960836226781288,0.035225384465286114,1.8946187037157547,0.03376046550291201,1.893671737001817,0.03281349878897433,1.8933398103668986,0.03248157215405589,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,0,2926,5.852,4681600.0,2926.0,2926.0,0.0,0.3187490540003537,1.1748486482654024,0.2796409224041596,0.00430016754033849,0.9783197166516385,0.27874533902574505,0.6741193181816809,0.674119318181681,0.0,7.874257369877439e-05,0.00047607114226056336,0.0018021050803886105,5.823863636363635e-05,0.06047429660065928,0.0014499122361953942,1.2306918397992834,0.49249999999999994,0.4125000000000001,0.05499999999999999,0.9396744407420848,0.804806030474872,0.01137015766706528,0.05250000000000002,0.00291783181354718,0.0008367876379155037,-0.001355808968078076,0.09250000000000003,0.0004037140311865057,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9778954699890577,0.1299467946499806,0.0014051802208859745,0.00795425967199481,0.0,1.0791784096404287,1.0187041130397694,0.48330861669358394,0.48185870445738854,0.9974999999999897,399,0.0025,1,0.0,0,0.0,0,0,1.9031311065389591,-0.12310219830869057,-0.12310219830869057,2.079992310315423,1.9168731788453688,0.049308936027540495,1.9128960490093716,0.04533180619154331,1.9099442529982518,0.04238001018042348,1.907884675626969,0.04032043280914066,1.906460583487739,0.03889634066991077,1.9054834226599349,0.037919179842106576,1.9052054684430693,0.03764122562524097,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,1,2926,5.852,4681600.0,2926.0,2926.0,0.0,0.3252121593263408,1.1812022881199642,0.2824198812216462,0.005941418945477589,0.9811141185267142,0.28152762978398416,0.676619318181681,0.676619318181681,0.0,0.00016660836981801513,0.0005984981128115069,0.010403066531454612,5.823863636363635e-05,0.12795522802023584,0.0005374771772326259,1.2385201162612116,0.49249999999999994,0.41500000000000004,0.06499999999999995,0.9398303511267355,0.8152229650505314,0.014327518771799733,0.09249999999999997,0.004698974140594814,0.0030153157551787713,0.0008031839875597413,0.10999999999999999,0.0005326780050283702,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9808984336426579,0.1315880460551197,0.0014930460170052152,0.008076686642545754,0.0,1.1466593410600052,1.0187041130397694,0.48239618163462117,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.768760174543072,0.053061056115764005,0.053061056115764005,1.6693097704333804,1.9333836746774615,0.04376170542156288,1.9293453313561884,0.039723362100289705,1.9264500978459702,0.03682812859007156,1.9243039411272114,0.03468197187131272,1.922746571466645,0.03312460221074631,1.9217960737707562,0.03217410451485758,1.9214802715240302,0.03185830226813158,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,2,2926,5.852,4681600.0,2926.0,2926.0,0.0,0.3252121593263408,1.1862786438039783,0.2846095226369224,0.00466296541654912,0.9825114463913929,0.28371889385241256,0.676619318181681,0.676619318181681,0.0,0.00028514804072169494,0.0005536174641724073,0.016998926111798422,5.823863636363635e-05,0.21899369527426216,0.002204543331618458,1.2440824072797865,0.49500000000000005,0.4125,0.09499999999999997,0.9457433933901445,0.8169925387084703,0.019400257212134404,0.05500000000000005,0.003766231478644152,0.0018449410392693544,-0.00043040512144532084,0.09250000000000003,0.0004961351413528353,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9822399582901752,0.13030959252619123,0.001611585687908895,0.008031805993906654,0.0,1.2376978083140315,1.0187041130397694,0.484063247789007,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.5076041333777532,-0.0011436663410599422,-0.0011436663410599422,1.6868587520158664,1.9459524099398002,0.041229684874414474,1.941936506942847,0.03721378187746116,1.9390450550959446,0.034322330030558845,1.936765157091229,0.032042432025843226,1.9353158639710548,0.03059313890566906,1.9344195374765625,0.02969681241117672,1.9340656407120715,0.029342915646685785,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,3,2926,5.852,4681600.0,2926.0,2926.0,0.0,0.3252121593263408,1.1783245799228437,0.28133577828164213,0.008200524753539273,0.9810212146901512,0.2804433028358234,0.676619318181681,0.676619318181681,0.0,0.0004182817379630706,0.0007390454441385886,0.0029134306831069554,5.823863636363635e-05,0.3212403747556385,0.0011234523414821451,1.2337194953920487,0.4975,0.4125,0.057499999999999996,0.9489299524779432,0.7984981603798899,0.010863255163410171,0.07750000000000001,0.006774110957236622,0.004240614083332983,0.0019466043538820532,0.10500000000000004,0.0006651132255603877,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9807142815850682,0.13384715186318139,0.0017447193851502707,0.008217233973872836,0.0,1.3399444877954079,1.0187041130397694,0.4829821567988707,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.6383509287561009,-0.02195404071313374,-0.02195404071313374,1.83225464571133,1.9192371376071313,0.044237540345335225,1.915128520620195,0.040128923358398794,1.9121696941122202,0.03717009685042405,1.9099612635227243,0.034961666260928226,1.908438001658395,0.03343840439659895,1.9074582350893898,0.03245863782759373,1.9071877320949822,0.032188134833186055,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,0,3000,6.0,4800000.0,3000.0,3000.0,0.0,0.3187490540003537,1.177024928725202,0.2808195403598057,0.006820782360457883,0.9780083404929212,0.2799237484293784,0.6741193181816809,0.674119318181681,0.0,0.0002589570446718391,0.0006491353672391275,0.007565413638774905,5.823863636363635e-05,0.19887901030797273,0.0011630265595169442,1.2345379883360665,0.49249999999999994,0.4125,0.07499999999999998,0.9427978439955716,0.8066223064058304,0.013755182301333511,0.10250000000000004,0.005245250796480251,0.0034835254116674097,0.0012491860025537482,0.13,0.000578179257072396,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9776409487831179,0.1324674094701,0.0015853946918590392,0.008127323896973375,0.0,1.217583123347742,1.0187041130397694,0.4830217310169055,0.48185870445738854,0.9974999999999897,399,0.0025,1,0.0,0,0.0,0,0,1.8367815452931624,-0.057945666398760504,-0.057945666398760504,2.1918807020113693,1.927988790470107,0.04991884217051035,1.9239251285216206,0.04585518022202395,1.920969055979306,0.04289910767970939,1.9188326413551138,0.04076269305551716,1.917321118086903,0.03925116978730636,1.9164674559956119,0.03839750769601524,1.9161436132087262,0.038073664909129556,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,6301bacd8069f5c726e241e2afe2fb0c,False,1,3000,6.0,4800000.0,3000.0,3000.0,0.0,0.3252121593263408,1.1857870654955858,0.2845043268538543,0.0029301396041036543,0.9817350808338933,0.2836129363348784,0.676619318181681,0.676619318181681,0.0,7.784381726912257e-05,0.00041764243376541266,0.018723162681971346,5.823863636363635e-05,0.05978405166268663,0.00019284614755765705,1.2447518826298667,0.4925,0.42500000000000004,0.07750000000000001,0.9445527097575674,0.8198445890976175,0.018899821116675663,0.04749999999999999,0.0024182529707966628,0.00130791123775309,-0.0008916458947276773,0.08000000000000002,0.0003518392058115638,0.0,0.0,1.0,0.9997244318181817,0.00027556818181828646,0.0,1.0,0.9999999999999999,1.1102230246251565e-16,0.9816092604011633,0.12857676671374577,0.0014042814644563226,0.00789583096349966,0.0,1.078488164702456,1.0187041130397694,0.4820515506049462,0.48185870445738854,0.9999999999999897,400,0.0,0,0.0,0,0.0,0,0,1.7397439929128768,0.1367272993713731,0.1367272993713731,1.5690876589561702,1.9490985097426394,0.042279298233732554,1.9451505942608895,0.03833138275198267,1.9422308688185925,0.03541165730968565,1.940113755020895,0.03329454351198802,1.9386503876283385,0.03183117611943165,1.9377526876802569,0.030933476171350005,1.9375053881387203,0.030686176629813433,False,nan,reject,0.0,0.0
