method,variant_label,variant_hash,metric_definition_hash,tame,seed,step,t,n_fee,n_fee_per_particle,n_force_per_particle,n_extra_potential_equivalent_per_particle,CV_SW2,CV_MMD2_biased,CV_MMD2_unbiased,latent_z1_KS,CV_KDE_Hellinger,basin_outside_mass,basin_JS,basin_TV,tamed,tame_cap,boundary_rule,boundary_reject_fraction_cumulative,nonfinite_proposal_fraction_cumulative
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,442,2.21,1414400.0,442.0,442.0,0.0,0.6616375484136867,0.42234610477659784,0.42177676795420704,0.6675000000000001,0.3571778980461223,0.0,0.26440160919302774,0.6498977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,450,2.25,1440000.0,450.0,450.0,0.0,0.6603636737503749,0.4206737612492737,0.42011047259529566,0.67,0.36006859946626446,0.0,0.2653837194995967,0.6511477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,450,2.25,1440000.0,450.0,450.0,0.0,0.6487552527259716,0.4047065965397264,0.40412530402228264,0.65625,0.3455242493941979,0.0,0.2532224175670501,0.6348977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,450,2.25,1440000.0,450.0,450.0,0.0,0.6584839090364678,0.4183757328126998,0.41780876826725666,0.67125,0.36071138174488615,0.0,0.2663742282444134,0.6523977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,450,2.25,1440000.0,450.0,450.0,0.0,0.6604939444214066,0.4207176308558087,0.42014787199624903,0.6637500000000001,0.35933801424017775,0.0,0.2624620047805697,0.6473977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,458,2.29,1465600.0,458.0,458.0,0.0,0.6597240402328304,0.4200019096263139,0.4194361522146295,0.6675000000000001,0.35938294278564453,0.0,0.26440160919302774,0.6498977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,458,2.29,1465600.0,458.0,458.0,0.0,0.6483249403612679,0.4032228527832742,0.4026404904656209,0.655,0.3431039285833227,0.0,0.25058821506775364,0.6311477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,458,2.29,1465600.0,458.0,458.0,0.0,0.6570461164433636,0.41691139364302776,0.4163430966123933,0.67125,0.3598266783920665,0.0,0.2634277514121334,0.6486477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,458,2.29,1465600.0,458.0,458.0,0.0,0.6568284930723434,0.4163971862734769,0.41582383764242126,0.66,0.357993933817632,0.0,0.2624620047805697,0.6473977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,467,2.335,1494400.0,467.0,467.0,0.0,0.6572777016086653,0.41733101259234073,0.4167627030576081,0.665,0.3601005301097181,0.0,0.2624620047805697,0.6473977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,467,2.335,1494400.0,467.0,467.0,0.0,0.6498311619686004,0.4042196493027336,0.4036362778057503,0.65,0.3395595292382253,0.0,0.24886480530564353,0.6286477216369077,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,467,2.335,1494400.0,467.0,467.0,0.0,0.6577021885960643,0.417609132346073,0.41704145321776553,0.67125,0.3561948342840213,0.0,0.2634277514121334,0.6486477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,467,2.335,1494400.0,467.0,467.0,0.0,0.6557624557563959,0.4142675778362772,0.4136924297486022,0.6625000000000001,0.35179832654304855,0.0,0.25961208186553897,0.6436477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,475,2.375,1520000.0,475.0,475.0,0.0,0.6566425851456161,0.4164151604745472,0.4158469434091374,0.67125,0.35508669416248595,0.0,0.2634277514121334,0.6486477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,475,2.375,1520000.0,475.0,475.0,0.0,0.6469590820920744,0.40118979531979204,0.40060437320564735,0.6475000000000001,0.3397675889609435,0.0,0.2463269533251169,0.6248977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,475,2.375,1520000.0,475.0,475.0,0.0,0.6574999040898621,0.4169934418006578,0.4164251752094562,0.6725000000000001,0.35339626322460316,0.0,0.2605543009305054,0.6448977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,475,2.375,1520000.0,475.0,475.0,0.0,0.6540280373616776,0.41171766464235093,0.4111423571356525,0.6637500000000001,0.3506648881536738,0.0,0.2577502835272605,0.6411477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,483,2.415,1545600.0,483.0,483.0,0.0,0.6559794466650859,0.41492480348922445,0.41435725985153726,0.6637500000000001,0.35347787208781856,0.0,0.25961208186553897,0.6436477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,483,2.415,1545600.0,483.0,483.0,0.0,0.6435856432579814,0.39764365539709234,0.3970568297962823,0.645,0.34215567975801886,0.0,0.24801264075937182,0.6273977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,483,2.415,1545600.0,483.0,483.0,0.0,0.6589431312621645,0.4185764265539035,0.4180092358807509,0.66625,0.35433992668926106,0.0,0.2615042322544388,0.6461477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,483,2.415,1545600.0,483.0,483.0,0.0,0.6521803130402589,0.40966287798333023,0.4090854618793257,0.655,0.34855400284535576,0.0,0.2568304646819386,0.6398977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,492,2.46,1574400.0,492.0,492.0,0.0,0.6511439175743797,0.4085314571532709,0.40796055084755967,0.6612500000000001,0.35517614960564936,0.0,0.25411396207104753,0.6361477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,492,2.46,1574400.0,492.0,492.0,0.0,0.6424948813426805,0.39617677813945507,0.3955892284046134,0.6425000000000001,0.33823133538602057,0.0,0.24549326130303512,0.6236477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,492,2.46,1574400.0,492.0,492.0,0.0,0.6561250690491789,0.41550573540494773,0.4149354492682249,0.665,0.3547219722464314,0.0,0.2605543009305054,0.6448977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,492,2.46,1574400.0,492.0,492.0,0.0,0.6494027415043249,0.4057531251189035,0.40517707570762795,0.65625,0.3460158794599376,0.0,0.2550124139347286,0.6373977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,500,2.5,1600000.0,500.0,500.0,0.0,0.6517435262910503,0.40913503820330066,0.40856274226926903,0.65625,0.3494182561245244,0.0,0.2523376777570366,0.6336477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,500,2.5,1600000.0,500.0,500.0,0.0,0.6385828847692654,0.3910442279013302,0.3904545952062316,0.645,0.33497015720787815,0.0,0.24549326130303512,0.6236477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,500,2.5,1600000.0,500.0,500.0,0.0,0.6594011023666149,0.4184489510628012,0.41787937208404724,0.6675000000000001,0.3534944677541917,0.0,0.2605543009305054,0.6448977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,500,2.5,1600000.0,500.0,500.0,0.0,0.6489869879671301,0.40573473082651057,0.4051580463955299,0.6575000000000001,0.34572897625673593,0.0,0.2514596426984029,0.6323977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,559,2.795,1788800.0,559.0,559.0,0.0,0.640283015776823,0.39308008247490456,0.39249077273809174,0.64375,0.3362443760352457,0.0,0.24221762501317406,0.6186477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,559,2.795,1788800.0,559.0,559.0,0.0,0.6362136685747516,0.3867417775522466,0.38614690321012224,0.63375,0.32391830646864694,0.0,0.23982086105082526,0.6148977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,559,2.795,1788800.0,559.0,559.0,0.0,0.6528901167242608,0.4101900326231418,0.40961471324226817,0.655,0.3445686354438109,0.0,0.2559178786563215,0.6386477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,559,2.795,1788800.0,559.0,559.0,0.0,0.6419067472035246,0.3948642740818109,0.394278606793696,0.645,0.3371068713784289,0.0,0.243843773086165,0.6211477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,619,3.095,1980800.0,619.0,619.0,0.0,0.6337304232193646,0.3856105357271109,0.38501717748471254,0.63375,0.32915523502448907,0.0,0.23747335782735152,0.6111477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,619,3.095,1980800.0,619.0,619.0,0.0,0.632040237851261,0.3803049268723854,0.37970315714905345,0.625,0.3219017467206262,0.0,0.23441691040804613,0.6061477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,619,3.095,1980800.0,619.0,619.0,0.0,0.6428896207636304,0.39622799721365476,0.39564188878996276,0.645,0.33571021000340284,0.0,0.24801264075937182,0.6273977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,619,3.095,1980800.0,619.0,619.0,0.0,0.6326515379586943,0.38307651388442665,0.3824803857014495,0.6300000000000001,0.3267901340122523,0.0,0.23670149146010055,0.6098977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,678,3.39,2169600.0,678.0,678.0,0.0,0.6295801515695617,0.37962756918020046,0.3790254671886838,0.6150000000000001,0.3227786146289756,0.0,0.22854186979001712,0.5961477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,678,3.39,2169600.0,678.0,678.0,0.0,0.6282853421252439,0.3782871268068122,0.3776866525899295,0.61875,0.32015229647586374,0.0,0.22854186979001712,0.5961477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,678,3.39,2169600.0,678.0,678.0,0.0,0.6387025339995386,0.3914123308964772,0.390825562198446,0.64,0.3312052014350072,0.0,0.243843773086165,0.6211477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,678,3.39,2169600.0,678.0,678.0,0.0,0.6314069389082626,0.381395127019699,0.3807968393892458,0.6275000000000001,0.3244115425772044,0.0,0.23517332900558918,0.6073977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,738,3.69,2361600.0,738.0,738.0,0.0,0.6197388716936441,0.36715881299537745,0.3665519784456003,0.60875,0.31417247361157263,0.0,0.22364361309330366,0.5873977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,738,3.69,2361600.0,738.0,738.0,0.0,0.62344908984008,0.3711909388908301,0.37058374059759935,0.60875,0.31556945398801073,0.0,0.22364361309330366,0.5873977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,738,3.69,2361600.0,738.0,738.0,0.0,0.6400347304121591,0.3916516764058613,0.3910576978994309,0.6275000000000001,0.3251664226682347,0.0,0.23670149146010055,0.6098977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,738,3.69,2361600.0,738.0,738.0,0.0,0.6261626590127458,0.3738514230586272,0.37324380833643533,0.6100000000000001,0.31789705999961193,0.0,0.2264160020554838,0.5923977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,797,3.985,2550400.0,797.0,797.0,0.0,0.6118572858107947,0.35754632933437946,0.35693559089766136,0.5987500000000001,0.307212627786812,0.0,0.21895471283719048,0.5786477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,797,3.985,2550400.0,797.0,797.0,0.0,0.616862090978409,0.3640113626291388,0.36340518359164087,0.6062500000000001,0.3111040644084976,0.0,0.22160931070520806,0.5836477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,797,3.985,2550400.0,797.0,797.0,0.0,0.6344388794316459,0.3838631986367159,0.3832619988433954,0.6325000000000001,0.3258567456429152,0.0,0.23593483582375335,0.6086477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,797,3.985,2550400.0,797.0,797.0,0.0,0.6212124021693175,0.36939764909566564,0.3687880078677249,0.6100000000000001,0.3154507452710439,0.0,0.22296130034834058,0.5861477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,856,4.28,2739200.0,856.0,856.0,0.0,0.6086446531837109,0.3511144987234288,0.35049336605690695,0.5887500000000001,0.2992496026370095,0.0,0.21197613853875463,0.5648977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,856,4.28,2739200.0,856.0,856.0,0.0,0.608112134660383,0.35304702135505917,0.35242754299943124,0.5925,0.30253097007344165,0.0,0.21700572327697354,0.5748977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,856,4.28,2739200.0,856.0,856.0,0.0,0.6296596312905393,0.3778183804791546,0.37721537343575895,0.6225,0.32221165747840697,0.0,0.2321775968673436,0.6023977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,856,4.28,2739200.0,856.0,856.0,0.0,0.6174711988376818,0.3645389607503219,0.36393090349003276,0.6012500000000001,0.3115468963424224,0.0,0.21895471283719048,0.5786477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,916,4.58,2931200.0,916.0,916.0,0.0,0.6012938097221562,0.34485299296785765,0.34422702632311675,0.5775,0.297435598243436,0.0,0.2054334637555285,0.5511477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,916,4.58,2931200.0,916.0,916.0,0.0,0.5994465277406228,0.3418893140314663,0.3412631514165986,0.58625,0.29892817999873145,0.0,0.2101503116772147,0.5611477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,916,4.58,2931200.0,916.0,916.0,0.0,0.625652786933181,0.37133932846965934,0.37073051436760884,0.61625,0.3175478306327,0.0,0.23070910699870184,0.5998977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,916,4.58,2931200.0,916.0,916.0,0.0,0.6105062554181355,0.3551359569732663,0.3545162379136292,0.5925,0.3042159712738015,0.0,0.2125918999632181,0.5661477216369077,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,975,4.875,3120000.0,975.0,975.0,0.0,0.5897190221679781,0.33107607167984665,0.3304388722526911,0.5637500000000001,0.29216926465777693,0.0,0.20147875473371918,0.5423977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,975,4.875,3120000.0,975.0,975.0,0.0,0.5970313048052144,0.3375761478644961,0.3369445732724139,0.5800000000000001,0.295221397051631,0.0,0.2071769529626386,0.5548977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,975,4.875,3120000.0,975.0,975.0,0.0,0.6162691886922333,0.3632952941501374,0.36268411242337606,0.6075,0.31389985155359745,0.0,0.22093954968421167,0.5823977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,975,4.875,3120000.0,975.0,975.0,0.0,0.6062468418283617,0.3519918905941992,0.3513715216686879,0.5825,0.30326414429597315,0.0,0.21136397435843518,0.5636477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.5878846610330358,0.32837470068068597,0.3277363953974003,0.55,0.28454407978974294,0.0,0.19661612060754474,0.5311477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.5971709392128817,0.33814255233936186,0.337510084142144,0.5750000000000001,0.2915229169618768,0.0,0.20428756070031265,0.5486477216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.6130094447738386,0.357708696899633,0.3570912570510303,0.5950000000000001,0.3061391633609991,0.0,0.21446109200748398,0.5698977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,1034,5.17,3308800.0,1034.0,1034.0,0.0,0.5932574674498581,0.335542342889266,0.33491188272628836,0.56625,0.29369200079619806,0.0,0.20147875473371918,0.5423977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,1094,5.47,3500800.0,1094.0,1094.0,0.0,0.5833927407568078,0.3227372562516463,0.3220960134257993,0.55,0.286353899021077,0.0,0.19609058850812677,0.5298977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,1094,5.47,3500800.0,1094.0,1094.0,0.0,0.5935155810019521,0.33517047533742694,0.334539161208678,0.5700000000000001,0.2900973444474132,0.0,0.20092638406092844,0.5411477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,1094,5.47,3500800.0,1094.0,1094.0,0.0,0.6016536385263229,0.3444285179154055,0.3438035437062935,0.5775,0.297859618591648,0.0,0.20954875141341062,0.5598977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,1094,5.47,3500800.0,1094.0,1094.0,0.0,0.5863800623733442,0.3261485116164565,0.32550480587936814,0.55125,0.28294817483019086,0.0,0.19609058850812677,0.5298977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,1153,5.765,3689600.0,1153.0,1153.0,0.0,0.5819700918074049,0.320911640372032,0.32026854946905736,0.54,0.2800667176378999,0.0,0.19401698026440356,0.5248977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,1153,5.765,3689600.0,1153.0,1153.0,0.0,0.5882350236229408,0.3286140127102648,0.3279775825930785,0.55625,0.2865420728826221,0.0,0.19661612060754474,0.5311477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,1153,5.765,3689600.0,1153.0,1153.0,0.0,0.596896785745734,0.33969935702200704,0.33906890592436567,0.5787500000000001,0.2989132483466944,0.0,0.20835602230588257,0.5573977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,1153,5.765,3689600.0,1153.0,1153.0,0.0,0.5773418332135035,0.31621286228657597,0.3155650460084525,0.5425000000000001,0.2814794495772803,0.0,0.19198803762050204,0.5198977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,1212,6.0600000000000005,3878400.0,1212.0,1212.0,0.0,0.5776327477102555,0.3155144678286892,0.3148703006934611,0.54125,0.2741182223551205,0.0,0.19098992800160086,0.5173977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,1212,6.0600000000000005,3878400.0,1212.0,1212.0,0.0,0.5840681307254918,0.3233335883484547,0.3226891245035638,0.55,0.28417539785456425,0.0,0.19453114527266124,0.5261477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,1212,6.0600000000000005,3878400.0,1212.0,1212.0,0.0,0.5941445662341224,0.3355181187614995,0.3348882976547414,0.5675,0.288713536035077,0.0,0.20037708681341265,0.5398977216369079,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,1212,6.0600000000000005,3878400.0,1212.0,1212.0,0.0,0.5708441225749048,0.3103629634619558,0.3097131654831088,0.5325000000000001,0.2794173897594412,0.0,0.18805928170532832,0.5098977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,1272,6.36,4070400.0,1272.0,1272.0,0.0,0.5701729551523469,0.30867812232385317,0.30802578074687215,0.52875,0.27366067169180375,0.0,0.1856879756212289,0.5036477216369077,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,1272,6.36,4070400.0,1272.0,1272.0,0.0,0.5779643105807402,0.31620095870921605,0.31555188519055855,0.5437500000000001,0.2798149611590952,0.0,0.19453114527266124,0.5261477216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,2,1272,6.36,4070400.0,1272.0,1272.0,0.0,0.5818040799825362,0.32139980887321706,0.32075830202058186,0.54125,0.281765349288017,0.0,0.19401698026440356,0.5248977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,3,1272,6.36,4070400.0,1272.0,1272.0,0.0,0.5629260033057875,0.3021885319495832,0.3015381325072958,0.51875,0.26969919746316406,0.0,0.18522124968015038,0.5023977216369078,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,0,1331,6.655,4259200.0,1331.0,1331.0,0.0,0.5602580114259164,0.29866899429254923,0.29801284816716256,0.5225000000000001,0.2688445654620957,0.0,0.18157524990412918,0.49239772163690776,False,nan,reject,0.0,0.0
ULA,"ULA, canonical",b7de5ef3f9c90a224aa9d5db71797325,c87203a12406cc5114b7ffa2d8877465,False,1,1331,6.655,4259200.0,1331.0,1331.0,0.0,0.5727287816548581,0.3114963120290336,0.3108503660842845,0.5375000000000001,0.2777168700172188,0.0,0.19148763500940824,0.5186477216369079,False,nan,reject,0.0,0.0
