experiment,method,seed,time,KDE_bandwidth,KDE_integral,KDE_integral_before_grid_renormalization,KDE_tail_mass_outside_plot,L1_density_error,L2_density_error,truncated_KDE_chi2,KDE_CDF_sup_error,empirical_CDF_sup_error,KDE_vs_empirical_CDF_sup,chi_interval_left,chi_interval_right,chi_omitted_target_mass,chi_target_density_min,quadrature
triple-well,LSC-adjacent,1,1.2348,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.5551934359871755,0.060713123657160924,0.4197290724406172,0.2760368680066442,0.2769332553503787,0.006185506014538322,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.2495,0.09199214785700836,1.0,1.0000000000000302,0.0,0.5476197805486348,0.05915773916980445,0.4060282297632827,0.27224171566307953,0.2720401997241737,0.006360080026469525,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.2642,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.5465904783131913,0.058140828560053495,0.39847061930369915,0.2721832364451264,0.27247583836160777,0.006920443157643674,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.2789,0.09199214785700836,1.0,1.0000000000000302,0.0,0.5461906108780845,0.057658062197811305,0.39508916121470716,0.27167578780078977,0.2711955453869938,0.006890217696876463,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.2936,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.5373385661832932,0.056082930496161115,0.38415850342308744,0.2675481903892761,0.2669718523878236,0.007992614067553944,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.3083,0.09199214785700836,1.0,1.0000000000000302,0.0,0.5298469046653294,0.055261488366396744,0.37706089723097924,0.26387991248889225,0.26287353305750705,0.0076419958789425285,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.323,0.09199214785700836,1.0,1.0000000000000302,0.0,0.5209801274406607,0.0546314455652193,0.36813609958348115,0.2584833008412348,0.2574568663908404,0.007752976901977196,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.3377,0.09199214785700836,1.0,1.0000000000000302,0.0,0.5188983812943877,0.05470988679078395,0.36910753258758533,0.2566754078461787,0.2562725614180576,0.00636386506362091,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.3524,0.09199214785700836,1.0,1.0000000000000302,0.0,0.5112270532856795,0.05325860062970063,0.3581340409698238,0.2537195168493066,0.2536385190544903,0.006475613994357032,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.3671,0.09199214785700836,1.0,1.0000000000000302,0.0,0.5058755399704269,0.05142005507186511,0.3425971485720687,0.24957355930672565,0.2496958260178726,0.006788290952555592,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.3818,0.09199214785700836,1.0,1.0000000000000302,0.0,0.5057540627014938,0.05089806148513913,0.33842794472082316,0.24973723077313953,0.24994554538699382,0.005878015034301576,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.3965,0.09199214785700836,1.0,1.00000000000003,0.0,0.4933941267972936,0.049133387358115024,0.3237803971152696,0.24434940381870024,0.24386249268453924,0.0074143041011165145,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.4112,0.09199214785700836,1.0,1.0000000000000302,0.0,0.48839171086391686,0.04806955372306318,0.31419490174946574,0.24115483375076724,0.24142661705753982,0.006226799797560578,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.4259,0.09199214785700836,1.0,1.0000000000000302,0.0,0.4813541017344497,0.04692487253823541,0.3053104439865607,0.23725922366988983,0.2366122120536605,0.007968161439138949,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.4405999999999999,0.09199214785700836,1.0,1.0000000000000302,0.0,0.47183497506612126,0.045650580959958886,0.2956354511256565,0.23363215395393067,0.23258927786206707,0.006617913947617932,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.4553,0.09199214785700836,1.0,1.0000000000000302,0.0,0.46957417530659473,0.04533120770887937,0.2985122980069413,0.23261674626170564,0.23284848201180175,0.006366298467261874,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.47,0.09199214785700836,1.0,1.00000000000003,0.0,0.4659471137132685,0.04446832267647664,0.29405996766611775,0.22958244589041094,0.22869554538699383,0.006995051745479666,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.4847,0.09199214785700836,1.0,1.0000000000000302,0.0,0.4590503398895517,0.043456693971785976,0.287819532538795,0.22762509948764537,0.22892661705753986,0.006403994006544345,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.4994,0.09199214785700836,1.0000000000000002,1.00000000000003,0.0,0.45525277860721136,0.04291183421527027,0.2833827470077291,0.2252621645603718,0.22476864594244872,0.006552932604843603,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.5141,0.09199214785700836,1.0,1.0000000000000302,0.0,0.45164566753049773,0.04196208205997215,0.27308790466930766,0.2230012024773928,0.22344133539205285,0.007216068897715061,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.5288,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.4472532606700703,0.04127790743776412,0.2652919451456169,0.2215507256616463,0.22122583836160775,0.010988783723256679,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.5435,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.4464925414194786,0.041594007751635916,0.2681015482832977,0.2207607826576798,0.22164250502827448,0.0071841728786433134,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.5582,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.43903066667171875,0.040579171758851576,0.2616844224623147,0.21828986487314012,0.2182788787203272,0.007492900385585713,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.5729,0.09199214785700836,1.0,1.0000000000000302,0.0,0.4279145164003969,0.03946336306973017,0.25468082631951927,0.2134441387694409,0.21493181534513517,0.007944874836624566,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.5876,0.09199214785700836,1.0,1.0000000000000302,0.0,0.423796197585744,0.038772003690860105,0.24962693675958975,0.21080081986591725,0.21151490065651252,0.00718841344225124,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.6023,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.41987307403670715,0.037963539957663384,0.24356881304600692,0.20959007599266638,0.2098924026334097,0.0070198565291032244,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.617,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.4202852104131096,0.03761525642185762,0.23914090566620572,0.20966939098326237,0.2090984820118018,0.007682679133069442,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.6317,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.41062574707357447,0.035616216778934104,0.22250556531955645,0.20451357765678563,0.20428563236636554,0.007430050631967472,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.6464,0.09199214785700836,1.0,1.0000000000000302,0.0,0.40469514976560245,0.035043260532262456,0.220126499322483,0.2015929965185666,0.2017543525255,0.006883906563314626,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.6611,0.09199214785700836,1.0,1.0000000000000302,0.0,0.3985502306246701,0.03463677905799424,0.21452669980194344,0.1985418974591308,0.19758927786206704,0.006506493500445104,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.6758,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.3984766812454248,0.0349764437303486,0.21603045531467302,0.19755186498437755,0.1981815673231791,0.006327088145647725,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.6905,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.3970336559894594,0.03506426064306692,0.21667283438488222,0.1947590090097308,0.19443156732317918,0.006938785398707292,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.7052,0.09199214785700836,1.0000000000000002,1.00000000000003,0.0,0.3909132936461174,0.03537157658575667,0.21646304129683247,0.19311535149315434,0.1936424026334097,0.007129461121838543,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.7199,0.09199214785700836,1.0000000000000002,1.00000000000003,0.0,0.3901186184496342,0.03506606570417148,0.2151007858862617,0.19013986366958374,0.19094582601787263,0.007066957687570541,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.7346,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.3877871741150607,0.03439269495225047,0.20955753772635144,0.18969140275554758,0.1900876858588334,0.007168129181013616,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.7493,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.3898965535562491,0.03464253107939934,0.2101832443700548,0.19043295084371958,0.19092261119540033,0.006220507147329746,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.764,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.3804071416578082,0.03378514786213364,0.20282868772858462,0.1850014650875389,0.18489240263340967,0.006994750840499442,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.7787,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.3813478940774674,0.03246374228355886,0.1947342066376967,0.18594266587749353,0.18668922808472427,0.006685742229403435,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.7933999999999999,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.37302971733164025,0.0311792854482826,0.1851280193672567,0.1814336499635169,0.1821726111954004,0.0066701463001793415,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.8081,0.09199214785700836,1.0,1.00000000000003,0.0,0.37052430221890076,0.030286115649555925,0.18135969813278974,0.1790894902237012,0.17901490065651243,0.007371111548750198,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.8228,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.3605556409399468,0.029255533292820622,0.1746861974777444,0.17544458391391504,0.17543922808472417,0.005694044190508674,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.8375,0.09199214785700836,1.0,1.00000000000003,0.0,0.36215661104876196,0.028784712463716267,0.1736036453373774,0.17498188479647825,0.17449179023174705,0.005608905011979776,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.8522,0.09199214785700836,1.0000000000000002,1.00000000000003,0.0,0.36139553631158455,0.02836375176467462,0.17201117361634766,0.172740259363883,0.17294562324916457,0.005564079712543163,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.8669,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.35116107786906287,0.027552257075018412,0.16843247530328864,0.17058616790508052,0.1700489643784021,0.006394722704630082,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.8816,0.09199214785700836,1.0,1.00000000000003,0.0,0.35133831794786574,0.02779276351996262,0.1705064696986051,0.1709870457611108,0.17139629419855645,0.006334993033746045,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.8962999999999999,0.09199214785700836,1.0000000000000002,1.00000000000003,0.0,0.3462406789626455,0.026903506566912885,0.16499455472820793,0.1700077541598355,0.16972962753188986,0.006311340339936411,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.911,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.33781669615141635,0.025375407671518357,0.1581959384894766,0.16738602389880347,0.1684718372845267,0.007660582613952874,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.9257,0.09199214785700836,1.0,1.00000000000003,0.0,0.3371317104034124,0.024739591390449588,0.15290254360734418,0.16710303492643314,0.16782776214809292,0.007236179924189928,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.9404,0.09199214785700836,1.0,1.00000000000003,0.0,0.33613690951972697,0.02515468613160294,0.15391499342660753,0.1666971420950547,0.16639629419855645,0.005222912661979495,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.9551,0.09199214785700836,1.0000000000000002,1.00000000000003,0.0,0.32834566804052556,0.024115707234520833,0.14621168856148625,0.16373336021007945,0.16282512356508033,0.005296158379882607,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.9698,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.32947456122163266,0.023692535859880817,0.1426793071494572,0.1616454138696402,0.16254896437840205,0.006813402465670554,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.9845,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.32150481357996696,0.022667262369279052,0.1375040563371778,0.15926098554905438,0.1596995655588554,0.007027621195134698,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,1.9992,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.3199175265128146,0.022272300239505535,0.1347238528648821,0.15841105126713562,0.15812311495901687,0.005622211143793271,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.0139,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.3182176817649833,0.021465616644612003,0.12946235294396627,0.15557927611693473,0.15597183728452663,0.006624611326643437,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.0286,0.09199214785700836,1.0,1.0000000000000302,0.0,0.3149722636730358,0.020512351294804845,0.12594159775968738,0.15375054913942215,0.15335324861356203,0.0061779877097311725,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.0433,0.09199214785700836,1.0,1.0000000000000302,0.0,0.3149045689427352,0.02050846829406286,0.12236010478612057,0.15182254933798023,0.15219956555885544,0.0060381173308905745,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.058,0.09199214785700836,1.0,1.00000000000003,0.0,0.31206855234711367,0.020313267615473748,0.12330626067878336,0.15008663068509998,0.15202259746001762,0.00589744129798539,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.0726999999999998,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.30777371565984485,0.02040341883720848,0.12295507088592965,0.14802077724456586,0.14827259746001759,0.006856185657834614,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.0874,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.3048242435735218,0.020022342999379564,0.12095915969729341,0.14789692335307703,0.14813247327760182,0.006758417265647854,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.1021,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.3000538743554393,0.018866827551967807,0.11513862751547593,0.14355720196649135,0.1436892641266843,0.005472573970154937,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.1168,0.09199214785700836,1.0000000000000002,1.00000000000003,0.0,0.2979889692667137,0.018488721711201257,0.11419893817894258,0.1419584501583524,0.14219956555885543,0.006132535584876475,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.1315,0.09199214785700836,1.0,1.00000000000003,0.0,0.29716606106157895,0.018940057043333618,0.11487419115024722,0.1420266568461983,0.1418731149590169,0.0059851080620073605,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.1462,0.09199214785700836,1.0,1.00000000000003,0.0,0.2916384142145082,0.01908522730581133,0.11488695772998882,0.1404021672610467,0.14013850395119326,0.0071369124667339245,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.1609,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.29139817193895157,0.01875022326282732,0.11291648114218537,0.14045075791874367,0.1409718372845266,0.006033321623013205,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.1755999999999998,0.09199214785700836,1.0,1.00000000000003,0.0,0.2786542293551978,0.018370698847139398,0.10900958627092358,0.1351606217928516,0.1349110954814262,0.007422182087710533,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.1903,0.09199214785700836,1.0,1.00000000000003,0.0,0.2792241615349549,0.018188157787895703,0.10884505588505593,0.1340309128362961,0.13428289889218875,0.007674457064838686,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.205,0.09199214785700836,1.0,1.0000000000000302,0.0,0.28049037789417886,0.01748687466720799,0.10318347714846665,0.1316402973038333,0.13136623222552207,0.006579696056549178,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.2197,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.2765652130057961,0.01661361511380268,0.10050857197105395,0.13015839082671454,0.12995123323094038,0.005657369335216891,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.2344,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.2699331957872525,0.016049951707289963,0.0975567126826417,0.1255612971676302,0.12618926412668424,0.0058011732560461216,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.2491,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.2640644596466844,0.015325390297421838,0.0910161340134851,0.1227586506430483,0.12243400834861318,0.0059053952372580265,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.2638,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.2601749460279186,0.014871944636245919,0.08861235293599401,0.12352472623181471,0.12302997350675637,0.005226961734419,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.2785,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.25632796807206193,0.014692876058767176,0.0865552448874398,0.12175521080849833,0.12139629419855652,0.005853647363116027,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.2932,0.09199214785700836,1.0,1.0000000000000302,0.0,0.2508612648411943,0.013642152141620203,0.08191381171810662,0.11640181830463586,0.1180654660288375,0.005783933905888272,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.3079,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.25003692223881707,0.013667306904071218,0.0815779167815538,0.11781475271154424,0.11719956555885541,0.0070628006216762185,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.3226,0.09199214785700836,1.0,1.0000000000000302,0.0,0.2561810623030623,0.01402238022584304,0.08441697702232714,0.11840588682989217,0.11742899227695136,0.006158683739870607,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.3373,0.09199214785700836,1.0,1.0000000000000302,0.0,0.2569838549669727,0.013852733837608266,0.08433640983562765,0.11707086610531048,0.11784948366865688,0.0056963957815768795,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.352,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.2542749820761839,0.013873884487389097,0.0839157729563437,0.11772870561668886,0.11905621786397591,0.0064371243790718735,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.3667,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.2502986465419922,0.01350987842305079,0.08431023098000882,0.11826173163427323,0.12005253799812587,0.0068116931324129215,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.3814,0.09199214785700836,1.0,1.0000000000000302,0.0,0.2493944167883141,0.013052162779939272,0.08095383994526326,0.11868129198305655,0.11909948366865686,0.005148531414421842,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.3961,0.09199214785700836,1.0,1.0000000000000302,0.0,0.24325685938077107,0.01326323031846327,0.08121841876026697,0.11782123497785513,0.11984545307633954,0.006389442612649621,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.4108,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.24309638423953162,0.013221342872775937,0.08109463998897229,0.11660537582672004,0.11838232909532775,0.0054814052929805235,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.4255,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.23849529790872728,0.012883466464926196,0.07861281726113464,0.11471821412395422,0.11671920466479258,0.006355737815279455,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.4402,0.09199214785700836,0.9999999999999998,1.0000000000000302,0.0,0.23819397648839277,0.01262616085607609,0.076153398668283,0.11184028018217029,0.11338587133145916,0.005731457900973735,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.4549,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.23731174994148396,0.012218853062364879,0.07462720455716582,0.11199956664807159,0.11270644829235021,0.005247244035239573,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.4696,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.2320004817099532,0.011959944628626245,0.07015085041194143,0.11075372237746173,0.11243926412668431,0.005588638013764469,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.4843,0.09199214785700836,1.0,1.00000000000003,0.0,0.23275708825098046,0.011809780080615478,0.07155400455762298,0.11031810650876595,0.11063247327760184,0.005220873899781403,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.499,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.23393975080306517,0.011733748848891827,0.07308499953873436,0.1102813611966712,0.11055517061785997,0.005981378047322183,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.5137,0.09199214785700836,1.0,1.00000000000003,0.0,0.2387247405650087,0.011827914678369515,0.07567458035372907,0.11065664205342063,0.11011330684008974,0.00662279805443694,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.5284,0.09199214785700836,0.9999999999999999,1.0000000000000302,0.0,0.23102025159772038,0.011173626324338624,0.07195386006399992,0.11114487479892232,0.11180517061786,0.007135420590749564,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
triple-well,LSC-adjacent,1,2.5431,0.09199214785700836,1.0,1.00000000000003,0.0,0.22643637604649042,0.011035375918024665,0.07165766630038793,0.10930757487455917,0.10972183728452667,0.006144476959776712,-3.873942604832883,3.9304197895342594,0.020000000000000018,0.023294177633243915,composite trapezoid on reference grid
