method,seed,time,mode_TV,middle_error,CDF_sup,L1_pdf,W1,m0,m1,m2
Kinetic-Langevin,2,1.1466,0.7150184498734276,0.37659500784824385,0.7154112213819058,1.43889814204056,3.1526547289456928,0.9625,0.03333333333333333,0.004166666666666667
Kinetic-Langevin,2,1.1613,0.7129351165400941,0.3745116745149105,0.7144697952771238,1.4413870564422393,3.1495281871022733,0.9604166666666667,0.035416666666666666,0.004166666666666667
Kinetic-Langevin,2,1.176,0.7125184498734276,0.37409500784824384,0.7139516054705702,1.4382646751803148,3.146415382681801,0.96,0.035833333333333335,0.004166666666666667
Kinetic-Langevin,2,1.1907,0.7116851165400941,0.3732616745149105,0.712864994884997,1.4326125406309798,3.143411827785531,0.9591666666666666,0.03666666666666667,0.004166666666666667
Kinetic-Langevin,2,1.2054,0.7108517832067609,0.3724283411815772,0.7110795210049992,1.4292500890251332,3.140442189631075,0.9583333333333334,0.0375,0.004166666666666667
Kinetic-Langevin,2,1.2201,0.7096017832067609,0.37117834118157716,0.7094778052831031,1.4260991630970086,3.137616037205108,0.9570833333333333,0.03875,0.004166666666666667
Kinetic-Langevin,2,1.2348,0.708351783206761,0.3699283411815772,0.7079780500929641,1.4229221957805012,3.13479382280872,0.9558333333333333,0.04,0.004166666666666667
Kinetic-Langevin,2,1.2495,0.7066851165400942,0.3682616745149105,0.7063113834262974,1.4214856512069165,3.1318287747933313,0.9541666666666667,0.041666666666666664,0.004166666666666667
Kinetic-Langevin,2,1.2642,0.7041851165400941,0.3657616745149105,0.7052016054705703,1.4195477102924499,3.1287761490003865,0.9516666666666667,0.04416666666666667,0.004166666666666667
Kinetic-Langevin,2,1.2789,0.7033517832067608,0.3649283411815772,0.7043758757025071,1.4179335029294193,3.1256686871244073,0.9508333333333333,0.045,0.004166666666666667
Kinetic-Langevin,2,1.2936,0.7029351165400941,0.3645116745149105,0.7039239928589808,1.4178162158091834,3.1224197237034024,0.9504166666666667,0.04541666666666667,0.004166666666666667
Kinetic-Langevin,2,1.3083,0.7012684498734275,0.3624283411815772,0.703507326192314,1.4143878602913538,3.1190171392907198,0.94875,0.0475,0.00375
Kinetic-Langevin,2,1.323,0.7004351165400942,0.36159500784824383,0.7026739928589808,1.4121248734411789,3.115443199452031,0.9479166666666666,0.04833333333333333,0.00375
Kinetic-Langevin,2,1.3377,0.7004351165400942,0.36159500784824383,0.7021989093499114,1.410252810526937,3.1119037983486932,0.9479166666666666,0.04833333333333333,0.00375
Kinetic-Langevin,2,1.3524,0.6996017832067608,0.3607616745149105,0.7014239928589807,1.4082653927200623,3.1084771770962294,0.9470833333333334,0.049166666666666664,0.00375
Kinetic-Langevin,2,1.3671,0.6991851165400942,0.36034500784824386,0.7009489093499113,1.4108705398681352,3.1051748026750317,0.9466666666666667,0.04958333333333333,0.00375
Kinetic-Langevin,2,1.3818,0.6983517832067608,0.3595116745149105,0.7008829775174931,1.4053794964363673,3.101802099132871,0.9458333333333333,0.050416666666666665,0.00375
Kinetic-Langevin,2,1.3965,0.6975184498734275,0.35867834118157715,0.6999739922951757,1.4028841862953803,3.098302280401035,0.945,0.05125,0.00375
Kinetic-Langevin,2,1.4112,0.6971017832067609,0.35909500784824383,0.699368272137237,1.4033599650780055,3.0947983457433454,0.9445833333333333,0.050833333333333335,0.004583333333333333
Kinetic-Langevin,2,1.4259,0.6966851165400941,0.35867834118157715,0.6981258757025072,1.402038044247977,3.0912305147191317,0.9441666666666667,0.05125,0.004583333333333333
Kinetic-Langevin,2,1.4405999999999999,0.6966851165400941,0.35909500784824383,0.6968682721372369,1.399936644226996,3.087706412433027,0.9441666666666667,0.050833333333333335,0.005
Kinetic-Langevin,2,1.4553,0.6950184498734274,0.3574283411815772,0.6960425423691738,1.3978106258598524,3.084088537660049,0.9425,0.0525,0.005
Kinetic-Langevin,2,1.47,0.6941851165400942,0.35659500784824383,0.6948295210049992,1.3962704668366515,3.0806832032493503,0.9416666666666667,0.05333333333333334,0.005
Kinetic-Langevin,2,1.4847,0.6933517832067607,0.3557616745149105,0.6939961876716658,1.3945946373942149,3.0774116246164933,0.9408333333333333,0.05416666666666667,0.005
Kinetic-Langevin,2,1.4994,0.6929351165400942,0.35534500784824385,0.6927016054705702,1.3929360411544547,3.0740363228150627,0.9404166666666667,0.05458333333333333,0.005
Kinetic-Langevin,2,1.5141,0.6912684498734275,0.35367834118157715,0.691614994884997,1.3891507088309774,3.0705681548606454,0.93875,0.05625,0.005
Kinetic-Langevin,2,1.5288,0.6904351165400942,0.35284500784824385,0.6906628543383325,1.3881684622014179,3.0671154688258437,0.9379166666666666,0.05708333333333333,0.005
Kinetic-Langevin,2,1.5435,0.6896017832067608,0.3524283411815772,0.6891851165400941,1.3851952024768674,3.06367148284927,0.9370833333333334,0.0575,0.005416666666666667
Kinetic-Langevin,2,1.5582,0.6879351165400942,0.3511783411815772,0.6886364619437906,1.3835553325017544,3.060220406484795,0.9354166666666667,0.05875,0.005833333333333334
Kinetic-Langevin,2,1.5729,0.6866851165400942,0.3499283411815772,0.6880006833443263,1.3832339103466413,3.056571965594561,0.9341666666666667,0.06,0.005833333333333334
Kinetic-Langevin,2,1.5876,0.6862684498734275,0.3495116745149105,0.6872849388039036,1.386757753734181,3.0529057447049013,0.93375,0.06041666666666667,0.005833333333333334
Kinetic-Langevin,2,1.6023,0.6862684498734275,0.3495116745149105,0.6867506833443263,1.3862113021953657,3.0489995668281353,0.93375,0.06041666666666667,0.005833333333333334
Kinetic-Langevin,2,1.617,0.6854351165400943,0.34867834118157714,0.6852092090358405,1.3796552458334639,3.0451742939351654,0.9329166666666666,0.06125,0.005833333333333334
Kinetic-Langevin,2,1.6317,0.6833517832067608,0.3470116745149105,0.6840611386164364,1.375589409702055,3.0413658123142415,0.9308333333333333,0.06291666666666666,0.00625
Kinetic-Langevin,2,1.6464,0.6821017832067608,0.3461783411815772,0.6825613834262974,1.3730180561739922,3.037281853875723,0.9295833333333333,0.06375,0.006666666666666667
Kinetic-Langevin,2,1.6611,0.6808517832067608,0.34492834118157717,0.6810795210049991,1.3687008789495532,3.03310345437052,0.9283333333333333,0.065,0.006666666666666667
Kinetic-Langevin,2,1.6758,0.6796017832067608,0.34367834118157714,0.6802461876716659,1.3727850804859703,3.0288911535160157,0.9270833333333334,0.06625,0.006666666666666667
Kinetic-Langevin,2,1.6905,0.6796017832067608,0.34367834118157714,0.6791851165400941,1.3656934581786728,3.0246532375616635,0.9270833333333334,0.06625,0.006666666666666667
Kinetic-Langevin,2,1.7052,0.6771017832067608,0.3411783411815772,0.6774945547152392,1.368741915332103,3.0203204710990708,0.9245833333333333,0.06875,0.006666666666666667
Kinetic-Langevin,2,1.7199,0.6762684498734275,0.34034500784824384,0.676343175412452,1.3646535174277763,3.0161606592626504,0.92375,0.06958333333333333,0.006666666666666667
Kinetic-Langevin,2,1.7346,0.6746017832067609,0.33992834118157716,0.6747629392382368,1.3591055818432436,3.0118147950926257,0.9220833333333334,0.07,0.007916666666666667
Kinetic-Langevin,2,1.7493,0.6733517832067607,0.33909500784824387,0.6737445547152392,1.3618930001340994,3.0074482874730473,0.9208333333333333,0.07083333333333333,0.008333333333333333
Kinetic-Langevin,2,1.764,0.6725184498734275,0.3382616745149105,0.6727092090358405,1.3584601875171796,3.002874718459246,0.92,0.07166666666666667,0.008333333333333333
Kinetic-Langevin,2,1.7787,0.6712684498734275,0.3370116745149105,0.6716980285564935,1.352947081807908,2.998226551150052,0.91875,0.07291666666666667,0.008333333333333333
Kinetic-Langevin,2,1.7933999999999999,0.6704351165400942,0.3370116745149105,0.6705962725715701,1.3522720046055525,2.9935452296047833,0.9179166666666667,0.07291666666666667,0.009166666666666667
Kinetic-Langevin,2,1.8081,0.6696017832067608,0.3365950078482438,0.669185116540094,1.3524959534296703,2.9889111774466137,0.9170833333333334,0.07333333333333333,0.009583333333333333
Kinetic-Langevin,2,1.8228,0.6679351165400942,0.33534500784824384,0.6682278052831031,1.3521238230661505,2.984245805906527,0.9154166666666667,0.07458333333333333,0.01
Kinetic-Langevin,2,1.8375,0.6658517832067609,0.3332616745149105,0.6670778880485725,1.3512561009478352,2.979507315719749,0.9133333333333333,0.07666666666666666,0.01
Kinetic-Langevin,2,1.8522,0.6650184498734275,0.3332616745149105,0.6660073261923141,1.34898658793073,2.9749821351064014,0.9125,0.07666666666666666,0.010833333333333334
Kinetic-Langevin,2,1.8669,0.6646017832067609,0.3332616745149105,0.6650496441841597,1.3439344016440269,2.97032784207416,0.9120833333333334,0.07666666666666666,0.01125
Kinetic-Langevin,2,1.8816,0.6633517832067609,0.33284500784824383,0.6644440166489882,1.3430346951821175,2.9655712073656,0.9108333333333334,0.07708333333333334,0.012083333333333333
Kinetic-Langevin,2,1.8962999999999999,0.6625184498734276,0.33201167451491054,0.6637813618898267,1.3411599255302638,2.960770704612584,0.91,0.07791666666666666,0.012083333333333333
Kinetic-Langevin,2,1.911,0.6621017832067608,0.3315950078482438,0.6631438156011108,1.3373710848826268,2.9560983220420534,0.9095833333333333,0.07833333333333334,0.012083333333333333
Kinetic-Langevin,2,1.9257,0.6621017832067608,0.3315950078482438,0.662615576016578,1.3363565672918507,2.95124600782881,0.9095833333333333,0.07833333333333334,0.012083333333333333
Kinetic-Langevin,2,1.9404,0.6608517832067609,0.3311783411815772,0.6617822426832447,1.3335278262980674,2.946550358256418,0.9083333333333333,0.07875,0.012916666666666667
Kinetic-Langevin,2,1.9551,0.6600184498734275,0.32992834118157716,0.660882977517493,1.33401817732096,2.9419852067091083,0.9075,0.08,0.0125
Kinetic-Langevin,2,1.9698,0.6591851165400942,0.32992834118157716,0.6594697952771239,1.329583072083963,2.9374300612510105,0.9066666666666666,0.08,0.013333333333333334
Kinetic-Langevin,2,1.9845,0.6583517832067608,0.3295116745149105,0.6583517832067608,1.3295947884237722,2.9328539327750254,0.9058333333333334,0.08041666666666666,0.01375
Kinetic-Langevin,2,1.9992,0.6562684498734276,0.32742834118157715,0.6577016054705702,1.3267336735602409,2.9284593806856023,0.90375,0.0825,0.01375
Kinetic-Langevin,2,2.0139,0.6554351165400942,0.32701167451491053,0.6567506833443263,1.3250549057832486,2.9241654078920276,0.9029166666666667,0.08291666666666667,0.014166666666666666
Kinetic-Langevin,2,2.0286,0.6550184498734275,0.32701167451491053,0.6557816615516637,1.3241728013184884,2.9198181047508687,0.9025,0.08291666666666667,0.014583333333333334
Kinetic-Langevin,2,2.0433,0.6541851165400941,0.3261783411815772,0.6551739928589807,1.3233547145357047,2.9154126005510506,0.9016666666666666,0.08375,0.014583333333333334
Kinetic-Langevin,2,2.058,0.6541851165400941,0.32659500784824386,0.6543406595256475,1.3245622640693957,2.9109861966131283,0.9016666666666666,0.08333333333333333,0.015
Kinetic-Langevin,2,2.0726999999999998,0.6529351165400942,0.3257616745149105,0.653417350010993,1.316192938920157,2.9066418224934116,0.9004166666666666,0.08416666666666667,0.015416666666666667
Kinetic-Langevin,2,2.0874,0.6521017832067608,0.32534500784824383,0.6525496441841597,1.3218480575225644,2.902421800541669,0.8995833333333333,0.08458333333333333,0.015833333333333335
Kinetic-Langevin,2,2.1021,0.6508517832067608,0.3245116745149105,0.6517822426832447,1.3133065301298847,2.898118469486123,0.8983333333333333,0.08541666666666667,0.01625
Kinetic-Langevin,2,2.1168,0.6496017832067608,0.3236783411815772,0.651365576016578,1.3113641016929007,2.893806557682705,0.8970833333333333,0.08625,0.016666666666666666
Kinetic-Langevin,2,2.1315,0.6496017832067609,0.32409500784824385,0.650882977517493,1.3116778086055336,2.8896129923957874,0.8970833333333333,0.08583333333333333,0.017083333333333332
Kinetic-Langevin,2,2.1462,0.6496017832067609,0.32409500784824385,0.6502271489344441,1.3123018155413115,2.885382525101315,0.8970833333333333,0.08583333333333333,0.017083333333333332
Kinetic-Langevin,2,2.1609,0.6479351165400942,0.3228450078482438,0.6498104822677775,1.308626225134477,2.881044585864499,0.8954166666666666,0.08708333333333333,0.0175
Kinetic-Langevin,2,2.1755999999999998,0.6475184498734275,0.3228450078482438,0.6492163108508264,1.308440792068207,2.8768459486540148,0.895,0.08708333333333333,0.017916666666666668
Kinetic-Langevin,2,2.1903,0.6466851165400942,0.32201167451491053,0.6481182721372369,1.30707714579662,2.8728351867650987,0.8941666666666667,0.08791666666666667,0.017916666666666668
Kinetic-Langevin,2,2.205,0.6462684498734276,0.32201167451491053,0.647167350010993,1.3024458125416905,2.8689230958050773,0.89375,0.08791666666666667,0.018333333333333333
Kinetic-Langevin,2,2.2197,0.645851783206761,0.32159500784824385,0.6462996441841597,1.3044417818719005,2.8652028718829663,0.8933333333333333,0.08833333333333333,0.018333333333333333
Kinetic-Langevin,2,2.2344,0.6454351165400942,0.32201167451491053,0.6459173500109929,1.301729645964902,2.861582501004614,0.8929166666666667,0.08791666666666667,0.019166666666666665
Kinetic-Langevin,2,2.2491,0.6446017832067609,0.3211783411815772,0.6452016054705703,1.2998710508932372,2.8580943217877834,0.8920833333333333,0.08875,0.019166666666666665
Kinetic-Langevin,2,2.2638,0.6441851165400941,0.3207616745149105,0.6444697952771239,1.2976530037675762,2.8547629139838566,0.8916666666666667,0.08916666666666667,0.019166666666666665
Kinetic-Langevin,2,2.2785,0.6429351165400942,0.31951167451491047,0.6438340166776596,1.3000486217512421,2.8516056569343697,0.8904166666666666,0.09041666666666667,0.019166666666666665
Kinetic-Langevin,2,2.2932,0.6421017832067608,0.3186783411815772,0.6430322426832447,1.297503416708422,2.848503186397427,0.8895833333333333,0.09125,0.019166666666666665
Kinetic-Langevin,2,2.3079,0.6421017832067608,0.31909500784824385,0.6423864619437906,1.2929792270145395,2.8454621655434638,0.8895833333333333,0.09083333333333334,0.019583333333333335
Kinetic-Langevin,2,2.3226,0.6408517832067607,0.3178450078482438,0.641868272137237,1.2916086730836112,2.842451721428262,0.8883333333333333,0.09208333333333334,0.019583333333333335
Kinetic-Langevin,2,2.3373,0.6400184498734275,0.3170116745149105,0.6417506833443263,1.2958881459097247,2.8392925325543574,0.8875,0.09291666666666666,0.019583333333333335
Kinetic-Langevin,2,2.352,0.6396017832067609,0.3170116745149105,0.6410349388039036,1.2917148504944325,2.836270827383305,0.8870833333333333,0.09291666666666666,0.02
Kinetic-Langevin,2,2.3667,0.6387684498734275,0.31659500784824385,0.6405006833443263,1.2900475335502182,2.8334501395778613,0.88625,0.09333333333333334,0.020416666666666666
Kinetic-Langevin,2,2.3814,0.6387684498734275,0.3170116745149105,0.6395316615516637,1.2892329611680005,2.830773018701849,0.88625,0.09291666666666666,0.020833333333333332
Kinetic-Langevin,2,2.3961,0.6379351165400942,0.31617834118157717,0.6385795210049992,1.2878864932003968,2.828175939251312,0.8854166666666666,0.09375,0.020833333333333332
Kinetic-Langevin,2,2.4108,0.6371017832067609,0.3157616745149105,0.6371146952231601,1.290216468866452,2.8257145780260022,0.8845833333333334,0.09416666666666666,0.02125
Kinetic-Langevin,2,2.4255,0.6366851165400942,0.3153450078482438,0.6362684498734275,1.282894073925974,2.823175731207528,0.8841666666666667,0.09458333333333334,0.02125
Kinetic-Langevin,2,2.4402,0.6350184498734275,0.31409500784824385,0.6349945547152392,1.285109204803148,2.820760446722535,0.8825,0.09583333333333334,0.021666666666666667
Kinetic-Langevin,2,2.4549,0.6329351165400942,0.3120116745149105,0.6336444719497697,1.28059632440487,2.818460374263778,0.8804166666666666,0.09791666666666667,0.021666666666666667
Kinetic-Langevin,2,2.4696,0.6321017832067609,0.31159500784824384,0.6324483282183303,1.2798220360272676,2.8162167683324286,0.8795833333333334,0.09833333333333333,0.022083333333333333
Kinetic-Langevin,2,2.4843,0.6312684498734275,0.31117834118157717,0.6316980285564935,1.2773253021253255,2.8141410978579593,0.87875,0.09875,0.0225
Kinetic-Langevin,2,2.499,0.6304351165400942,0.3103450078482438,0.6306258757025072,1.2717788300207196,2.8121534526784835,0.8779166666666667,0.09958333333333333,0.0225
Kinetic-Langevin,2,2.5137,0.6296017832067607,0.3095116745149105,0.6297925423691738,1.2706157753206593,2.8101435500425094,0.8770833333333333,0.10041666666666667,0.0225
Kinetic-Langevin,2,2.5284,0.6283517832067608,0.3082616745149105,0.629114994884997,1.2690706665352982,2.80801809704138,0.8758333333333334,0.10166666666666667,0.0225
Kinetic-Langevin,2,2.5431,0.6279351165400942,0.30784500784824387,0.6282816615516637,1.2679010434555331,2.8058207538690767,0.8754166666666666,0.10208333333333333,0.0225
Kinetic-Langevin,2,2.5578,0.6275184498734275,0.3074283411815772,0.6281258757025072,1.2670324882539385,2.8034414402237537,0.875,0.1025,0.0225
Kinetic-Langevin,2,2.5725,0.6266851165400942,0.3070116745149105,0.6273295210049992,1.2675731251239042,2.8010791229243064,0.8741666666666666,0.10291666666666667,0.022916666666666665
Kinetic-Langevin,2,2.5872,0.6258517832067608,0.30617834118157716,0.6262996441841597,1.2653567864907909,2.79870204969912,0.8733333333333333,0.10375,0.022916666666666665
Kinetic-Langevin,2,2.6019,0.6258517832067608,0.30617834118157716,0.6262239922951757,1.263285773789622,2.7965508829465704,0.8733333333333333,0.10375,0.022916666666666665
Kinetic-Langevin,2,2.6166,0.6241851165400942,0.3049283411815772,0.6255906595256474,1.2603527841588293,2.7943340040740736,0.8716666666666667,0.105,0.023333333333333334
Kinetic-Langevin,2,2.6313,0.6233517832067609,0.3045116745149105,0.625115576016578,1.2618409193587024,2.792317162072865,0.8708333333333333,0.10541666666666667,0.02375
Kinetic-Langevin,2,2.646,0.6221017832067608,0.30367834118157716,0.6239516054705703,1.2619780442551791,2.7903111818553454,0.8695833333333334,0.10625,0.024166666666666666
Kinetic-Langevin,2,2.6607,0.6221017832067608,0.30367834118157716,0.623307325628509,1.2574449229464495,2.7881854318047705,0.8695833333333334,0.10625,0.024166666666666666
Kinetic-Langevin,2,2.6754,0.6216851165400942,0.3032616745149105,0.6223864619437905,1.2576023023960712,2.7860609473226225,0.8691666666666666,0.10666666666666667,0.024166666666666666
Kinetic-Langevin,2,2.6901,0.6204351165400942,0.30284500784824386,0.6219440166489882,1.2580331687923743,2.7838535131578706,0.8679166666666667,0.10708333333333334,0.025
Kinetic-Langevin,2,2.7048,0.6200184498734275,0.3020116745149105,0.6215273499823215,1.2549986611952755,2.781499760885436,0.8675,0.10791666666666666,0.024583333333333332
Kinetic-Langevin,2,2.7195,0.6187684498734275,0.3003450078482438,0.6215273499823215,1.2525493982719966,2.7791598501059642,0.86625,0.10958333333333334,0.024166666666666666
Kinetic-Langevin,2,2.7342,0.6179351165400941,0.2995116745149105,0.6207436220950804,1.2500127580663116,2.776963037421298,0.8654166666666666,0.11041666666666666,0.024166666666666666
Kinetic-Langevin,2,2.7489,0.6175184498734275,0.2999283411815772,0.6206940166489883,1.2497369055744723,2.774942342165204,0.865,0.11,0.025
Kinetic-Langevin,2,2.7636,0.6171017832067609,0.2999283411815772,0.6198104822677775,1.25136954499173,2.772940097275827,0.8645833333333334,0.11,0.025416666666666667
Kinetic-Langevin,2,2.7782999999999998,0.6166851165400942,0.2995116745149105,0.619757326192314,1.2508048030490133,2.770962513509839,0.8641666666666666,0.11041666666666666,0.025416666666666667
Kinetic-Langevin,2,2.793,0.6162684498734275,0.29909500784824383,0.6189239928589808,1.2469827652625014,2.7689485575844874,0.86375,0.11083333333333334,0.025416666666666667
Kinetic-Langevin,2,2.8077,0.6154351165400942,0.29909500784824383,0.618382977517493,1.2490470399061626,2.7670033361540436,0.8629166666666667,0.11083333333333334,0.02625
Kinetic-Langevin,2,2.8224,0.6146017832067608,0.29867834118157716,0.6172849388039036,1.2477808745017724,2.7651316886058375,0.8620833333333333,0.11125,0.02666666666666667
Kinetic-Langevin,2,2.8371,0.6146017832067608,0.29867834118157716,0.6165531286104572,1.2450457344527663,2.763285008863731,0.8620833333333333,0.11125,0.02666666666666667
Kinetic-Langevin,2,2.8518,0.6146017832067608,0.2995116745149105,0.615882977517493,1.2433060936672413,2.761520097908115,0.8620833333333333,0.11041666666666666,0.0275
Kinetic-Langevin,2,2.8665,0.6137684498734275,0.29909500784824383,0.6153031286104572,1.243665707023582,2.759845083934904,0.86125,0.11083333333333334,0.027916666666666666
Kinetic-Langevin,2,2.8811999999999998,0.6129351165400941,0.2982616745149105,0.6150840166776597,1.2435479797636766,2.7580601450761453,0.8604166666666667,0.11166666666666666,0.027916666666666666
Kinetic-Langevin,2,2.8959,0.6125184498734275,0.29784500784824386,0.6138340166776596,1.2395918406119186,2.756299038660999,0.86,0.11208333333333333,0.027916666666666666
Kinetic-Langevin,2,2.9106,0.6121017832067609,0.2974283411815772,0.6131258757025072,1.2386894387437168,2.754529213500249,0.8595833333333334,0.1125,0.027916666666666666
Kinetic-Langevin,2,2.9253,0.6112684498734274,0.29659500784824383,0.6122925423691739,1.2349149131978905,2.7527855553490173,0.85875,0.11333333333333333,0.027916666666666666
Kinetic-Langevin,2,2.94,0.6112684498734275,0.2970116745149105,0.6112813618898267,1.2348991497814714,2.7511287980243266,0.85875,0.11291666666666667,0.028333333333333332
Kinetic-Langevin,2,2.9547,0.6112684498734275,0.2970116745149105,0.6105962725715701,1.2328233683165342,2.749644533033059,0.85875,0.11291666666666667,0.028333333333333332
Kinetic-Langevin,2,2.9694,0.6083517832067608,0.29367834118157715,0.6091612213819059,1.22825620282936,2.748203060176535,0.8558333333333333,0.11625,0.027916666666666666
Kinetic-Langevin,2,2.9840999999999998,0.6066851165400942,0.2920116745149105,0.6077092090358406,1.2297219563558424,2.7467626107445127,0.8541666666666666,0.11791666666666667,0.027916666666666666
Kinetic-Langevin,2,2.9988,0.6058517832067609,0.2915950078482438,0.6061983282183303,1.2285346344426331,2.7453084548300595,0.8533333333333334,0.11833333333333333,0.028333333333333332
Kinetic-Langevin,2,3.0135,0.6050184498734276,0.29117834118157715,0.6056258757025071,1.225022271267859,2.743799906685799,0.8525,0.11875,0.02875
Kinetic-Langevin,2,3.0282,0.6046017832067608,0.29076167451491053,0.6044128543383325,1.2226739384508427,2.7421623201450043,0.8520833333333333,0.11916666666666667,0.02875
Kinetic-Langevin,2,3.0429,0.6037684498734275,0.2899283411815772,0.6034489093499114,1.2234265404199964,2.7404725740570903,0.85125,0.12,0.02875
Kinetic-Langevin,2,3.0576,0.6021017832067609,0.2886783411815772,0.6025840166776596,1.221454061787542,2.7387499534645756,0.8495833333333334,0.12125,0.029166666666666667
Kinetic-Langevin,2,3.0723,0.6012684498734275,0.28784500784824385,0.6017506833443262,1.2174383742318173,2.7371118670089407,0.84875,0.12208333333333334,0.029166666666666667
Kinetic-Langevin,2,3.087,0.6004351165400942,0.2870116745149105,0.6010349388039036,1.2160933587030067,2.735420405300357,0.8479166666666667,0.12291666666666666,0.029166666666666667
Kinetic-Langevin,2,3.1017,0.6004351165400942,0.2870116745149105,0.6005006833443263,1.21547918798817,2.7334825031409262,0.8479166666666667,0.12291666666666666,0.029166666666666667
Kinetic-Langevin,2,3.1164,0.5991851165400942,0.2857616745149105,0.5998104822677774,1.214521951207848,2.731307908551156,0.8466666666666667,0.12416666666666666,0.029166666666666667
Kinetic-Langevin,2,3.1311,0.5987684498734275,0.28534500784824385,0.5993406595256474,1.2117932736149242,2.729079804565442,0.84625,0.12458333333333334,0.029166666666666667
Kinetic-Langevin,2,3.1458,0.5979351165400942,0.2840950078482438,0.598865576016578,1.2144552393867867,2.726713929092122,0.8454166666666667,0.12583333333333332,0.02875
Kinetic-Langevin,2,3.1605,0.5971017832067608,0.2840950078482438,0.5987996441841598,1.212973930018923,2.7243126078435105,0.8445833333333334,0.12583333333333332,0.029583333333333333
Kinetic-Langevin,2,3.1752,0.5971017832067609,0.28492834118157717,0.5983073256285091,1.2160195513843455,2.7218956948749105,0.8445833333333334,0.125,0.030416666666666668
Kinetic-Langevin,2,3.1899,0.5954351165400942,0.2836783411815772,0.5977271489344441,1.2088097311192278,2.7193096346924053,0.8429166666666666,0.12625,0.030833333333333334
Kinetic-Langevin,2,3.2046,0.5950184498734276,0.2836783411815772,0.5977271489344441,1.2054701225577502,2.716760343031672,0.8425,0.12625,0.03125
Kinetic-Langevin,2,3.2193,0.5950184498734276,0.28326167451491047,0.5969697952771239,1.207200441203668,2.7142614403618386,0.8425,0.12666666666666668,0.030833333333333334
Kinetic-Langevin,2,3.234,0.5950184498734276,0.2836783411815772,0.5966406589618424,1.2080359098229434,2.7115995692027615,0.8425,0.12625,0.03125
Kinetic-Langevin,2,3.2487,0.5941851165400941,0.28326167451491047,0.5961364619437906,1.207059935657872,2.708933488530465,0.8416666666666667,0.12666666666666668,0.03166666666666667
Kinetic-Langevin,2,3.2634,0.5946017832067608,0.2840950078482438,0.5953906589618424,1.206669578117852,2.7062342660441496,0.8420833333333333,0.12583333333333332,0.03208333333333333
Kinetic-Langevin,2,3.2781,0.5933517832067609,0.28284500784824385,0.5948864619437906,1.1992166156566133,2.7036848231068387,0.8408333333333333,0.12708333333333333,0.03208333333333333
Kinetic-Langevin,2,3.2928,0.5929351165400942,0.28284500784824385,0.5941406589618423,1.2017096969779681,2.700909963374305,0.8404166666666667,0.12708333333333333,0.0325
Kinetic-Langevin,2,3.3075,0.5925184498734275,0.28242834118157717,0.5935349388039036,1.2008133552249611,2.698028947292844,0.84,0.1275,0.0325
Kinetic-Langevin,2,3.3222,0.5916851165400941,0.2820116745149105,0.5923864619437905,1.1992194799563163,2.69506163866357,0.8391666666666666,0.12791666666666668,0.032916666666666664
Kinetic-Langevin,2,3.3369,0.5912684498734275,0.2820116745149105,0.5916406589618424,1.198524079134007,2.692041066357142,0.83875,0.12791666666666668,0.03333333333333333
Kinetic-Langevin,2,3.3516,0.5900184498734274,0.28117834118157714,0.590807325628509,1.1948350822281495,2.688866085102212,0.8375,0.12875,0.03375
Kinetic-Langevin,2,3.3663,0.5887684498734275,0.27992834118157717,0.5906182721372369,1.194866288821113,2.685483524898944,0.83625,0.13,0.03375
Kinetic-Langevin,2,3.381,0.5887684498734275,0.27992834118157717,0.5897925423691739,1.1951622604323944,2.6819374327266936,0.83625,0.13,0.03375
Kinetic-Langevin,2,3.3957,0.5883517832067608,0.27992834118157717,0.5897925423691739,1.1972258387710943,2.6783654123932323,0.8358333333333333,0.13,0.034166666666666665
Kinetic-Langevin,2,3.4104,0.5883517832067608,0.2807616745149105,0.5895316615516637,1.1924866474724172,2.674719599581751,0.8358333333333333,0.12916666666666668,0.035
Kinetic-Langevin,2,3.4251,0.5875184498734276,0.28034500784824384,0.589114994884997,1.1942258887626156,2.670884258637698,0.835,0.12958333333333333,0.035416666666666666
Kinetic-Langevin,2,3.4398,0.5875184498734276,0.28034500784824384,0.5887239922951757,1.1867427065705076,2.6670810987222753,0.835,0.12958333333333333,0.035416666666666666
Kinetic-Langevin,2,3.4545,0.5875184498734276,0.28034500784824384,0.588865576016578,1.1877171118024006,2.6631706887976985,0.835,0.12958333333333333,0.035416666666666666
Kinetic-Langevin,2,3.4692,0.5862684498734275,0.2790950078482438,0.588507326192314,1.1909933289113923,2.6593009974937223,0.83375,0.13083333333333333,0.035416666666666666
Kinetic-Langevin,2,3.4838999999999998,0.5858517832067609,0.2786783411815772,0.5877271489344441,1.187651352373805,2.6553202753257725,0.8333333333333334,0.13125,0.035416666666666666
Kinetic-Langevin,2,3.4986,0.5850184498734275,0.27784500784824384,0.587615576016578,1.1853069135342789,2.651302974517601,0.8325,0.13208333333333333,0.035416666666666666
Kinetic-Langevin,2,3.5133,0.5850184498734275,0.27784500784824384,0.5868938156011108,1.1882895905053759,2.6471992446622457,0.8325,0.13208333333333333,0.035416666666666666
Kinetic-Langevin,2,3.528,0.5854351165400942,0.2782616745149105,0.5860604822677774,1.1848755887375184,2.643223401853044,0.8329166666666666,0.13166666666666665,0.035416666666666666
